Fecha y Hora;LIT-4019 - Nivel flash S-401
2025-05-07 16:12:39;84.92
2025-05-07 16:12:38;93.42
2025-05-07 16:12:37;98.06
2025-05-07 16:12:36;89.56
2025-05-07 16:12:35;81.06
2025-05-07 16:12:34;72.56
2025-05-07 16:12:33;64.06
2025-05-07 16:12:32;55.56
2025-05-07 16:12:31;47.06
2025-05-07 16:12:30;38.56
2025-05-07 16:12:29;30.06
2025-05-07 16:12:28;21.56
2025-05-07 16:12:27;13.06
2025-05-07 16:12:26;4.56
2025-05-07 16:12:25;3.94
2025-05-07 16:12:24;12.44
2025-05-07 16:12:23;20.94
2025-05-07 16:12:22;29.44
2025-05-07 16:12:21;37.94
2025-05-07 16:12:20;46.44
2025-05-07 16:12:19;54.94
2025-05-07 16:12:18;63.44
2025-05-07 16:12:17;71.94
2025-05-07 16:12:16;80.44
2025-05-07 16:12:15;88.94
2025-05-07 16:12:14;97.44
2025-05-07 16:12:13;94.04
2025-05-07 16:12:12;85.54
2025-05-07 16:12:11;77.04
2025-05-07 16:12:10;68.54
2025-05-07 16:12:09;60.04
2025-05-07 16:12:08;51.54
2025-05-07 16:12:07;43.04
2025-05-07 16:12:06;34.54
2025-05-07 16:12:05;26.04
2025-05-07 16:12:04;17.54
2025-05-07 16:12:03;9.04
2025-05-07 16:12:02;0.54
2025-05-07 16:12:01;7.96
2025-05-07 16:12:00;16.46
2025-05-07 16:11:59;24.96
2025-05-07 16:11:58;33.46
2025-05-07 16:11:57;41.96
2025-05-07 16:11:56;50.46
2025-05-07 16:11:55;58.96
2025-05-07 16:11:54;67.46
2025-05-07 16:11:53;75.96
2025-05-07 16:11:52;84.46
2025-05-07 16:11:51;92.96
2025-05-07 16:11:50;98.52
2025-05-07 16:11:49;90.02
2025-05-07 16:11:48;81.52
2025-05-07 16:11:47;73.02
2025-05-07 16:11:46;64.52
2025-05-07 16:11:45;56.02
2025-05-07 16:11:44;47.52
2025-05-07 16:11:43;39.02
2025-05-07 16:11:42;30.52
2025-05-07 16:11:41;22.02
2025-05-07 16:11:40;13.52
2025-05-07 16:11:39;5.02
2025-05-07 16:11:38;3.48
2025-05-07 16:11:37;11.98
2025-05-07 16:11:36;20.48
2025-05-07 16:11:35;28.98
2025-05-07 16:11:34;37.48
2025-05-07 16:11:33;45.98
2025-05-07 16:11:32;54.48
2025-05-07 16:11:31;62.98
2025-05-07 16:11:30;71.48
2025-05-07 16:11:29;79.98
2025-05-07 16:11:28;88.48
2025-05-07 16:11:27;96.98
2025-05-07 16:11:26;94.50
2025-05-07 16:11:25;86.00
2025-05-07 16:11:24;77.50
2025-05-07 16:11:23;69.00
2025-05-07 16:11:22;60.50
2025-05-07 16:11:21;52.00
2025-05-07 16:11:20;43.50
2025-05-07 16:11:19;35.00
2025-05-07 16:11:18;26.50
2025-05-07 16:11:17;18.00
2025-05-07 16:11:16;9.50
2025-05-07 16:11:15;1.00
2025-05-07 16:11:14;7.50
2025-05-07 16:11:13;16.00
2025-05-07 16:11:12;24.50
2025-05-07 16:11:11;33.00
2025-05-07 16:11:10;41.50
2025-05-07 16:11:09;50.00
2025-05-07 16:11:08;58.50
2025-05-07 16:11:07;67.00
2025-05-07 16:11:06;75.50
2025-05-07 16:11:05;84.00
2025-05-07 16:11:04;92.50
2025-05-07 16:11:03;98.98
2025-05-07 16:11:02;90.48
2025-05-07 16:11:01;81.98
2025-05-07 16:11:00;73.48
2025-05-07 16:10:59;64.98
2025-05-07 16:10:58;56.48
2025-05-07 16:10:57;47.98
2025-05-07 16:10:56;39.48
2025-05-07 16:10:55;30.98
2025-05-07 16:10:54;22.48
2025-05-07 16:10:53;13.98
2025-05-07 16:10:52;5.48
2025-05-07 16:10:51;3.02
2025-05-07 16:10:50;11.52
2025-05-07 16:10:49;20.02
2025-05-07 16:10:48;28.52
2025-05-07 16:10:47;37.02
2025-05-07 16:10:46;45.52
2025-05-07 16:10:45;54.02
2025-05-07 16:10:44;62.52
2025-05-07 16:10:43;71.02
2025-05-07 16:10:42;79.52
2025-05-07 16:10:41;88.02
2025-05-07 16:10:40;96.52
2025-05-07 16:10:39;94.96
2025-05-07 16:10:38;86.46
2025-05-07 16:10:37;77.96
2025-05-07 16:10:36;69.46
2025-05-07 16:10:35;60.96
2025-05-07 16:10:34;52.46
2025-05-07 16:10:33;43.96
2025-05-07 16:10:32;35.46
2025-05-07 16:10:31;26.96
2025-05-07 16:10:30;18.46
2025-05-07 16:10:29;9.96
2025-05-07 16:10:28;1.46
2025-05-07 16:10:27;7.04
2025-05-07 16:10:26;15.54
2025-05-07 16:10:25;24.04
2025-05-07 16:10:24;32.54
2025-05-07 16:10:23;41.04
2025-05-07 16:10:22;49.54
2025-05-07 16:10:21;58.04
2025-05-07 16:10:20;66.54
2025-05-07 16:10:19;75.04
2025-05-07 16:10:18;83.54
2025-05-07 16:10:17;92.04
2025-05-07 16:10:16;99.44
2025-05-07 16:10:15;90.94
2025-05-07 16:10:14;82.44
2025-05-07 16:10:13;73.94
2025-05-07 16:10:12;65.44
2025-05-07 16:10:11;56.94
2025-05-07 16:10:10;48.44
2025-05-07 16:10:09;39.94
2025-05-07 16:10:08;31.44
2025-05-07 16:10:07;22.94
2025-05-07 16:10:06;14.44
2025-05-07 16:10:05;5.94
2025-05-07 16:10:04;2.56
2025-05-07 16:10:03;11.06
2025-05-07 16:10:02;19.56
2025-05-07 16:10:01;28.06
2025-05-07 16:10:00;36.56
2025-05-07 16:09:59;45.06
2025-05-07 16:09:58;53.56
2025-05-07 16:09:57;62.06
2025-05-07 16:09:56;70.56
2025-05-07 16:09:55;79.06
2025-05-07 16:09:54;87.56
2025-05-07 16:09:53;96.06
2025-05-07 16:09:52;95.42
2025-05-07 16:09:51;86.92
2025-05-07 16:09:50;78.42
2025-05-07 16:09:49;69.92
2025-05-07 16:09:48;61.42
2025-05-07 16:09:47;52.92
2025-05-07 16:09:46;44.42
2025-05-07 16:09:45;35.92
2025-05-07 16:09:44;27.42
2025-05-07 16:09:43;18.92
2025-05-07 16:09:42;10.42
2025-05-07 16:09:41;1.92
2025-05-07 16:09:40;6.58
2025-05-07 16:09:39;15.08
2025-05-07 16:09:38;23.58
2025-05-07 16:09:37;32.08
2025-05-07 16:09:36;40.58
2025-05-07 16:09:35;49.08
2025-05-07 16:09:34;57.58
2025-05-07 16:09:33;66.08
2025-05-07 16:09:32;74.58
2025-05-07 16:09:31;83.08
2025-05-07 16:09:30;91.58
2025-05-07 16:09:29;99.90
2025-05-07 16:09:28;91.40
2025-05-07 16:09:27;82.90
2025-05-07 16:09:26;74.40
2025-05-07 16:09:25;65.90
2025-05-07 16:09:24;57.40
2025-05-07 16:09:23;48.90
2025-05-07 16:09:22;40.40
2025-05-07 16:09:21;31.90
2025-05-07 16:09:20;23.40
2025-05-07 16:09:19;14.90
2025-05-07 16:09:18;6.40
2025-05-07 16:09:17;2.10
2025-05-07 16:09:16;10.60
2025-05-07 16:09:15;19.10
2025-05-07 16:09:14;27.60
2025-05-07 16:09:13;36.10
2025-05-07 16:09:12;44.60
2025-05-07 16:09:11;53.10
2025-05-07 16:09:10;61.60
2025-05-07 16:09:09;70.10
2025-05-07 16:09:08;78.60
2025-05-07 16:09:07;87.10
2025-05-07 16:09:06;95.60
2025-05-07 16:09:05;95.88
2025-05-07 16:09:04;87.38
2025-05-07 16:09:03;78.88
2025-05-07 16:09:02;70.38
2025-05-07 16:09:01;61.88
2025-05-07 16:09:00;53.38
2025-05-07 16:08:59;44.88
2025-05-07 16:08:58;36.38
2025-05-07 16:08:57;27.88
2025-05-07 16:08:56;19.38
2025-05-07 16:08:55;10.88
2025-05-07 16:08:54;2.38
2025-05-07 16:08:53;6.12
2025-05-07 16:08:52;14.62
2025-05-07 16:08:51;23.12
2025-05-07 16:08:50;31.62
2025-05-07 16:08:49;40.12
2025-05-07 16:08:48;48.62
2025-05-07 16:08:47;57.12
2025-05-07 16:08:46;65.62
2025-05-07 16:08:45;74.12
2025-05-07 16:08:44;82.62
2025-05-07 16:08:43;91.12
2025-05-07 16:08:42;99.62
2025-05-07 16:08:41;91.86
2025-05-07 16:08:40;83.36
2025-05-07 16:08:39;74.86
2025-05-07 16:08:38;66.36
2025-05-07 16:08:37;57.86
2025-05-07 16:08:36;49.36
2025-05-07 16:08:35;40.86
2025-05-07 16:08:34;32.36
2025-05-07 16:08:33;23.86
2025-05-07 16:08:32;15.36
2025-05-07 16:08:31;6.86
2025-05-07 16:08:30;1.64
2025-05-07 16:08:29;10.14
2025-05-07 16:08:28;18.64
2025-05-07 16:08:27;27.14
2025-05-07 16:08:26;35.64
2025-05-07 16:08:25;44.14
2025-05-07 16:08:24;52.64
2025-05-07 16:08:23;61.14
2025-05-07 16:08:22;69.64
2025-05-07 16:08:21;78.14
2025-05-07 16:08:20;86.64
2025-05-07 16:08:19;95.14
2025-05-07 16:08:18;96.34
2025-05-07 16:08:17;87.84
2025-05-07 16:08:16;79.34
2025-05-07 16:08:15;70.84
2025-05-07 16:08:14;62.34
2025-05-07 16:08:13;53.84
2025-05-07 16:08:12;45.34
2025-05-07 16:08:11;36.84
2025-05-07 16:08:10;28.34
2025-05-07 16:08:09;19.84
2025-05-07 16:08:08;11.34
2025-05-07 16:08:07;2.84
2025-05-07 16:08:06;5.66
2025-05-07 16:08:05;14.16
2025-05-07 16:08:04;22.66
2025-05-07 16:08:03;31.16
2025-05-07 16:08:02;39.66
2025-05-07 16:08:01;48.16
2025-05-07 16:08:00;56.66
2025-05-07 16:07:59;65.16
2025-05-07 16:07:58;73.66
2025-05-07 16:07:57;82.16
2025-05-07 16:07:56;90.66
2025-05-07 16:07:55;99.16
2025-05-07 16:07:54;92.32
2025-05-07 16:07:53;83.82
2025-05-07 16:07:52;75.32
2025-05-07 16:07:51;66.82
2025-05-07 16:07:50;58.32
2025-05-07 16:07:49;49.82
2025-05-07 16:07:48;41.32
2025-05-07 16:07:47;32.82
2025-05-07 16:07:46;24.32
2025-05-07 16:07:45;15.82
2025-05-07 16:07:44;7.32
2025-05-07 16:07:43;1.18
2025-05-07 16:07:42;9.68
2025-05-07 16:07:41;18.18
2025-05-07 16:07:40;26.68
2025-05-07 16:07:39;35.18
2025-05-07 16:07:38;43.68
2025-05-07 16:07:37;52.18
2025-05-07 16:07:36;60.68
2025-05-07 16:07:35;69.18
2025-05-07 16:07:34;77.68
2025-05-07 16:07:33;86.18
2025-05-07 16:07:32;94.68
2025-05-07 16:07:31;96.80
2025-05-07 16:07:30;88.30
2025-05-07 16:07:29;79.80
2025-05-07 16:07:28;71.30
2025-05-07 16:07:27;62.80
2025-05-07 16:07:26;54.30
2025-05-07 16:07:25;45.80
2025-05-07 16:07:24;37.30
2025-05-07 16:07:23;28.80
2025-05-07 16:07:22;20.30
2025-05-07 16:07:21;11.80
2025-05-07 16:07:20;3.30
2025-05-07 16:07:19;5.20
2025-05-07 16:07:18;13.70
2025-05-07 16:07:17;22.20
2025-05-07 16:07:16;30.70
2025-05-07 16:07:15;39.20
2025-05-07 16:07:14;47.70
2025-05-07 16:07:13;56.20
2025-05-07 16:07:12;64.70
2025-05-07 16:07:11;73.20
2025-05-07 16:07:10;81.70
2025-05-07 16:07:09;90.20
2025-05-07 16:07:08;98.70
2025-05-07 16:07:07;92.78
2025-05-07 16:07:06;84.28
2025-05-07 16:07:05;75.78
2025-05-07 16:07:04;67.28
2025-05-07 16:07:03;58.78
2025-05-07 16:07:02;50.28
2025-05-07 16:07:01;41.78
2025-05-07 16:07:00;33.28
2025-05-07 16:06:59;24.78
2025-05-07 16:06:58;16.28
2025-05-07 16:06:57;7.78
2025-05-07 16:06:56;0.72
2025-05-07 16:06:55;9.22
2025-05-07 16:06:54;17.72
2025-05-07 16:06:53;26.22
2025-05-07 16:06:52;34.72
2025-05-07 16:06:51;43.22
2025-05-07 16:06:50;51.72
2025-05-07 16:06:49;60.22
2025-05-07 16:06:48;68.72
2025-05-07 16:06:47;77.22
2025-05-07 16:06:46;85.72
2025-05-07 16:06:45;94.22
2025-05-07 16:06:44;97.26
2025-05-07 16:06:43;88.76
2025-05-07 16:06:42;80.26
2025-05-07 16:06:41;71.76
2025-05-07 16:06:40;63.26
2025-05-07 16:06:39;54.76
2025-05-07 16:06:38;46.26
2025-05-07 16:06:37;37.76
2025-05-07 16:06:36;29.26
2025-05-07 16:06:35;20.76
2025-05-07 16:06:34;12.26
2025-05-07 16:06:33;3.76
2025-05-07 16:06:32;4.74
2025-05-07 16:06:31;13.24
2025-05-07 16:06:30;21.74
2025-05-07 16:06:29;30.24
2025-05-07 16:06:28;38.74
2025-05-07 16:06:27;47.24
2025-05-07 16:06:26;55.74
2025-05-07 16:06:25;64.24
2025-05-07 16:06:24;72.74
2025-05-07 16:06:23;81.24
2025-05-07 16:06:22;89.74
2025-05-07 16:06:21;98.24
2025-05-07 16:06:20;93.24
2025-05-07 16:06:19;84.74
2025-05-07 16:06:18;76.24
2025-05-07 16:06:17;67.74
2025-05-07 16:06:16;59.24
2025-05-07 16:06:15;50.74
2025-05-07 16:06:14;42.24
2025-05-07 16:06:13;33.74
2025-05-07 16:06:12;25.24
2025-05-07 16:06:11;16.74
2025-05-07 16:06:10;8.24
2025-05-07 16:06:09;0.26
2025-05-07 16:06:08;8.76
2025-05-07 16:06:07;17.26
2025-05-07 16:06:06;25.76
2025-05-07 16:06:05;34.26
2025-05-07 16:06:04;42.76
2025-05-07 16:06:03;51.26
2025-05-07 16:06:02;59.76
2025-05-07 16:06:01;68.26
2025-05-07 16:06:00;76.76
2025-05-07 16:05:59;85.26
2025-05-07 16:05:58;93.76
2025-05-07 16:05:57;97.72
2025-05-07 16:05:56;89.22
2025-05-07 16:05:55;80.72
2025-05-07 16:05:54;72.22
2025-05-07 16:05:53;63.72
2025-05-07 16:05:52;55.22
2025-05-07 16:05:51;46.72
2025-05-07 16:05:50;38.22
2025-05-07 16:05:49;29.72
2025-05-07 16:05:48;21.22
2025-05-07 16:05:47;12.72
2025-05-07 16:05:46;4.22
2025-05-07 16:05:45;4.28
2025-05-07 16:05:44;12.78
2025-05-07 16:05:43;21.28
2025-05-07 16:05:42;29.78
2025-05-07 16:05:41;38.28
2025-05-07 16:05:40;46.78
2025-05-07 16:05:39;55.28
2025-05-07 16:05:38;63.78
2025-05-07 16:05:37;72.28
2025-05-07 16:05:36;80.78
2025-05-07 16:05:35;89.28
2025-05-07 16:05:34;97.78
2025-05-07 16:05:33;93.70
2025-05-07 16:05:32;85.20
2025-05-07 16:05:31;76.70
2025-05-07 16:05:30;68.20
2025-05-07 16:05:29;59.70
2025-05-07 16:05:28;51.20
2025-05-07 16:05:27;42.70
2025-05-07 16:05:26;34.20
2025-05-07 16:05:25;25.70
2025-05-07 16:05:24;17.20
2025-05-07 16:05:23;8.70
2025-05-07 16:05:22;0.20
2025-05-07 16:05:21;8.30
2025-05-07 16:05:20;16.80
2025-05-07 16:05:19;25.30
2025-05-07 16:05:18;33.80
2025-05-07 16:05:17;42.30
2025-05-07 16:05:16;50.80
2025-05-07 16:05:15;59.30
2025-05-07 16:05:14;67.80
2025-05-07 16:05:13;76.30
2025-05-07 16:05:12;84.80
2025-05-07 16:05:11;93.30
2025-05-07 16:05:10;98.18
2025-05-07 16:05:09;89.68
2025-05-07 16:05:08;81.18
2025-05-07 16:05:07;72.68
2025-05-07 16:05:06;64.18
2025-05-07 16:05:05;55.68
2025-05-07 16:05:04;47.18
2025-05-07 16:05:03;38.68
2025-05-07 16:05:02;30.18
2025-05-07 16:05:01;21.68
2025-05-07 16:05:00;13.18
2025-05-07 16:04:59;4.68
2025-05-07 16:04:58;3.82
2025-05-07 16:04:57;12.32
2025-05-07 16:04:56;20.82
2025-05-07 16:04:55;29.32
2025-05-07 16:04:54;37.82
2025-05-07 16:04:53;46.32
2025-05-07 16:04:52;54.82
2025-05-07 16:04:51;63.32
2025-05-07 16:04:50;71.82
2025-05-07 16:04:49;80.32
2025-05-07 16:04:48;88.82
2025-05-07 16:04:47;97.32
2025-05-07 16:04:46;94.16
2025-05-07 16:04:45;85.66
2025-05-07 16:04:44;77.16
2025-05-07 16:04:43;68.66
2025-05-07 16:04:42;60.16
2025-05-07 16:04:41;51.66
2025-05-07 16:04:40;43.16
2025-05-07 16:04:39;34.66
2025-05-07 16:04:38;26.16
2025-05-07 16:04:37;17.66
2025-05-07 16:04:36;9.16
2025-05-07 16:04:35;0.66
2025-05-07 16:04:34;7.84
2025-05-07 16:04:33;16.34
2025-05-07 16:04:32;24.84
2025-05-07 16:04:31;33.34
2025-05-07 16:04:30;41.84
2025-05-07 16:04:29;50.34
2025-05-07 16:04:28;58.84
2025-05-07 16:04:27;67.34
2025-05-07 16:04:26;75.84
2025-05-07 16:04:25;84.34
2025-05-07 16:04:24;92.84
2025-05-07 16:04:23;98.64
2025-05-07 16:04:22;90.14
2025-05-07 16:04:21;81.64
2025-05-07 16:04:20;73.14
2025-05-07 16:04:19;64.64
2025-05-07 16:04:18;56.14
2025-05-07 16:04:17;47.64
2025-05-07 16:04:16;39.14
2025-05-07 16:04:15;30.64
2025-05-07 16:04:14;22.14
2025-05-07 16:04:13;13.64
2025-05-07 16:04:12;5.14
2025-05-07 16:04:11;3.36
2025-05-07 16:04:10;11.86
2025-05-07 16:04:09;20.36
2025-05-07 16:04:08;28.86
2025-05-07 16:04:07;37.36
2025-05-07 16:04:06;45.86
2025-05-07 16:04:05;54.36
2025-05-07 16:04:04;62.86
2025-05-07 16:04:03;71.36
2025-05-07 16:04:02;79.86
2025-05-07 16:04:01;88.36
2025-05-07 16:04:00;96.86
2025-05-07 16:03:59;94.62
2025-05-07 16:03:58;86.12
2025-05-07 16:03:57;77.62
2025-05-07 16:03:56;69.12
2025-05-07 16:03:55;60.62
2025-05-07 16:03:54;52.12
2025-05-07 16:03:53;43.62
2025-05-07 16:03:52;35.12
2025-05-07 16:03:51;26.62
2025-05-07 16:03:50;18.12
2025-05-07 16:03:49;9.62
2025-05-07 16:03:48;1.12
2025-05-07 16:03:47;7.38
2025-05-07 16:03:46;15.88
2025-05-07 16:03:45;24.38
2025-05-07 16:03:44;32.88
2025-05-07 16:03:43;41.38
2025-05-07 16:03:42;49.88
2025-05-07 16:03:41;58.38
2025-05-07 16:03:40;66.88
2025-05-07 16:03:39;75.38
2025-05-07 16:03:38;83.88
2025-05-07 16:03:37;92.38
2025-05-07 16:03:36;99.10
2025-05-07 16:03:35;90.60
2025-05-07 16:03:34;82.10
2025-05-07 16:03:33;73.60
2025-05-07 16:03:32;65.10
2025-05-07 16:03:31;56.60
2025-05-07 16:03:30;48.10
2025-05-07 16:03:29;39.60
2025-05-07 16:03:28;31.10
2025-05-07 16:03:27;22.60
2025-05-07 16:03:26;14.10
2025-05-07 16:03:25;5.60
2025-05-07 16:03:24;2.90
2025-05-07 16:03:23;11.40
2025-05-07 16:03:22;19.90
2025-05-07 16:03:21;28.40
2025-05-07 16:03:20;36.90
2025-05-07 16:03:19;45.40
2025-05-07 16:03:18;53.90
2025-05-07 16:03:17;62.40
2025-05-07 16:03:16;70.90
2025-05-07 16:03:15;79.40
2025-05-07 16:03:14;87.90
2025-05-07 16:03:13;96.40
2025-05-07 16:03:12;95.08
2025-05-07 16:03:11;86.58
2025-05-07 16:03:10;78.08
2025-05-07 16:03:09;69.58
2025-05-07 16:03:08;61.08
2025-05-07 16:03:07;52.58
2025-05-07 16:03:06;44.08
2025-05-07 16:03:05;35.58
2025-05-07 16:03:04;27.08
2025-05-07 16:03:03;18.58
2025-05-07 16:03:02;10.08
2025-05-07 16:03:01;1.58
2025-05-07 16:03:00;6.92
2025-05-07 16:02:59;15.42
2025-05-07 16:02:58;23.92
2025-05-07 16:02:57;32.42
2025-05-07 16:02:56;40.92
2025-05-07 16:02:55;49.42
2025-05-07 16:02:54;57.92
2025-05-07 16:02:53;66.42
2025-05-07 16:02:52;74.92
2025-05-07 16:02:51;83.42
2025-05-07 16:02:50;91.92
2025-05-07 16:02:49;99.56
2025-05-07 16:02:48;91.06
2025-05-07 16:02:47;82.56
2025-05-07 16:02:46;74.06
2025-05-07 16:02:45;65.56
2025-05-07 16:02:44;57.06
2025-05-07 16:02:43;48.56
2025-05-07 16:02:42;40.06
2025-05-07 16:02:41;31.56
2025-05-07 16:02:40;23.06
2025-05-07 16:02:39;14.56
2025-05-07 16:02:38;6.06
2025-05-07 16:02:37;2.44
2025-05-07 16:02:36;10.94
2025-05-07 16:02:35;19.44
2025-05-07 16:02:34;27.94
2025-05-07 16:02:33;36.44
2025-05-07 16:02:32;44.94
2025-05-07 16:02:31;53.44
2025-05-07 16:02:30;61.94
2025-05-07 16:02:29;70.44
2025-05-07 16:02:28;78.94
2025-05-07 16:02:27;87.44
2025-05-07 16:02:26;95.94
2025-05-07 16:02:25;95.54
2025-05-07 16:02:24;87.04
2025-05-07 16:02:23;78.54
2025-05-07 16:02:22;70.04
2025-05-07 16:02:21;61.54
2025-05-07 16:02:20;53.04
2025-05-07 16:02:19;44.54
2025-05-07 16:02:18;36.04
2025-05-07 16:02:17;27.54
2025-05-07 16:02:16;19.04
2025-05-07 16:02:15;10.54
2025-05-07 16:02:14;2.04
2025-05-07 16:02:13;6.46
2025-05-07 16:02:12;14.96
2025-05-07 16:02:11;23.46
2025-05-07 16:02:10;31.96
2025-05-07 16:02:09;40.46
2025-05-07 16:02:08;48.96
2025-05-07 16:02:07;57.46
2025-05-07 16:02:06;65.96
2025-05-07 16:02:05;74.46
2025-05-07 16:02:04;82.96
2025-05-07 16:02:03;91.46
2025-05-07 16:02:02;99.96
2025-05-07 16:02:01;91.52
2025-05-07 16:02:00;83.02
2025-05-07 16:01:59;74.52
2025-05-07 16:01:58;66.02
2025-05-07 16:01:57;57.52
2025-05-07 16:01:56;49.02
2025-05-07 16:01:55;40.52
2025-05-07 16:01:54;32.02
2025-05-07 16:01:53;23.52
2025-05-07 16:01:52;15.02
2025-05-07 16:01:51;6.52
2025-05-07 16:01:50;1.98
2025-05-07 16:01:49;10.48
2025-05-07 16:01:48;18.98
2025-05-07 16:01:47;27.48
2025-05-07 16:01:46;35.98
2025-05-07 16:01:45;44.48
2025-05-07 16:01:44;52.98
2025-05-07 16:01:43;61.48
2025-05-07 16:01:42;69.98
2025-05-07 16:01:41;78.48
2025-05-07 16:01:40;86.98
2025-05-07 16:01:39;95.48
2025-05-07 16:01:38;96.00
2025-05-07 16:01:37;87.50
2025-05-07 16:01:36;79.00
2025-05-07 16:01:35;70.50
2025-05-07 16:01:34;62.00
2025-05-07 16:01:33;53.50
2025-05-07 16:01:32;45.00
2025-05-07 16:01:31;36.50
2025-05-07 16:01:30;28.00
2025-05-07 16:01:29;19.50
2025-05-07 16:01:28;11.00
2025-05-07 16:01:27;2.50
2025-05-07 16:01:26;6.00
2025-05-07 16:01:25;14.50
2025-05-07 16:01:24;23.00
2025-05-07 16:01:23;31.50
2025-05-07 16:01:22;40.00
2025-05-07 16:01:21;48.50
2025-05-07 16:01:20;57.00
2025-05-07 16:01:19;65.50
2025-05-07 16:01:18;74.00
2025-05-07 16:01:17;82.50
2025-05-07 16:01:16;91.00
2025-05-07 16:01:15;99.50
2025-05-07 16:01:14;91.98
2025-05-07 16:01:13;83.48
2025-05-07 16:01:12;74.98
2025-05-07 16:01:11;66.48
2025-05-07 16:01:10;57.98
2025-05-07 16:01:09;49.48
2025-05-07 16:01:08;40.98
2025-05-07 16:01:07;32.48
2025-05-07 16:01:06;23.98
2025-05-07 16:01:05;15.48
2025-05-07 16:01:04;6.98
2025-05-07 16:01:03;1.52
2025-05-07 16:01:02;10.02
2025-05-07 16:01:01;18.52
2025-05-07 16:01:00;27.02
2025-05-07 16:00:59;35.52
2025-05-07 16:00:58;44.02
2025-05-07 16:00:57;52.52
2025-05-07 16:00:56;61.02
2025-05-07 16:00:55;69.52
2025-05-07 16:00:54;78.02
2025-05-07 16:00:53;86.52
2025-05-07 16:00:52;95.02
2025-05-07 16:00:51;96.46
2025-05-07 16:00:50;87.96
2025-05-07 16:00:49;79.46
2025-05-07 16:00:48;70.96
2025-05-07 16:00:47;62.46
2025-05-07 16:00:46;53.96
2025-05-07 16:00:45;45.46
2025-05-07 16:00:44;36.96
2025-05-07 16:00:43;28.46
2025-05-07 16:00:42;19.96
2025-05-07 16:00:41;11.46
2025-05-07 16:00:40;2.96
2025-05-07 16:00:39;5.54
2025-05-07 16:00:38;14.04
2025-05-07 16:00:37;22.54
2025-05-07 16:00:36;31.04
2025-05-07 16:00:35;39.54
2025-05-07 16:00:34;48.04
2025-05-07 16:00:33;56.54
2025-05-07 16:00:32;65.04
2025-05-07 16:00:31;73.54
2025-05-07 16:00:30;82.04
2025-05-07 16:00:29;90.54
2025-05-07 16:00:28;99.04
2025-05-07 16:00:27;92.44
2025-05-07 16:00:26;83.94
2025-05-07 16:00:25;75.44
2025-05-07 16:00:24;66.94
2025-05-07 16:00:23;58.44
2025-05-07 16:00:22;49.94
2025-05-07 16:00:21;41.44
2025-05-07 16:00:20;32.94
2025-05-07 16:00:19;24.44
2025-05-07 16:00:18;15.94
2025-05-07 16:00:17;7.44
2025-05-07 16:00:16;1.06
2025-05-07 16:00:15;9.56
2025-05-07 16:00:14;18.06
2025-05-07 16:00:13;26.56
2025-05-07 16:00:12;35.06
2025-05-07 16:00:11;43.56
2025-05-07 16:00:10;52.06
2025-05-07 16:00:09;60.56
2025-05-07 16:00:08;69.06
2025-05-07 16:00:07;77.56
2025-05-07 16:00:06;86.06
2025-05-07 16:00:05;94.56
2025-05-07 16:00:04;96.92
2025-05-07 16:00:03;88.42
2025-05-07 16:00:02;79.92
2025-05-07 16:00:01;71.42
2025-05-07 16:00:00;62.92
2025-05-07 15:59:59;54.42
2025-05-07 15:59:58;45.92
2025-05-07 15:59:57;37.42
2025-05-07 15:59:56;28.92
2025-05-07 15:59:55;20.42
2025-05-07 15:59:54;11.92
2025-05-07 15:59:53;3.42
2025-05-07 15:59:52;5.08
2025-05-07 15:59:51;13.58
2025-05-07 15:59:50;22.08
2025-05-07 15:59:49;30.58
2025-05-07 15:59:48;39.08
2025-05-07 15:59:47;47.58
2025-05-07 15:59:46;56.08
2025-05-07 15:59:45;64.58
2025-05-07 15:59:44;73.08
2025-05-07 15:59:43;81.58
2025-05-07 15:59:42;90.08
2025-05-07 15:59:41;98.58
2025-05-07 15:59:40;92.90
2025-05-07 15:59:39;84.40
2025-05-07 15:59:38;75.90
2025-05-07 15:59:37;67.40
2025-05-07 15:59:36;58.90
2025-05-07 15:59:35;50.40
2025-05-07 15:59:34;41.90
2025-05-07 15:59:33;33.40
2025-05-07 15:59:32;24.90
2025-05-07 15:59:31;16.40
2025-05-07 15:59:30;7.90
2025-05-07 15:59:29;0.60
2025-05-07 15:59:28;9.10
2025-05-07 15:59:27;17.60
2025-05-07 15:59:26;26.10
2025-05-07 15:59:25;34.60
2025-05-07 15:59:24;43.10
2025-05-07 15:59:23;51.60
2025-05-07 15:59:22;60.10
2025-05-07 15:59:21;68.60
2025-05-07 15:59:20;77.10
2025-05-07 15:59:19;85.60
2025-05-07 15:59:18;94.10
2025-05-07 15:59:17;97.38
2025-05-07 15:59:16;88.88
2025-05-07 15:59:15;80.38
2025-05-07 15:59:14;71.88
2025-05-07 15:59:13;63.38
2025-05-07 15:59:12;54.88
2025-05-07 15:59:11;46.38
2025-05-07 15:59:10;37.88
2025-05-07 15:59:09;29.38
2025-05-07 15:59:08;20.88
2025-05-07 15:59:07;12.38
2025-05-07 15:59:06;3.88
2025-05-07 15:59:05;4.62
2025-05-07 15:59:04;13.12
2025-05-07 15:59:03;21.62
2025-05-07 15:59:02;30.12
2025-05-07 15:59:01;38.62
2025-05-07 15:59:00;47.12
2025-05-07 15:58:59;55.62
