Fecha y Hora;PIC-3023 - Presión entrada reactor R-303
2025-05-07 16:37:21;82.31
2025-05-07 16:37:20;90.81
2025-05-07 16:37:19;99.31
2025-05-07 16:37:18;92.17
2025-05-07 16:37:17;83.67
2025-05-07 16:37:16;75.17
2025-05-07 16:37:15;66.67
2025-05-07 16:37:14;58.17
2025-05-07 16:37:13;49.67
2025-05-07 16:37:12;41.17
2025-05-07 16:37:11;32.67
2025-05-07 16:37:10;24.17
2025-05-07 16:37:09;15.67
2025-05-07 16:37:08;7.17
2025-05-07 16:37:07;1.33
2025-05-07 16:37:06;9.83
2025-05-07 16:37:05;18.33
2025-05-07 16:37:04;26.83
2025-05-07 16:37:03;35.33
2025-05-07 16:37:02;43.83
2025-05-07 16:37:01;52.33
2025-05-07 16:37:00;60.83
2025-05-07 16:36:59;69.33
2025-05-07 16:36:58;77.83
2025-05-07 16:36:57;86.33
2025-05-07 16:36:56;94.83
2025-05-07 16:36:55;96.65
2025-05-07 16:36:54;88.15
2025-05-07 16:36:53;79.65
2025-05-07 16:36:52;71.15
2025-05-07 16:36:51;62.65
2025-05-07 16:36:50;54.15
2025-05-07 16:36:49;45.65
2025-05-07 16:36:48;37.15
2025-05-07 16:36:47;28.65
2025-05-07 16:36:46;20.15
2025-05-07 16:36:45;11.65
2025-05-07 16:36:44;3.15
2025-05-07 16:36:43;5.35
2025-05-07 16:36:42;13.85
2025-05-07 16:36:41;22.35
2025-05-07 16:36:40;30.85
2025-05-07 16:36:39;39.35
2025-05-07 16:36:38;47.85
2025-05-07 16:36:37;56.35
2025-05-07 16:36:36;64.85
2025-05-07 16:36:35;73.35
2025-05-07 16:36:34;81.85
2025-05-07 16:36:33;90.35
2025-05-07 16:36:32;98.85
2025-05-07 16:36:31;92.63
2025-05-07 16:36:30;84.13
2025-05-07 16:36:29;75.63
2025-05-07 16:36:28;67.13
2025-05-07 16:36:27;58.63
2025-05-07 16:36:26;50.13
2025-05-07 16:36:25;41.63
2025-05-07 16:36:24;33.13
2025-05-07 16:36:23;24.63
2025-05-07 16:36:22;16.13
2025-05-07 16:36:21;7.63
2025-05-07 16:36:20;0.87
2025-05-07 16:36:19;9.37
2025-05-07 16:36:18;17.87
2025-05-07 16:36:17;26.37
2025-05-07 16:36:16;34.87
2025-05-07 16:36:15;43.37
2025-05-07 16:36:14;51.87
2025-05-07 16:36:13;60.37
2025-05-07 16:36:12;68.87
2025-05-07 16:36:11;77.37
2025-05-07 16:36:10;85.87
2025-05-07 16:36:09;94.37
2025-05-07 16:36:08;97.11
2025-05-07 16:36:07;88.61
2025-05-07 16:36:06;80.11
2025-05-07 16:36:05;71.61
2025-05-07 16:36:04;63.11
2025-05-07 16:36:03;54.61
2025-05-07 16:36:02;46.11
2025-05-07 16:36:01;37.61
2025-05-07 16:36:00;29.11
2025-05-07 16:35:59;20.61
2025-05-07 16:35:58;12.11
2025-05-07 16:35:57;3.61
2025-05-07 16:35:56;4.89
2025-05-07 16:35:55;13.39
2025-05-07 16:35:54;21.89
2025-05-07 16:35:53;30.39
2025-05-07 16:35:52;38.89
2025-05-07 16:35:51;47.39
2025-05-07 16:35:50;55.89
2025-05-07 16:35:49;64.39
2025-05-07 16:35:48;72.89
2025-05-07 16:35:47;81.39
2025-05-07 16:35:46;89.89
2025-05-07 16:35:45;98.39
2025-05-07 16:35:44;93.09
2025-05-07 16:35:43;84.59
2025-05-07 16:35:42;76.09
2025-05-07 16:35:41;67.59
2025-05-07 16:35:40;59.09
2025-05-07 16:35:39;50.59
2025-05-07 16:35:38;42.09
2025-05-07 16:35:37;33.59
2025-05-07 16:35:36;25.09
2025-05-07 16:35:35;16.59
2025-05-07 16:35:34;8.09
2025-05-07 16:35:33;0.41
2025-05-07 16:35:32;8.91
2025-05-07 16:35:31;17.41
2025-05-07 16:35:30;25.91
2025-05-07 16:35:29;34.41
2025-05-07 16:35:28;42.91
2025-05-07 16:35:27;51.41
2025-05-07 16:35:26;59.91
2025-05-07 16:35:25;68.41
2025-05-07 16:35:24;76.91
2025-05-07 16:35:23;85.41
2025-05-07 16:35:22;93.91
2025-05-07 16:35:21;97.57
2025-05-07 16:35:20;89.07
2025-05-07 16:35:19;80.57
2025-05-07 16:35:18;72.07
2025-05-07 16:35:17;63.57
2025-05-07 16:35:16;55.07
2025-05-07 16:35:15;46.57
2025-05-07 16:35:14;38.07
2025-05-07 16:35:13;29.57
2025-05-07 16:35:12;21.07
2025-05-07 16:35:11;12.57
2025-05-07 16:35:10;4.07
2025-05-07 16:35:09;4.43
2025-05-07 16:35:08;12.93
2025-05-07 16:35:07;21.43
2025-05-07 16:35:06;29.93
2025-05-07 16:35:05;38.43
2025-05-07 16:35:04;46.93
2025-05-07 16:35:03;55.43
2025-05-07 16:35:02;63.93
2025-05-07 16:35:01;72.43
2025-05-07 16:35:00;80.93
2025-05-07 16:34:59;89.43
2025-05-07 16:34:58;97.93
2025-05-07 16:34:57;93.55
2025-05-07 16:34:56;85.05
2025-05-07 16:34:55;76.55
2025-05-07 16:34:54;68.05
2025-05-07 16:34:53;59.55
2025-05-07 16:34:52;51.05
2025-05-07 16:34:51;42.55
2025-05-07 16:34:50;34.05
2025-05-07 16:34:49;25.55
2025-05-07 16:34:48;17.05
2025-05-07 16:34:47;8.55
2025-05-07 16:34:46;0.05
2025-05-07 16:34:45;8.45
2025-05-07 16:34:44;16.95
2025-05-07 16:34:43;25.45
2025-05-07 16:34:42;33.95
2025-05-07 16:34:41;42.45
2025-05-07 16:34:40;50.95
2025-05-07 16:34:39;59.45
2025-05-07 16:34:38;67.95
2025-05-07 16:34:37;76.45
2025-05-07 16:34:36;84.95
2025-05-07 16:34:35;93.45
2025-05-07 16:34:34;98.03
2025-05-07 16:34:33;89.53
2025-05-07 16:34:32;81.03
2025-05-07 16:34:31;72.53
2025-05-07 16:34:30;64.03
2025-05-07 16:34:29;55.53
2025-05-07 16:34:28;47.03
2025-05-07 16:34:27;38.53
2025-05-07 16:34:26;30.03
2025-05-07 16:34:25;21.53
2025-05-07 16:34:24;13.03
2025-05-07 16:34:23;4.53
2025-05-07 16:34:22;3.97
2025-05-07 16:34:21;12.47
2025-05-07 16:34:20;20.97
2025-05-07 16:34:19;29.47
2025-05-07 16:34:18;37.97
2025-05-07 16:34:17;46.47
2025-05-07 16:34:16;54.97
2025-05-07 16:34:15;63.47
2025-05-07 16:34:14;71.97
2025-05-07 16:34:13;80.47
2025-05-07 16:34:12;88.97
2025-05-07 16:34:11;97.47
2025-05-07 16:34:10;94.01
2025-05-07 16:34:09;85.51
2025-05-07 16:34:08;77.01
2025-05-07 16:34:07;68.51
2025-05-07 16:34:06;60.01
2025-05-07 16:34:05;51.51
2025-05-07 16:34:04;43.01
2025-05-07 16:34:03;34.51
2025-05-07 16:34:02;26.01
2025-05-07 16:34:01;17.51
2025-05-07 16:34:00;9.01
2025-05-07 16:33:59;0.51
2025-05-07 16:33:58;7.99
2025-05-07 16:33:57;16.49
2025-05-07 16:33:56;24.99
2025-05-07 16:33:55;33.49
2025-05-07 16:33:54;41.99
2025-05-07 16:33:53;50.49
2025-05-07 16:33:52;58.99
2025-05-07 16:33:51;67.49
2025-05-07 16:33:50;75.99
2025-05-07 16:33:49;84.49
2025-05-07 16:33:48;92.99
2025-05-07 16:33:47;98.49
2025-05-07 16:33:46;89.99
2025-05-07 16:33:45;81.49
2025-05-07 16:33:44;72.99
2025-05-07 16:33:43;64.49
2025-05-07 16:33:42;55.99
2025-05-07 16:33:41;47.49
2025-05-07 16:33:40;38.99
2025-05-07 16:33:39;30.49
2025-05-07 16:33:38;21.99
2025-05-07 16:33:37;13.49
2025-05-07 16:33:36;4.99
2025-05-07 16:33:35;3.51
2025-05-07 16:33:34;12.01
2025-05-07 16:33:33;20.51
2025-05-07 16:33:32;29.01
2025-05-07 16:33:31;37.51
2025-05-07 16:33:30;46.01
2025-05-07 16:33:29;54.51
2025-05-07 16:33:28;63.01
2025-05-07 16:33:27;71.51
2025-05-07 16:33:26;80.01
2025-05-07 16:33:25;88.51
2025-05-07 16:33:24;97.01
2025-05-07 16:33:23;94.47
2025-05-07 16:33:22;85.97
2025-05-07 16:33:21;77.47
2025-05-07 16:33:20;68.97
2025-05-07 16:33:19;60.47
2025-05-07 16:33:18;51.97
2025-05-07 16:33:17;43.47
2025-05-07 16:33:16;34.97
2025-05-07 16:33:15;26.47
2025-05-07 16:33:14;17.97
2025-05-07 16:33:13;9.47
2025-05-07 16:33:12;0.97
2025-05-07 16:33:11;7.53
2025-05-07 16:33:10;16.03
2025-05-07 16:33:09;24.53
2025-05-07 16:33:08;33.03
2025-05-07 16:33:07;41.53
2025-05-07 16:33:06;50.03
2025-05-07 16:33:05;58.53
2025-05-07 16:33:04;67.03
2025-05-07 16:33:03;75.53
2025-05-07 16:33:02;84.03
2025-05-07 16:33:01;92.53
2025-05-07 16:33:00;98.95
2025-05-07 16:32:59;90.45
2025-05-07 16:32:58;81.95
2025-05-07 16:32:57;73.45
2025-05-07 16:32:56;64.95
2025-05-07 16:32:55;56.45
2025-05-07 16:32:54;47.95
2025-05-07 16:32:53;39.45
2025-05-07 16:32:52;30.95
2025-05-07 16:32:51;22.45
2025-05-07 16:32:50;13.95
2025-05-07 16:32:49;5.45
2025-05-07 16:32:48;3.05
2025-05-07 16:32:47;11.55
2025-05-07 16:32:46;20.05
2025-05-07 16:32:45;28.55
2025-05-07 16:32:44;37.05
2025-05-07 16:32:43;45.55
2025-05-07 16:32:42;54.05
2025-05-07 16:32:41;62.55
2025-05-07 16:32:40;71.05
2025-05-07 16:32:39;79.55
2025-05-07 16:32:38;88.05
2025-05-07 16:32:37;96.55
2025-05-07 16:32:36;94.93
2025-05-07 16:32:35;86.43
2025-05-07 16:32:34;77.93
2025-05-07 16:32:33;69.43
2025-05-07 16:32:32;60.93
2025-05-07 16:32:31;52.43
2025-05-07 16:32:30;43.93
2025-05-07 16:32:29;35.43
2025-05-07 16:32:28;26.93
2025-05-07 16:32:27;18.43
2025-05-07 16:32:26;9.93
2025-05-07 16:32:25;1.43
2025-05-07 16:32:24;7.07
2025-05-07 16:32:23;15.57
2025-05-07 16:32:22;24.07
2025-05-07 16:32:21;32.57
2025-05-07 16:32:20;41.07
2025-05-07 16:32:19;49.57
2025-05-07 16:32:18;58.07
2025-05-07 16:32:17;66.57
2025-05-07 16:32:16;75.07
2025-05-07 16:32:15;83.57
2025-05-07 16:32:14;92.07
2025-05-07 16:32:13;99.41
2025-05-07 16:32:12;90.91
2025-05-07 16:32:11;82.41
2025-05-07 16:32:10;73.91
2025-05-07 16:32:09;65.41
2025-05-07 16:32:08;56.91
2025-05-07 16:32:07;48.41
2025-05-07 16:32:06;39.91
2025-05-07 16:32:05;31.41
2025-05-07 16:32:04;22.91
2025-05-07 16:32:03;14.41
2025-05-07 16:32:02;5.91
2025-05-07 16:32:01;2.59
2025-05-07 16:32:00;11.09
2025-05-07 16:31:59;19.59
2025-05-07 16:31:58;28.09
2025-05-07 16:31:57;36.59
2025-05-07 16:31:56;45.09
2025-05-07 16:31:55;53.59
2025-05-07 16:31:54;62.09
2025-05-07 16:31:53;70.59
2025-05-07 16:31:52;79.09
2025-05-07 16:31:51;87.59
2025-05-07 16:31:50;96.09
2025-05-07 16:31:49;95.39
2025-05-07 16:31:48;86.89
2025-05-07 16:31:47;78.39
2025-05-07 16:31:46;69.89
2025-05-07 16:31:45;61.39
2025-05-07 16:31:44;52.89
2025-05-07 16:31:43;44.39
2025-05-07 16:31:42;35.89
2025-05-07 16:31:41;27.39
2025-05-07 16:31:40;18.89
2025-05-07 16:31:39;10.39
2025-05-07 16:31:38;1.89
2025-05-07 16:31:37;6.61
2025-05-07 16:31:36;15.11
2025-05-07 16:31:35;23.61
2025-05-07 16:31:34;32.11
2025-05-07 16:31:33;40.61
2025-05-07 16:31:32;49.11
2025-05-07 16:31:31;57.61
2025-05-07 16:31:30;66.11
2025-05-07 16:31:29;74.61
2025-05-07 16:31:28;83.11
2025-05-07 16:31:27;91.61
2025-05-07 16:31:26;99.87
2025-05-07 16:31:25;91.37
2025-05-07 16:31:24;82.87
2025-05-07 16:31:23;74.37
2025-05-07 16:31:22;65.87
2025-05-07 16:31:21;57.37
2025-05-07 16:31:20;48.87
2025-05-07 16:31:19;40.37
2025-05-07 16:31:18;31.87
2025-05-07 16:31:17;23.37
2025-05-07 16:31:16;14.87
2025-05-07 16:31:15;6.37
2025-05-07 16:31:14;2.13
2025-05-07 16:31:13;10.63
2025-05-07 16:31:12;19.13
2025-05-07 16:31:11;27.63
2025-05-07 16:31:10;36.13
2025-05-07 16:31:09;44.63
2025-05-07 16:31:08;53.13
2025-05-07 16:31:07;61.63
2025-05-07 16:31:06;70.13
2025-05-07 16:31:05;78.63
2025-05-07 16:31:04;87.13
2025-05-07 16:31:03;95.63
2025-05-07 16:31:02;95.85
2025-05-07 16:31:01;87.35
2025-05-07 16:31:00;78.85
2025-05-07 16:30:59;70.35
2025-05-07 16:30:58;61.85
2025-05-07 16:30:57;53.35
2025-05-07 16:30:56;44.85
2025-05-07 16:30:55;36.35
2025-05-07 16:30:54;27.85
2025-05-07 16:30:53;19.35
2025-05-07 16:30:52;10.85
2025-05-07 16:30:51;2.35
2025-05-07 16:30:50;6.15
2025-05-07 16:30:49;14.65
2025-05-07 16:30:48;23.15
2025-05-07 16:30:47;31.65
2025-05-07 16:30:46;40.15
2025-05-07 16:30:45;48.65
2025-05-07 16:30:44;57.15
2025-05-07 16:30:43;65.65
2025-05-07 16:30:42;74.15
2025-05-07 16:30:41;82.65
2025-05-07 16:30:40;91.15
2025-05-07 16:30:39;99.65
2025-05-07 16:30:38;91.83
2025-05-07 16:30:37;83.33
2025-05-07 16:30:36;74.83
2025-05-07 16:30:35;66.33
2025-05-07 16:30:34;57.83
2025-05-07 16:30:33;49.33
2025-05-07 16:30:32;40.83
2025-05-07 16:30:31;32.33
2025-05-07 16:30:30;23.83
2025-05-07 16:30:29;15.33
2025-05-07 16:30:28;6.83
2025-05-07 16:30:27;1.67
2025-05-07 16:30:26;10.17
2025-05-07 16:30:25;18.67
2025-05-07 16:30:24;27.17
2025-05-07 16:30:23;35.67
2025-05-07 16:30:22;44.17
2025-05-07 16:30:21;52.67
2025-05-07 16:30:20;61.17
2025-05-07 16:30:19;69.67
2025-05-07 16:30:18;78.17
2025-05-07 16:30:17;86.67
2025-05-07 16:30:16;95.17
2025-05-07 16:30:15;96.31
2025-05-07 16:30:14;87.81
2025-05-07 16:30:13;79.31
2025-05-07 16:30:12;70.81
2025-05-07 16:30:11;62.31
2025-05-07 16:30:10;53.81
2025-05-07 16:30:09;45.31
2025-05-07 16:30:08;36.81
2025-05-07 16:30:07;28.31
2025-05-07 16:30:06;19.81
2025-05-07 16:30:05;11.31
2025-05-07 16:30:04;2.81
2025-05-07 16:30:03;5.69
2025-05-07 16:30:02;14.19
2025-05-07 16:30:01;22.69
2025-05-07 16:30:00;31.19
2025-05-07 16:29:59;39.69
2025-05-07 16:29:58;48.19
2025-05-07 16:29:57;56.69
2025-05-07 16:29:56;65.19
2025-05-07 16:29:55;73.69
2025-05-07 16:29:54;82.19
2025-05-07 16:29:53;90.69
2025-05-07 16:29:52;99.19
2025-05-07 16:29:51;92.29
2025-05-07 16:29:50;83.79
2025-05-07 16:29:49;75.29
2025-05-07 16:29:48;66.79
2025-05-07 16:29:47;58.29
2025-05-07 16:29:46;49.79
2025-05-07 16:29:45;41.29
2025-05-07 16:29:44;32.79
2025-05-07 16:29:43;24.29
2025-05-07 16:29:42;15.79
2025-05-07 16:29:41;7.29
2025-05-07 16:29:40;1.21
2025-05-07 16:29:39;9.71
2025-05-07 16:29:38;18.21
2025-05-07 16:29:37;26.71
2025-05-07 16:29:36;35.21
2025-05-07 16:29:35;43.71
2025-05-07 16:29:34;52.21
2025-05-07 16:29:33;60.71
2025-05-07 16:29:32;69.21
2025-05-07 16:29:31;77.71
2025-05-07 16:29:30;86.21
2025-05-07 16:29:29;94.71
2025-05-07 16:29:28;96.77
2025-05-07 16:29:27;88.27
2025-05-07 16:29:26;79.77
2025-05-07 16:29:25;71.27
2025-05-07 16:29:24;62.77
2025-05-07 16:29:23;54.27
2025-05-07 16:29:22;45.77
2025-05-07 16:29:21;37.27
2025-05-07 16:29:20;28.77
2025-05-07 16:29:19;20.27
2025-05-07 16:29:18;11.77
2025-05-07 16:29:17;3.27
2025-05-07 16:29:16;5.23
2025-05-07 16:29:15;13.73
2025-05-07 16:29:14;22.23
2025-05-07 16:29:13;30.73
2025-05-07 16:29:12;39.23
2025-05-07 16:29:11;47.73
2025-05-07 16:29:10;56.23
2025-05-07 16:29:09;64.73
2025-05-07 16:29:08;73.23
2025-05-07 16:29:07;81.73
2025-05-07 16:29:06;90.23
2025-05-07 16:29:05;98.73
2025-05-07 16:29:04;92.75
2025-05-07 16:29:03;84.25
2025-05-07 16:29:02;75.75
2025-05-07 16:29:01;67.25
2025-05-07 16:29:00;58.75
2025-05-07 16:28:59;50.25
2025-05-07 16:28:58;41.75
2025-05-07 16:28:57;33.25
2025-05-07 16:28:56;24.75
2025-05-07 16:28:55;16.25
2025-05-07 16:28:54;7.75
2025-05-07 16:28:53;0.75
2025-05-07 16:28:52;9.25
2025-05-07 16:28:51;17.75
2025-05-07 16:28:50;26.25
2025-05-07 16:28:49;34.75
2025-05-07 16:28:48;43.25
2025-05-07 16:28:47;51.75
2025-05-07 16:28:46;60.25
2025-05-07 16:28:45;68.75
2025-05-07 16:28:44;77.25
2025-05-07 16:28:43;85.75
2025-05-07 16:28:42;94.25
2025-05-07 16:28:41;97.23
2025-05-07 16:28:40;88.73
2025-05-07 16:28:39;80.23
2025-05-07 16:28:38;71.73
2025-05-07 16:28:37;63.23
2025-05-07 16:28:36;54.73
2025-05-07 16:28:35;46.23
2025-05-07 16:28:34;37.73
2025-05-07 16:28:33;29.23
2025-05-07 16:28:32;20.73
2025-05-07 16:28:31;12.23
2025-05-07 16:28:30;3.73
2025-05-07 16:28:29;4.77
2025-05-07 16:28:28;13.27
2025-05-07 16:28:27;21.77
2025-05-07 16:28:26;30.27
2025-05-07 16:28:25;38.77
2025-05-07 16:28:24;47.27
2025-05-07 16:28:23;55.77
2025-05-07 16:28:22;64.27
2025-05-07 16:28:21;72.77
2025-05-07 16:28:20;81.27
2025-05-07 16:28:19;89.77
2025-05-07 16:28:18;98.27
2025-05-07 16:28:17;93.21
2025-05-07 16:28:16;84.71
2025-05-07 16:28:15;76.21
2025-05-07 16:28:14;67.71
2025-05-07 16:28:13;59.21
2025-05-07 16:28:12;50.71
2025-05-07 16:28:11;42.21
2025-05-07 16:28:10;33.71
2025-05-07 16:28:09;25.21
2025-05-07 16:28:08;16.71
2025-05-07 16:28:07;8.21
2025-05-07 16:28:06;0.29
2025-05-07 16:28:05;8.79
2025-05-07 16:28:04;17.29
2025-05-07 16:28:03;25.79
2025-05-07 16:28:02;34.29
2025-05-07 16:28:01;42.79
2025-05-07 16:28:00;51.29
2025-05-07 16:27:59;59.79
2025-05-07 16:27:58;68.29
2025-05-07 16:27:57;76.79
2025-05-07 16:27:56;85.29
2025-05-07 16:27:55;93.79
2025-05-07 16:27:54;97.69
2025-05-07 16:27:53;89.19
2025-05-07 16:27:52;80.69
2025-05-07 16:27:51;72.19
2025-05-07 16:27:50;63.69
2025-05-07 16:27:49;55.19
2025-05-07 16:27:48;46.69
2025-05-07 16:27:47;38.19
2025-05-07 16:27:46;29.69
2025-05-07 16:27:45;21.19
2025-05-07 16:27:44;12.69
2025-05-07 16:27:43;4.19
2025-05-07 16:27:42;4.31
2025-05-07 16:27:41;12.81
2025-05-07 16:27:40;21.31
2025-05-07 16:27:39;29.81
2025-05-07 16:27:38;38.31
2025-05-07 16:27:37;46.81
2025-05-07 16:27:36;55.31
2025-05-07 16:27:35;63.81
2025-05-07 16:27:34;72.31
2025-05-07 16:27:33;80.81
2025-05-07 16:27:32;89.31
2025-05-07 16:27:31;97.81
2025-05-07 16:27:30;93.67
2025-05-07 16:27:29;85.17
2025-05-07 16:27:28;76.67
2025-05-07 16:27:27;68.17
2025-05-07 16:27:26;59.67
2025-05-07 16:27:25;51.17
2025-05-07 16:27:24;42.67
2025-05-07 16:27:23;34.17
2025-05-07 16:27:22;25.67
2025-05-07 16:27:21;17.17
2025-05-07 16:27:20;8.67
2025-05-07 16:27:19;0.17
2025-05-07 16:27:18;8.33
2025-05-07 16:27:17;16.83
2025-05-07 16:27:16;25.33
2025-05-07 16:27:15;33.83
2025-05-07 16:27:14;42.33
2025-05-07 16:27:13;50.83
2025-05-07 16:27:12;59.33
2025-05-07 16:27:11;67.83
2025-05-07 16:27:10;76.33
2025-05-07 16:27:09;84.83
2025-05-07 16:27:08;93.33
2025-05-07 16:27:07;98.15
2025-05-07 16:27:06;89.65
2025-05-07 16:27:05;81.15
2025-05-07 16:27:04;72.65
2025-05-07 16:27:03;64.15
2025-05-07 16:27:02;55.65
2025-05-07 16:27:01;47.15
2025-05-07 16:27:00;38.65
2025-05-07 16:26:59;30.15
2025-05-07 16:26:58;21.65
2025-05-07 16:26:57;13.15
2025-05-07 16:26:56;4.65
2025-05-07 16:26:55;3.85
2025-05-07 16:26:54;12.35
2025-05-07 16:26:53;20.85
2025-05-07 16:26:52;29.35
2025-05-07 16:26:51;37.85
2025-05-07 16:26:50;46.35
2025-05-07 16:26:49;54.85
2025-05-07 16:26:48;63.35
2025-05-07 16:26:47;71.85
2025-05-07 16:26:46;80.35
2025-05-07 16:26:45;88.85
2025-05-07 16:26:44;97.35
2025-05-07 16:26:43;94.13
2025-05-07 16:26:42;85.63
2025-05-07 16:26:41;77.13
2025-05-07 16:26:40;68.63
2025-05-07 16:26:39;60.13
2025-05-07 16:26:38;51.63
2025-05-07 16:26:37;43.13
2025-05-07 16:26:36;34.63
2025-05-07 16:26:35;26.13
2025-05-07 16:26:34;17.63
2025-05-07 16:26:33;9.13
2025-05-07 16:26:32;0.63
2025-05-07 16:26:31;7.87
2025-05-07 16:26:30;16.37
2025-05-07 16:26:29;24.87
2025-05-07 16:26:28;33.37
2025-05-07 16:26:27;41.87
2025-05-07 16:26:26;50.37
2025-05-07 16:26:25;58.87
2025-05-07 16:26:24;67.37
2025-05-07 16:26:23;75.87
2025-05-07 16:26:22;84.37
2025-05-07 16:26:21;92.87
2025-05-07 16:26:20;98.61
2025-05-07 16:26:19;90.11
2025-05-07 16:26:18;81.61
2025-05-07 16:26:17;73.11
2025-05-07 16:26:16;64.61
2025-05-07 16:26:15;56.11
2025-05-07 16:26:14;47.61
2025-05-07 16:26:13;39.11
2025-05-07 16:26:12;30.61
2025-05-07 16:26:11;22.11
2025-05-07 16:26:10;13.61
2025-05-07 16:26:09;5.11
2025-05-07 16:26:08;3.39
2025-05-07 16:26:07;11.89
2025-05-07 16:26:06;20.39
2025-05-07 16:26:05;28.89
2025-05-07 16:26:04;37.39
2025-05-07 16:26:03;45.89
2025-05-07 16:26:02;54.39
2025-05-07 16:26:01;62.89
2025-05-07 16:26:00;71.39
2025-05-07 16:25:59;79.89
2025-05-07 16:25:58;88.39
2025-05-07 16:25:57;96.89
2025-05-07 16:25:56;94.59
2025-05-07 16:25:55;86.09
2025-05-07 16:25:54;77.59
2025-05-07 16:25:53;69.09
2025-05-07 16:25:52;60.59
2025-05-07 16:25:51;52.09
2025-05-07 16:25:50;43.59
2025-05-07 16:25:49;35.09
2025-05-07 16:25:48;26.59
2025-05-07 16:25:47;18.09
2025-05-07 16:25:46;9.59
2025-05-07 16:25:45;1.09
2025-05-07 16:25:44;7.41
2025-05-07 16:25:43;15.91
2025-05-07 16:25:42;24.41
2025-05-07 16:25:41;32.91
2025-05-07 16:25:40;41.41
2025-05-07 16:25:39;49.91
2025-05-07 16:25:38;58.41
2025-05-07 16:25:37;66.91
2025-05-07 16:25:36;75.41
2025-05-07 16:25:35;83.91
2025-05-07 16:25:34;92.41
2025-05-07 16:25:33;99.07
2025-05-07 16:25:32;90.57
2025-05-07 16:25:31;82.07
2025-05-07 16:25:30;73.57
2025-05-07 16:25:29;65.07
2025-05-07 16:25:28;56.57
2025-05-07 16:25:27;48.07
2025-05-07 16:25:26;39.57
2025-05-07 16:25:25;31.07
2025-05-07 16:25:24;22.57
2025-05-07 16:25:23;14.07
2025-05-07 16:25:22;5.57
2025-05-07 16:25:21;2.93
2025-05-07 16:25:20;11.43
2025-05-07 16:25:19;19.93
2025-05-07 16:25:18;28.43
2025-05-07 16:25:17;36.93
2025-05-07 16:25:16;45.43
2025-05-07 16:25:15;53.93
2025-05-07 16:25:14;62.43
2025-05-07 16:25:13;70.93
2025-05-07 16:25:12;79.43
2025-05-07 16:25:11;87.93
2025-05-07 16:25:10;96.43
2025-05-07 16:25:09;95.05
2025-05-07 16:25:08;86.55
2025-05-07 16:25:07;78.05
2025-05-07 16:25:06;69.55
2025-05-07 16:25:05;61.05
2025-05-07 16:25:04;52.55
2025-05-07 16:25:03;44.05
2025-05-07 16:25:02;35.55
2025-05-07 16:25:01;27.05
2025-05-07 16:25:00;18.55
2025-05-07 16:24:59;10.05
2025-05-07 16:24:58;1.55
2025-05-07 16:24:57;6.95
2025-05-07 16:24:56;15.45
2025-05-07 16:24:55;23.95
2025-05-07 16:24:54;32.45
2025-05-07 16:24:53;40.95
2025-05-07 16:24:52;49.45
2025-05-07 16:24:51;57.95
2025-05-07 16:24:50;66.45
2025-05-07 16:24:49;74.95
2025-05-07 16:24:48;83.45
2025-05-07 16:24:47;91.95
2025-05-07 16:24:46;99.53
2025-05-07 16:24:45;91.03
2025-05-07 16:24:44;82.53
2025-05-07 16:24:43;74.03
2025-05-07 16:24:42;65.53
2025-05-07 16:24:41;57.03
2025-05-07 16:24:40;48.53
2025-05-07 16:24:39;40.03
2025-05-07 16:24:38;31.53
2025-05-07 16:24:37;23.03
2025-05-07 16:24:36;14.53
2025-05-07 16:24:35;6.03
2025-05-07 16:24:34;2.47
2025-05-07 16:24:33;10.97
2025-05-07 16:24:32;19.47
2025-05-07 16:24:31;27.97
2025-05-07 16:24:30;36.47
2025-05-07 16:24:29;44.97
2025-05-07 16:24:28;53.47
2025-05-07 16:24:27;61.97
2025-05-07 16:24:26;70.47
2025-05-07 16:24:25;78.97
2025-05-07 16:24:24;87.47
2025-05-07 16:24:23;95.97
2025-05-07 16:24:22;95.51
2025-05-07 16:24:21;87.01
2025-05-07 16:24:20;78.51
2025-05-07 16:24:19;70.01
2025-05-07 16:24:18;61.51
2025-05-07 16:24:17;53.01
2025-05-07 16:24:16;44.51
2025-05-07 16:24:15;36.01
2025-05-07 16:24:14;27.51
2025-05-07 16:24:13;19.01
2025-05-07 16:24:12;10.51
2025-05-07 16:24:11;2.01
2025-05-07 16:24:10;6.49
2025-05-07 16:24:09;14.99
2025-05-07 16:24:08;23.49
2025-05-07 16:24:07;31.99
2025-05-07 16:24:06;40.49
2025-05-07 16:24:05;48.99
2025-05-07 16:24:04;57.49
2025-05-07 16:24:03;65.99
2025-05-07 16:24:02;74.49
2025-05-07 16:24:01;82.99
2025-05-07 16:24:00;91.49
2025-05-07 16:23:59;99.99
2025-05-07 16:23:58;91.49
2025-05-07 16:23:57;82.99
2025-05-07 16:23:56;74.49
2025-05-07 16:23:55;65.99
2025-05-07 16:23:54;57.49
2025-05-07 16:23:53;48.99
2025-05-07 16:23:52;40.49
2025-05-07 16:23:51;31.99
2025-05-07 16:23:50;23.49
2025-05-07 16:23:49;14.99
2025-05-07 16:23:48;6.49
2025-05-07 16:23:47;2.01
2025-05-07 16:23:46;10.51
2025-05-07 16:23:45;19.01
2025-05-07 16:23:44;27.51
2025-05-07 16:23:43;36.01
2025-05-07 16:23:42;44.51
2025-05-07 16:23:41;53.01
