Fecha y Hora;LIC-3031 - Nivel reactor R-303
2025-05-07 16:39:47;45.59
2025-05-07 16:39:46;54.09
2025-05-07 16:39:45;62.59
2025-05-07 16:39:44;71.09
2025-05-07 16:39:43;79.59
2025-05-07 16:39:42;88.09
2025-05-07 16:39:41;96.59
2025-05-07 16:39:40;94.89
2025-05-07 16:39:39;86.39
2025-05-07 16:39:38;77.89
2025-05-07 16:39:37;69.39
2025-05-07 16:39:36;60.89
2025-05-07 16:39:35;52.39
2025-05-07 16:39:34;43.89
2025-05-07 16:39:33;35.39
2025-05-07 16:39:32;26.89
2025-05-07 16:39:31;18.39
2025-05-07 16:39:30;9.89
2025-05-07 16:39:29;1.39
2025-05-07 16:39:28;7.11
2025-05-07 16:39:27;15.61
2025-05-07 16:39:26;24.11
2025-05-07 16:39:25;32.61
2025-05-07 16:39:24;41.11
2025-05-07 16:39:23;49.61
2025-05-07 16:39:22;58.11
2025-05-07 16:39:21;66.61
2025-05-07 16:39:20;75.11
2025-05-07 16:39:19;83.61
2025-05-07 16:39:18;92.11
2025-05-07 16:39:17;99.37
2025-05-07 16:39:16;90.87
2025-05-07 16:39:15;82.37
2025-05-07 16:39:14;73.87
2025-05-07 16:39:13;65.37
2025-05-07 16:39:12;56.87
2025-05-07 16:39:11;48.37
2025-05-07 16:39:10;39.87
2025-05-07 16:39:09;31.37
2025-05-07 16:39:08;22.87
2025-05-07 16:39:07;14.37
2025-05-07 16:39:06;5.87
2025-05-07 16:39:05;2.63
2025-05-07 16:39:04;11.13
2025-05-07 16:39:03;19.63
2025-05-07 16:39:02;28.13
2025-05-07 16:39:01;36.63
2025-05-07 16:39:00;45.13
2025-05-07 16:38:59;53.63
2025-05-07 16:38:58;62.13
2025-05-07 16:38:57;70.63
2025-05-07 16:38:56;79.13
2025-05-07 16:38:55;87.63
2025-05-07 16:38:54;96.13
2025-05-07 16:38:53;95.35
2025-05-07 16:38:52;86.85
2025-05-07 16:38:51;78.35
2025-05-07 16:38:50;69.85
2025-05-07 16:38:49;61.35
2025-05-07 16:38:48;52.85
2025-05-07 16:38:47;44.35
2025-05-07 16:38:46;35.85
2025-05-07 16:38:45;27.35
2025-05-07 16:38:44;18.85
2025-05-07 16:38:43;10.35
2025-05-07 16:38:42;1.85
2025-05-07 16:38:41;6.65
2025-05-07 16:38:40;15.15
2025-05-07 16:38:39;23.65
2025-05-07 16:38:38;32.15
2025-05-07 16:38:37;40.65
2025-05-07 16:38:36;49.15
2025-05-07 16:38:35;57.65
2025-05-07 16:38:34;66.15
2025-05-07 16:38:33;74.65
2025-05-07 16:38:32;83.15
2025-05-07 16:38:31;91.65
2025-05-07 16:38:30;99.83
2025-05-07 16:38:29;91.33
2025-05-07 16:38:28;82.83
2025-05-07 16:38:27;74.33
2025-05-07 16:38:26;65.83
2025-05-07 16:38:25;57.33
2025-05-07 16:38:24;48.83
2025-05-07 16:38:23;40.33
2025-05-07 16:38:22;31.83
2025-05-07 16:38:21;23.33
2025-05-07 16:38:20;14.83
2025-05-07 16:38:19;6.33
2025-05-07 16:38:18;2.17
2025-05-07 16:38:17;10.67
2025-05-07 16:38:16;19.17
2025-05-07 16:38:15;27.67
2025-05-07 16:38:14;36.17
2025-05-07 16:38:13;44.67
2025-05-07 16:38:12;53.17
2025-05-07 16:38:11;61.67
2025-05-07 16:38:10;70.17
2025-05-07 16:38:09;78.67
2025-05-07 16:38:08;87.17
2025-05-07 16:38:07;95.67
2025-05-07 16:38:06;95.81
2025-05-07 16:38:05;87.31
2025-05-07 16:38:04;78.81
2025-05-07 16:38:03;70.31
2025-05-07 16:38:02;61.81
2025-05-07 16:38:01;53.31
2025-05-07 16:38:00;44.81
2025-05-07 16:37:59;36.31
2025-05-07 16:37:58;27.81
2025-05-07 16:37:57;19.31
2025-05-07 16:37:56;10.81
2025-05-07 16:37:55;2.31
2025-05-07 16:37:54;6.19
2025-05-07 16:37:53;14.69
2025-05-07 16:37:52;23.19
2025-05-07 16:37:51;31.69
2025-05-07 16:37:50;40.19
2025-05-07 16:37:49;48.69
2025-05-07 16:37:48;57.19
2025-05-07 16:37:47;65.69
2025-05-07 16:37:46;74.19
2025-05-07 16:37:45;82.69
2025-05-07 16:37:44;91.19
2025-05-07 16:37:43;99.69
2025-05-07 16:37:42;91.79
2025-05-07 16:37:41;83.29
2025-05-07 16:37:40;74.79
2025-05-07 16:37:39;66.29
2025-05-07 16:37:38;57.79
2025-05-07 16:37:37;49.29
2025-05-07 16:37:36;40.79
2025-05-07 16:37:35;32.29
2025-05-07 16:37:34;23.79
2025-05-07 16:37:33;15.29
2025-05-07 16:37:32;6.79
2025-05-07 16:37:31;1.71
2025-05-07 16:37:30;10.21
2025-05-07 16:37:29;18.71
2025-05-07 16:37:28;27.21
2025-05-07 16:37:27;35.71
2025-05-07 16:37:26;44.21
2025-05-07 16:37:25;52.71
2025-05-07 16:37:24;61.21
2025-05-07 16:37:23;69.71
2025-05-07 16:37:22;78.21
2025-05-07 16:37:21;86.71
2025-05-07 16:37:20;95.21
2025-05-07 16:37:19;96.27
2025-05-07 16:37:18;87.77
2025-05-07 16:37:17;79.27
2025-05-07 16:37:16;70.77
2025-05-07 16:37:15;62.27
2025-05-07 16:37:14;53.77
2025-05-07 16:37:13;45.27
2025-05-07 16:37:12;36.77
2025-05-07 16:37:11;28.27
2025-05-07 16:37:10;19.77
2025-05-07 16:37:09;11.27
2025-05-07 16:37:08;2.77
2025-05-07 16:37:07;5.73
2025-05-07 16:37:06;14.23
2025-05-07 16:37:05;22.73
2025-05-07 16:37:04;31.23
2025-05-07 16:37:03;39.73
2025-05-07 16:37:02;48.23
2025-05-07 16:37:01;56.73
2025-05-07 16:37:00;65.23
2025-05-07 16:36:59;73.73
2025-05-07 16:36:58;82.23
2025-05-07 16:36:57;90.73
2025-05-07 16:36:56;99.23
2025-05-07 16:36:55;92.25
2025-05-07 16:36:54;83.75
2025-05-07 16:36:53;75.25
2025-05-07 16:36:52;66.75
2025-05-07 16:36:51;58.25
2025-05-07 16:36:50;49.75
2025-05-07 16:36:49;41.25
2025-05-07 16:36:48;32.75
2025-05-07 16:36:47;24.25
2025-05-07 16:36:46;15.75
2025-05-07 16:36:45;7.25
2025-05-07 16:36:44;1.25
2025-05-07 16:36:43;9.75
2025-05-07 16:36:42;18.25
2025-05-07 16:36:41;26.75
2025-05-07 16:36:40;35.25
2025-05-07 16:36:39;43.75
2025-05-07 16:36:38;52.25
2025-05-07 16:36:37;60.75
2025-05-07 16:36:36;69.25
2025-05-07 16:36:35;77.75
2025-05-07 16:36:34;86.25
2025-05-07 16:36:33;94.75
2025-05-07 16:36:32;96.73
2025-05-07 16:36:31;88.23
2025-05-07 16:36:30;79.73
2025-05-07 16:36:29;71.23
2025-05-07 16:36:28;62.73
2025-05-07 16:36:27;54.23
2025-05-07 16:36:26;45.73
2025-05-07 16:36:25;37.23
2025-05-07 16:36:24;28.73
2025-05-07 16:36:23;20.23
2025-05-07 16:36:22;11.73
2025-05-07 16:36:21;3.23
2025-05-07 16:36:20;5.27
2025-05-07 16:36:19;13.77
2025-05-07 16:36:18;22.27
2025-05-07 16:36:17;30.77
2025-05-07 16:36:16;39.27
2025-05-07 16:36:15;47.77
2025-05-07 16:36:14;56.27
2025-05-07 16:36:13;64.77
2025-05-07 16:36:12;73.27
2025-05-07 16:36:11;81.77
2025-05-07 16:36:10;90.27
2025-05-07 16:36:09;98.77
2025-05-07 16:36:08;92.71
2025-05-07 16:36:07;84.21
2025-05-07 16:36:06;75.71
2025-05-07 16:36:05;67.21
2025-05-07 16:36:04;58.71
2025-05-07 16:36:03;50.21
2025-05-07 16:36:02;41.71
2025-05-07 16:36:01;33.21
2025-05-07 16:36:00;24.71
2025-05-07 16:35:59;16.21
2025-05-07 16:35:58;7.71
2025-05-07 16:35:57;0.79
2025-05-07 16:35:56;9.29
2025-05-07 16:35:55;17.79
2025-05-07 16:35:54;26.29
2025-05-07 16:35:53;34.79
2025-05-07 16:35:52;43.29
2025-05-07 16:35:51;51.79
2025-05-07 16:35:50;60.29
2025-05-07 16:35:49;68.79
2025-05-07 16:35:48;77.29
2025-05-07 16:35:47;85.79
2025-05-07 16:35:46;94.29
2025-05-07 16:35:45;97.19
2025-05-07 16:35:44;88.69
2025-05-07 16:35:43;80.19
2025-05-07 16:35:42;71.69
2025-05-07 16:35:41;63.19
2025-05-07 16:35:40;54.69
2025-05-07 16:35:39;46.19
2025-05-07 16:35:38;37.69
2025-05-07 16:35:37;29.19
2025-05-07 16:35:36;20.69
2025-05-07 16:35:35;12.19
2025-05-07 16:35:34;3.69
2025-05-07 16:35:33;4.81
2025-05-07 16:35:32;13.31
2025-05-07 16:35:31;21.81
2025-05-07 16:35:30;30.31
2025-05-07 16:35:29;38.81
2025-05-07 16:35:28;47.31
2025-05-07 16:35:27;55.81
2025-05-07 16:35:26;64.31
2025-05-07 16:35:25;72.81
2025-05-07 16:35:24;81.31
2025-05-07 16:35:23;89.81
2025-05-07 16:35:22;98.31
2025-05-07 16:35:21;93.17
2025-05-07 16:35:20;84.67
2025-05-07 16:35:19;76.17
2025-05-07 16:35:18;67.67
2025-05-07 16:35:17;59.17
2025-05-07 16:35:16;50.67
2025-05-07 16:35:15;42.17
2025-05-07 16:35:14;33.67
2025-05-07 16:35:13;25.17
2025-05-07 16:35:12;16.67
2025-05-07 16:35:11;8.17
2025-05-07 16:35:10;0.33
2025-05-07 16:35:09;8.83
2025-05-07 16:35:08;17.33
2025-05-07 16:35:07;25.83
2025-05-07 16:35:06;34.33
2025-05-07 16:35:05;42.83
2025-05-07 16:35:04;51.33
2025-05-07 16:35:03;59.83
2025-05-07 16:35:02;68.33
2025-05-07 16:35:01;76.83
2025-05-07 16:35:00;85.33
2025-05-07 16:34:59;93.83
2025-05-07 16:34:58;97.65
2025-05-07 16:34:57;89.15
2025-05-07 16:34:56;80.65
2025-05-07 16:34:55;72.15
2025-05-07 16:34:54;63.65
2025-05-07 16:34:53;55.15
2025-05-07 16:34:52;46.65
2025-05-07 16:34:51;38.15
2025-05-07 16:34:50;29.65
2025-05-07 16:34:49;21.15
2025-05-07 16:34:48;12.65
2025-05-07 16:34:47;4.15
2025-05-07 16:34:46;4.35
2025-05-07 16:34:45;12.85
2025-05-07 16:34:44;21.35
2025-05-07 16:34:43;29.85
2025-05-07 16:34:42;38.35
2025-05-07 16:34:41;46.85
2025-05-07 16:34:40;55.35
2025-05-07 16:34:39;63.85
2025-05-07 16:34:38;72.35
2025-05-07 16:34:37;80.85
2025-05-07 16:34:36;89.35
2025-05-07 16:34:35;97.85
2025-05-07 16:34:34;93.63
2025-05-07 16:34:33;85.13
2025-05-07 16:34:32;76.63
2025-05-07 16:34:31;68.13
2025-05-07 16:34:30;59.63
2025-05-07 16:34:29;51.13
2025-05-07 16:34:28;42.63
2025-05-07 16:34:27;34.13
2025-05-07 16:34:26;25.63
2025-05-07 16:34:25;17.13
2025-05-07 16:34:24;8.63
2025-05-07 16:34:23;0.13
2025-05-07 16:34:22;8.37
2025-05-07 16:34:21;16.87
2025-05-07 16:34:20;25.37
2025-05-07 16:34:19;33.87
2025-05-07 16:34:18;42.37
2025-05-07 16:34:17;50.87
2025-05-07 16:34:16;59.37
2025-05-07 16:34:15;67.87
2025-05-07 16:34:14;76.37
2025-05-07 16:34:13;84.87
2025-05-07 16:34:12;93.37
2025-05-07 16:34:11;98.11
2025-05-07 16:34:10;89.61
2025-05-07 16:34:09;81.11
2025-05-07 16:34:08;72.61
2025-05-07 16:34:07;64.11
2025-05-07 16:34:06;55.61
2025-05-07 16:34:05;47.11
2025-05-07 16:34:04;38.61
2025-05-07 16:34:03;30.11
2025-05-07 16:34:02;21.61
2025-05-07 16:34:01;13.11
2025-05-07 16:34:00;4.61
2025-05-07 16:33:59;3.89
2025-05-07 16:33:58;12.39
2025-05-07 16:33:57;20.89
2025-05-07 16:33:56;29.39
2025-05-07 16:33:55;37.89
2025-05-07 16:33:54;46.39
2025-05-07 16:33:53;54.89
2025-05-07 16:33:52;63.39
2025-05-07 16:33:51;71.89
2025-05-07 16:33:50;80.39
2025-05-07 16:33:49;88.89
2025-05-07 16:33:48;97.39
2025-05-07 16:33:47;94.09
2025-05-07 16:33:46;85.59
2025-05-07 16:33:45;77.09
2025-05-07 16:33:44;68.59
2025-05-07 16:33:43;60.09
2025-05-07 16:33:42;51.59
2025-05-07 16:33:41;43.09
2025-05-07 16:33:40;34.59
2025-05-07 16:33:39;26.09
2025-05-07 16:33:38;17.59
2025-05-07 16:33:37;9.09
2025-05-07 16:33:36;0.59
2025-05-07 16:33:35;7.91
2025-05-07 16:33:34;16.41
2025-05-07 16:33:33;24.91
2025-05-07 16:33:32;33.41
2025-05-07 16:33:31;41.91
2025-05-07 16:33:30;50.41
2025-05-07 16:33:29;58.91
2025-05-07 16:33:28;67.41
2025-05-07 16:33:27;75.91
2025-05-07 16:33:26;84.41
2025-05-07 16:33:25;92.91
2025-05-07 16:33:24;98.57
2025-05-07 16:33:23;90.07
2025-05-07 16:33:22;81.57
2025-05-07 16:33:21;73.07
2025-05-07 16:33:20;64.57
2025-05-07 16:33:19;56.07
2025-05-07 16:33:18;47.57
2025-05-07 16:33:17;39.07
2025-05-07 16:33:16;30.57
2025-05-07 16:33:15;22.07
2025-05-07 16:33:14;13.57
2025-05-07 16:33:13;5.07
2025-05-07 16:33:12;3.43
2025-05-07 16:33:11;11.93
2025-05-07 16:33:10;20.43
2025-05-07 16:33:09;28.93
2025-05-07 16:33:08;37.43
2025-05-07 16:33:07;45.93
2025-05-07 16:33:06;54.43
2025-05-07 16:33:05;62.93
2025-05-07 16:33:04;71.43
2025-05-07 16:33:03;79.93
2025-05-07 16:33:02;88.43
2025-05-07 16:33:01;96.93
2025-05-07 16:33:00;94.55
2025-05-07 16:32:59;86.05
2025-05-07 16:32:58;77.55
2025-05-07 16:32:57;69.05
2025-05-07 16:32:56;60.55
2025-05-07 16:32:55;52.05
2025-05-07 16:32:54;43.55
2025-05-07 16:32:53;35.05
2025-05-07 16:32:52;26.55
2025-05-07 16:32:51;18.05
2025-05-07 16:32:50;9.55
2025-05-07 16:32:49;1.05
2025-05-07 16:32:48;7.45
2025-05-07 16:32:47;15.95
2025-05-07 16:32:46;24.45
2025-05-07 16:32:45;32.95
2025-05-07 16:32:44;41.45
2025-05-07 16:32:43;49.95
2025-05-07 16:32:42;58.45
2025-05-07 16:32:41;66.95
2025-05-07 16:32:40;75.45
2025-05-07 16:32:39;83.95
2025-05-07 16:32:38;92.45
2025-05-07 16:32:37;99.03
2025-05-07 16:32:36;90.53
2025-05-07 16:32:35;82.03
2025-05-07 16:32:34;73.53
2025-05-07 16:32:33;65.03
2025-05-07 16:32:32;56.53
2025-05-07 16:32:31;48.03
2025-05-07 16:32:30;39.53
2025-05-07 16:32:29;31.03
2025-05-07 16:32:28;22.53
2025-05-07 16:32:27;14.03
2025-05-07 16:32:26;5.53
2025-05-07 16:32:25;2.97
2025-05-07 16:32:24;11.47
2025-05-07 16:32:23;19.97
2025-05-07 16:32:22;28.47
2025-05-07 16:32:21;36.97
2025-05-07 16:32:20;45.47
2025-05-07 16:32:19;53.97
2025-05-07 16:32:18;62.47
2025-05-07 16:32:17;70.97
2025-05-07 16:32:16;79.47
2025-05-07 16:32:15;87.97
2025-05-07 16:32:14;96.47
2025-05-07 16:32:13;95.01
2025-05-07 16:32:12;86.51
2025-05-07 16:32:11;78.01
2025-05-07 16:32:10;69.51
2025-05-07 16:32:09;61.01
2025-05-07 16:32:08;52.51
2025-05-07 16:32:07;44.01
2025-05-07 16:32:06;35.51
2025-05-07 16:32:05;27.01
2025-05-07 16:32:04;18.51
2025-05-07 16:32:03;10.01
2025-05-07 16:32:02;1.51
2025-05-07 16:32:01;6.99
2025-05-07 16:32:00;15.49
2025-05-07 16:31:59;23.99
2025-05-07 16:31:58;32.49
2025-05-07 16:31:57;40.99
2025-05-07 16:31:56;49.49
2025-05-07 16:31:55;57.99
2025-05-07 16:31:54;66.49
2025-05-07 16:31:53;74.99
2025-05-07 16:31:52;83.49
2025-05-07 16:31:51;91.99
2025-05-07 16:31:50;99.49
2025-05-07 16:31:49;90.99
2025-05-07 16:31:48;82.49
2025-05-07 16:31:47;73.99
2025-05-07 16:31:46;65.49
2025-05-07 16:31:45;56.99
2025-05-07 16:31:44;48.49
2025-05-07 16:31:43;39.99
2025-05-07 16:31:42;31.49
2025-05-07 16:31:41;22.99
2025-05-07 16:31:40;14.49
2025-05-07 16:31:39;5.99
2025-05-07 16:31:38;2.51
2025-05-07 16:31:37;11.01
2025-05-07 16:31:36;19.51
2025-05-07 16:31:35;28.01
2025-05-07 16:31:34;36.51
2025-05-07 16:31:33;45.01
2025-05-07 16:31:32;53.51
2025-05-07 16:31:31;62.01
2025-05-07 16:31:30;70.51
2025-05-07 16:31:29;79.01
2025-05-07 16:31:28;87.51
2025-05-07 16:31:27;96.01
2025-05-07 16:31:26;95.47
2025-05-07 16:31:25;86.97
2025-05-07 16:31:24;78.47
2025-05-07 16:31:23;69.97
2025-05-07 16:31:22;61.47
2025-05-07 16:31:21;52.97
2025-05-07 16:31:20;44.47
2025-05-07 16:31:19;35.97
2025-05-07 16:31:18;27.47
2025-05-07 16:31:17;18.97
2025-05-07 16:31:16;10.47
2025-05-07 16:31:15;1.97
2025-05-07 16:31:14;6.53
2025-05-07 16:31:13;15.03
2025-05-07 16:31:12;23.53
2025-05-07 16:31:11;32.03
2025-05-07 16:31:10;40.53
2025-05-07 16:31:09;49.03
2025-05-07 16:31:08;57.53
2025-05-07 16:31:07;66.03
2025-05-07 16:31:06;74.53
2025-05-07 16:31:05;83.03
2025-05-07 16:31:04;91.53
2025-05-07 16:31:03;99.95
2025-05-07 16:31:02;91.45
2025-05-07 16:31:01;82.95
2025-05-07 16:31:00;74.45
2025-05-07 16:30:59;65.95
2025-05-07 16:30:58;57.45
2025-05-07 16:30:57;48.95
2025-05-07 16:30:56;40.45
2025-05-07 16:30:55;31.95
2025-05-07 16:30:54;23.45
2025-05-07 16:30:53;14.95
2025-05-07 16:30:52;6.45
2025-05-07 16:30:51;2.05
2025-05-07 16:30:50;10.55
2025-05-07 16:30:49;19.05
2025-05-07 16:30:48;27.55
2025-05-07 16:30:47;36.05
2025-05-07 16:30:46;44.55
2025-05-07 16:30:45;53.05
2025-05-07 16:30:44;61.55
2025-05-07 16:30:43;70.05
2025-05-07 16:30:42;78.55
2025-05-07 16:30:41;87.05
2025-05-07 16:30:40;95.55
2025-05-07 16:30:39;95.93
2025-05-07 16:30:38;87.43
2025-05-07 16:30:37;78.93
2025-05-07 16:30:36;70.43
2025-05-07 16:30:35;61.93
2025-05-07 16:30:34;53.43
2025-05-07 16:30:33;44.93
2025-05-07 16:30:32;36.43
2025-05-07 16:30:31;27.93
2025-05-07 16:30:30;19.43
2025-05-07 16:30:29;10.93
2025-05-07 16:30:28;2.43
2025-05-07 16:30:27;6.07
2025-05-07 16:30:26;14.57
2025-05-07 16:30:25;23.07
2025-05-07 16:30:24;31.57
2025-05-07 16:30:23;40.07
2025-05-07 16:30:22;48.57
2025-05-07 16:30:21;57.07
2025-05-07 16:30:20;65.57
2025-05-07 16:30:19;74.07
2025-05-07 16:30:18;82.57
2025-05-07 16:30:17;91.07
2025-05-07 16:30:16;99.57
2025-05-07 16:30:15;91.91
2025-05-07 16:30:14;83.41
2025-05-07 16:30:13;74.91
2025-05-07 16:30:12;66.41
2025-05-07 16:30:11;57.91
2025-05-07 16:30:10;49.41
2025-05-07 16:30:09;40.91
2025-05-07 16:30:08;32.41
2025-05-07 16:30:07;23.91
2025-05-07 16:30:06;15.41
2025-05-07 16:30:05;6.91
2025-05-07 16:30:04;1.59
2025-05-07 16:30:03;10.09
2025-05-07 16:30:02;18.59
2025-05-07 16:30:01;27.09
2025-05-07 16:30:00;35.59
2025-05-07 16:29:59;44.09
2025-05-07 16:29:58;52.59
2025-05-07 16:29:57;61.09
2025-05-07 16:29:56;69.59
2025-05-07 16:29:55;78.09
2025-05-07 16:29:54;86.59
2025-05-07 16:29:53;95.09
2025-05-07 16:29:52;96.39
2025-05-07 16:29:51;87.89
2025-05-07 16:29:50;79.39
2025-05-07 16:29:49;70.89
2025-05-07 16:29:48;62.39
2025-05-07 16:29:47;53.89
2025-05-07 16:29:46;45.39
2025-05-07 16:29:45;36.89
2025-05-07 16:29:44;28.39
2025-05-07 16:29:43;19.89
2025-05-07 16:29:42;11.39
2025-05-07 16:29:41;2.89
2025-05-07 16:29:40;5.61
2025-05-07 16:29:39;14.11
2025-05-07 16:29:38;22.61
2025-05-07 16:29:37;31.11
2025-05-07 16:29:36;39.61
2025-05-07 16:29:35;48.11
2025-05-07 16:29:34;56.61
2025-05-07 16:29:33;65.11
2025-05-07 16:29:32;73.61
2025-05-07 16:29:31;82.11
2025-05-07 16:29:30;90.61
2025-05-07 16:29:29;99.11
2025-05-07 16:29:28;92.37
2025-05-07 16:29:27;83.87
2025-05-07 16:29:26;75.37
2025-05-07 16:29:25;66.87
2025-05-07 16:29:24;58.37
2025-05-07 16:29:23;49.87
2025-05-07 16:29:22;41.37
2025-05-07 16:29:21;32.87
2025-05-07 16:29:20;24.37
2025-05-07 16:29:19;15.87
2025-05-07 16:29:18;7.37
2025-05-07 16:29:17;1.13
2025-05-07 16:29:16;9.63
2025-05-07 16:29:15;18.13
2025-05-07 16:29:14;26.63
2025-05-07 16:29:13;35.13
2025-05-07 16:29:12;43.63
2025-05-07 16:29:11;52.13
2025-05-07 16:29:10;60.63
2025-05-07 16:29:09;69.13
2025-05-07 16:29:08;77.63
2025-05-07 16:29:07;86.13
2025-05-07 16:29:06;94.63
2025-05-07 16:29:05;96.85
2025-05-07 16:29:04;88.35
2025-05-07 16:29:03;79.85
2025-05-07 16:29:02;71.35
2025-05-07 16:29:01;62.85
2025-05-07 16:29:00;54.35
2025-05-07 16:28:59;45.85
2025-05-07 16:28:58;37.35
2025-05-07 16:28:57;28.85
2025-05-07 16:28:56;20.35
2025-05-07 16:28:55;11.85
2025-05-07 16:28:54;3.35
2025-05-07 16:28:53;5.15
2025-05-07 16:28:52;13.65
2025-05-07 16:28:51;22.15
2025-05-07 16:28:50;30.65
2025-05-07 16:28:49;39.15
2025-05-07 16:28:48;47.65
2025-05-07 16:28:47;56.15
2025-05-07 16:28:46;64.65
2025-05-07 16:28:45;73.15
2025-05-07 16:28:44;81.65
2025-05-07 16:28:43;90.15
2025-05-07 16:28:42;98.65
2025-05-07 16:28:41;92.83
2025-05-07 16:28:40;84.33
2025-05-07 16:28:39;75.83
2025-05-07 16:28:38;67.33
2025-05-07 16:28:37;58.83
2025-05-07 16:28:36;50.33
2025-05-07 16:28:35;41.83
2025-05-07 16:28:34;33.33
2025-05-07 16:28:33;24.83
2025-05-07 16:28:32;16.33
2025-05-07 16:28:31;7.83
2025-05-07 16:28:30;0.67
2025-05-07 16:28:29;9.17
2025-05-07 16:28:28;17.67
2025-05-07 16:28:27;26.17
2025-05-07 16:28:26;34.67
2025-05-07 16:28:25;43.17
2025-05-07 16:28:24;51.67
2025-05-07 16:28:23;60.17
2025-05-07 16:28:22;68.67
2025-05-07 16:28:21;77.17
2025-05-07 16:28:20;85.67
2025-05-07 16:28:19;94.17
2025-05-07 16:28:18;97.31
2025-05-07 16:28:17;88.81
2025-05-07 16:28:16;80.31
2025-05-07 16:28:15;71.81
2025-05-07 16:28:14;63.31
2025-05-07 16:28:13;54.81
2025-05-07 16:28:12;46.31
2025-05-07 16:28:11;37.81
2025-05-07 16:28:10;29.31
2025-05-07 16:28:09;20.81
2025-05-07 16:28:08;12.31
2025-05-07 16:28:07;3.81
2025-05-07 16:28:06;4.69
2025-05-07 16:28:05;13.19
2025-05-07 16:28:04;21.69
2025-05-07 16:28:03;30.19
2025-05-07 16:28:02;38.69
2025-05-07 16:28:01;47.19
2025-05-07 16:28:00;55.69
2025-05-07 16:27:59;64.19
2025-05-07 16:27:58;72.69
2025-05-07 16:27:57;81.19
2025-05-07 16:27:56;89.69
2025-05-07 16:27:55;98.19
2025-05-07 16:27:54;93.29
2025-05-07 16:27:53;84.79
2025-05-07 16:27:52;76.29
2025-05-07 16:27:51;67.79
2025-05-07 16:27:50;59.29
2025-05-07 16:27:49;50.79
2025-05-07 16:27:48;42.29
2025-05-07 16:27:47;33.79
2025-05-07 16:27:46;25.29
2025-05-07 16:27:45;16.79
2025-05-07 16:27:44;8.29
2025-05-07 16:27:43;0.21
2025-05-07 16:27:42;8.71
2025-05-07 16:27:41;17.21
2025-05-07 16:27:40;25.71
2025-05-07 16:27:39;34.21
2025-05-07 16:27:38;42.71
2025-05-07 16:27:37;51.21
2025-05-07 16:27:36;59.71
2025-05-07 16:27:35;68.21
2025-05-07 16:27:34;76.71
2025-05-07 16:27:33;85.21
2025-05-07 16:27:32;93.71
2025-05-07 16:27:31;97.77
2025-05-07 16:27:30;89.27
2025-05-07 16:27:29;80.77
2025-05-07 16:27:28;72.27
2025-05-07 16:27:27;63.77
2025-05-07 16:27:26;55.27
2025-05-07 16:27:25;46.77
2025-05-07 16:27:24;38.27
2025-05-07 16:27:23;29.77
2025-05-07 16:27:22;21.27
2025-05-07 16:27:21;12.77
2025-05-07 16:27:20;4.27
2025-05-07 16:27:19;4.23
2025-05-07 16:27:18;12.73
2025-05-07 16:27:17;21.23
2025-05-07 16:27:16;29.73
2025-05-07 16:27:15;38.23
2025-05-07 16:27:14;46.73
2025-05-07 16:27:13;55.23
2025-05-07 16:27:12;63.73
2025-05-07 16:27:11;72.23
2025-05-07 16:27:10;80.73
2025-05-07 16:27:09;89.23
2025-05-07 16:27:08;97.73
2025-05-07 16:27:07;93.75
2025-05-07 16:27:06;85.25
2025-05-07 16:27:05;76.75
2025-05-07 16:27:04;68.25
2025-05-07 16:27:03;59.75
2025-05-07 16:27:02;51.25
2025-05-07 16:27:01;42.75
2025-05-07 16:27:00;34.25
2025-05-07 16:26:59;25.75
2025-05-07 16:26:58;17.25
2025-05-07 16:26:57;8.75
2025-05-07 16:26:56;0.25
2025-05-07 16:26:55;8.25
2025-05-07 16:26:54;16.75
2025-05-07 16:26:53;25.25
2025-05-07 16:26:52;33.75
2025-05-07 16:26:51;42.25
2025-05-07 16:26:50;50.75
2025-05-07 16:26:49;59.25
2025-05-07 16:26:48;67.75
2025-05-07 16:26:47;76.25
2025-05-07 16:26:46;84.75
2025-05-07 16:26:45;93.25
2025-05-07 16:26:44;98.23
2025-05-07 16:26:43;89.73
2025-05-07 16:26:42;81.23
2025-05-07 16:26:41;72.73
2025-05-07 16:26:40;64.23
2025-05-07 16:26:39;55.73
2025-05-07 16:26:38;47.23
2025-05-07 16:26:37;38.73
2025-05-07 16:26:36;30.23
2025-05-07 16:26:35;21.73
2025-05-07 16:26:34;13.23
2025-05-07 16:26:33;4.73
2025-05-07 16:26:32;3.77
2025-05-07 16:26:31;12.27
2025-05-07 16:26:30;20.77
2025-05-07 16:26:29;29.27
2025-05-07 16:26:28;37.77
2025-05-07 16:26:27;46.27
2025-05-07 16:26:26;54.77
2025-05-07 16:26:25;63.27
2025-05-07 16:26:24;71.77
2025-05-07 16:26:23;80.27
2025-05-07 16:26:22;88.77
2025-05-07 16:26:21;97.27
2025-05-07 16:26:20;94.21
2025-05-07 16:26:19;85.71
2025-05-07 16:26:18;77.21
2025-05-07 16:26:17;68.71
2025-05-07 16:26:16;60.21
2025-05-07 16:26:15;51.71
2025-05-07 16:26:14;43.21
2025-05-07 16:26:13;34.71
2025-05-07 16:26:12;26.21
2025-05-07 16:26:11;17.71
2025-05-07 16:26:10;9.21
2025-05-07 16:26:09;0.71
2025-05-07 16:26:08;7.79
2025-05-07 16:26:07;16.29
