Fecha y Hora;TC-2042 - Control temperatura vapor de arranque
2025-05-07 16:41:32;51.57
2025-05-07 16:41:31;43.07
2025-05-07 16:41:30;34.57
2025-05-07 16:41:29;26.07
2025-05-07 16:41:28;17.57
2025-05-07 16:41:27;9.07
2025-05-07 16:41:26;0.57
2025-05-07 16:41:25;7.93
2025-05-07 16:41:24;16.43
2025-05-07 16:41:23;24.93
2025-05-07 16:41:22;33.43
2025-05-07 16:41:21;41.93
2025-05-07 16:41:20;50.43
2025-05-07 16:41:19;58.93
2025-05-07 16:41:18;67.43
2025-05-07 16:41:17;75.93
2025-05-07 16:41:16;84.43
2025-05-07 16:41:15;92.93
2025-05-07 16:41:14;98.55
2025-05-07 16:41:13;90.05
2025-05-07 16:41:12;81.55
2025-05-07 16:41:11;73.05
2025-05-07 16:41:10;64.55
2025-05-07 16:41:09;56.05
2025-05-07 16:41:08;47.55
2025-05-07 16:41:07;39.05
2025-05-07 16:41:06;30.55
2025-05-07 16:41:05;22.05
2025-05-07 16:41:04;13.55
2025-05-07 16:41:03;5.05
2025-05-07 16:41:02;3.45
2025-05-07 16:41:01;11.95
2025-05-07 16:41:00;20.45
2025-05-07 16:40:59;28.95
2025-05-07 16:40:58;37.45
2025-05-07 16:40:57;45.95
2025-05-07 16:40:56;54.45
2025-05-07 16:40:55;62.95
2025-05-07 16:40:54;71.45
2025-05-07 16:40:53;79.95
2025-05-07 16:40:52;88.45
2025-05-07 16:40:51;96.95
2025-05-07 16:40:50;94.53
2025-05-07 16:40:49;86.03
2025-05-07 16:40:48;77.53
2025-05-07 16:40:47;69.03
2025-05-07 16:40:46;60.53
2025-05-07 16:40:45;52.03
2025-05-07 16:40:44;43.53
2025-05-07 16:40:43;35.03
2025-05-07 16:40:42;26.53
2025-05-07 16:40:41;18.03
2025-05-07 16:40:40;9.53
2025-05-07 16:40:39;1.03
2025-05-07 16:40:38;7.47
2025-05-07 16:40:37;15.97
2025-05-07 16:40:36;24.47
2025-05-07 16:40:35;32.97
2025-05-07 16:40:34;41.47
2025-05-07 16:40:33;49.97
2025-05-07 16:40:32;58.47
2025-05-07 16:40:31;66.97
2025-05-07 16:40:30;75.47
2025-05-07 16:40:29;83.97
2025-05-07 16:40:28;92.47
2025-05-07 16:40:27;99.01
2025-05-07 16:40:26;90.51
2025-05-07 16:40:25;82.01
2025-05-07 16:40:24;73.51
2025-05-07 16:40:23;65.01
2025-05-07 16:40:22;56.51
2025-05-07 16:40:21;48.01
2025-05-07 16:40:20;39.51
2025-05-07 16:40:19;31.01
2025-05-07 16:40:18;22.51
2025-05-07 16:40:17;14.01
2025-05-07 16:40:16;5.51
2025-05-07 16:40:15;2.99
2025-05-07 16:40:14;11.49
2025-05-07 16:40:13;19.99
2025-05-07 16:40:12;28.49
2025-05-07 16:40:11;36.99
2025-05-07 16:40:10;45.49
2025-05-07 16:40:09;53.99
2025-05-07 16:40:08;62.49
2025-05-07 16:40:07;70.99
2025-05-07 16:40:06;79.49
2025-05-07 16:40:05;87.99
2025-05-07 16:40:04;96.49
2025-05-07 16:40:03;94.99
2025-05-07 16:40:02;86.49
2025-05-07 16:40:01;77.99
2025-05-07 16:40:00;69.49
2025-05-07 16:39:59;60.99
2025-05-07 16:39:58;52.49
2025-05-07 16:39:57;43.99
2025-05-07 16:39:56;35.49
2025-05-07 16:39:55;26.99
2025-05-07 16:39:54;18.49
2025-05-07 16:39:53;9.99
2025-05-07 16:39:52;1.49
2025-05-07 16:39:51;7.01
2025-05-07 16:39:50;15.51
2025-05-07 16:39:49;24.01
2025-05-07 16:39:48;32.51
2025-05-07 16:39:47;41.01
2025-05-07 16:39:46;49.51
2025-05-07 16:39:45;58.01
2025-05-07 16:39:44;66.51
2025-05-07 16:39:43;75.01
2025-05-07 16:39:42;83.51
2025-05-07 16:39:41;92.01
2025-05-07 16:39:40;99.47
2025-05-07 16:39:39;90.97
2025-05-07 16:39:38;82.47
2025-05-07 16:39:37;73.97
2025-05-07 16:39:36;65.47
2025-05-07 16:39:35;56.97
2025-05-07 16:39:34;48.47
2025-05-07 16:39:33;39.97
2025-05-07 16:39:32;31.47
2025-05-07 16:39:31;22.97
2025-05-07 16:39:30;14.47
2025-05-07 16:39:29;5.97
2025-05-07 16:39:28;2.53
2025-05-07 16:39:27;11.03
2025-05-07 16:39:26;19.53
2025-05-07 16:39:25;28.03
2025-05-07 16:39:24;36.53
2025-05-07 16:39:23;45.03
2025-05-07 16:39:22;53.53
2025-05-07 16:39:21;62.03
2025-05-07 16:39:20;70.53
2025-05-07 16:39:19;79.03
2025-05-07 16:39:18;87.53
2025-05-07 16:39:17;96.03
2025-05-07 16:39:16;95.45
2025-05-07 16:39:15;86.95
2025-05-07 16:39:14;78.45
2025-05-07 16:39:13;69.95
2025-05-07 16:39:12;61.45
2025-05-07 16:39:11;52.95
2025-05-07 16:39:10;44.45
2025-05-07 16:39:09;35.95
2025-05-07 16:39:08;27.45
2025-05-07 16:39:07;18.95
2025-05-07 16:39:06;10.45
2025-05-07 16:39:05;1.95
2025-05-07 16:39:04;6.55
2025-05-07 16:39:03;15.05
2025-05-07 16:39:02;23.55
2025-05-07 16:39:01;32.05
2025-05-07 16:39:00;40.55
2025-05-07 16:38:59;49.05
2025-05-07 16:38:58;57.55
2025-05-07 16:38:57;66.05
2025-05-07 16:38:56;74.55
2025-05-07 16:38:55;83.05
2025-05-07 16:38:54;91.55
2025-05-07 16:38:53;99.93
2025-05-07 16:38:52;91.43
2025-05-07 16:38:51;82.93
2025-05-07 16:38:50;74.43
2025-05-07 16:38:49;65.93
2025-05-07 16:38:48;57.43
2025-05-07 16:38:47;48.93
2025-05-07 16:38:46;40.43
2025-05-07 16:38:45;31.93
2025-05-07 16:38:44;23.43
2025-05-07 16:38:43;14.93
2025-05-07 16:38:42;6.43
2025-05-07 16:38:41;2.07
2025-05-07 16:38:40;10.57
2025-05-07 16:38:39;19.07
2025-05-07 16:38:38;27.57
2025-05-07 16:38:37;36.07
2025-05-07 16:38:36;44.57
2025-05-07 16:38:35;53.07
2025-05-07 16:38:34;61.57
2025-05-07 16:38:33;70.07
2025-05-07 16:38:32;78.57
2025-05-07 16:38:31;87.07
2025-05-07 16:38:30;95.57
2025-05-07 16:38:29;95.91
2025-05-07 16:38:28;87.41
2025-05-07 16:38:27;78.91
2025-05-07 16:38:26;70.41
2025-05-07 16:38:25;61.91
2025-05-07 16:38:24;53.41
2025-05-07 16:38:23;44.91
2025-05-07 16:38:22;36.41
2025-05-07 16:38:21;27.91
2025-05-07 16:38:20;19.41
2025-05-07 16:38:19;10.91
2025-05-07 16:38:18;2.41
2025-05-07 16:38:17;6.09
2025-05-07 16:38:16;14.59
2025-05-07 16:38:15;23.09
2025-05-07 16:38:14;31.59
2025-05-07 16:38:13;40.09
2025-05-07 16:38:12;48.59
2025-05-07 16:38:11;57.09
2025-05-07 16:38:10;65.59
2025-05-07 16:38:09;74.09
2025-05-07 16:38:08;82.59
2025-05-07 16:38:07;91.09
2025-05-07 16:38:06;99.59
2025-05-07 16:38:05;91.89
2025-05-07 16:38:04;83.39
2025-05-07 16:38:03;74.89
2025-05-07 16:38:02;66.39
2025-05-07 16:38:01;57.89
2025-05-07 16:38:00;49.39
2025-05-07 16:37:59;40.89
2025-05-07 16:37:58;32.39
2025-05-07 16:37:57;23.89
2025-05-07 16:37:56;15.39
2025-05-07 16:37:55;6.89
2025-05-07 16:37:54;1.61
2025-05-07 16:37:53;10.11
2025-05-07 16:37:52;18.61
2025-05-07 16:37:51;27.11
2025-05-07 16:37:50;35.61
2025-05-07 16:37:49;44.11
2025-05-07 16:37:48;52.61
2025-05-07 16:37:47;61.11
2025-05-07 16:37:46;69.61
2025-05-07 16:37:45;78.11
2025-05-07 16:37:44;86.61
2025-05-07 16:37:43;95.11
2025-05-07 16:37:42;96.37
2025-05-07 16:37:41;87.87
2025-05-07 16:37:40;79.37
2025-05-07 16:37:39;70.87
2025-05-07 16:37:38;62.37
2025-05-07 16:37:37;53.87
2025-05-07 16:37:36;45.37
2025-05-07 16:37:35;36.87
2025-05-07 16:37:34;28.37
2025-05-07 16:37:33;19.87
2025-05-07 16:37:32;11.37
2025-05-07 16:37:31;2.87
2025-05-07 16:37:30;5.63
2025-05-07 16:37:29;14.13
2025-05-07 16:37:28;22.63
2025-05-07 16:37:27;31.13
2025-05-07 16:37:26;39.63
2025-05-07 16:37:25;48.13
2025-05-07 16:37:24;56.63
2025-05-07 16:37:23;65.13
2025-05-07 16:37:22;73.63
2025-05-07 16:37:21;82.13
2025-05-07 16:37:20;90.63
2025-05-07 16:37:19;99.13
2025-05-07 16:37:18;92.35
2025-05-07 16:37:17;83.85
2025-05-07 16:37:16;75.35
2025-05-07 16:37:15;66.85
2025-05-07 16:37:14;58.35
2025-05-07 16:37:13;49.85
2025-05-07 16:37:12;41.35
2025-05-07 16:37:11;32.85
2025-05-07 16:37:10;24.35
2025-05-07 16:37:09;15.85
2025-05-07 16:37:08;7.35
2025-05-07 16:37:07;1.15
2025-05-07 16:37:06;9.65
2025-05-07 16:37:05;18.15
2025-05-07 16:37:04;26.65
2025-05-07 16:37:03;35.15
2025-05-07 16:37:02;43.65
2025-05-07 16:37:01;52.15
2025-05-07 16:37:00;60.65
2025-05-07 16:36:59;69.15
2025-05-07 16:36:58;77.65
2025-05-07 16:36:57;86.15
2025-05-07 16:36:56;94.65
2025-05-07 16:36:55;96.83
2025-05-07 16:36:54;88.33
2025-05-07 16:36:53;79.83
2025-05-07 16:36:52;71.33
2025-05-07 16:36:51;62.83
2025-05-07 16:36:50;54.33
2025-05-07 16:36:49;45.83
2025-05-07 16:36:48;37.33
2025-05-07 16:36:47;28.83
2025-05-07 16:36:46;20.33
2025-05-07 16:36:45;11.83
2025-05-07 16:36:44;3.33
2025-05-07 16:36:43;5.17
2025-05-07 16:36:42;13.67
2025-05-07 16:36:41;22.17
2025-05-07 16:36:40;30.67
2025-05-07 16:36:39;39.17
2025-05-07 16:36:38;47.67
2025-05-07 16:36:37;56.17
2025-05-07 16:36:36;64.67
2025-05-07 16:36:35;73.17
2025-05-07 16:36:34;81.67
2025-05-07 16:36:33;90.17
2025-05-07 16:36:32;98.67
2025-05-07 16:36:31;92.81
2025-05-07 16:36:30;84.31
2025-05-07 16:36:29;75.81
2025-05-07 16:36:28;67.31
2025-05-07 16:36:27;58.81
2025-05-07 16:36:26;50.31
2025-05-07 16:36:25;41.81
2025-05-07 16:36:24;33.31
2025-05-07 16:36:23;24.81
2025-05-07 16:36:22;16.31
2025-05-07 16:36:21;7.81
2025-05-07 16:36:20;0.69
2025-05-07 16:36:19;9.19
2025-05-07 16:36:18;17.69
2025-05-07 16:36:17;26.19
2025-05-07 16:36:16;34.69
2025-05-07 16:36:15;43.19
2025-05-07 16:36:14;51.69
2025-05-07 16:36:13;60.19
2025-05-07 16:36:12;68.69
2025-05-07 16:36:11;77.19
2025-05-07 16:36:10;85.69
2025-05-07 16:36:09;94.19
2025-05-07 16:36:08;97.29
2025-05-07 16:36:07;88.79
2025-05-07 16:36:06;80.29
2025-05-07 16:36:05;71.79
2025-05-07 16:36:04;63.29
2025-05-07 16:36:03;54.79
2025-05-07 16:36:02;46.29
2025-05-07 16:36:01;37.79
2025-05-07 16:36:00;29.29
2025-05-07 16:35:59;20.79
2025-05-07 16:35:58;12.29
2025-05-07 16:35:57;3.79
2025-05-07 16:35:56;4.71
2025-05-07 16:35:55;13.21
2025-05-07 16:35:54;21.71
2025-05-07 16:35:53;30.21
2025-05-07 16:35:52;38.71
2025-05-07 16:35:51;47.21
2025-05-07 16:35:50;55.71
2025-05-07 16:35:49;64.21
2025-05-07 16:35:48;72.71
2025-05-07 16:35:47;81.21
2025-05-07 16:35:46;89.71
2025-05-07 16:35:45;98.21
2025-05-07 16:35:44;93.27
2025-05-07 16:35:43;84.77
2025-05-07 16:35:42;76.27
2025-05-07 16:35:41;67.77
2025-05-07 16:35:40;59.27
2025-05-07 16:35:39;50.77
2025-05-07 16:35:38;42.27
2025-05-07 16:35:37;33.77
2025-05-07 16:35:36;25.27
2025-05-07 16:35:35;16.77
2025-05-07 16:35:34;8.27
2025-05-07 16:35:33;0.23
2025-05-07 16:35:32;8.73
2025-05-07 16:35:31;17.23
2025-05-07 16:35:30;25.73
2025-05-07 16:35:29;34.23
2025-05-07 16:35:28;42.73
2025-05-07 16:35:27;51.23
2025-05-07 16:35:26;59.73
2025-05-07 16:35:25;68.23
2025-05-07 16:35:24;76.73
2025-05-07 16:35:23;85.23
2025-05-07 16:35:22;93.73
2025-05-07 16:35:21;97.75
2025-05-07 16:35:20;89.25
2025-05-07 16:35:19;80.75
2025-05-07 16:35:18;72.25
2025-05-07 16:35:17;63.75
2025-05-07 16:35:16;55.25
2025-05-07 16:35:15;46.75
2025-05-07 16:35:14;38.25
2025-05-07 16:35:13;29.75
2025-05-07 16:35:12;21.25
2025-05-07 16:35:11;12.75
2025-05-07 16:35:10;4.25
2025-05-07 16:35:09;4.25
2025-05-07 16:35:08;12.75
2025-05-07 16:35:07;21.25
2025-05-07 16:35:06;29.75
2025-05-07 16:35:05;38.25
2025-05-07 16:35:04;46.75
2025-05-07 16:35:03;55.25
2025-05-07 16:35:02;63.75
2025-05-07 16:35:01;72.25
2025-05-07 16:35:00;80.75
2025-05-07 16:34:59;89.25
2025-05-07 16:34:58;97.75
2025-05-07 16:34:57;93.73
2025-05-07 16:34:56;85.23
2025-05-07 16:34:55;76.73
2025-05-07 16:34:54;68.23
2025-05-07 16:34:53;59.73
2025-05-07 16:34:52;51.23
2025-05-07 16:34:51;42.73
2025-05-07 16:34:50;34.23
2025-05-07 16:34:49;25.73
2025-05-07 16:34:48;17.23
2025-05-07 16:34:47;8.73
2025-05-07 16:34:46;0.23
2025-05-07 16:34:45;8.27
2025-05-07 16:34:44;16.77
2025-05-07 16:34:43;25.27
2025-05-07 16:34:42;33.77
2025-05-07 16:34:41;42.27
2025-05-07 16:34:40;50.77
2025-05-07 16:34:39;59.27
2025-05-07 16:34:38;67.77
2025-05-07 16:34:37;76.27
2025-05-07 16:34:36;84.77
2025-05-07 16:34:35;93.27
2025-05-07 16:34:34;98.21
2025-05-07 16:34:33;89.71
2025-05-07 16:34:32;81.21
2025-05-07 16:34:31;72.71
2025-05-07 16:34:30;64.21
2025-05-07 16:34:29;55.71
2025-05-07 16:34:28;47.21
2025-05-07 16:34:27;38.71
2025-05-07 16:34:26;30.21
2025-05-07 16:34:25;21.71
2025-05-07 16:34:24;13.21
2025-05-07 16:34:23;4.71
2025-05-07 16:34:22;3.79
2025-05-07 16:34:21;12.29
2025-05-07 16:34:20;20.79
2025-05-07 16:34:19;29.29
2025-05-07 16:34:18;37.79
2025-05-07 16:34:17;46.29
2025-05-07 16:34:16;54.79
2025-05-07 16:34:15;63.29
2025-05-07 16:34:14;71.79
2025-05-07 16:34:13;80.29
2025-05-07 16:34:12;88.79
2025-05-07 16:34:11;97.29
2025-05-07 16:34:10;94.19
2025-05-07 16:34:09;85.69
2025-05-07 16:34:08;77.19
2025-05-07 16:34:07;68.69
2025-05-07 16:34:06;60.19
2025-05-07 16:34:05;51.69
2025-05-07 16:34:04;43.19
2025-05-07 16:34:03;34.69
2025-05-07 16:34:02;26.19
2025-05-07 16:34:01;17.69
2025-05-07 16:34:00;9.19
2025-05-07 16:33:59;0.69
2025-05-07 16:33:58;7.81
2025-05-07 16:33:57;16.31
2025-05-07 16:33:56;24.81
2025-05-07 16:33:55;33.31
2025-05-07 16:33:54;41.81
2025-05-07 16:33:53;50.31
2025-05-07 16:33:52;58.81
2025-05-07 16:33:51;67.31
2025-05-07 16:33:50;75.81
2025-05-07 16:33:49;84.31
2025-05-07 16:33:48;92.81
2025-05-07 16:33:47;98.67
2025-05-07 16:33:46;90.17
2025-05-07 16:33:45;81.67
2025-05-07 16:33:44;73.17
2025-05-07 16:33:43;64.67
2025-05-07 16:33:42;56.17
2025-05-07 16:33:41;47.67
2025-05-07 16:33:40;39.17
2025-05-07 16:33:39;30.67
2025-05-07 16:33:38;22.17
2025-05-07 16:33:37;13.67
2025-05-07 16:33:36;5.17
2025-05-07 16:33:35;3.33
2025-05-07 16:33:34;11.83
2025-05-07 16:33:33;20.33
2025-05-07 16:33:32;28.83
2025-05-07 16:33:31;37.33
2025-05-07 16:33:30;45.83
2025-05-07 16:33:29;54.33
2025-05-07 16:33:28;62.83
2025-05-07 16:33:27;71.33
2025-05-07 16:33:26;79.83
2025-05-07 16:33:25;88.33
2025-05-07 16:33:24;96.83
2025-05-07 16:33:23;94.65
2025-05-07 16:33:22;86.15
2025-05-07 16:33:21;77.65
2025-05-07 16:33:20;69.15
2025-05-07 16:33:19;60.65
2025-05-07 16:33:18;52.15
2025-05-07 16:33:17;43.65
2025-05-07 16:33:16;35.15
2025-05-07 16:33:15;26.65
2025-05-07 16:33:14;18.15
2025-05-07 16:33:13;9.65
2025-05-07 16:33:12;1.15
2025-05-07 16:33:11;7.35
2025-05-07 16:33:10;15.85
2025-05-07 16:33:09;24.35
2025-05-07 16:33:08;32.85
2025-05-07 16:33:07;41.35
2025-05-07 16:33:06;49.85
2025-05-07 16:33:05;58.35
2025-05-07 16:33:04;66.85
2025-05-07 16:33:03;75.35
2025-05-07 16:33:02;83.85
2025-05-07 16:33:01;92.35
2025-05-07 16:33:00;99.13
2025-05-07 16:32:59;90.63
2025-05-07 16:32:58;82.13
2025-05-07 16:32:57;73.63
2025-05-07 16:32:56;65.13
2025-05-07 16:32:55;56.63
2025-05-07 16:32:54;48.13
2025-05-07 16:32:53;39.63
2025-05-07 16:32:52;31.13
2025-05-07 16:32:51;22.63
2025-05-07 16:32:50;14.13
2025-05-07 16:32:49;5.63
2025-05-07 16:32:48;2.87
2025-05-07 16:32:47;11.37
2025-05-07 16:32:46;19.87
2025-05-07 16:32:45;28.37
2025-05-07 16:32:44;36.87
2025-05-07 16:32:43;45.37
2025-05-07 16:32:42;53.87
2025-05-07 16:32:41;62.37
2025-05-07 16:32:40;70.87
2025-05-07 16:32:39;79.37
2025-05-07 16:32:38;87.87
2025-05-07 16:32:37;96.37
2025-05-07 16:32:36;95.11
2025-05-07 16:32:35;86.61
2025-05-07 16:32:34;78.11
2025-05-07 16:32:33;69.61
2025-05-07 16:32:32;61.11
2025-05-07 16:32:31;52.61
2025-05-07 16:32:30;44.11
2025-05-07 16:32:29;35.61
2025-05-07 16:32:28;27.11
2025-05-07 16:32:27;18.61
2025-05-07 16:32:26;10.11
2025-05-07 16:32:25;1.61
2025-05-07 16:32:24;6.89
2025-05-07 16:32:23;15.39
2025-05-07 16:32:22;23.89
2025-05-07 16:32:21;32.39
2025-05-07 16:32:20;40.89
2025-05-07 16:32:19;49.39
2025-05-07 16:32:18;57.89
2025-05-07 16:32:17;66.39
2025-05-07 16:32:16;74.89
2025-05-07 16:32:15;83.39
2025-05-07 16:32:14;91.89
2025-05-07 16:32:13;99.59
2025-05-07 16:32:12;91.09
2025-05-07 16:32:11;82.59
2025-05-07 16:32:10;74.09
2025-05-07 16:32:09;65.59
2025-05-07 16:32:08;57.09
2025-05-07 16:32:07;48.59
2025-05-07 16:32:06;40.09
2025-05-07 16:32:05;31.59
2025-05-07 16:32:04;23.09
2025-05-07 16:32:03;14.59
2025-05-07 16:32:02;6.09
2025-05-07 16:32:01;2.41
2025-05-07 16:32:00;10.91
2025-05-07 16:31:59;19.41
2025-05-07 16:31:58;27.91
2025-05-07 16:31:57;36.41
2025-05-07 16:31:56;44.91
2025-05-07 16:31:55;53.41
2025-05-07 16:31:54;61.91
2025-05-07 16:31:53;70.41
2025-05-07 16:31:52;78.91
2025-05-07 16:31:51;87.41
2025-05-07 16:31:50;95.91
2025-05-07 16:31:49;95.57
2025-05-07 16:31:48;87.07
2025-05-07 16:31:47;78.57
2025-05-07 16:31:46;70.07
2025-05-07 16:31:45;61.57
2025-05-07 16:31:44;53.07
2025-05-07 16:31:43;44.57
2025-05-07 16:31:42;36.07
2025-05-07 16:31:41;27.57
2025-05-07 16:31:40;19.07
2025-05-07 16:31:39;10.57
2025-05-07 16:31:38;2.07
2025-05-07 16:31:37;6.43
2025-05-07 16:31:36;14.93
2025-05-07 16:31:35;23.43
2025-05-07 16:31:34;31.93
2025-05-07 16:31:33;40.43
2025-05-07 16:31:32;48.93
2025-05-07 16:31:31;57.43
2025-05-07 16:31:30;65.93
2025-05-07 16:31:29;74.43
2025-05-07 16:31:28;82.93
2025-05-07 16:31:27;91.43
2025-05-07 16:31:26;99.93
2025-05-07 16:31:25;91.55
2025-05-07 16:31:24;83.05
2025-05-07 16:31:23;74.55
2025-05-07 16:31:22;66.05
2025-05-07 16:31:21;57.55
2025-05-07 16:31:20;49.05
2025-05-07 16:31:19;40.55
2025-05-07 16:31:18;32.05
2025-05-07 16:31:17;23.55
2025-05-07 16:31:16;15.05
2025-05-07 16:31:15;6.55
2025-05-07 16:31:14;1.95
2025-05-07 16:31:13;10.45
2025-05-07 16:31:12;18.95
2025-05-07 16:31:11;27.45
2025-05-07 16:31:10;35.95
2025-05-07 16:31:09;44.45
2025-05-07 16:31:08;52.95
2025-05-07 16:31:07;61.45
2025-05-07 16:31:06;69.95
2025-05-07 16:31:05;78.45
2025-05-07 16:31:04;86.95
2025-05-07 16:31:03;95.45
2025-05-07 16:31:02;96.03
2025-05-07 16:31:01;87.53
2025-05-07 16:31:00;79.03
2025-05-07 16:30:59;70.53
2025-05-07 16:30:58;62.03
2025-05-07 16:30:57;53.53
2025-05-07 16:30:56;45.03
2025-05-07 16:30:55;36.53
2025-05-07 16:30:54;28.03
2025-05-07 16:30:53;19.53
2025-05-07 16:30:52;11.03
2025-05-07 16:30:51;2.53
2025-05-07 16:30:50;5.97
2025-05-07 16:30:49;14.47
2025-05-07 16:30:48;22.97
2025-05-07 16:30:47;31.47
2025-05-07 16:30:46;39.97
2025-05-07 16:30:45;48.47
2025-05-07 16:30:44;56.97
2025-05-07 16:30:43;65.47
2025-05-07 16:30:42;73.97
2025-05-07 16:30:41;82.47
2025-05-07 16:30:40;90.97
2025-05-07 16:30:39;99.47
2025-05-07 16:30:38;92.01
2025-05-07 16:30:37;83.51
2025-05-07 16:30:36;75.01
2025-05-07 16:30:35;66.51
2025-05-07 16:30:34;58.01
2025-05-07 16:30:33;49.51
2025-05-07 16:30:32;41.01
2025-05-07 16:30:31;32.51
2025-05-07 16:30:30;24.01
2025-05-07 16:30:29;15.51
2025-05-07 16:30:28;7.01
2025-05-07 16:30:27;1.49
2025-05-07 16:30:26;9.99
2025-05-07 16:30:25;18.49
2025-05-07 16:30:24;26.99
2025-05-07 16:30:23;35.49
2025-05-07 16:30:22;43.99
2025-05-07 16:30:21;52.49
2025-05-07 16:30:20;60.99
2025-05-07 16:30:19;69.49
2025-05-07 16:30:18;77.99
2025-05-07 16:30:17;86.49
2025-05-07 16:30:16;94.99
2025-05-07 16:30:15;96.49
2025-05-07 16:30:14;87.99
2025-05-07 16:30:13;79.49
2025-05-07 16:30:12;70.99
2025-05-07 16:30:11;62.49
2025-05-07 16:30:10;53.99
2025-05-07 16:30:09;45.49
2025-05-07 16:30:08;36.99
2025-05-07 16:30:07;28.49
2025-05-07 16:30:06;19.99
2025-05-07 16:30:05;11.49
2025-05-07 16:30:04;2.99
2025-05-07 16:30:03;5.51
2025-05-07 16:30:02;14.01
2025-05-07 16:30:01;22.51
2025-05-07 16:30:00;31.01
2025-05-07 16:29:59;39.51
2025-05-07 16:29:58;48.01
2025-05-07 16:29:57;56.51
2025-05-07 16:29:56;65.01
2025-05-07 16:29:55;73.51
2025-05-07 16:29:54;82.01
2025-05-07 16:29:53;90.51
2025-05-07 16:29:52;99.01
2025-05-07 16:29:51;92.47
2025-05-07 16:29:50;83.97
2025-05-07 16:29:49;75.47
2025-05-07 16:29:48;66.97
2025-05-07 16:29:47;58.47
2025-05-07 16:29:46;49.97
2025-05-07 16:29:45;41.47
2025-05-07 16:29:44;32.97
2025-05-07 16:29:43;24.47
2025-05-07 16:29:42;15.97
2025-05-07 16:29:41;7.47
2025-05-07 16:29:40;1.03
2025-05-07 16:29:39;9.53
2025-05-07 16:29:38;18.03
2025-05-07 16:29:37;26.53
2025-05-07 16:29:36;35.03
2025-05-07 16:29:35;43.53
2025-05-07 16:29:34;52.03
2025-05-07 16:29:33;60.53
2025-05-07 16:29:32;69.03
2025-05-07 16:29:31;77.53
2025-05-07 16:29:30;86.03
2025-05-07 16:29:29;94.53
2025-05-07 16:29:28;96.95
2025-05-07 16:29:27;88.45
2025-05-07 16:29:26;79.95
2025-05-07 16:29:25;71.45
2025-05-07 16:29:24;62.95
2025-05-07 16:29:23;54.45
2025-05-07 16:29:22;45.95
2025-05-07 16:29:21;37.45
2025-05-07 16:29:20;28.95
2025-05-07 16:29:19;20.45
2025-05-07 16:29:18;11.95
2025-05-07 16:29:17;3.45
2025-05-07 16:29:16;5.05
2025-05-07 16:29:15;13.55
2025-05-07 16:29:14;22.05
2025-05-07 16:29:13;30.55
2025-05-07 16:29:12;39.05
2025-05-07 16:29:11;47.55
2025-05-07 16:29:10;56.05
2025-05-07 16:29:09;64.55
2025-05-07 16:29:08;73.05
2025-05-07 16:29:07;81.55
2025-05-07 16:29:06;90.05
2025-05-07 16:29:05;98.55
2025-05-07 16:29:04;92.93
2025-05-07 16:29:03;84.43
2025-05-07 16:29:02;75.93
2025-05-07 16:29:01;67.43
2025-05-07 16:29:00;58.93
2025-05-07 16:28:59;50.43
2025-05-07 16:28:58;41.93
2025-05-07 16:28:57;33.43
2025-05-07 16:28:56;24.93
2025-05-07 16:28:55;16.43
2025-05-07 16:28:54;7.93
2025-05-07 16:28:53;0.57
2025-05-07 16:28:52;9.07
2025-05-07 16:28:51;17.57
2025-05-07 16:28:50;26.07
2025-05-07 16:28:49;34.57
2025-05-07 16:28:48;43.07
2025-05-07 16:28:47;51.57
2025-05-07 16:28:46;60.07
2025-05-07 16:28:45;68.57
2025-05-07 16:28:44;77.07
2025-05-07 16:28:43;85.57
2025-05-07 16:28:42;94.07
2025-05-07 16:28:41;97.41
2025-05-07 16:28:40;88.91
2025-05-07 16:28:39;80.41
2025-05-07 16:28:38;71.91
2025-05-07 16:28:37;63.41
2025-05-07 16:28:36;54.91
2025-05-07 16:28:35;46.41
2025-05-07 16:28:34;37.91
2025-05-07 16:28:33;29.41
2025-05-07 16:28:32;20.91
2025-05-07 16:28:31;12.41
2025-05-07 16:28:30;3.91
2025-05-07 16:28:29;4.59
2025-05-07 16:28:28;13.09
2025-05-07 16:28:27;21.59
2025-05-07 16:28:26;30.09
2025-05-07 16:28:25;38.59
2025-05-07 16:28:24;47.09
2025-05-07 16:28:23;55.59
2025-05-07 16:28:22;64.09
2025-05-07 16:28:21;72.59
2025-05-07 16:28:20;81.09
2025-05-07 16:28:19;89.59
2025-05-07 16:28:18;98.09
2025-05-07 16:28:17;93.39
2025-05-07 16:28:16;84.89
2025-05-07 16:28:15;76.39
2025-05-07 16:28:14;67.89
2025-05-07 16:28:13;59.39
2025-05-07 16:28:12;50.89
2025-05-07 16:28:11;42.39
2025-05-07 16:28:10;33.89
2025-05-07 16:28:09;25.39
2025-05-07 16:28:08;16.89
2025-05-07 16:28:07;8.39
2025-05-07 16:28:06;0.11
2025-05-07 16:28:05;8.61
2025-05-07 16:28:04;17.11
2025-05-07 16:28:03;25.61
2025-05-07 16:28:02;34.11
2025-05-07 16:28:01;42.61
2025-05-07 16:28:00;51.11
2025-05-07 16:27:59;59.61
2025-05-07 16:27:58;68.11
2025-05-07 16:27:57;76.61
2025-05-07 16:27:56;85.11
2025-05-07 16:27:55;93.61
2025-05-07 16:27:54;97.87
2025-05-07 16:27:53;89.37
2025-05-07 16:27:52;80.87
