Fecha y Hora;KV-3022 - Válvula aislar entrada R-303
2025-05-07 16:42:49;98670.00
2025-05-07 16:42:48;92810.00
2025-05-07 16:42:47;84310.00
2025-05-07 16:42:46;75810.00
2025-05-07 16:42:45;67310.00
2025-05-07 16:42:44;58810.00
2025-05-07 16:42:43;50310.00
2025-05-07 16:42:42;41810.00
2025-05-07 16:42:41;33310.00
2025-05-07 16:42:40;24810.00
2025-05-07 16:42:39;16310.00
2025-05-07 16:42:38;7810.00
2025-05-07 16:42:37;690.00
2025-05-07 16:42:36;9190.00
2025-05-07 16:42:35;17690.00
2025-05-07 16:42:34;26190.00
2025-05-07 16:42:33;34690.00
2025-05-07 16:42:32;43190.00
2025-05-07 16:42:31;51690.00
2025-05-07 16:42:30;60190.00
2025-05-07 16:42:29;68690.00
2025-05-07 16:42:28;77190.00
2025-05-07 16:42:27;85690.00
2025-05-07 16:42:26;94190.00
2025-05-07 16:42:25;97290.00
2025-05-07 16:42:24;88790.00
2025-05-07 16:42:23;80290.00
2025-05-07 16:42:22;71790.00
2025-05-07 16:42:21;63290.00
2025-05-07 16:42:20;54790.00
2025-05-07 16:42:19;46290.00
2025-05-07 16:42:18;37790.00
2025-05-07 16:42:17;29290.00
2025-05-07 16:42:16;20790.00
2025-05-07 16:42:15;12290.00
2025-05-07 16:42:14;3790.00
2025-05-07 16:42:13;4710.00
2025-05-07 16:42:12;13210.00
2025-05-07 16:42:11;21710.00
2025-05-07 16:42:10;30210.00
2025-05-07 16:42:09;38710.00
2025-05-07 16:42:08;47210.00
2025-05-07 16:42:07;55710.00
2025-05-07 16:42:06;64210.00
2025-05-07 16:42:05;72710.00
2025-05-07 16:42:04;81210.00
2025-05-07 16:42:03;89710.00
2025-05-07 16:42:02;98210.00
2025-05-07 16:42:01;93270.00
2025-05-07 16:42:00;84770.00
2025-05-07 16:41:59;76270.00
2025-05-07 16:41:58;67770.00
2025-05-07 16:41:57;59270.00
2025-05-07 16:41:56;50770.00
2025-05-07 16:41:55;42270.00
2025-05-07 16:41:54;33770.00
2025-05-07 16:41:53;25270.00
2025-05-07 16:41:52;16770.00
2025-05-07 16:41:51;8270.00
2025-05-07 16:41:50;230.00
2025-05-07 16:41:49;8730.00
2025-05-07 16:41:48;17230.00
2025-05-07 16:41:47;25730.00
2025-05-07 16:41:46;34230.00
2025-05-07 16:41:45;42730.00
2025-05-07 16:41:44;51230.00
2025-05-07 16:41:43;59730.00
2025-05-07 16:41:42;68230.00
2025-05-07 16:41:41;76730.00
2025-05-07 16:41:40;85230.00
2025-05-07 16:41:39;93730.00
2025-05-07 16:41:38;97750.00
2025-05-07 16:41:37;89250.00
2025-05-07 16:41:36;80750.00
2025-05-07 16:41:35;72250.00
2025-05-07 16:41:34;63750.00
2025-05-07 16:41:33;55250.00
2025-05-07 16:41:32;46750.00
2025-05-07 16:41:31;38250.00
2025-05-07 16:41:30;29750.00
2025-05-07 16:41:29;21250.00
2025-05-07 16:41:28;12750.00
2025-05-07 16:41:27;4250.00
2025-05-07 16:41:26;4250.00
2025-05-07 16:41:25;12750.00
2025-05-07 16:41:24;21250.00
2025-05-07 16:41:23;29750.00
2025-05-07 16:41:22;38250.00
2025-05-07 16:41:21;46750.00
2025-05-07 16:41:20;55250.00
2025-05-07 16:41:19;63750.00
2025-05-07 16:41:18;72250.00
2025-05-07 16:41:17;80750.00
2025-05-07 16:41:16;89250.00
2025-05-07 16:41:15;97750.00
2025-05-07 16:41:14;93730.00
2025-05-07 16:41:13;85230.00
2025-05-07 16:41:12;76730.00
2025-05-07 16:41:11;68230.00
2025-05-07 16:41:10;59730.00
2025-05-07 16:41:09;51230.00
2025-05-07 16:41:08;42730.00
2025-05-07 16:41:07;34230.00
2025-05-07 16:41:06;25730.00
2025-05-07 16:41:05;17230.00
2025-05-07 16:41:04;8730.00
2025-05-07 16:41:03;230.00
2025-05-07 16:41:02;8270.00
2025-05-07 16:41:01;16770.00
2025-05-07 16:41:00;25270.00
2025-05-07 16:40:59;33770.00
2025-05-07 16:40:58;42270.00
2025-05-07 16:40:57;50770.00
2025-05-07 16:40:56;59270.00
2025-05-07 16:40:55;67770.00
2025-05-07 16:40:54;76270.00
2025-05-07 16:40:53;84770.00
2025-05-07 16:40:52;93270.00
2025-05-07 16:40:51;98210.00
2025-05-07 16:40:50;89710.00
2025-05-07 16:40:49;81210.00
2025-05-07 16:40:48;72710.00
2025-05-07 16:40:47;64210.00
2025-05-07 16:40:46;55710.00
2025-05-07 16:40:45;47210.00
2025-05-07 16:40:44;38710.00
2025-05-07 16:40:43;30210.00
2025-05-07 16:40:42;21710.00
2025-05-07 16:40:41;13210.00
2025-05-07 16:40:40;4710.00
2025-05-07 16:40:39;3790.00
2025-05-07 16:40:38;12290.00
2025-05-07 16:40:37;20790.00
2025-05-07 16:40:36;29290.00
2025-05-07 16:40:35;37790.00
2025-05-07 16:40:34;46290.00
2025-05-07 16:40:33;54790.00
2025-05-07 16:40:32;63290.00
2025-05-07 16:40:31;71790.00
2025-05-07 16:40:30;80290.00
2025-05-07 16:40:29;88790.00
2025-05-07 16:40:28;97290.00
2025-05-07 16:40:27;94190.00
2025-05-07 16:40:26;85690.00
2025-05-07 16:40:25;77190.00
2025-05-07 16:40:24;68690.00
2025-05-07 16:40:23;60190.00
2025-05-07 16:40:22;51690.00
2025-05-07 16:40:21;43190.00
2025-05-07 16:40:20;34690.00
2025-05-07 16:40:19;26190.00
2025-05-07 16:40:18;17690.00
2025-05-07 16:40:17;9190.00
2025-05-07 16:40:16;690.00
2025-05-07 16:40:15;7810.00
2025-05-07 16:40:14;16310.00
2025-05-07 16:40:13;24810.00
2025-05-07 16:40:12;33310.00
2025-05-07 16:40:11;41810.00
2025-05-07 16:40:10;50310.00
2025-05-07 16:40:09;58810.00
2025-05-07 16:40:08;67310.00
2025-05-07 16:40:07;75810.00
2025-05-07 16:40:06;84310.00
2025-05-07 16:40:05;92810.00
2025-05-07 16:40:04;98670.00
2025-05-07 16:40:03;90170.00
2025-05-07 16:40:02;81670.00
2025-05-07 16:40:01;73170.00
2025-05-07 16:40:00;64670.00
2025-05-07 16:39:59;56170.00
2025-05-07 16:39:58;47670.00
2025-05-07 16:39:57;39170.00
2025-05-07 16:39:56;30670.00
2025-05-07 16:39:55;22170.00
2025-05-07 16:39:54;13670.00
2025-05-07 16:39:53;5170.00
2025-05-07 16:39:52;3330.00
2025-05-07 16:39:51;11830.00
2025-05-07 16:39:50;20330.00
2025-05-07 16:39:49;28830.00
2025-05-07 16:39:48;37330.00
2025-05-07 16:39:47;45830.00
2025-05-07 16:39:46;54330.00
2025-05-07 16:39:45;62830.00
2025-05-07 16:39:44;71330.00
2025-05-07 16:39:43;79830.00
2025-05-07 16:39:42;88330.00
2025-05-07 16:39:41;96830.00
2025-05-07 16:39:40;94650.00
2025-05-07 16:39:39;86150.00
2025-05-07 16:39:38;77650.00
2025-05-07 16:39:37;69150.00
2025-05-07 16:39:36;60650.00
2025-05-07 16:39:35;52150.00
2025-05-07 16:39:34;43650.00
2025-05-07 16:39:33;35150.00
2025-05-07 16:39:32;26650.00
2025-05-07 16:39:31;18150.00
2025-05-07 16:39:30;9650.00
2025-05-07 16:39:29;1150.00
2025-05-07 16:39:28;7350.00
2025-05-07 16:39:27;15850.00
2025-05-07 16:39:26;24350.00
2025-05-07 16:39:25;32850.00
2025-05-07 16:39:24;41350.00
2025-05-07 16:39:23;49850.00
2025-05-07 16:39:22;58350.00
2025-05-07 16:39:21;66850.00
2025-05-07 16:39:20;75350.00
2025-05-07 16:39:19;83850.00
2025-05-07 16:39:18;92350.00
2025-05-07 16:39:17;99130.00
2025-05-07 16:39:16;90630.00
2025-05-07 16:39:15;82130.00
2025-05-07 16:39:14;73630.00
2025-05-07 16:39:13;65130.00
2025-05-07 16:39:12;56630.00
2025-05-07 16:39:11;48130.00
2025-05-07 16:39:10;39630.00
2025-05-07 16:39:09;31130.00
2025-05-07 16:39:08;22630.00
2025-05-07 16:39:07;14130.00
2025-05-07 16:39:06;5630.00
2025-05-07 16:39:05;2870.00
2025-05-07 16:39:04;11370.00
2025-05-07 16:39:03;19870.00
2025-05-07 16:39:02;28370.00
2025-05-07 16:39:01;36870.00
2025-05-07 16:39:00;45370.00
2025-05-07 16:38:59;53870.00
2025-05-07 16:38:58;62370.00
2025-05-07 16:38:57;70870.00
2025-05-07 16:38:56;79370.00
2025-05-07 16:38:55;87870.00
2025-05-07 16:38:54;96370.00
2025-05-07 16:38:53;95110.00
2025-05-07 16:38:52;86610.00
2025-05-07 16:38:51;78110.00
2025-05-07 16:38:50;69610.00
2025-05-07 16:38:49;61110.00
2025-05-07 16:38:48;52610.00
2025-05-07 16:38:47;44110.00
2025-05-07 16:38:46;35610.00
2025-05-07 16:38:45;27110.00
2025-05-07 16:38:44;18610.00
2025-05-07 16:38:43;10110.00
2025-05-07 16:38:42;1610.00
2025-05-07 16:38:41;6890.00
2025-05-07 16:38:40;15390.00
2025-05-07 16:38:39;23890.00
2025-05-07 16:38:38;32390.00
2025-05-07 16:38:37;40890.00
2025-05-07 16:38:36;49390.00
2025-05-07 16:38:35;57890.00
2025-05-07 16:38:34;66390.00
2025-05-07 16:38:33;74890.00
2025-05-07 16:38:32;83390.00
2025-05-07 16:38:31;91890.00
2025-05-07 16:38:30;99590.00
2025-05-07 16:38:29;91090.00
2025-05-07 16:38:28;82590.00
2025-05-07 16:38:27;74090.00
2025-05-07 16:38:26;65590.00
2025-05-07 16:38:25;57090.00
2025-05-07 16:38:24;48590.00
2025-05-07 16:38:23;40090.00
2025-05-07 16:38:22;31590.00
2025-05-07 16:38:21;23090.00
2025-05-07 16:38:20;14590.00
2025-05-07 16:38:19;6090.00
2025-05-07 16:38:18;2410.00
2025-05-07 16:38:17;10910.00
2025-05-07 16:38:16;19410.00
2025-05-07 16:38:15;27910.00
2025-05-07 16:38:14;36410.00
2025-05-07 16:38:13;44910.00
2025-05-07 16:38:12;53410.00
2025-05-07 16:38:11;61910.00
2025-05-07 16:38:10;70410.00
2025-05-07 16:38:09;78910.00
2025-05-07 16:38:08;87410.00
2025-05-07 16:38:07;95910.00
2025-05-07 16:38:06;95570.00
2025-05-07 16:38:05;87070.00
2025-05-07 16:38:04;78570.00
2025-05-07 16:38:03;70070.00
2025-05-07 16:38:02;61570.00
2025-05-07 16:38:01;53070.00
2025-05-07 16:38:00;44570.00
2025-05-07 16:37:59;36070.00
2025-05-07 16:37:58;27570.00
2025-05-07 16:37:57;19070.00
2025-05-07 16:37:56;10570.00
2025-05-07 16:37:55;2070.00
2025-05-07 16:37:54;6430.00
2025-05-07 16:37:53;14930.00
2025-05-07 16:37:52;23430.00
2025-05-07 16:37:51;31930.00
2025-05-07 16:37:50;40430.00
2025-05-07 16:37:49;48930.00
2025-05-07 16:37:48;57430.00
2025-05-07 16:37:47;65930.00
2025-05-07 16:37:46;74430.00
2025-05-07 16:37:45;82930.00
2025-05-07 16:37:44;91430.00
2025-05-07 16:37:43;99930.00
2025-05-07 16:37:42;91550.00
2025-05-07 16:37:41;83050.00
2025-05-07 16:37:40;74550.00
2025-05-07 16:37:39;66050.00
2025-05-07 16:37:38;57550.00
2025-05-07 16:37:37;49050.00
2025-05-07 16:37:36;40550.00
2025-05-07 16:37:35;32050.00
2025-05-07 16:37:34;23550.00
2025-05-07 16:37:33;15050.00
2025-05-07 16:37:32;6550.00
2025-05-07 16:37:31;1950.00
2025-05-07 16:37:30;10450.00
2025-05-07 16:37:29;18950.00
2025-05-07 16:37:28;27450.00
2025-05-07 16:37:27;35950.00
2025-05-07 16:37:26;44450.00
2025-05-07 16:37:25;52950.00
2025-05-07 16:37:24;61450.00
2025-05-07 16:37:23;69950.00
2025-05-07 16:37:22;78450.00
2025-05-07 16:37:21;86950.00
2025-05-07 16:37:20;95450.00
2025-05-07 16:37:19;96030.00
2025-05-07 16:37:18;87530.00
2025-05-07 16:37:17;79030.00
2025-05-07 16:37:16;70530.00
2025-05-07 16:37:15;62030.00
2025-05-07 16:37:14;53530.00
2025-05-07 16:37:13;45030.00
2025-05-07 16:37:12;36530.00
2025-05-07 16:37:11;28030.00
2025-05-07 16:37:10;19530.00
2025-05-07 16:37:09;11030.00
2025-05-07 16:37:08;2530.00
2025-05-07 16:37:07;5970.00
2025-05-07 16:37:06;14470.00
2025-05-07 16:37:05;22970.00
2025-05-07 16:37:04;31470.00
2025-05-07 16:37:03;39970.00
2025-05-07 16:37:02;48470.00
2025-05-07 16:37:01;56970.00
2025-05-07 16:37:00;65470.00
2025-05-07 16:36:59;73970.00
2025-05-07 16:36:58;82470.00
2025-05-07 16:36:57;90970.00
2025-05-07 16:36:56;99470.00
2025-05-07 16:36:55;92010.00
2025-05-07 16:36:54;83510.00
2025-05-07 16:36:53;75010.00
2025-05-07 16:36:52;66510.00
2025-05-07 16:36:51;58010.00
2025-05-07 16:36:50;49510.00
2025-05-07 16:36:49;41010.00
2025-05-07 16:36:48;32510.00
2025-05-07 16:36:47;24010.00
2025-05-07 16:36:46;15510.00
2025-05-07 16:36:45;7010.00
2025-05-07 16:36:44;1490.00
2025-05-07 16:36:43;9990.00
2025-05-07 16:36:42;18490.00
2025-05-07 16:36:41;26990.00
2025-05-07 16:36:40;35490.00
2025-05-07 16:36:39;43990.00
2025-05-07 16:36:38;52490.00
2025-05-07 16:36:37;60990.00
2025-05-07 16:36:36;69490.00
2025-05-07 16:36:35;77990.00
2025-05-07 16:36:34;86490.00
2025-05-07 16:36:33;94990.00
2025-05-07 16:36:32;96490.00
2025-05-07 16:36:31;87990.00
2025-05-07 16:36:30;79490.00
2025-05-07 16:36:29;70990.00
2025-05-07 16:36:28;62490.00
2025-05-07 16:36:27;53990.00
2025-05-07 16:36:26;45490.00
2025-05-07 16:36:25;36990.00
2025-05-07 16:36:24;28490.00
2025-05-07 16:36:23;19990.00
2025-05-07 16:36:22;11490.00
2025-05-07 16:36:21;2990.00
2025-05-07 16:36:20;5510.00
2025-05-07 16:36:19;14010.00
2025-05-07 16:36:18;22510.00
2025-05-07 16:36:17;31010.00
2025-05-07 16:36:16;39510.00
2025-05-07 16:36:15;48010.00
2025-05-07 16:36:14;56510.00
2025-05-07 16:36:13;65010.00
2025-05-07 16:36:12;73510.00
2025-05-07 16:36:11;82010.00
2025-05-07 16:36:10;90510.00
2025-05-07 16:36:09;99010.00
2025-05-07 16:36:08;92470.00
2025-05-07 16:36:07;83970.00
2025-05-07 16:36:06;75470.00
2025-05-07 16:36:05;66970.00
2025-05-07 16:36:04;58470.00
2025-05-07 16:36:03;49970.00
2025-05-07 16:36:02;41470.00
2025-05-07 16:36:01;32970.00
2025-05-07 16:36:00;24470.00
2025-05-07 16:35:59;15970.00
2025-05-07 16:35:58;7470.00
2025-05-07 16:35:57;1030.00
2025-05-07 16:35:56;9530.00
2025-05-07 16:35:55;18030.00
2025-05-07 16:35:54;26530.00
2025-05-07 16:35:53;35030.00
2025-05-07 16:35:52;43530.00
2025-05-07 16:35:51;52030.00
2025-05-07 16:35:50;60530.00
2025-05-07 16:35:49;69030.00
2025-05-07 16:35:48;77530.00
2025-05-07 16:35:47;86030.00
2025-05-07 16:35:46;94530.00
2025-05-07 16:35:45;96950.00
2025-05-07 16:35:44;88450.00
2025-05-07 16:35:43;79950.00
2025-05-07 16:35:42;71450.00
2025-05-07 16:35:41;62950.00
2025-05-07 16:35:40;54450.00
2025-05-07 16:35:39;45950.00
2025-05-07 16:35:38;37450.00
2025-05-07 16:35:37;28950.00
2025-05-07 16:35:36;20450.00
2025-05-07 16:35:35;11950.00
2025-05-07 16:35:34;3450.00
2025-05-07 16:35:33;5050.00
2025-05-07 16:35:32;13550.00
2025-05-07 16:35:31;22050.00
2025-05-07 16:35:30;30550.00
2025-05-07 16:35:29;39050.00
2025-05-07 16:35:28;47550.00
2025-05-07 16:35:27;56050.00
2025-05-07 16:35:26;64550.00
2025-05-07 16:35:25;73050.00
2025-05-07 16:35:24;81550.00
2025-05-07 16:35:23;90050.00
2025-05-07 16:35:22;98550.00
2025-05-07 16:35:21;92930.00
2025-05-07 16:35:20;84430.00
2025-05-07 16:35:19;75930.00
2025-05-07 16:35:18;67430.00
2025-05-07 16:35:17;58930.00
2025-05-07 16:35:16;50430.00
2025-05-07 16:35:15;41930.00
2025-05-07 16:35:14;33430.00
2025-05-07 16:35:13;24930.00
2025-05-07 16:35:12;16430.00
2025-05-07 16:35:11;7930.00
2025-05-07 16:35:10;570.00
2025-05-07 16:35:09;9070.00
2025-05-07 16:35:08;17570.00
2025-05-07 16:35:07;26070.00
2025-05-07 16:35:06;34570.00
2025-05-07 16:35:05;43070.00
2025-05-07 16:35:04;51570.00
2025-05-07 16:35:03;60070.00
2025-05-07 16:35:02;68570.00
2025-05-07 16:35:01;77070.00
2025-05-07 16:35:00;85570.00
2025-05-07 16:34:59;94070.00
2025-05-07 16:34:58;97410.00
2025-05-07 16:34:57;88910.00
2025-05-07 16:34:56;80410.00
2025-05-07 16:34:55;71910.00
2025-05-07 16:34:54;63410.00
2025-05-07 16:34:53;54910.00
2025-05-07 16:34:52;46410.00
2025-05-07 16:34:51;37910.00
2025-05-07 16:34:50;29410.00
2025-05-07 16:34:49;20910.00
2025-05-07 16:34:48;12410.00
2025-05-07 16:34:47;3910.00
2025-05-07 16:34:46;4590.00
2025-05-07 16:34:45;13090.00
2025-05-07 16:34:44;21590.00
2025-05-07 16:34:43;30090.00
2025-05-07 16:34:42;38590.00
2025-05-07 16:34:41;47090.00
2025-05-07 16:34:40;55590.00
2025-05-07 16:34:39;64090.00
2025-05-07 16:34:38;72590.00
2025-05-07 16:34:37;81090.00
2025-05-07 16:34:36;89590.00
2025-05-07 16:34:35;98090.00
2025-05-07 16:34:34;93390.00
2025-05-07 16:34:33;84890.00
2025-05-07 16:34:32;76390.00
2025-05-07 16:34:31;67890.00
2025-05-07 16:34:30;59390.00
2025-05-07 16:34:29;50890.00
2025-05-07 16:34:28;42390.00
2025-05-07 16:34:27;33890.00
2025-05-07 16:34:26;25390.00
2025-05-07 16:34:25;16890.00
2025-05-07 16:34:24;8390.00
2025-05-07 16:34:23;110.00
2025-05-07 16:34:22;8610.00
2025-05-07 16:34:21;17110.00
2025-05-07 16:34:20;25610.00
2025-05-07 16:34:19;34110.00
2025-05-07 16:34:18;42610.00
2025-05-07 16:34:17;51110.00
2025-05-07 16:34:16;59610.00
2025-05-07 16:34:15;68110.00
2025-05-07 16:34:14;76610.00
2025-05-07 16:34:13;85110.00
2025-05-07 16:34:12;93610.00
2025-05-07 16:34:11;97870.00
2025-05-07 16:34:10;89370.00
2025-05-07 16:34:09;80870.00
2025-05-07 16:34:08;72370.00
2025-05-07 16:34:07;63870.00
2025-05-07 16:34:06;55370.00
2025-05-07 16:34:05;46870.00
2025-05-07 16:34:04;38370.00
2025-05-07 16:34:03;29870.00
2025-05-07 16:34:02;21370.00
2025-05-07 16:34:01;12870.00
2025-05-07 16:34:00;4370.00
2025-05-07 16:33:59;4130.00
2025-05-07 16:33:58;12630.00
2025-05-07 16:33:57;21130.00
2025-05-07 16:33:56;29630.00
2025-05-07 16:33:55;38130.00
2025-05-07 16:33:54;46630.00
2025-05-07 16:33:53;55130.00
2025-05-07 16:33:52;63630.00
2025-05-07 16:33:51;72130.00
2025-05-07 16:33:50;80630.00
2025-05-07 16:33:49;89130.00
2025-05-07 16:33:48;97630.00
2025-05-07 16:33:47;93850.00
2025-05-07 16:33:46;85350.00
2025-05-07 16:33:45;76850.00
2025-05-07 16:33:44;68350.00
2025-05-07 16:33:43;59850.00
2025-05-07 16:33:42;51350.00
2025-05-07 16:33:41;42850.00
2025-05-07 16:33:40;34350.00
2025-05-07 16:33:39;25850.00
2025-05-07 16:33:38;17350.00
2025-05-07 16:33:37;8850.00
2025-05-07 16:33:36;350.00
2025-05-07 16:33:35;8150.00
2025-05-07 16:33:34;16650.00
2025-05-07 16:33:33;25150.00
2025-05-07 16:33:32;33650.00
2025-05-07 16:33:31;42150.00
2025-05-07 16:33:30;50650.00
2025-05-07 16:33:29;59150.00
2025-05-07 16:33:28;67650.00
2025-05-07 16:33:27;76150.00
2025-05-07 16:33:26;84650.00
2025-05-07 16:33:25;93150.00
2025-05-07 16:33:24;98330.00
2025-05-07 16:33:23;89830.00
2025-05-07 16:33:22;81330.00
2025-05-07 16:33:21;72830.00
2025-05-07 16:33:20;64330.00
2025-05-07 16:33:19;55830.00
2025-05-07 16:33:18;47330.00
2025-05-07 16:33:17;38830.00
2025-05-07 16:33:16;30330.00
2025-05-07 16:33:15;21830.00
2025-05-07 16:33:14;13330.00
2025-05-07 16:33:13;4830.00
2025-05-07 16:33:12;3670.00
2025-05-07 16:33:11;12170.00
2025-05-07 16:33:10;20670.00
2025-05-07 16:33:09;29170.00
2025-05-07 16:33:08;37670.00
2025-05-07 16:33:07;46170.00
2025-05-07 16:33:06;54670.00
2025-05-07 16:33:05;63170.00
2025-05-07 16:33:04;71670.00
2025-05-07 16:33:03;80170.00
2025-05-07 16:33:02;88670.00
2025-05-07 16:33:01;97170.00
2025-05-07 16:33:00;94310.00
2025-05-07 16:32:59;85810.00
2025-05-07 16:32:58;77310.00
2025-05-07 16:32:57;68810.00
2025-05-07 16:32:56;60310.00
2025-05-07 16:32:55;51810.00
2025-05-07 16:32:54;43310.00
2025-05-07 16:32:53;34810.00
2025-05-07 16:32:52;26310.00
2025-05-07 16:32:51;17810.00
2025-05-07 16:32:50;9310.00
2025-05-07 16:32:49;810.00
2025-05-07 16:32:48;7690.00
2025-05-07 16:32:47;16190.00
2025-05-07 16:32:46;24690.00
2025-05-07 16:32:45;33190.00
2025-05-07 16:32:44;41690.00
2025-05-07 16:32:43;50190.00
2025-05-07 16:32:42;58690.00
2025-05-07 16:32:41;67190.00
2025-05-07 16:32:40;75690.00
2025-05-07 16:32:39;84190.00
2025-05-07 16:32:38;92690.00
2025-05-07 16:32:37;98790.00
2025-05-07 16:32:36;90290.00
2025-05-07 16:32:35;81790.00
2025-05-07 16:32:34;73290.00
2025-05-07 16:32:33;64790.00
2025-05-07 16:32:32;56290.00
2025-05-07 16:32:31;47790.00
2025-05-07 16:32:30;39290.00
2025-05-07 16:32:29;30790.00
2025-05-07 16:32:28;22290.00
2025-05-07 16:32:27;13790.00
2025-05-07 16:32:26;5290.00
2025-05-07 16:32:25;3210.00
2025-05-07 16:32:24;11710.00
2025-05-07 16:32:23;20210.00
2025-05-07 16:32:22;28710.00
2025-05-07 16:32:21;37210.00
2025-05-07 16:32:20;45710.00
2025-05-07 16:32:19;54210.00
2025-05-07 16:32:18;62710.00
2025-05-07 16:32:17;71210.00
2025-05-07 16:32:16;79710.00
2025-05-07 16:32:15;88210.00
2025-05-07 16:32:14;96710.00
2025-05-07 16:32:13;94770.00
2025-05-07 16:32:12;86270.00
2025-05-07 16:32:11;77770.00
2025-05-07 16:32:10;69270.00
2025-05-07 16:32:09;60770.00
2025-05-07 16:32:08;52270.00
2025-05-07 16:32:07;43770.00
2025-05-07 16:32:06;35270.00
2025-05-07 16:32:05;26770.00
2025-05-07 16:32:04;18270.00
2025-05-07 16:32:03;9770.00
2025-05-07 16:32:02;1270.00
2025-05-07 16:32:01;7230.00
2025-05-07 16:32:00;15730.00
2025-05-07 16:31:59;24230.00
2025-05-07 16:31:58;32730.00
2025-05-07 16:31:57;41230.00
2025-05-07 16:31:56;49730.00
2025-05-07 16:31:55;58230.00
2025-05-07 16:31:54;66730.00
2025-05-07 16:31:53;75230.00
2025-05-07 16:31:52;83730.00
2025-05-07 16:31:51;92230.00
2025-05-07 16:31:50;99250.00
2025-05-07 16:31:49;90750.00
2025-05-07 16:31:48;82250.00
2025-05-07 16:31:47;73750.00
2025-05-07 16:31:46;65250.00
2025-05-07 16:31:45;56750.00
2025-05-07 16:31:44;48250.00
2025-05-07 16:31:43;39750.00
2025-05-07 16:31:42;31250.00
2025-05-07 16:31:41;22750.00
2025-05-07 16:31:40;14250.00
2025-05-07 16:31:39;5750.00
2025-05-07 16:31:38;2750.00
2025-05-07 16:31:37;11250.00
2025-05-07 16:31:36;19750.00
2025-05-07 16:31:35;28250.00
2025-05-07 16:31:34;36750.00
2025-05-07 16:31:33;45250.00
2025-05-07 16:31:32;53750.00
2025-05-07 16:31:31;62250.00
2025-05-07 16:31:30;70750.00
2025-05-07 16:31:29;79250.00
2025-05-07 16:31:28;87750.00
2025-05-07 16:31:27;96250.00
2025-05-07 16:31:26;95230.00
2025-05-07 16:31:25;86730.00
2025-05-07 16:31:24;78230.00
2025-05-07 16:31:23;69730.00
2025-05-07 16:31:22;61230.00
2025-05-07 16:31:21;52730.00
2025-05-07 16:31:20;44230.00
2025-05-07 16:31:19;35730.00
2025-05-07 16:31:18;27230.00
2025-05-07 16:31:17;18730.00
2025-05-07 16:31:16;10230.00
2025-05-07 16:31:15;1730.00
2025-05-07 16:31:14;6770.00
2025-05-07 16:31:13;15270.00
2025-05-07 16:31:12;23770.00
2025-05-07 16:31:11;32270.00
2025-05-07 16:31:10;40770.00
2025-05-07 16:31:09;49270.00
2025-05-07 16:31:08;57770.00
2025-05-07 16:31:07;66270.00
2025-05-07 16:31:06;74770.00
2025-05-07 16:31:05;83270.00
2025-05-07 16:31:04;91770.00
2025-05-07 16:31:03;99710.00
2025-05-07 16:31:02;91210.00
2025-05-07 16:31:01;82710.00
2025-05-07 16:31:00;74210.00
2025-05-07 16:30:59;65710.00
2025-05-07 16:30:58;57210.00
2025-05-07 16:30:57;48710.00
2025-05-07 16:30:56;40210.00
2025-05-07 16:30:55;31710.00
2025-05-07 16:30:54;23210.00
2025-05-07 16:30:53;14710.00
2025-05-07 16:30:52;6210.00
2025-05-07 16:30:51;2290.00
2025-05-07 16:30:50;10790.00
2025-05-07 16:30:49;19290.00
2025-05-07 16:30:48;27790.00
2025-05-07 16:30:47;36290.00
2025-05-07 16:30:46;44790.00
2025-05-07 16:30:45;53290.00
2025-05-07 16:30:44;61790.00
2025-05-07 16:30:43;70290.00
2025-05-07 16:30:42;78790.00
2025-05-07 16:30:41;87290.00
2025-05-07 16:30:40;95790.00
2025-05-07 16:30:39;95690.00
2025-05-07 16:30:38;87190.00
2025-05-07 16:30:37;78690.00
2025-05-07 16:30:36;70190.00
2025-05-07 16:30:35;61690.00
2025-05-07 16:30:34;53190.00
2025-05-07 16:30:33;44690.00
2025-05-07 16:30:32;36190.00
2025-05-07 16:30:31;27690.00
2025-05-07 16:30:30;19190.00
2025-05-07 16:30:29;10690.00
2025-05-07 16:30:28;2190.00
2025-05-07 16:30:27;6310.00
2025-05-07 16:30:26;14810.00
2025-05-07 16:30:25;23310.00
2025-05-07 16:30:24;31810.00
2025-05-07 16:30:23;40310.00
2025-05-07 16:30:22;48810.00
2025-05-07 16:30:21;57310.00
2025-05-07 16:30:20;65810.00
2025-05-07 16:30:19;74310.00
2025-05-07 16:30:18;82810.00
2025-05-07 16:30:17;91310.00
2025-05-07 16:30:16;99810.00
2025-05-07 16:30:15;91670.00
2025-05-07 16:30:14;83170.00
2025-05-07 16:30:13;74670.00
2025-05-07 16:30:12;66170.00
2025-05-07 16:30:11;57670.00
2025-05-07 16:30:10;49170.00
2025-05-07 16:30:09;40670.00
2025-05-07 16:30:08;32170.00
2025-05-07 16:30:07;23670.00
2025-05-07 16:30:06;15170.00
2025-05-07 16:30:05;6670.00
2025-05-07 16:30:04;1830.00
2025-05-07 16:30:03;10330.00
2025-05-07 16:30:02;18830.00
2025-05-07 16:30:01;27330.00
2025-05-07 16:30:00;35830.00
2025-05-07 16:29:59;44330.00
2025-05-07 16:29:58;52830.00
2025-05-07 16:29:57;61330.00
2025-05-07 16:29:56;69830.00
2025-05-07 16:29:55;78330.00
2025-05-07 16:29:54;86830.00
