Fecha y Hora;B-402A - Bomba A flash
2025-05-07 16:45:07;7433.00
2025-05-07 16:45:06;6583.00
2025-05-07 16:45:05;5733.00
2025-05-07 16:45:04;4883.00
2025-05-07 16:45:03;4033.00
2025-05-07 16:45:02;3183.00
2025-05-07 16:45:01;2333.00
2025-05-07 16:45:00;1483.00
2025-05-07 16:44:59;633.00
2025-05-07 16:44:58;217.00
2025-05-07 16:44:57;1067.00
2025-05-07 16:44:56;1917.00
2025-05-07 16:44:55;2767.00
2025-05-07 16:44:54;3617.00
2025-05-07 16:44:53;4467.00
2025-05-07 16:44:52;5317.00
2025-05-07 16:44:51;6167.00
2025-05-07 16:44:50;7017.00
2025-05-07 16:44:49;7867.00
2025-05-07 16:44:48;8717.00
2025-05-07 16:44:47;9567.00
2025-05-07 16:44:46;9581.00
2025-05-07 16:44:45;8731.00
2025-05-07 16:44:44;7881.00
2025-05-07 16:44:43;7031.00
2025-05-07 16:44:42;6181.00
2025-05-07 16:44:41;5331.00
2025-05-07 16:44:40;4481.00
2025-05-07 16:44:39;3631.00
2025-05-07 16:44:38;2781.00
2025-05-07 16:44:37;1931.00
2025-05-07 16:44:36;1081.00
2025-05-07 16:44:35;231.00
2025-05-07 16:44:34;619.00
2025-05-07 16:44:33;1469.00
2025-05-07 16:44:32;2319.00
2025-05-07 16:44:31;3169.00
2025-05-07 16:44:30;4019.00
2025-05-07 16:44:29;4869.00
2025-05-07 16:44:28;5719.00
2025-05-07 16:44:27;6569.00
2025-05-07 16:44:26;7419.00
2025-05-07 16:44:25;8269.00
2025-05-07 16:44:24;9119.00
2025-05-07 16:44:23;9969.00
2025-05-07 16:44:22;9179.00
2025-05-07 16:44:21;8329.00
2025-05-07 16:44:20;7479.00
2025-05-07 16:44:19;6629.00
2025-05-07 16:44:18;5779.00
2025-05-07 16:44:17;4929.00
2025-05-07 16:44:16;4079.00
2025-05-07 16:44:15;3229.00
2025-05-07 16:44:14;2379.00
2025-05-07 16:44:13;1529.00
2025-05-07 16:44:12;679.00
2025-05-07 16:44:11;171.00
2025-05-07 16:44:10;1021.00
2025-05-07 16:44:09;1871.00
2025-05-07 16:44:08;2721.00
2025-05-07 16:44:07;3571.00
2025-05-07 16:44:06;4421.00
2025-05-07 16:44:05;5271.00
2025-05-07 16:44:04;6121.00
2025-05-07 16:44:03;6971.00
2025-05-07 16:44:02;7821.00
2025-05-07 16:44:01;8671.00
2025-05-07 16:44:00;9521.00
2025-05-07 16:43:59;9627.00
2025-05-07 16:43:58;8777.00
2025-05-07 16:43:57;7927.00
2025-05-07 16:43:56;7077.00
2025-05-07 16:43:55;6227.00
2025-05-07 16:43:54;5377.00
2025-05-07 16:43:53;4527.00
2025-05-07 16:43:52;3677.00
2025-05-07 16:43:51;2827.00
2025-05-07 16:43:50;1977.00
2025-05-07 16:43:49;1127.00
2025-05-07 16:43:48;277.00
2025-05-07 16:43:47;573.00
2025-05-07 16:43:46;1423.00
2025-05-07 16:43:45;2273.00
2025-05-07 16:43:44;3123.00
2025-05-07 16:43:43;3973.00
2025-05-07 16:43:42;4823.00
2025-05-07 16:43:41;5673.00
2025-05-07 16:43:40;6523.00
2025-05-07 16:43:39;7373.00
2025-05-07 16:43:38;8223.00
2025-05-07 16:43:37;9073.00
2025-05-07 16:43:36;9923.00
2025-05-07 16:43:35;9225.00
2025-05-07 16:43:34;8375.00
2025-05-07 16:43:33;7525.00
2025-05-07 16:43:32;6675.00
2025-05-07 16:43:31;5825.00
2025-05-07 16:43:30;4975.00
2025-05-07 16:43:29;4125.00
2025-05-07 16:43:28;3275.00
2025-05-07 16:43:27;2425.00
2025-05-07 16:43:26;1575.00
2025-05-07 16:43:25;725.00
2025-05-07 16:43:24;125.00
2025-05-07 16:43:23;975.00
2025-05-07 16:43:22;1825.00
2025-05-07 16:43:21;2675.00
2025-05-07 16:43:20;3525.00
2025-05-07 16:43:19;4375.00
2025-05-07 16:43:18;5225.00
2025-05-07 16:43:17;6075.00
2025-05-07 16:43:16;6925.00
2025-05-07 16:43:15;7775.00
2025-05-07 16:43:14;8625.00
2025-05-07 16:43:13;9475.00
2025-05-07 16:43:12;9673.00
2025-05-07 16:43:11;8823.00
2025-05-07 16:43:10;7973.00
2025-05-07 16:43:09;7123.00
2025-05-07 16:43:08;6273.00
2025-05-07 16:43:07;5423.00
2025-05-07 16:43:06;4573.00
2025-05-07 16:43:05;3723.00
2025-05-07 16:43:04;2873.00
2025-05-07 16:43:03;2023.00
2025-05-07 16:43:02;1173.00
2025-05-07 16:43:01;323.00
2025-05-07 16:43:00;527.00
2025-05-07 16:42:59;1377.00
2025-05-07 16:42:58;2227.00
2025-05-07 16:42:57;3077.00
2025-05-07 16:42:56;3927.00
2025-05-07 16:42:55;4777.00
2025-05-07 16:42:54;5627.00
2025-05-07 16:42:53;6477.00
2025-05-07 16:42:52;7327.00
2025-05-07 16:42:51;8177.00
2025-05-07 16:42:50;9027.00
2025-05-07 16:42:49;9877.00
2025-05-07 16:42:48;9271.00
2025-05-07 16:42:47;8421.00
2025-05-07 16:42:46;7571.00
2025-05-07 16:42:45;6721.00
2025-05-07 16:42:44;5871.00
2025-05-07 16:42:43;5021.00
2025-05-07 16:42:42;4171.00
2025-05-07 16:42:41;3321.00
2025-05-07 16:42:40;2471.00
2025-05-07 16:42:39;1621.00
2025-05-07 16:42:38;771.00
2025-05-07 16:42:37;79.00
2025-05-07 16:42:36;929.00
2025-05-07 16:42:35;1779.00
2025-05-07 16:42:34;2629.00
2025-05-07 16:42:33;3479.00
2025-05-07 16:42:32;4329.00
2025-05-07 16:42:31;5179.00
2025-05-07 16:42:30;6029.00
2025-05-07 16:42:29;6879.00
2025-05-07 16:42:28;7729.00
2025-05-07 16:42:27;8579.00
2025-05-07 16:42:26;9429.00
2025-05-07 16:42:25;9719.00
2025-05-07 16:42:24;8869.00
2025-05-07 16:42:23;8019.00
2025-05-07 16:42:22;7169.00
2025-05-07 16:42:21;6319.00
2025-05-07 16:42:20;5469.00
2025-05-07 16:42:19;4619.00
2025-05-07 16:42:18;3769.00
2025-05-07 16:42:17;2919.00
2025-05-07 16:42:16;2069.00
2025-05-07 16:42:15;1219.00
2025-05-07 16:42:14;369.00
2025-05-07 16:42:13;481.00
2025-05-07 16:42:12;1331.00
2025-05-07 16:42:11;2181.00
2025-05-07 16:42:10;3031.00
2025-05-07 16:42:09;3881.00
2025-05-07 16:42:08;4731.00
2025-05-07 16:42:07;5581.00
2025-05-07 16:42:06;6431.00
2025-05-07 16:42:05;7281.00
2025-05-07 16:42:04;8131.00
2025-05-07 16:42:03;8981.00
2025-05-07 16:42:02;9831.00
2025-05-07 16:42:01;9317.00
2025-05-07 16:42:00;8467.00
2025-05-07 16:41:59;7617.00
2025-05-07 16:41:58;6767.00
2025-05-07 16:41:57;5917.00
2025-05-07 16:41:56;5067.00
2025-05-07 16:41:55;4217.00
2025-05-07 16:41:54;3367.00
2025-05-07 16:41:53;2517.00
2025-05-07 16:41:52;1667.00
2025-05-07 16:41:51;817.00
2025-05-07 16:41:50;33.00
2025-05-07 16:41:49;883.00
2025-05-07 16:41:48;1733.00
2025-05-07 16:41:47;2583.00
2025-05-07 16:41:46;3433.00
2025-05-07 16:41:45;4283.00
2025-05-07 16:41:44;5133.00
2025-05-07 16:41:43;5983.00
2025-05-07 16:41:42;6833.00
2025-05-07 16:41:41;7683.00
2025-05-07 16:41:40;8533.00
2025-05-07 16:41:39;9383.00
2025-05-07 16:41:38;9765.00
2025-05-07 16:41:37;8915.00
2025-05-07 16:41:36;8065.00
2025-05-07 16:41:35;7215.00
2025-05-07 16:41:34;6365.00
2025-05-07 16:41:33;5515.00
2025-05-07 16:41:32;4665.00
2025-05-07 16:41:31;3815.00
2025-05-07 16:41:30;2965.00
2025-05-07 16:41:29;2115.00
2025-05-07 16:41:28;1265.00
2025-05-07 16:41:27;415.00
2025-05-07 16:41:26;435.00
2025-05-07 16:41:25;1285.00
2025-05-07 16:41:24;2135.00
2025-05-07 16:41:23;2985.00
2025-05-07 16:41:22;3835.00
2025-05-07 16:41:21;4685.00
2025-05-07 16:41:20;5535.00
2025-05-07 16:41:19;6385.00
2025-05-07 16:41:18;7235.00
2025-05-07 16:41:17;8085.00
2025-05-07 16:41:16;8935.00
2025-05-07 16:41:15;9785.00
2025-05-07 16:41:14;9363.00
2025-05-07 16:41:13;8513.00
2025-05-07 16:41:12;7663.00
2025-05-07 16:41:11;6813.00
2025-05-07 16:41:10;5963.00
2025-05-07 16:41:09;5113.00
2025-05-07 16:41:08;4263.00
2025-05-07 16:41:07;3413.00
2025-05-07 16:41:06;2563.00
2025-05-07 16:41:05;1713.00
2025-05-07 16:41:04;863.00
2025-05-07 16:41:03;13.00
2025-05-07 16:41:02;837.00
2025-05-07 16:41:01;1687.00
2025-05-07 16:41:00;2537.00
2025-05-07 16:40:59;3387.00
2025-05-07 16:40:58;4237.00
2025-05-07 16:40:57;5087.00
2025-05-07 16:40:56;5937.00
2025-05-07 16:40:55;6787.00
2025-05-07 16:40:54;7637.00
2025-05-07 16:40:53;8487.00
2025-05-07 16:40:52;9337.00
2025-05-07 16:40:51;9811.00
2025-05-07 16:40:50;8961.00
2025-05-07 16:40:49;8111.00
2025-05-07 16:40:48;7261.00
2025-05-07 16:40:47;6411.00
2025-05-07 16:40:46;5561.00
2025-05-07 16:40:45;4711.00
2025-05-07 16:40:44;3861.00
2025-05-07 16:40:43;3011.00
2025-05-07 16:40:42;2161.00
2025-05-07 16:40:41;1311.00
2025-05-07 16:40:40;461.00
2025-05-07 16:40:39;389.00
2025-05-07 16:40:38;1239.00
2025-05-07 16:40:37;2089.00
2025-05-07 16:40:36;2939.00
2025-05-07 16:40:35;3789.00
2025-05-07 16:40:34;4639.00
2025-05-07 16:40:33;5489.00
2025-05-07 16:40:32;6339.00
2025-05-07 16:40:31;7189.00
2025-05-07 16:40:30;8039.00
2025-05-07 16:40:29;8889.00
2025-05-07 16:40:28;9739.00
2025-05-07 16:40:27;9409.00
2025-05-07 16:40:26;8559.00
2025-05-07 16:40:25;7709.00
2025-05-07 16:40:24;6859.00
2025-05-07 16:40:23;6009.00
2025-05-07 16:40:22;5159.00
2025-05-07 16:40:21;4309.00
2025-05-07 16:40:20;3459.00
2025-05-07 16:40:19;2609.00
2025-05-07 16:40:18;1759.00
2025-05-07 16:40:17;909.00
2025-05-07 16:40:16;59.00
2025-05-07 16:40:15;791.00
2025-05-07 16:40:14;1641.00
2025-05-07 16:40:13;2491.00
2025-05-07 16:40:12;3341.00
2025-05-07 16:40:11;4191.00
2025-05-07 16:40:10;5041.00
2025-05-07 16:40:09;5891.00
2025-05-07 16:40:08;6741.00
2025-05-07 16:40:07;7591.00
2025-05-07 16:40:06;8441.00
2025-05-07 16:40:05;9291.00
2025-05-07 16:40:04;9857.00
2025-05-07 16:40:03;9007.00
2025-05-07 16:40:02;8157.00
2025-05-07 16:40:01;7307.00
2025-05-07 16:40:00;6457.00
2025-05-07 16:39:59;5607.00
2025-05-07 16:39:58;4757.00
2025-05-07 16:39:57;3907.00
2025-05-07 16:39:56;3057.00
2025-05-07 16:39:55;2207.00
2025-05-07 16:39:54;1357.00
2025-05-07 16:39:53;507.00
2025-05-07 16:39:52;343.00
2025-05-07 16:39:51;1193.00
2025-05-07 16:39:50;2043.00
2025-05-07 16:39:49;2893.00
2025-05-07 16:39:48;3743.00
2025-05-07 16:39:47;4593.00
2025-05-07 16:39:46;5443.00
2025-05-07 16:39:45;6293.00
2025-05-07 16:39:44;7143.00
2025-05-07 16:39:43;7993.00
2025-05-07 16:39:42;8843.00
2025-05-07 16:39:41;9693.00
2025-05-07 16:39:40;9455.00
2025-05-07 16:39:39;8605.00
2025-05-07 16:39:38;7755.00
2025-05-07 16:39:37;6905.00
2025-05-07 16:39:36;6055.00
2025-05-07 16:39:35;5205.00
2025-05-07 16:39:34;4355.00
2025-05-07 16:39:33;3505.00
2025-05-07 16:39:32;2655.00
2025-05-07 16:39:31;1805.00
2025-05-07 16:39:30;955.00
2025-05-07 16:39:29;105.00
2025-05-07 16:39:28;745.00
2025-05-07 16:39:27;1595.00
2025-05-07 16:39:26;2445.00
2025-05-07 16:39:25;3295.00
2025-05-07 16:39:24;4145.00
2025-05-07 16:39:23;4995.00
2025-05-07 16:39:22;5845.00
2025-05-07 16:39:21;6695.00
2025-05-07 16:39:20;7545.00
2025-05-07 16:39:19;8395.00
2025-05-07 16:39:18;9245.00
2025-05-07 16:39:17;9903.00
2025-05-07 16:39:16;9053.00
2025-05-07 16:39:15;8203.00
2025-05-07 16:39:14;7353.00
2025-05-07 16:39:13;6503.00
2025-05-07 16:39:12;5653.00
2025-05-07 16:39:11;4803.00
2025-05-07 16:39:10;3953.00
2025-05-07 16:39:09;3103.00
2025-05-07 16:39:08;2253.00
2025-05-07 16:39:07;1403.00
2025-05-07 16:39:06;553.00
2025-05-07 16:39:05;297.00
2025-05-07 16:39:04;1147.00
2025-05-07 16:39:03;1997.00
2025-05-07 16:39:02;2847.00
2025-05-07 16:39:01;3697.00
2025-05-07 16:39:00;4547.00
2025-05-07 16:38:59;5397.00
2025-05-07 16:38:58;6247.00
2025-05-07 16:38:57;7097.00
2025-05-07 16:38:56;7947.00
2025-05-07 16:38:55;8797.00
2025-05-07 16:38:54;9647.00
2025-05-07 16:38:53;9501.00
2025-05-07 16:38:52;8651.00
2025-05-07 16:38:51;7801.00
2025-05-07 16:38:50;6951.00
2025-05-07 16:38:49;6101.00
2025-05-07 16:38:48;5251.00
2025-05-07 16:38:47;4401.00
2025-05-07 16:38:46;3551.00
2025-05-07 16:38:45;2701.00
2025-05-07 16:38:44;1851.00
2025-05-07 16:38:43;1001.00
2025-05-07 16:38:42;151.00
2025-05-07 16:38:41;699.00
2025-05-07 16:38:40;1549.00
2025-05-07 16:38:39;2399.00
2025-05-07 16:38:38;3249.00
2025-05-07 16:38:37;4099.00
2025-05-07 16:38:36;4949.00
2025-05-07 16:38:35;5799.00
2025-05-07 16:38:34;6649.00
2025-05-07 16:38:33;7499.00
2025-05-07 16:38:32;8349.00
2025-05-07 16:38:31;9199.00
2025-05-07 16:38:30;9949.00
2025-05-07 16:38:29;9099.00
2025-05-07 16:38:28;8249.00
2025-05-07 16:38:27;7399.00
2025-05-07 16:38:26;6549.00
2025-05-07 16:38:25;5699.00
2025-05-07 16:38:24;4849.00
2025-05-07 16:38:23;3999.00
2025-05-07 16:38:22;3149.00
2025-05-07 16:38:21;2299.00
2025-05-07 16:38:20;1449.00
2025-05-07 16:38:19;599.00
2025-05-07 16:38:18;251.00
2025-05-07 16:38:17;1101.00
2025-05-07 16:38:16;1951.00
2025-05-07 16:38:15;2801.00
2025-05-07 16:38:14;3651.00
2025-05-07 16:38:13;4501.00
2025-05-07 16:38:12;5351.00
2025-05-07 16:38:11;6201.00
2025-05-07 16:38:10;7051.00
2025-05-07 16:38:09;7901.00
2025-05-07 16:38:08;8751.00
2025-05-07 16:38:07;9601.00
2025-05-07 16:38:06;9547.00
2025-05-07 16:38:05;8697.00
2025-05-07 16:38:04;7847.00
2025-05-07 16:38:03;6997.00
2025-05-07 16:38:02;6147.00
2025-05-07 16:38:01;5297.00
2025-05-07 16:38:00;4447.00
2025-05-07 16:37:59;3597.00
2025-05-07 16:37:58;2747.00
2025-05-07 16:37:57;1897.00
2025-05-07 16:37:56;1047.00
2025-05-07 16:37:55;197.00
2025-05-07 16:37:54;653.00
2025-05-07 16:37:53;1503.00
2025-05-07 16:37:52;2353.00
2025-05-07 16:37:51;3203.00
2025-05-07 16:37:50;4053.00
2025-05-07 16:37:49;4903.00
2025-05-07 16:37:48;5753.00
2025-05-07 16:37:47;6603.00
2025-05-07 16:37:46;7453.00
2025-05-07 16:37:45;8303.00
2025-05-07 16:37:44;9153.00
2025-05-07 16:37:43;9995.00
2025-05-07 16:37:42;9145.00
2025-05-07 16:37:41;8295.00
2025-05-07 16:37:40;7445.00
2025-05-07 16:37:39;6595.00
2025-05-07 16:37:38;5745.00
2025-05-07 16:37:37;4895.00
2025-05-07 16:37:36;4045.00
2025-05-07 16:37:35;3195.00
2025-05-07 16:37:34;2345.00
2025-05-07 16:37:33;1495.00
2025-05-07 16:37:32;645.00
2025-05-07 16:37:31;205.00
2025-05-07 16:37:30;1055.00
2025-05-07 16:37:29;1905.00
2025-05-07 16:37:28;2755.00
2025-05-07 16:37:27;3605.00
2025-05-07 16:37:26;4455.00
2025-05-07 16:37:25;5305.00
2025-05-07 16:37:24;6155.00
2025-05-07 16:37:23;7005.00
2025-05-07 16:37:22;7855.00
2025-05-07 16:37:21;8705.00
2025-05-07 16:37:20;9555.00
2025-05-07 16:37:19;9593.00
2025-05-07 16:37:18;8743.00
2025-05-07 16:37:17;7893.00
2025-05-07 16:37:16;7043.00
2025-05-07 16:37:15;6193.00
2025-05-07 16:37:14;5343.00
2025-05-07 16:37:13;4493.00
2025-05-07 16:37:12;3643.00
2025-05-07 16:37:11;2793.00
2025-05-07 16:37:10;1943.00
2025-05-07 16:37:09;1093.00
2025-05-07 16:37:08;243.00
2025-05-07 16:37:07;607.00
2025-05-07 16:37:06;1457.00
2025-05-07 16:37:05;2307.00
2025-05-07 16:37:04;3157.00
2025-05-07 16:37:03;4007.00
2025-05-07 16:37:02;4857.00
2025-05-07 16:37:01;5707.00
2025-05-07 16:37:00;6557.00
2025-05-07 16:36:59;7407.00
2025-05-07 16:36:58;8257.00
2025-05-07 16:36:57;9107.00
2025-05-07 16:36:56;9957.00
2025-05-07 16:36:55;9191.00
2025-05-07 16:36:54;8341.00
2025-05-07 16:36:53;7491.00
2025-05-07 16:36:52;6641.00
2025-05-07 16:36:51;5791.00
2025-05-07 16:36:50;4941.00
2025-05-07 16:36:49;4091.00
2025-05-07 16:36:48;3241.00
2025-05-07 16:36:47;2391.00
2025-05-07 16:36:46;1541.00
2025-05-07 16:36:45;691.00
2025-05-07 16:36:44;159.00
2025-05-07 16:36:43;1009.00
2025-05-07 16:36:42;1859.00
2025-05-07 16:36:41;2709.00
2025-05-07 16:36:40;3559.00
2025-05-07 16:36:39;4409.00
2025-05-07 16:36:38;5259.00
2025-05-07 16:36:37;6109.00
2025-05-07 16:36:36;6959.00
2025-05-07 16:36:35;7809.00
2025-05-07 16:36:34;8659.00
2025-05-07 16:36:33;9509.00
2025-05-07 16:36:32;9639.00
2025-05-07 16:36:31;8789.00
2025-05-07 16:36:30;7939.00
2025-05-07 16:36:29;7089.00
2025-05-07 16:36:28;6239.00
2025-05-07 16:36:27;5389.00
2025-05-07 16:36:26;4539.00
2025-05-07 16:36:25;3689.00
2025-05-07 16:36:24;2839.00
2025-05-07 16:36:23;1989.00
2025-05-07 16:36:22;1139.00
2025-05-07 16:36:21;289.00
2025-05-07 16:36:20;561.00
2025-05-07 16:36:19;1411.00
2025-05-07 16:36:18;2261.00
2025-05-07 16:36:17;3111.00
2025-05-07 16:36:16;3961.00
2025-05-07 16:36:15;4811.00
2025-05-07 16:36:14;5661.00
2025-05-07 16:36:13;6511.00
2025-05-07 16:36:12;7361.00
2025-05-07 16:36:11;8211.00
2025-05-07 16:36:10;9061.00
2025-05-07 16:36:09;9911.00
2025-05-07 16:36:08;9237.00
2025-05-07 16:36:07;8387.00
2025-05-07 16:36:06;7537.00
2025-05-07 16:36:05;6687.00
2025-05-07 16:36:04;5837.00
2025-05-07 16:36:03;4987.00
2025-05-07 16:36:02;4137.00
2025-05-07 16:36:01;3287.00
2025-05-07 16:36:00;2437.00
2025-05-07 16:35:59;1587.00
2025-05-07 16:35:58;737.00
2025-05-07 16:35:57;113.00
2025-05-07 16:35:56;963.00
2025-05-07 16:35:55;1813.00
2025-05-07 16:35:54;2663.00
2025-05-07 16:35:53;3513.00
2025-05-07 16:35:52;4363.00
2025-05-07 16:35:51;5213.00
2025-05-07 16:35:50;6063.00
2025-05-07 16:35:49;6913.00
2025-05-07 16:35:48;7763.00
2025-05-07 16:35:47;8613.00
2025-05-07 16:35:46;9463.00
2025-05-07 16:35:45;9685.00
2025-05-07 16:35:44;8835.00
2025-05-07 16:35:43;7985.00
2025-05-07 16:35:42;7135.00
2025-05-07 16:35:41;6285.00
2025-05-07 16:35:40;5435.00
2025-05-07 16:35:39;4585.00
2025-05-07 16:35:38;3735.00
2025-05-07 16:35:37;2885.00
2025-05-07 16:35:36;2035.00
2025-05-07 16:35:35;1185.00
2025-05-07 16:35:34;335.00
2025-05-07 16:35:33;515.00
2025-05-07 16:35:32;1365.00
2025-05-07 16:35:31;2215.00
2025-05-07 16:35:30;3065.00
2025-05-07 16:35:29;3915.00
2025-05-07 16:35:28;4765.00
2025-05-07 16:35:27;5615.00
2025-05-07 16:35:26;6465.00
2025-05-07 16:35:25;7315.00
2025-05-07 16:35:24;8165.00
2025-05-07 16:35:23;9015.00
2025-05-07 16:35:22;9865.00
2025-05-07 16:35:21;9283.00
2025-05-07 16:35:20;8433.00
2025-05-07 16:35:19;7583.00
2025-05-07 16:35:18;6733.00
2025-05-07 16:35:17;5883.00
2025-05-07 16:35:16;5033.00
2025-05-07 16:35:15;4183.00
2025-05-07 16:35:14;3333.00
2025-05-07 16:35:13;2483.00
2025-05-07 16:35:12;1633.00
2025-05-07 16:35:11;783.00
2025-05-07 16:35:10;67.00
2025-05-07 16:35:09;917.00
2025-05-07 16:35:08;1767.00
2025-05-07 16:35:07;2617.00
2025-05-07 16:35:06;3467.00
2025-05-07 16:35:05;4317.00
2025-05-07 16:35:04;5167.00
2025-05-07 16:35:03;6017.00
2025-05-07 16:35:02;6867.00
2025-05-07 16:35:01;7717.00
2025-05-07 16:35:00;8567.00
2025-05-07 16:34:59;9417.00
2025-05-07 16:34:58;9731.00
2025-05-07 16:34:57;8881.00
2025-05-07 16:34:56;8031.00
2025-05-07 16:34:55;7181.00
2025-05-07 16:34:54;6331.00
2025-05-07 16:34:53;5481.00
2025-05-07 16:34:52;4631.00
2025-05-07 16:34:51;3781.00
2025-05-07 16:34:50;2931.00
2025-05-07 16:34:49;2081.00
2025-05-07 16:34:48;1231.00
2025-05-07 16:34:47;381.00
2025-05-07 16:34:46;469.00
2025-05-07 16:34:45;1319.00
2025-05-07 16:34:44;2169.00
2025-05-07 16:34:43;3019.00
2025-05-07 16:34:42;3869.00
2025-05-07 16:34:41;4719.00
2025-05-07 16:34:40;5569.00
2025-05-07 16:34:39;6419.00
2025-05-07 16:34:38;7269.00
2025-05-07 16:34:37;8119.00
2025-05-07 16:34:36;8969.00
2025-05-07 16:34:35;9819.00
2025-05-07 16:34:34;9329.00
2025-05-07 16:34:33;8479.00
2025-05-07 16:34:32;7629.00
2025-05-07 16:34:31;6779.00
2025-05-07 16:34:30;5929.00
2025-05-07 16:34:29;5079.00
2025-05-07 16:34:28;4229.00
2025-05-07 16:34:27;3379.00
2025-05-07 16:34:26;2529.00
2025-05-07 16:34:25;1679.00
2025-05-07 16:34:24;829.00
2025-05-07 16:34:23;21.00
2025-05-07 16:34:22;871.00
2025-05-07 16:34:21;1721.00
2025-05-07 16:34:20;2571.00
2025-05-07 16:34:19;3421.00
2025-05-07 16:34:18;4271.00
2025-05-07 16:34:17;5121.00
2025-05-07 16:34:16;5971.00
2025-05-07 16:34:15;6821.00
2025-05-07 16:34:14;7671.00
2025-05-07 16:34:13;8521.00
2025-05-07 16:34:12;9371.00
2025-05-07 16:34:11;9777.00
2025-05-07 16:34:10;8927.00
2025-05-07 16:34:09;8077.00
2025-05-07 16:34:08;7227.00
2025-05-07 16:34:07;6377.00
2025-05-07 16:34:06;5527.00
2025-05-07 16:34:05;4677.00
2025-05-07 16:34:04;3827.00
2025-05-07 16:34:03;2977.00
2025-05-07 16:34:02;2127.00
2025-05-07 16:34:01;1277.00
2025-05-07 16:34:00;427.00
2025-05-07 16:33:59;423.00
2025-05-07 16:33:58;1273.00
2025-05-07 16:33:57;2123.00
2025-05-07 16:33:56;2973.00
2025-05-07 16:33:55;3823.00
2025-05-07 16:33:54;4673.00
2025-05-07 16:33:53;5523.00
2025-05-07 16:33:52;6373.00
2025-05-07 16:33:51;7223.00
2025-05-07 16:33:50;8073.00
2025-05-07 16:33:49;8923.00
2025-05-07 16:33:48;9773.00
2025-05-07 16:33:47;9375.00
2025-05-07 16:33:46;8525.00
2025-05-07 16:33:45;7675.00
2025-05-07 16:33:44;6825.00
2025-05-07 16:33:43;5975.00
2025-05-07 16:33:42;5125.00
2025-05-07 16:33:41;4275.00
2025-05-07 16:33:40;3425.00
2025-05-07 16:33:39;2575.00
2025-05-07 16:33:38;1725.00
2025-05-07 16:33:37;875.00
2025-05-07 16:33:36;25.00
2025-05-07 16:33:35;825.00
2025-05-07 16:33:34;1675.00
2025-05-07 16:33:33;2525.00
2025-05-07 16:33:32;3375.00
2025-05-07 16:33:31;4225.00
2025-05-07 16:33:30;5075.00
2025-05-07 16:33:29;5925.00
2025-05-07 16:33:28;6775.00
2025-05-07 16:33:27;7625.00
2025-05-07 16:33:26;8475.00
2025-05-07 16:33:25;9325.00
2025-05-07 16:33:24;9823.00
2025-05-07 16:33:23;8973.00
2025-05-07 16:33:22;8123.00
2025-05-07 16:33:21;7273.00
2025-05-07 16:33:20;6423.00
2025-05-07 16:33:19;5573.00
2025-05-07 16:33:18;4723.00
2025-05-07 16:33:17;3873.00
2025-05-07 16:33:16;3023.00
2025-05-07 16:33:15;2173.00
2025-05-07 16:33:14;1323.00
2025-05-07 16:33:13;473.00
2025-05-07 16:33:12;377.00
2025-05-07 16:33:11;1227.00
2025-05-07 16:33:10;2077.00
2025-05-07 16:33:09;2927.00
2025-05-07 16:33:08;3777.00
2025-05-07 16:33:07;4627.00
2025-05-07 16:33:06;5477.00
2025-05-07 16:33:05;6327.00
2025-05-07 16:33:04;7177.00
2025-05-07 16:33:03;8027.00
2025-05-07 16:33:02;8877.00
2025-05-07 16:33:01;9727.00
2025-05-07 16:33:00;9421.00
2025-05-07 16:32:59;8571.00
2025-05-07 16:32:58;7721.00
2025-05-07 16:32:57;6871.00
2025-05-07 16:32:56;6021.00
2025-05-07 16:32:55;5171.00
2025-05-07 16:32:54;4321.00
2025-05-07 16:32:53;3471.00
2025-05-07 16:32:52;2621.00
2025-05-07 16:32:51;1771.00
2025-05-07 16:32:50;921.00
2025-05-07 16:32:49;71.00
2025-05-07 16:32:48;779.00
2025-05-07 16:32:47;1629.00
2025-05-07 16:32:46;2479.00
2025-05-07 16:32:45;3329.00
2025-05-07 16:32:44;4179.00
2025-05-07 16:32:43;5029.00
2025-05-07 16:32:42;5879.00
2025-05-07 16:32:41;6729.00
2025-05-07 16:32:40;7579.00
2025-05-07 16:32:39;8429.00
2025-05-07 16:32:38;9279.00
2025-05-07 16:32:37;9869.00
2025-05-07 16:32:36;9019.00
2025-05-07 16:32:35;8169.00
2025-05-07 16:32:34;7319.00
2025-05-07 16:32:33;6469.00
2025-05-07 16:32:32;5619.00
2025-05-07 16:32:31;4769.00
2025-05-07 16:32:30;3919.00
2025-05-07 16:32:29;3069.00
2025-05-07 16:32:28;2219.00
2025-05-07 16:32:27;1369.00
2025-05-07 16:32:26;519.00
2025-05-07 16:32:25;331.00
2025-05-07 16:32:24;1181.00
2025-05-07 16:32:23;2031.00
2025-05-07 16:32:22;2881.00
2025-05-07 16:32:21;3731.00
2025-05-07 16:32:20;4581.00
2025-05-07 16:32:19;5431.00
2025-05-07 16:32:18;6281.00
2025-05-07 16:32:17;7131.00
2025-05-07 16:32:16;7981.00
2025-05-07 16:32:15;8831.00
2025-05-07 16:32:14;9681.00
2025-05-07 16:32:13;9467.00
2025-05-07 16:32:12;8617.00
2025-05-07 16:32:11;7767.00
2025-05-07 16:32:10;6917.00
2025-05-07 16:32:09;6067.00
2025-05-07 16:32:08;5217.00
