Fecha y Hora;TT-4015 - Temperatura flash S-401
2025-05-07 22:59:48;51.63
2025-05-07 22:59:47;15.88
2025-05-07 22:59:46;42.63
2025-05-07 22:59:45;40.38
2025-05-07 22:59:44;28.13
2025-05-07 22:59:43;51.63
2025-05-07 22:59:42;4.63
2025-05-07 22:59:41;96.63
2025-05-07 22:59:40;65.38
2025-05-07 22:59:39;39.13
2025-05-07 22:59:38;25.13
2025-05-07 22:59:37;84.88
2025-05-07 22:59:36;80.63
2025-05-07 22:59:35;1.88
2025-05-07 22:59:34;6.38
2025-05-07 22:59:33;1.88
2025-05-07 22:59:32;63.88
2025-05-07 22:59:31;0.13
2025-05-07 22:59:30;44.88
2025-05-07 22:59:29;6.88
2025-05-07 22:59:28;7.38
2025-05-07 22:59:27;28.63
2025-05-07 22:59:26;61.13
2025-05-07 22:59:25;78.38
2025-05-07 22:59:24;49.88
2025-05-07 22:59:23;26.38
2025-05-07 22:59:22;43.13
2025-05-07 22:59:21;2.88
2025-05-07 22:59:20;88.38
2025-05-07 22:59:19;49.88
2025-05-07 22:59:18;52.13
2025-05-07 22:59:17;23.63
2025-05-07 22:59:16;97.88
2025-05-07 22:59:15;0.13
2025-05-07 22:59:14;85.63
2025-05-07 22:59:13;64.38
2025-05-07 22:59:12;2.38
2025-05-07 22:59:11;9.63
2025-05-07 22:59:10;16.88
2025-05-07 22:59:09;83.13
2025-05-07 22:59:08;21.13
2025-05-07 22:59:07;83.13
2025-05-07 22:59:06;99.88
2025-05-07 22:59:05;75.88
2025-05-07 22:59:04;89.38
2025-05-07 22:59:03;41.88
2025-05-07 22:59:02;41.38
2025-05-07 22:59:01;15.13
2025-05-07 22:59:00;29.13
2025-05-07 22:58:59;83.88
2025-05-07 22:58:58;57.63
2025-05-07 22:58:57;14.63
2025-05-07 22:58:56;60.38
2025-05-07 22:58:55;34.63
2025-05-07 22:58:54;59.88
2025-05-07 22:58:53;14.63
2025-05-07 22:58:52;92.88
2025-05-07 22:58:51;5.13
2025-05-07 22:58:50;7.38
2025-05-07 22:58:49;79.38
2025-05-07 22:58:48;83.88
2025-05-07 22:58:47;12.88
2025-05-07 22:58:46;72.13
2025-05-07 22:58:45;38.13
2025-05-07 22:58:44;36.38
2025-05-07 22:58:43;64.88
2025-05-07 22:58:42;36.38
2025-05-07 22:58:41;67.13
2025-05-07 22:58:40;31.38
2025-05-07 22:58:39;93.88
2025-05-07 22:58:38;85.38
2025-05-07 22:58:37;79.88
2025-05-07 22:58:36;18.88
2025-05-07 22:58:35;39.63
2025-05-07 22:58:34;99.88
2025-05-07 22:58:33;41.38
2025-05-07 22:58:32;34.13
2025-05-07 22:58:31;33.38
2025-05-07 22:58:30;15.63
2025-05-07 22:58:29;96.63
2025-05-07 22:58:28;96.63
2025-05-07 22:58:27;91.63
2025-05-07 22:58:26;84.38
2025-05-07 22:58:25;34.63
2025-05-07 22:58:24;22.38
2025-05-07 22:58:23;91.63
2025-05-07 22:58:22;81.63
2025-05-07 22:58:21;72.63
2025-05-07 22:58:20;65.88
2025-05-07 22:58:19;19.63
2025-05-07 22:58:18;44.13
2025-05-07 22:58:17;28.38
2025-05-07 22:58:16;18.38
2025-05-07 22:58:15;97.13
2025-05-07 22:58:14;80.38
2025-05-07 22:58:13;27.88
2025-05-07 22:58:12;75.38
2025-05-07 22:58:11;37.38
2025-05-07 22:58:10;98.88
2025-05-07 22:58:09;53.13
2025-05-07 22:58:08;68.13
2025-05-07 22:58:07;84.88
2025-05-07 22:58:06;75.88
2025-05-07 22:58:05;75.88
2025-05-07 22:58:04;66.88
2025-05-07 22:58:03;69.63
2025-05-07 22:58:02;92.13
2025-05-07 22:58:01;39.63
2025-05-07 22:58:00;77.63
2025-05-07 22:57:59;60.88
2025-05-07 22:57:58;23.38
2025-05-07 22:57:57;51.38
2025-05-07 22:57:56;75.88
2025-05-07 22:57:55;32.88
2025-05-07 22:57:54;94.38
2025-05-07 22:57:53;58.63
2025-05-07 22:57:52;59.13
2025-05-07 22:57:51;30.63
2025-05-07 22:57:50;27.88
2025-05-07 22:57:49;34.63
2025-05-07 22:57:48;61.38
2025-05-07 22:57:47;51.38
2025-05-07 22:57:46;92.13
2025-05-07 22:57:45;6.13
2025-05-07 22:57:44;37.38
2025-05-07 22:57:43;65.88
2025-05-07 22:57:42;87.13
2025-05-07 22:57:41;18.38
2025-05-07 22:57:40;68.13
2025-05-07 22:57:39;52.38
2025-05-07 22:57:38;75.88
2025-05-07 22:57:37;56.38
2025-05-07 22:57:36;42.88
2025-05-07 22:57:35;89.13
2025-05-07 22:57:34;5.38
2025-05-07 22:57:33;22.13
2025-05-07 22:57:32;41.63
2025-05-07 22:57:31;91.88
2025-05-07 22:57:30;33.38
2025-05-07 22:57:29;87.63
2025-05-07 22:57:28;9.38
2025-05-07 22:57:27;50.63
2025-05-07 22:57:26;0.88
2025-05-07 22:57:25;22.63
2025-05-07 22:57:24;75.63
2025-05-07 22:57:23;43.38
2025-05-07 22:57:22;81.88
2025-05-07 22:57:21;39.38
2025-05-07 22:57:20;93.63
2025-05-07 22:57:19;66.38
2025-05-07 22:57:18;54.13
2025-05-07 22:57:17;23.38
2025-05-07 22:57:16;13.88
2025-05-07 22:57:15;40.13
2025-05-07 22:57:14;80.88
2025-05-07 22:57:13;88.13
2025-05-07 22:57:12;9.38
2025-05-07 22:57:11;35.63
2025-05-07 22:57:10;33.38
2025-05-07 22:57:09;26.13
2025-05-07 22:57:08;4.88
2025-05-07 22:57:07;93.13
2025-05-07 22:57:06;57.38
2025-05-07 22:57:05;21.13
2025-05-07 22:57:04;70.63
2025-05-07 22:57:03;19.88
2025-05-07 22:57:02;72.38
2025-05-07 22:57:01;10.38
2025-05-07 22:57:00;89.63
2025-05-07 22:56:59;65.13
2025-05-07 22:56:58;79.13
2025-05-07 22:56:57;76.88
2025-05-07 22:56:56;16.63
2025-05-07 22:56:55;11.63
2025-05-07 22:56:54;36.13
2025-05-07 22:56:53;85.38
2025-05-07 22:56:52;64.63
2025-05-07 22:56:51;73.63
2025-05-07 22:56:50;35.63
2025-05-07 22:56:49;36.13
2025-05-07 22:56:48;66.88
2025-05-07 22:56:47;78.63
2025-05-07 22:56:46;3.13
2025-05-07 22:56:45;33.88
2025-05-07 22:56:44;81.38
2025-05-07 22:56:43;24.38
2025-05-07 22:56:42;83.63
2025-05-07 22:56:41;43.38
2025-05-07 22:56:40;81.88
2025-05-07 22:56:39;62.38
2025-05-07 22:56:38;70.13
2025-05-07 22:56:37;38.88
2025-05-07 22:56:36;65.13
2025-05-07 22:56:35;98.63
2025-05-07 22:56:34;36.63
2025-05-07 22:56:33;43.88
2025-05-07 22:56:32;77.88
2025-05-07 22:56:31;88.38
2025-05-07 22:56:30;55.38
2025-05-07 22:56:29;73.88
2025-05-07 22:56:28;66.13
2025-05-07 22:56:27;46.13
2025-05-07 22:56:26;91.38
2025-05-07 22:56:25;46.13
2025-05-07 22:56:24;61.13
2025-05-07 22:56:23;94.13
2025-05-07 22:56:22;14.88
2025-05-07 22:56:21;55.63
2025-05-07 22:56:20;98.13
2025-05-07 22:56:19;55.63
2025-05-07 22:56:18;7.63
2025-05-07 22:56:17;14.88
2025-05-07 22:56:16;86.88
2025-05-07 22:56:15;34.38
2025-05-07 22:56:14;17.13
2025-05-07 22:56:13;70.13
2025-05-07 22:56:12;36.13
2025-05-07 22:56:11;65.13
2025-05-07 22:56:10;27.13
2025-05-07 22:56:09;81.88
2025-05-07 22:56:08;55.63
2025-05-07 22:56:07;75.13
2025-05-07 22:56:06;74.63
2025-05-07 22:56:05;8.13
2025-05-07 22:56:04;27.13
2025-05-07 22:56:03;60.63
2025-05-07 22:56:02;72.38
2025-05-07 22:56:01;16.88
2025-05-07 22:56:00;39.88
2025-05-07 22:55:59;50.38
2025-05-07 22:55:58;73.88
2025-05-07 22:55:57;81.63
2025-05-07 22:55:56;24.88
2025-05-07 22:55:55;24.88
2025-05-07 22:55:54;96.38
2025-05-07 22:55:53;60.63
2025-05-07 22:55:52;84.63
2025-05-07 22:55:51;5.88
2025-05-07 22:55:50;96.38
2025-05-07 22:55:49;15.88
2025-05-07 22:55:48;72.38
2025-05-07 22:55:47;61.63
2025-05-07 22:55:46;28.13
2025-05-07 22:55:45;20.38
2025-05-07 22:55:44;70.63
2025-05-07 22:55:43;38.63
2025-05-07 22:55:42;30.88
2025-05-07 22:55:41;4.13
2025-05-07 22:55:40;78.38
2025-05-07 22:55:39;28.13
2025-05-07 22:55:38;85.13
2025-05-07 22:55:37;58.38
2025-05-07 22:55:36;15.88
2025-05-07 22:55:35;51.13
2025-05-07 22:55:34;0.88
2025-05-07 22:55:33;51.63
2025-05-07 22:55:32;94.13
2025-05-07 22:55:31;1.88
2025-05-07 22:55:30;94.63
2025-05-07 22:55:29;15.63
2025-05-07 22:55:28;41.88
2025-05-07 22:55:27;71.63
2025-05-07 22:55:26;10.63
2025-05-07 22:55:25;56.63
2025-05-07 22:55:24;51.13
2025-05-07 22:55:23;90.13
2025-05-07 22:55:22;70.63
2025-05-07 22:55:21;28.13
2025-05-07 22:55:20;1.38
2025-05-07 22:55:19;6.38
2025-05-07 22:55:18;2.38
2025-05-07 22:55:17;99.63
2025-05-07 22:55:16;56.63
2025-05-07 22:55:15;10.88
2025-05-07 22:55:14;62.63
2025-05-07 22:55:13;13.63
2025-05-07 22:55:12;87.38
2025-05-07 22:55:11;87.88
2025-05-07 22:55:10;54.38
2025-05-07 22:55:09;35.38
2025-05-07 22:55:08;49.38
2025-05-07 22:55:07;61.63
2025-05-07 22:55:06;10.88
2025-05-07 22:55:05;73.38
2025-05-07 22:55:04;68.88
2025-05-07 22:55:03;59.38
2025-05-07 22:55:02;35.38
2025-05-07 22:55:01;59.38
2025-05-07 22:55:00;23.63
2025-05-07 22:54:59;96.88
2025-05-07 22:54:58;40.88
2025-05-07 22:54:57;37.38
2025-05-07 22:54:56;44.13
2025-05-07 22:54:55;53.63
2025-05-07 22:54:54;71.63
2025-05-07 22:54:53;3.38
2025-05-07 22:54:52;62.13
2025-05-07 22:54:51;29.63
2025-05-07 22:54:50;43.63
2025-05-07 22:54:49;2.88
2025-05-07 22:54:48;96.13
2025-05-07 22:54:47;65.38
2025-05-07 22:54:46;84.38
2025-05-07 22:54:45;39.88
2025-05-07 22:54:44;6.88
2025-05-07 22:54:43;6.88
2025-05-07 22:54:42;47.63
2025-05-07 22:54:41;33.13
2025-05-07 22:54:40;19.63
2025-05-07 22:54:39;86.13
2025-05-07 22:54:38;87.13
2025-05-07 22:54:37;31.38
2025-05-07 22:54:36;33.13
2025-05-07 22:54:35;78.88
2025-05-07 22:54:34;73.88
2025-05-07 22:54:33;90.63
2025-05-07 22:54:32;61.63
2025-05-07 22:54:31;33.63
2025-05-07 22:54:30;57.13
2025-05-07 22:54:29;43.13
2025-05-07 22:54:28;6.88
2025-05-07 22:54:27;98.38
2025-05-07 22:54:26;53.63
2025-05-07 22:54:25;94.38
2025-05-07 22:54:24;30.13
2025-05-07 22:54:23;7.13
2025-05-07 22:54:22;2.13
2025-05-07 22:54:21;45.38
2025-05-07 22:54:20;69.88
2025-05-07 22:54:19;43.63
2025-05-07 22:54:18;95.63
2025-05-07 22:54:17;97.88
2025-05-07 22:54:16;76.63
2025-05-07 22:54:15;81.63
2025-05-07 22:54:14;93.38
2025-05-07 22:54:13;2.13
2025-05-07 22:54:12;34.13
2025-05-07 22:54:11;43.13
2025-05-07 22:54:10;88.38
2025-05-07 22:54:09;19.63
2025-05-07 22:54:08;97.88
2025-05-07 22:54:07;10.13
2025-05-07 22:54:06;60.88
2025-05-07 22:54:05;44.63
2025-05-07 22:54:04;53.13
2025-05-07 22:54:03;86.13
2025-05-07 22:54:02;15.63
2025-05-07 22:54:01;89.38
2025-05-07 22:54:00;1.63
2025-05-07 22:53:59;34.63
2025-05-07 22:53:58;65.38
2025-05-07 22:53:57;65.38
2025-05-07 22:53:56;1.63
2025-05-07 22:53:55;33.88
2025-05-07 22:53:54;7.63
2025-05-07 22:53:53;78.63
2025-05-07 22:53:52;85.38
2025-05-07 22:53:51;75.38
2025-05-07 22:53:50;82.63
2025-05-07 22:53:49;86.13
2025-05-07 22:53:48;88.88
2025-05-07 22:53:47;84.38
2025-05-07 22:53:46;98.38
2025-05-07 22:53:45;12.88
2025-05-07 22:53:44;96.13
2025-05-07 22:53:43;86.13
2025-05-07 22:53:42;36.88
2025-05-07 22:53:41;74.38
2025-05-07 22:53:40;41.38
2025-05-07 22:53:39;6.13
2025-05-07 22:53:38;53.63
2025-05-07 22:53:37;12.88
2025-05-07 22:53:36;88.88
2025-05-07 22:53:35;39.63
2025-05-07 22:53:34;98.38
2025-05-07 22:53:33;62.63
2025-05-07 22:53:32;8.38
2025-05-07 22:53:31;37.88
2025-05-07 22:53:30;28.38
2025-05-07 22:53:29;74.88
2025-05-07 22:53:28;63.13
2025-05-07 22:53:27;34.63
2025-05-07 22:53:26;39.13
2025-05-07 22:53:25;70.38
2025-05-07 22:53:24;65.88
2025-05-07 22:53:23;24.38
2025-05-07 22:53:22;42.88
2025-05-07 22:53:21;33.88
2025-05-07 22:53:20;69.63
2025-05-07 22:53:19;64.13
2025-05-07 22:53:18;56.38
2025-05-07 22:53:17;6.13
2025-05-07 22:53:16;35.13
2025-05-07 22:53:15;44.63
2025-05-07 22:53:14;99.38
2025-05-07 22:53:13;66.38
2025-05-07 22:53:12;39.13
2025-05-07 22:53:11;7.63
2025-05-07 22:53:10;31.13
2025-05-07 22:53:09;47.88
2025-05-07 22:53:08;18.88
2025-05-07 22:53:07;41.13
2025-05-07 22:53:06;18.88
2025-05-07 22:53:05;4.88
2025-05-07 22:53:04;85.88
2025-05-07 22:53:03;52.38
2025-05-07 22:53:02;20.63
2025-05-07 22:53:01;75.38
2025-05-07 22:53:00;56.38
2025-05-07 22:52:59;56.88
2025-05-07 22:52:58;82.63
2025-05-07 22:52:57;84.88
2025-05-07 22:52:56;85.38
2025-05-07 22:52:55;61.38
2025-05-07 22:52:54;40.13
2025-05-07 22:52:53;68.63
2025-05-07 22:52:52;66.88
2025-05-07 22:52:51;53.38
2025-05-07 22:52:50;40.63
2025-05-07 22:52:49;5.88
2025-05-07 22:52:48;92.63
2025-05-07 22:52:47;59.63
2025-05-07 22:52:46;99.88
2025-05-07 22:52:45;13.88
2025-05-07 22:52:44;20.63
2025-05-07 22:52:43;32.88
2025-05-07 22:52:42;42.38
2025-05-07 22:52:41;70.88
2025-05-07 22:52:40;95.88
2025-05-07 22:52:39;75.88
2025-05-07 22:52:38;71.38
2025-05-07 22:52:37;64.13
2025-05-07 22:52:36;47.38
2025-05-07 22:52:35;94.38
2025-05-07 22:52:34;94.38
2025-05-07 22:52:33;28.38
2025-05-07 22:52:32;42.88
2025-05-07 22:52:31;64.13
2025-05-07 22:52:30;30.63
2025-05-07 22:52:29;30.63
2025-05-07 22:52:28;92.63
2025-05-07 22:52:27;45.63
2025-05-07 22:52:26;12.63
2025-05-07 22:52:25;93.13
2025-05-07 22:52:24;12.63
2025-05-07 22:52:23;91.38
2025-05-07 22:52:22;38.38
2025-05-07 22:52:21;71.38
2025-05-07 22:52:20;-49.33
2025-05-07 22:52:19;-47.08
2025-05-07 22:52:18;-97.33
2025-05-07 22:52:17;-71.08
2025-05-07 22:52:16;96.38
2025-05-07 22:52:15;34.38
2025-05-07 22:52:14;86.88
2025-05-07 22:52:13;67.38
2025-05-07 22:52:12;4.88
2025-05-07 22:52:11;24.38
2025-05-07 22:52:10;83.63
2025-05-07 22:52:09;0.88
2025-05-07 22:52:08;71.38
2025-05-07 22:52:07;78.63
2025-05-07 22:52:06;76.38
2025-05-07 22:52:05;47.88
2025-05-07 22:52:04;57.88
2025-05-07 22:52:03;57.38
2025-05-07 22:52:02;74.63
2025-05-07 22:52:01;64.63
2025-05-07 22:52:00;88.13
2025-05-07 22:51:59;12.13
2025-05-07 22:51:58;31.13
2025-05-07 22:51:57;88.13
2025-05-07 22:51:56;97.63
2025-05-07 22:51:55;52.38
2025-05-07 22:51:54;60.13
2025-05-07 22:51:53;5.38
2025-05-07 22:51:52;60.13
2025-05-07 22:51:51;98.13
2025-05-07 22:51:50;24.88
2025-05-07 22:51:49;79.63
2025-05-07 22:51:48;43.38
2025-05-07 22:51:47;-20.83
2025-05-07 22:51:46;-57.08
2025-05-07 22:51:45;-51.58
2025-05-07 22:51:44;91.38
2025-05-07 22:51:43;24.38
2025-05-07 22:51:42;41.13
2025-05-07 22:51:41;38.38
2025-05-07 22:51:40;27.13
2025-05-07 22:51:39;58.38
2025-05-07 22:51:38;52.88
2025-05-07 22:51:37;36.13
2025-05-07 22:51:36;93.13
2025-05-07 22:51:35;89.13
2025-05-07 22:51:34;53.38
2025-05-07 22:51:33;24.38
2025-05-07 22:51:32;24.38
2025-05-07 22:51:31;17.63
2025-05-07 22:51:30;14.88
2025-05-07 22:51:29;-95.08
2025-05-07 22:51:28;-70.58
2025-05-07 22:51:27;-30.33
2025-05-07 22:51:26;-11.33
2025-05-07 22:51:25;-99.58
2025-05-07 22:51:24;-99.58
2025-05-07 22:51:23;-54.83
2025-05-07 22:51:22;-4.58
2025-05-07 22:51:21;-71.58
2025-05-07 22:51:20;39.38
2025-05-07 22:51:19;84.13
2025-05-07 22:51:18;-27.58
2025-05-07 22:51:17;-20.33
2025-05-07 22:51:16;-18.58
2025-05-07 22:51:15;-56.08
2025-05-07 22:51:14;-48.83
2025-05-07 22:51:13;-35.83
2025-05-07 22:51:12;41.63
2025-05-07 22:51:11;-62.08
2025-05-07 22:51:10;-35.83
2025-05-07 22:51:09;67.88
2025-05-07 22:51:08;77.38
2025-05-07 22:51:07;-78.33
2025-05-07 22:51:06;94.13
2025-05-07 22:51:05;65.13
2025-05-07 22:51:04;22.13
2025-05-07 22:51:03;-47.58
2025-05-07 22:51:02;51.13
2025-05-07 22:51:01;5.88
2025-05-07 22:51:00;13.13
2025-05-07 22:50:59;-73.83
2025-05-07 22:50:58;-52.58
2025-05-07 22:50:57;-45.33
2025-05-07 22:50:56;-87.83
2025-05-07 22:50:55;-28.58
2025-05-07 22:50:54;-19.08
2025-05-07 22:50:53;67.88
2025-05-07 22:50:52;-8.58
2025-05-07 22:50:51;-71.08
2025-05-07 22:50:50;-9.08
2025-05-07 22:50:49;-19.08
2025-05-07 22:50:48;-25.83
2025-05-07 22:50:47;-99.58
2025-05-07 22:50:46;-98.58
2025-05-07 22:50:45;-68.33
2025-05-07 22:50:44;-22.58
2025-05-07 22:50:43;-71.08
2025-05-07 22:50:42;-66.08
2025-05-07 22:50:41;-54.83
2025-05-07 22:50:40;-90.58
2025-05-07 22:50:39;-82.83
2025-05-07 22:50:38;-90.08
2025-05-07 22:50:37;-91.33
2025-05-07 22:50:36;-62.83
2025-05-07 22:50:35;-19.83
2025-05-07 22:50:34;-34.83
2025-05-07 22:50:33;-89.08
2025-05-07 22:50:32;-63.33
2025-05-07 22:50:31;-41.58
2025-05-07 22:50:30;-49.33
2025-05-07 22:50:29;-95.08
2025-05-07 22:50:28;-66.08
2025-05-07 22:50:27;-15.83
2025-05-07 22:50:26;-49.83
2025-05-07 22:50:25;-10.83
2025-05-07 22:50:24;-70.58
2025-05-07 22:50:23;-6.33
2025-05-07 22:50:22;-94.58
2025-05-07 22:50:21;-71.08
2025-05-07 22:50:20;-92.33
2025-05-07 22:50:19;-25.33
2025-05-07 22:50:18;-82.83
2025-05-07 22:50:17;-13.58
2025-05-07 22:50:16;-8.58
2025-05-07 22:50:15;-47.83
2025-05-07 22:50:14;-55.08
2025-05-07 22:50:13;-71.33
2025-05-07 22:50:12;-62.33
2025-05-07 22:50:11;-28.83
2025-05-07 22:50:10;-53.83
2025-05-07 22:50:09;-98.58
2025-05-07 22:50:08;-30.33
2025-05-07 22:50:07;-20.83
2025-05-07 22:50:06;-49.83
2025-05-07 22:50:05;-3.58
2025-05-07 22:50:04;-23.08
2025-05-07 22:50:03;-54.33
2025-05-07 22:50:02;-25.83
2025-05-07 22:50:01;-44.33
2025-05-07 22:50:00;-41.58
2025-05-07 22:49:59;-13.08
2025-05-07 22:49:58;-67.83
2025-05-07 22:49:57;-0.83
2025-05-07 22:49:56;-58.83
2025-05-07 22:49:55;-53.83
2025-05-07 22:49:54;-41.58
2025-05-07 22:49:53;-65.58
2025-05-07 22:49:52;-18.08
2025-05-07 22:49:51;-48.33
2025-05-07 22:49:50;-4.08
2025-05-07 22:49:49;-82.33
2025-05-07 22:49:48;-29.83
2025-05-07 22:49:47;-0.83
2025-05-07 22:49:46;-95.33
2025-05-07 22:49:45;-7.58
2025-05-07 22:49:44;-13.33
2025-05-07 22:49:43;-70.33
2025-05-07 22:49:42;-40.08
2025-05-07 22:49:41;-94.83
2025-05-07 22:49:40;-77.58
2025-05-07 22:49:39;-1.33
2025-05-07 22:49:38;-60.58
2025-05-07 22:49:37;-29.83
2025-05-07 22:49:36;-22.58
2025-05-07 22:49:35;-3.58
2025-05-07 22:49:34;-25.33
2025-05-07 22:49:33;-91.33
2025-05-07 22:49:32;-8.08
2025-05-07 22:49:31;-62.83
2025-05-07 22:49:30;-72.33
2025-05-07 22:49:29;-22.08
2025-05-07 22:49:28;-9.83
2025-05-07 22:49:27;-91.33
2025-05-07 22:49:26;-53.33
2025-05-07 22:49:25;-48.33
2025-05-07 22:49:24;-60.08
2025-05-07 22:49:23;-15.33
2025-05-07 22:49:22;-22.58
2025-05-07 22:49:21;-74.58
2025-05-07 22:49:20;-41.08
2025-05-07 22:49:19;-45.08
2025-05-07 22:49:18;-66.83
2025-05-07 22:49:17;-31.08
2025-05-07 22:49:16;-76.83
2025-05-07 22:49:15;-67.33
2025-05-07 22:49:14;-27.08
2025-05-07 22:49:13;-38.83
2025-05-07 22:49:12;-57.33
2025-05-07 22:49:11;-3.83
2025-05-07 22:49:10;-46.83
2025-05-07 22:49:09;-94.33
2025-05-07 22:49:08;-84.08
2025-05-07 22:49:07;-19.33
2025-05-07 22:49:06;-43.33
2025-05-07 22:49:05;-29.33
2025-05-07 22:49:04;-86.33
2025-05-07 22:49:03;-40.58
2025-05-07 22:49:02;-64.58
2025-05-07 22:49:01;-76.83
2025-05-07 22:49:00;-74.58
2025-05-07 22:48:59;-98.08
2025-05-07 22:48:58;-62.33
2025-05-07 22:48:57;-5.33
2025-05-07 22:48:56;-29.58
2025-05-07 22:48:55;-39.58
2025-05-07 22:48:54;-58.58
2025-05-07 22:48:53;-39.08
2025-05-07 22:48:52;-96.08
2025-05-07 22:48:51;-79.83
2025-05-07 22:48:50;-91.58
2025-05-07 22:48:49;-43.58
2025-05-07 22:48:48;-79.08
2025-05-07 22:48:47;-14.33
2025-05-07 22:48:46;-74.08
2025-05-07 22:48:45;-66.83
2025-05-07 22:48:44;-56.83
2025-05-07 22:48:43;-55.08
2025-05-07 22:48:42;-0.33
2025-05-07 22:48:41;-17.83
2025-05-07 22:48:40;-17.33
2025-05-07 22:48:39;-94.33
2025-05-07 22:48:38;-39.08
2025-05-07 22:48:37;-65.33
2025-05-07 22:48:36;-69.08
2025-05-07 22:48:35;-14.33
2025-05-07 22:48:34;-7.08
2025-05-07 22:48:33;-28.33
2025-05-07 22:48:32;-9.83
2025-05-07 22:48:31;-26.58
2025-05-07 22:48:30;-4.83
2025-05-07 22:48:29;-26.08
2025-05-07 22:48:28;-75.33
2025-05-07 22:48:27;-2.08
2025-05-07 22:48:26;-85.33
2025-05-07 22:48:25;-23.83
2025-05-07 22:48:24;-9.33
2025-05-07 22:48:23;-57.33
2025-05-07 22:48:22;-97.58
2025-05-07 22:48:21;-33.08
2025-05-07 22:48:20;-71.33
2025-05-07 22:48:19;-56.83
2025-05-07 22:48:18;-14.33
2025-05-07 22:48:17;-21.58
2025-05-07 22:48:16;-4.83
2025-05-07 22:48:15;-97.58
2025-05-07 22:48:14;-92.58
2025-05-07 22:48:13;-18.83
2025-05-07 22:48:12;-54.08
2025-05-07 22:48:11;-4.33
2025-05-07 22:48:10;-62.58
2025-05-07 22:48:09;-50.83
2025-05-07 22:48:08;-84.33
2025-05-07 22:48:07;-48.08
2025-05-07 22:48:06;-58.08
2025-05-07 22:48:05;-51.33
2025-05-07 22:48:04;-1.83
2025-05-07 22:48:03;-39.08
2025-05-07 22:48:02;-82.58
2025-05-07 22:48:01;-15.58
2025-05-07 22:48:00;-17.33
2025-05-07 22:47:59;-36.83
2025-05-07 22:47:58;-34.08
2025-05-07 22:47:57;-32.33
2025-05-07 22:47:56;-94.83
2025-05-07 22:47:55;-51.83
2025-05-07 22:47:54;-68.58
2025-05-07 22:47:53;-35.08
2025-05-07 22:47:52;-13.33
2025-05-07 22:47:51;-97.08
2025-05-07 22:47:50;-99.33
2025-05-07 22:47:49;-82.08
2025-05-07 22:47:48;-30.08
2025-05-07 22:47:47;-38.58
2025-05-07 22:47:46;-85.33
2025-05-07 22:47:45;-89.83
2025-05-07 22:47:44;-26.83
2025-05-07 22:47:43;-21.83
2025-05-07 22:47:42;-39.08
2025-05-07 22:47:41;-11.08
2025-05-07 22:47:40;-39.58
2025-05-07 22:47:39;-15.58
2025-05-07 22:47:38;-79.33
2025-05-07 22:47:37;-2.83
2025-05-07 22:47:36;-76.58
2025-05-07 22:47:35;-77.58
2025-05-07 22:47:34;-30.08
2025-05-07 22:47:33;-20.58
2025-05-07 22:47:32;-58.58
2025-05-07 22:47:31;-91.08
2025-05-07 22:47:30;-72.08
2025-05-07 22:47:29;-60.83
2025-05-07 22:47:28;-17.83
2025-05-07 22:47:27;-63.08
2025-05-07 22:47:26;-98.83
2025-05-07 22:47:25;-44.08
2025-05-07 22:47:24;-1.08
2025-05-07 22:47:23;-65.33
2025-05-07 22:47:22;-45.83
2025-05-07 22:47:21;-77.08
2025-05-07 22:47:20;-10.08
2025-05-07 22:47:19;-84.33
2025-05-07 22:47:18;-96.08
2025-05-07 22:47:17;-56.33
2025-05-07 22:47:16;-26.83
2025-05-07 22:47:15;-76.58
2025-05-07 22:47:14;-72.08
2025-05-07 22:47:13;-59.33
2025-05-07 22:47:12;-21.33
2025-05-07 22:47:11;-35.33
2025-05-07 22:47:10;-79.33
2025-05-07 22:47:09;-73.83
2025-05-07 22:47:08;-10.08
2025-05-07 22:47:07;-3.58
2025-05-07 22:47:06;-5.83
2025-05-07 22:47:05;-63.83
2025-05-07 22:47:04;-11.83
2025-05-07 22:47:03;-50.83
2025-05-07 22:47:02;-15.08
2025-05-07 22:47:01;-64.83
2025-05-07 22:47:00;-1.08
2025-05-07 22:46:59;-81.58
2025-05-07 22:46:58;-0.58
2025-05-07 22:46:57;-65.33
2025-05-07 22:46:56;-43.08
2025-05-07 22:46:55;-5.08
2025-05-07 22:46:54;-0.58
2025-05-07 22:46:53;-45.83
2025-05-07 22:46:52;-48.58
2025-05-07 22:46:51;-31.33
2025-05-07 22:46:50;-31.33
2025-05-07 22:46:49;-77.08
2025-05-07 22:46:48;-0.58
2025-05-07 22:46:47;-38.08
2025-05-07 22:46:46;-36.33
2025-05-07 22:46:45;-83.83
2025-05-07 22:46:44;-79.33
2025-05-07 22:46:43;-84.33
2025-05-07 22:46:42;-35.83
2025-05-07 22:46:41;-2.83
2025-05-07 22:46:40;-22.33
2025-05-07 22:46:39;-48.58
2025-05-07 22:46:38;-30.83
2025-05-07 22:46:37;-87.83
2025-05-07 22:46:36;-51.58
2025-05-07 22:46:35;-76.83
2025-05-07 22:46:34;-96.83
2025-05-07 22:46:33;-62.83
2025-05-07 22:46:32;-16.83
2025-05-07 22:46:31;-88.33
2025-05-07 22:46:30;-93.33
2025-05-07 22:46:29;-76.08
2025-05-07 22:46:28;-21.33
2025-05-07 22:46:27;-59.83
2025-05-07 22:46:26;-2.83
2025-05-07 22:46:25;-26.83
