Fecha y Hora;CV-3042 - Válvula control presión S-304
2025-05-08 03:40:11;-31.04
2025-05-08 03:40:10;-43.29
2025-05-08 03:40:09;-24.29
2025-05-08 03:40:08;-62.29
2025-05-08 03:40:07;-85.79
2025-05-08 03:40:06;-74.04
2025-05-08 03:40:05;-5.29
2025-05-08 03:40:04;-21.54
2025-05-08 03:40:03;-90.79
2025-05-08 03:40:02;-36.04
2025-05-08 03:40:01;-57.29
2025-05-08 03:40:00;-64.54
2025-05-08 03:39:59;-55.04
2025-05-08 03:39:58;-31.04
2025-05-08 03:39:57;-21.54
2025-05-08 03:39:56;-74.04
2025-05-08 03:39:55;-21.54
2025-05-08 03:39:54;-95.29
2025-05-08 03:39:53;-98.04
2025-05-08 03:39:52;-0.29
2025-05-08 03:39:51;-95.29
2025-05-08 03:39:50;-33.29
2025-05-08 03:39:49;-97.54
2025-05-08 03:39:48;-66.29
2025-05-08 03:39:47;-90.29
2025-05-08 03:39:46;-46.29
2025-05-08 03:39:45;-21.79
2025-05-08 03:39:44;-60.29
2025-05-08 03:39:43;-49.54
2025-05-08 03:39:42;-56.79
2025-05-08 03:39:41;-49.54
2025-05-08 03:39:40;-37.79
2025-05-08 03:39:39;-37.79
2025-05-08 03:39:38;-25.04
2025-05-08 03:39:37;-63.54
2025-05-08 03:39:36;-6.04
2025-05-08 03:39:35;-98.79
2025-05-08 03:39:34;-18.79
2025-05-08 03:39:33;-37.79
2025-05-08 03:39:32;-6.54
2025-05-08 03:39:31;-54.54
2025-05-08 03:39:30;-21.04
2025-05-08 03:39:29;-4.29
2025-05-08 03:39:28;-64.04
2025-05-08 03:39:27;-90.29
2025-05-08 03:39:26;-46.79
2025-05-08 03:39:25;-54.54
2025-05-08 03:39:24;-64.04
2025-05-08 03:39:23;-56.79
2025-05-08 03:39:22;-78.04
2025-05-08 03:39:21;-59.54
2025-05-08 03:39:20;-3.79
2025-05-08 03:39:19;-87.54
2025-05-08 03:39:18;-85.29
2025-05-08 03:39:17;-99.29
2025-05-08 03:39:16;-37.79
2025-05-08 03:39:15;-11.04
2025-05-08 03:39:14;-79.29
2025-05-08 03:39:13;-29.04
2025-05-08 03:39:12;-77.54
2025-05-08 03:39:11;-27.79
2025-05-08 03:39:10;-94.79
2025-05-08 03:39:09;-46.79
2025-05-08 03:39:08;-46.79
2025-05-08 03:39:07;-8.79
2025-05-08 03:39:06;-73.54
2025-05-08 03:39:05;-3.79
2025-05-08 03:39:04;-99.29
2025-05-08 03:39:03;-28.29
2025-05-08 03:39:02;-11.04
2025-05-08 03:39:01;-92.04
2025-05-08 03:39:00;-51.29
2025-05-08 03:38:59;-46.79
2025-05-08 03:38:58;-56.29
2025-05-08 03:38:57;-63.54
2025-05-08 03:38:56;-84.79
2025-05-08 03:38:55;-54.04
2025-05-08 03:38:54;-35.04
2025-05-08 03:38:53;-51.79
2025-05-08 03:38:52;-85.29
2025-05-08 03:38:51;-34.54
2025-05-08 03:38:50;-87.04
2025-05-08 03:38:49;-56.29
2025-05-08 03:38:48;-4.29
2025-05-08 03:38:47;-44.54
2025-05-08 03:38:46;-65.29
2025-05-08 03:38:45;-79.29
2025-05-08 03:38:44;-29.54
2025-05-08 03:38:43;-53.79
2025-05-08 03:38:42;-50.29
2025-05-08 03:38:41;-92.79
2025-05-08 03:38:40;-0.04
2025-05-08 03:38:39;-87.04
2025-05-08 03:38:38;-10.54
2025-05-08 03:38:37;-17.79
2025-05-08 03:38:36;-22.79
2025-05-08 03:38:35;-58.54
2025-05-08 03:38:34;-77.54
2025-05-08 03:38:33;-44.04
2025-05-08 03:38:32;-49.04
2025-05-08 03:38:31;-51.29
2025-05-08 03:38:30;-56.29
2025-05-08 03:38:29;-91.54
2025-05-08 03:38:28;-29.54
2025-05-08 03:38:27;-22.79
2025-05-08 03:38:26;-82.04
2025-05-08 03:38:25;-89.29
2025-05-08 03:38:24;-82.04
2025-05-08 03:38:23;-20.04
2025-05-08 03:38:22;-20.04
2025-05-08 03:38:21;-63.04
2025-05-08 03:38:20;-67.54
2025-05-08 03:38:19;-74.79
2025-05-08 03:38:18;-72.54
2025-05-08 03:38:17;-50.79
2025-05-08 03:38:16;-93.79
2025-05-08 03:38:15;-36.79
2025-05-08 03:38:14;-81.54
2025-05-08 03:38:13;-98.29
2025-05-08 03:38:12;-15.04
2025-05-08 03:38:11;-91.79
2025-05-08 03:38:10;-87.29
2025-05-08 03:38:09;-4.04
2025-05-08 03:38:08;-86.54
2025-05-08 03:38:07;-43.54
2025-05-08 03:38:06;-64.79
2025-05-08 03:38:05;-86.04
2025-05-08 03:38:04;-64.29
2025-05-08 03:38:03;-50.79
2025-05-08 03:38:02;-83.79
2025-05-08 03:38:01;-98.29
2025-05-08 03:38:00;-64.79
2025-05-08 03:37:59;-15.04
2025-05-08 03:37:58;-69.79
2025-05-08 03:37:57;-91.04
2025-05-08 03:37:56;-48.04
2025-05-08 03:37:55;-54.79
2025-05-08 03:37:54;-61.54
2025-05-08 03:37:53;-56.54
2025-05-08 03:37:52;-66.54
2025-05-08 03:37:51;-57.04
2025-05-08 03:37:50;-33.54
2025-05-08 03:37:49;-62.04
2025-05-08 03:37:48;-2.79
2025-05-08 03:37:47;-7.29
2025-05-08 03:37:46;-72.04
2025-05-08 03:37:45;-50.79
2025-05-08 03:37:44;-21.29
2025-05-08 03:37:43;-2.79
2025-05-08 03:37:42;-69.29
2025-05-08 03:37:41;-57.54
2025-05-08 03:37:40;-64.79
2025-05-08 03:37:39;-75.54
2025-05-08 03:37:38;-15.79
2025-05-08 03:37:37;-99.54
2025-05-08 03:37:36;-95.54
2025-05-08 03:37:35;-52.54
2025-05-08 03:37:34;-74.29
2025-05-08 03:37:33;-38.04
2025-05-08 03:37:32;-83.79
2025-05-08 03:37:31;-97.79
2025-05-08 03:37:30;-19.54
2025-05-08 03:37:29;-73.79
2025-05-08 03:37:28;-40.29
2025-05-08 03:37:27;-95.04
2025-05-08 03:37:26;-12.29
2025-05-08 03:37:25;-31.29
2025-05-08 03:37:24;-92.79
2025-05-08 03:37:23;-48.04
2025-05-08 03:37:22;-54.79
2025-05-08 03:37:21;-30.79
2025-05-08 03:37:20;-76.04
2025-05-08 03:37:19;-2.79
2025-05-08 03:37:18;-85.54
2025-05-08 03:37:17;-76.04
2025-05-08 03:37:16;-33.54
2025-05-08 03:37:15;-59.79
2025-05-08 03:37:14;-45.29
2025-05-08 03:37:13;-9.54
2025-05-08 03:37:12;-99.54
2025-05-08 03:37:11;-54.79
2025-05-08 03:37:10;-97.29
2025-05-08 03:37:09;-16.29
2025-05-08 03:37:08;-55.54
2025-05-08 03:37:07;-22.04
2025-05-08 03:37:06;-46.54
2025-05-08 03:37:05;-71.04
2025-05-08 03:37:04;-73.79
2025-05-08 03:37:03;-94.04
2025-05-08 03:37:02;-94.04
2025-05-08 03:37:01;-18.04
2025-05-08 03:37:00;-99.04
2025-05-08 03:36:59;-48.79
2025-05-08 03:36:58;-49.79
2025-05-08 03:36:57;-75.54
2025-05-08 03:36:56;-99.54
2025-05-08 03:36:55;-44.79
2025-05-08 03:36:54;-18.54
2025-05-08 03:36:53;-97.29
2025-05-08 03:36:52;-94.54
2025-05-08 03:36:51;-66.04
2025-05-08 03:36:50;-14.04
2025-05-08 03:36:49;-1.79
2025-05-08 03:36:48;-44.79
2025-05-08 03:36:47;-92.29
2025-05-08 03:36:46;-63.79
2025-05-08 03:36:45;-56.54
2025-05-08 03:36:44;-56.54
2025-05-08 03:36:43;-87.79
2025-05-08 03:36:42;-23.04
2025-05-08 03:36:41;-47.04
2025-05-08 03:36:40;-37.54
2025-05-08 03:36:39;-39.79
2025-05-08 03:36:38;-51.54
2025-05-08 03:36:37;-14.29
2025-05-08 03:36:36;-62.79
2025-05-08 03:36:35;-17.04
2025-05-08 03:36:34;-17.04
2025-05-08 03:36:33;-92.29
2025-05-08 03:36:32;-56.54
2025-05-08 03:36:31;-8.54
2025-05-08 03:36:30;-68.29
2025-05-08 03:36:29;-53.79
2025-05-08 03:36:28;-52.04
2025-05-08 03:36:27;-82.79
2025-05-08 03:36:26;-42.04
2025-05-08 03:36:25;-15.79
2025-05-08 03:36:24;-66.04
2025-05-08 03:36:23;-61.04
2025-05-08 03:36:22;-58.79
2025-05-08 03:36:21;-87.29
2025-05-08 03:36:20;-32.54
2025-05-08 03:36:19;-72.79
2025-05-08 03:36:18;-27.54
2025-05-08 03:36:17;-37.04
2025-05-08 03:36:16;-96.79
2025-05-08 03:36:15;-22.54
2025-05-08 03:36:14;-37.04
2025-05-08 03:36:13;-22.54
2025-05-08 03:36:12;-13.54
2025-05-08 03:36:11;-88.54
2025-05-08 03:36:10;-83.54
2025-05-08 03:36:09;-79.04
2025-05-08 03:36:08;-19.29
2025-05-08 03:36:07;-71.79
2025-05-08 03:36:06;-79.54
2025-05-08 03:36:05;-65.29
2025-05-08 03:36:04;-26.54
2025-05-08 03:36:03;-90.29
2025-05-08 03:36:02;-53.29
2025-05-08 03:36:01;-60.54
2025-05-08 03:36:00;-56.04
2025-05-08 03:35:59;-3.54
2025-05-08 03:35:58;-53.79
2025-05-08 03:35:57;-89.04
2025-05-08 03:35:56;-60.54
2025-05-08 03:35:55;-36.54
2025-05-08 03:35:54;-32.04
2025-05-08 03:35:53;-77.29
2025-05-08 03:35:52;-38.79
2025-05-08 03:35:51;-81.79
2025-05-08 03:35:50;-53.29
2025-05-08 03:35:49;-33.79
2025-05-08 03:35:48;-24.79
2025-05-08 03:35:47;-77.29
2025-05-08 03:35:46;-72.29
2025-05-08 03:35:45;-19.79
2025-05-08 03:35:44;-32.04
2025-05-08 03:35:43;-13.04
2025-05-08 03:35:42;-65.54
2025-05-08 03:35:41;-93.54
2025-05-08 03:35:40;-65.04
2025-05-08 03:35:39;-75.04
2025-05-08 03:35:38;-29.29
2025-05-08 03:35:37;-10.29
2025-05-08 03:35:36;-67.79
2025-05-08 03:35:35;-57.79
2025-05-08 03:35:34;-41.54
2025-05-08 03:35:33;-83.04
2025-05-08 03:35:32;-1.54
2025-05-08 03:35:31;-73.04
2025-05-08 03:35:30;-76.79
2025-05-08 03:35:29;-66.79
2025-05-08 03:35:28;-38.79
2025-05-08 03:35:27;-33.79
2025-05-08 03:35:26;-26.54
2025-05-08 03:35:25;-50.54
2025-05-08 03:35:24;-12.54
2025-05-08 03:35:23;-31.54
2025-05-08 03:35:22;-76.79
2025-05-08 03:35:21;-74.54
2025-05-08 03:35:20;-76.79
2025-05-08 03:35:19;-42.29
2025-05-08 03:35:18;-30.54
2025-05-08 03:35:17;-90.29
2025-05-08 03:35:16;-76.29
2025-05-08 03:35:15;-94.79
2025-05-08 03:35:14;-71.79
2025-05-08 03:35:13;-55.04
2025-05-08 03:35:12;-50.04
2025-05-08 03:35:11;-38.29
2025-05-08 03:35:10;-74.04
2025-05-08 03:35:09;-9.79
2025-05-08 03:35:08;-88.54
2025-05-08 03:35:07;-67.29
2025-05-08 03:35:06;-12.04
2025-05-08 03:35:05;-41.04
2025-05-08 03:35:04;-27.04
2025-05-08 03:35:03;-26.54
2025-05-08 03:35:02;-46.79
2025-05-08 03:35:01;-71.29
2025-05-08 03:35:00;-51.79
2025-05-08 03:34:59;-36.04
2025-05-08 03:34:58;-21.54
2025-05-08 03:34:57;-17.04
2025-05-08 03:34:56;-19.29
2025-05-08 03:34:55;-64.54
2025-05-08 03:34:54;-55.04
2025-05-08 03:34:53;-85.79
2025-05-08 03:34:52;-12.04
2025-05-08 03:34:51;-55.04
2025-05-08 03:34:50;-54.54
2025-05-08 03:34:49;-95.79
2025-05-08 03:34:48;-59.54
2025-05-08 03:34:47;-74.04
2025-05-08 03:34:46;-85.79
2025-05-08 03:34:45;-78.54
2025-05-08 03:34:44;-12.04
2025-05-08 03:34:43;-66.79
2025-05-08 03:34:42;-47.79
2025-05-08 03:34:41;-36.04
2025-05-08 03:34:40;-59.54
2025-05-08 03:34:39;-47.79
2025-05-08 03:34:38;-61.79
2025-05-08 03:34:37;-42.79
2025-05-08 03:34:36;-44.54
2025-05-08 03:34:35;-52.29
2025-05-08 03:34:34;-12.04
2025-05-08 03:34:33;-0.29
2025-05-08 03:34:32;-2.04
2025-05-08 03:34:31;-45.04
2025-05-08 03:34:30;-49.04
2025-05-08 03:34:29;-27.29
2025-05-08 03:34:28;-35.04
2025-05-08 03:34:27;-77.54
2025-05-08 03:34:26;-22.79
2025-05-08 03:34:25;-22.79
2025-05-08 03:34:24;-87.04
2025-05-08 03:34:23;-20.04
2025-05-08 03:34:22;-83.04
2025-05-08 03:34:21;-52.29
2025-05-08 03:34:20;-35.54
2025-05-08 03:34:19;-54.04
2025-05-08 03:34:18;-4.29
2025-05-08 03:34:17;-18.79
2025-05-08 03:34:16;-21.04
2025-05-08 03:34:15;-49.54
2025-05-08 03:34:14;-50.04
2025-05-08 03:34:13;-35.04
2025-05-08 03:34:12;-66.29
2025-05-08 03:34:11;-73.54
2025-05-08 03:34:10;-73.54
2025-05-08 03:34:09;-16.04
2025-05-08 03:34:08;-30.04
2025-05-08 03:34:07;-59.04
2025-05-08 03:34:06;-78.04
2025-05-08 03:34:05;-37.79
2025-05-08 03:34:04;-25.54
2025-05-08 03:34:03;-25.54
2025-05-08 03:34:02;-89.79
2025-05-08 03:34:01;-45.04
2025-05-08 03:34:00;-97.04
2025-05-08 03:33:59;-83.79
2025-05-08 03:33:58;-28.54
2025-05-08 03:33:57;-9.54
2025-05-08 03:33:56;-13.29
2025-05-08 03:33:55;-18.29
2025-05-08 03:33:54;-82.54
2025-05-08 03:33:53;-27.79
2025-05-08 03:33:52;-25.54
2025-05-08 03:33:51;-3.79
2025-05-08 03:33:50;-37.79
2025-05-08 03:33:49;-87.04
2025-05-08 03:33:48;-99.29
2025-05-08 03:33:47;-8.79
2025-05-08 03:33:46;-8.29
2025-05-08 03:33:45;-63.54
2025-05-08 03:33:44;-13.29
2025-05-08 03:33:43;-41.79
2025-05-08 03:33:42;-56.29
2025-05-08 03:33:41;-30.04
2025-05-08 03:33:40;-13.29
2025-05-08 03:33:39;-87.04
2025-05-08 03:33:38;-77.54
2025-05-08 03:33:37;-46.79
2025-05-08 03:33:36;-62.54
2025-05-08 03:33:35;-40.79
2025-05-08 03:33:34;-65.29
2025-05-08 03:33:33;-31.79
2025-05-08 03:33:32;-84.29
2025-05-08 03:33:31;-36.79
2025-05-08 03:33:30;-51.29
2025-05-08 03:33:29;-60.79
2025-05-08 03:33:28;-60.79
2025-05-08 03:33:27;-11.79
2025-05-08 03:33:26;-18.54
2025-05-08 03:33:25;-44.79
2025-05-08 03:33:24;-96.54
2025-05-08 03:33:23;-3.79
2025-05-08 03:33:22;-63.04
2025-05-08 03:33:21;-51.29
2025-05-08 03:33:20;-3.79
2025-05-08 03:33:19;-58.04
2025-05-08 03:33:18;-17.79
2025-05-08 03:33:17;-34.54
2025-05-08 03:33:16;-98.79
2025-05-08 03:33:15;-93.79
2025-05-08 03:33:14;-1.04
2025-05-08 03:33:13;-44.04
2025-05-08 03:33:12;-29.54
2025-05-08 03:33:11;-31.79
2025-05-08 03:33:10;-12.79
2025-05-08 03:33:09;-98.29
2025-05-08 03:33:08;-29.04
2025-05-08 03:33:07;-63.04
2025-05-08 03:33:06;-22.29
2025-05-08 03:33:05;-34.54
2025-05-08 03:33:04;-63.04
2025-05-08 03:33:03;-29.79
2025-05-08 03:33:02;-50.79
2025-05-08 03:33:01;-34.54
2025-05-08 03:33:00;-63.04
2025-05-08 03:32:59;-5.54
2025-05-08 03:32:58;-48.54
2025-05-08 03:32:57;-50.79
2025-05-08 03:32:56;-17.29
2025-05-08 03:32:55;-9.04
2025-05-08 03:32:54;-54.79
2025-05-08 03:32:53;-68.79
2025-05-08 03:32:52;-26.79
2025-05-08 03:32:51;-29.04
2025-05-08 03:32:50;-3.29
2025-05-08 03:32:49;-55.79
2025-05-08 03:32:48;-5.54
2025-05-08 03:32:47;-43.54
2025-05-08 03:32:46;-5.54
2025-05-08 03:32:45;-81.54
2025-05-08 03:32:44;-25.79
2025-05-08 03:32:43;-61.54
2025-05-08 03:32:42;-81.04
2025-05-08 03:32:41;-4.54
2025-05-08 03:32:40;-6.79
2025-05-08 03:32:39;-83.79
2025-05-08 03:32:38;-34.04
2025-05-08 03:32:37;-40.79
2025-05-08 03:32:36;-19.54
2025-05-08 03:32:35;-86.04
2025-05-08 03:32:34;-21.79
2025-05-08 03:32:33;-77.04
2025-05-08 03:32:32;-38.54
2025-05-08 03:32:31;-29.04
2025-05-08 03:32:30;-36.29
2025-05-08 03:32:29;-43.54
2025-05-08 03:32:28;-31.29
2025-05-08 03:32:27;-12.29
2025-05-08 03:32:26;-36.29
2025-05-08 03:32:25;-72.04
2025-05-08 03:32:24;-6.29
2025-05-08 03:32:23;-82.29
2025-05-08 03:32:22;-25.29
2025-05-08 03:32:21;-0.04
2025-05-08 03:32:20;-50.29
2025-05-08 03:32:19;-78.79
2025-05-08 03:32:18;-62.54
2025-05-08 03:32:17;-47.54
2025-05-08 03:32:16;-73.79
2025-05-08 03:32:15;-11.79
2025-05-08 03:32:14;-52.04
2025-05-08 03:32:13;-30.79
2025-05-08 03:32:12;-43.04
2025-05-08 03:32:11;-7.29
2025-05-08 03:32:10;-11.79
2025-05-08 03:32:09;-74.29
2025-05-08 03:32:08;-85.54
2025-05-08 03:32:07;-14.54
2025-05-08 03:32:06;-5.04
2025-05-08 03:32:05;-2.79
2025-05-08 03:32:04;-61.54
2025-05-08 03:32:03;-47.54
2025-05-08 03:32:02;-19.04
2025-05-08 03:32:01;-54.79
2025-05-08 03:32:00;-83.29
2025-05-08 03:31:59;-95.04
2025-05-08 03:31:58;-11.79
2025-05-08 03:31:57;-66.54
2025-05-08 03:31:56;-71.54
2025-05-08 03:31:55;-95.04
2025-05-08 03:31:54;-88.29
2025-05-08 03:31:53;-87.79
2025-05-08 03:31:52;-27.04
2025-05-08 03:31:51;-54.54
2025-05-08 03:31:50;-61.79
2025-05-08 03:31:49;-8.04
2025-05-08 03:31:48;-84.04
2025-05-08 03:31:47;-89.04
2025-05-08 03:31:46;-28.04
2025-05-08 03:31:45;-25.79
2025-05-08 03:31:44;-14.04
2025-05-08 03:31:43;-40.29
2025-05-08 03:31:42;-40.29
2025-05-08 03:31:41;-78.29
2025-05-08 03:31:40;-87.79
2025-05-08 03:31:39;-95.04
2025-05-08 03:31:38;-4.04
2025-05-08 03:31:37;-61.54
2025-05-08 03:31:36;-71.04
2025-05-08 03:31:35;-73.29
2025-05-08 03:31:34;-83.29
2025-05-08 03:31:33;-25.79
2025-05-08 03:31:32;-83.29
2025-05-08 03:31:31;-99.54
2025-05-08 03:31:30;-85.04
2025-05-08 03:31:29;-37.54
2025-05-08 03:31:28;-61.54
2025-05-08 03:31:27;-70.54
2025-05-08 03:31:26;-4.04
2025-05-08 03:31:25;-42.04
2025-05-08 03:31:24;-30.29
2025-05-08 03:31:23;-58.79
2025-05-08 03:31:22;-92.29
2025-05-08 03:31:21;-69.04
2025-05-08 03:31:20;-46.54
2025-05-08 03:31:19;-66.79
2025-05-08 03:31:18;-68.29
2025-05-08 03:31:17;-37.04
2025-05-08 03:31:16;-99.54
2025-05-08 03:31:15;-30.29
2025-05-08 03:31:14;-99.04
2025-05-08 03:31:13;-87.29
2025-05-08 03:31:12;-87.29
2025-05-08 03:31:11;-25.79
2025-05-08 03:31:10;-13.54
2025-05-08 03:31:09;-66.04
2025-05-08 03:31:08;-87.29
2025-05-08 03:31:07;-51.04
2025-05-08 03:31:06;-77.79
2025-05-08 03:31:05;-68.29
2025-05-08 03:31:04;-56.04
2025-05-08 03:31:03;-15.79
2025-05-08 03:31:02;-32.54
2025-05-08 03:31:01;-41.54
2025-05-08 03:31:00;-65.54
2025-05-08 03:30:59;-79.04
2025-05-08 03:30:58;-93.54
2025-05-08 03:30:57;-72.29
2025-05-08 03:30:56;-76.79
2025-05-08 03:30:55;-98.04
2025-05-08 03:30:54;-37.04
2025-05-08 03:30:53;-13.04
2025-05-08 03:30:52;-48.79
2025-05-08 03:30:51;-32.54
2025-05-08 03:30:50;-22.54
2025-05-08 03:30:49;-46.79
2025-05-08 03:30:48;-56.79
2025-05-08 03:30:47;-40.04
2025-05-08 03:30:46;-65.54
2025-05-08 03:30:45;-60.54
2025-05-08 03:30:44;-61.04
2025-05-08 03:30:43;-51.04
2025-05-08 03:30:42;-3.54
2025-05-08 03:30:41;-46.04
2025-05-08 03:30:40;-72.79
2025-05-08 03:30:39;-57.79
2025-05-08 03:30:38;-5.29
2025-05-08 03:30:37;-82.29
2025-05-08 03:30:36;-84.54
2025-05-08 03:30:35;-63.29
2025-05-08 03:30:34;-22.54
2025-05-08 03:30:33;-29.79
2025-05-08 03:30:32;-1.29
2025-05-08 03:30:31;-77.29
2025-05-08 03:30:30;-48.79
2025-05-08 03:30:29;-46.54
2025-05-08 03:30:28;-32.04
2025-05-08 03:30:27;-96.29
2025-05-08 03:30:26;-3.54
2025-05-08 03:30:25;-46.04
2025-05-08 03:30:24;-3.04
2025-05-08 03:30:23;-38.79
2025-05-08 03:30:22;-51.04
2025-05-08 03:30:21;-48.29
2025-05-08 03:30:20;-70.04
2025-05-08 03:30:19;-19.79
2025-05-08 03:30:18;-89.79
2025-05-08 03:30:17;-30.54
2025-05-08 03:30:16;-32.79
2025-05-08 03:30:15;-84.04
2025-05-08 03:30:14;-10.29
2025-05-08 03:30:13;-50.54
2025-05-08 03:30:12;-72.29
2025-05-08 03:30:11;-95.79
2025-05-08 03:30:10;-72.29
2025-05-08 03:30:09;-3.04
2025-05-08 03:30:08;-31.54
2025-05-08 03:30:07;-73.54
2025-05-08 03:30:06;-2.04
2025-05-08 03:30:05;-69.04
2025-05-08 03:30:04;-69.04
2025-05-08 03:30:03;-52.79
2025-05-08 03:30:02;-26.54
2025-05-08 03:30:01;-38.79
2025-05-08 03:30:00;-45.54
2025-05-08 03:29:59;-22.04
2025-05-08 03:29:58;-95.79
2025-05-08 03:29:57;-7.54
2025-05-08 03:29:56;-45.54
2025-05-08 03:29:55;-36.04
2025-05-08 03:29:54;-62.29
2025-05-08 03:29:53;-59.54
2025-05-08 03:29:52;-81.29
2025-05-08 03:29:51;-98.04
2025-05-08 03:29:50;-24.29
2025-05-08 03:29:49;-79.04
2025-05-08 03:29:48;-3.04
2025-05-08 03:29:47;-95.79
2025-05-08 03:29:46;-15.54
2025-05-08 03:29:45;-42.29
2025-05-08 03:29:44;-68.54
2025-05-08 03:29:43;-22.04
2025-05-08 03:29:42;-4.79
2025-05-08 03:29:41;-78.54
2025-05-08 03:29:40;-19.29
2025-05-08 03:29:39;-38.29
2025-05-08 03:29:38;-23.79
2025-05-08 03:29:37;-12.04
2025-05-08 03:29:36;-83.54
2025-05-08 03:29:35;-78.54
2025-05-08 03:29:34;-26.54
2025-05-08 03:29:33;-52.79
2025-05-08 03:29:32;-21.54
2025-05-08 03:29:31;-18.79
2025-05-08 03:29:30;-83.54
2025-05-08 03:29:29;-40.54
2025-05-08 03:29:28;-66.79
2025-05-08 03:29:27;-69.04
2025-05-08 03:29:26;-4.79
2025-05-08 03:29:25;-52.29
2025-05-08 03:29:24;-97.54
2025-05-08 03:29:23;-88.04
2025-05-08 03:29:22;-9.29
2025-05-08 03:29:21;-90.29
2025-05-08 03:29:20;-23.79
2025-05-08 03:29:19;-83.04
2025-05-08 03:29:18;-65.79
2025-05-08 03:29:17;-21.54
2025-05-08 03:29:16;-27.79
2025-05-08 03:29:15;13.96
2025-05-08 03:29:14;11.71
2025-05-08 03:29:13;35.71
2025-05-08 03:29:12;-89.79
2025-05-08 03:29:11;-47.29
2025-05-08 03:29:10;-61.79
2025-05-08 03:29:09;-51.79
2025-05-08 03:29:08;-87.54
2025-05-08 03:29:07;-8.79
2025-05-08 03:29:06;-18.79
2025-05-08 03:29:05;-18.79
2025-05-08 03:29:04;-99.79
2025-05-08 03:29:03;-21.04
2025-05-08 03:29:02;-61.79
2025-05-08 03:29:01;-59.04
2025-05-08 03:29:00;-80.79
2025-05-08 03:28:59;-2.04
2025-05-08 03:28:58;-99.29
2025-05-08 03:28:57;-71.29
2025-05-08 03:28:56;-49.54
2025-05-08 03:28:55;-92.04
2025-05-08 03:28:54;-49.54
2025-05-08 03:28:53;-6.54
2025-05-08 03:28:52;-35.04
2025-05-08 03:28:51;-37.79
2025-05-08 03:28:50;-73.54
2025-05-08 03:28:49;-73.04
2025-05-08 03:28:48;-32.79
2025-05-08 03:28:47;-51.79
2025-05-08 03:28:46;-42.29
2025-05-08 03:28:45;-63.54
2025-05-08 03:28:44;94.96
2025-05-08 03:28:43;-74.79
2025-05-08 03:28:42;11.71
2025-05-08 03:28:41;-18.29
2025-05-08 03:28:40;-54.04
2025-05-08 03:28:39;-1.54
2025-05-08 03:28:38;-25.54
2025-05-08 03:28:37;-27.79
2025-05-08 03:28:36;-20.54
2025-05-08 03:28:35;-63.54
2025-05-08 03:28:34;-65.79
2025-05-08 03:28:33;-30.04
2025-05-08 03:28:32;-56.29
2025-05-08 03:28:31;-94.79
2025-05-08 03:28:30;-63.54
2025-05-08 03:28:29;-32.29
2025-05-08 03:28:28;-58.54
2025-05-08 03:28:27;-89.29
2025-05-08 03:28:26;-32.29
2025-05-08 03:28:25;-58.54
2025-05-08 03:28:24;-29.54
2025-05-08 03:28:23;78.21
2025-05-08 03:28:22;-12.79
2025-05-08 03:28:21;-29.54
2025-05-08 03:28:20;-39.04
2025-05-08 03:28:19;-75.29
2025-05-08 03:28:18;-94.29
2025-05-08 03:28:17;-11.04
2025-05-08 03:28:16;-8.29
2025-05-08 03:28:15;-68.04
2025-05-08 03:28:14;-56.29
2025-05-08 03:28:13;19.46
2025-05-08 03:28:12;55.21
2025-05-08 03:28:11;21.71
2025-05-08 03:28:10;-1.04
2025-05-08 03:28:09;-86.54
2025-05-08 03:28:08;-79.79
2025-05-08 03:28:07;-46.29
2025-05-08 03:28:06;-89.29
2025-05-08 03:28:05;-72.54
2025-05-08 03:28:04;-56.29
2025-05-08 03:28:03;-8.29
2025-05-08 03:28:02;-6.04
2025-05-08 03:28:01;-25.04
2025-05-08 03:28:00;-50.79
2025-05-08 03:27:59;-39.04
2025-05-08 03:27:58;-41.79
2025-05-08 03:27:57;-53.54
2025-05-08 03:27:56;-86.54
2025-05-08 03:27:55;-67.54
2025-05-08 03:27:54;-15.04
2025-05-08 03:27:53;18.46
2025-05-08 03:27:52;-79.79
2025-05-08 03:27:51;-96.04
2025-05-08 03:27:50;-10.54
2025-05-08 03:27:49;-20.04
2025-05-08 03:27:48;-17.79
2025-05-08 03:27:47;-70.29
2025-05-08 03:27:46;-6.04
2025-05-08 03:27:45;92.21
2025-05-08 03:27:44;-77.04
2025-05-08 03:27:43;-5.54
2025-05-08 03:27:42;-84.29
2025-05-08 03:27:41;24.46
2025-05-08 03:27:40;45.71
2025-05-08 03:27:39;46.21
2025-05-08 03:27:38;-93.79
2025-05-08 03:27:37;-31.79
2025-05-08 03:27:36;56.46
2025-05-08 03:27:35;68.71
2025-05-08 03:27:34;56.46
2025-05-08 03:27:33;-48.54
2025-05-08 03:27:32;16.71
2025-05-08 03:27:31;45.21
2025-05-08 03:27:30;54.71
2025-05-08 03:27:29;2.71
2025-05-08 03:27:28;59.71
2025-05-08 03:27:27;8.96
2025-05-08 03:27:26;80.46
2025-05-08 03:27:25;16.21
2025-05-08 03:27:24;-5.54
2025-05-08 03:27:23;40.21
2025-05-08 03:27:22;1.71
2025-05-08 03:27:21;-69.79
2025-05-08 03:27:20;-77.04
2025-05-08 03:27:19;80.46
2025-05-08 03:27:18;25.71
2025-05-08 03:27:17;-79.29
2025-05-08 03:27:16;13.96
2025-05-08 03:27:15;90.46
2025-05-08 03:27:14;64.21
