Fecha y Hora;PIT-8012 - Presión Caldera HE-801
2025-05-07 23:12:09;64.63
2025-05-07 23:12:08;0.38
2025-05-07 23:12:07;28.88
2025-05-07 23:12:06;92.63
2025-05-07 23:12:05;50.13
2025-05-07 23:12:04;88.63
2025-05-07 23:12:03;18.88
2025-05-07 23:12:02;38.38
2025-05-07 23:12:01;42.88
2025-05-07 23:12:00;40.63
2025-05-07 23:11:59;21.13
2025-05-07 23:11:58;60.13
2025-05-07 23:11:57;73.63
2025-05-07 23:11:56;50.63
2025-05-07 23:11:55;3.63
2025-05-07 23:11:54;72.38
2025-05-07 23:11:53;86.38
2025-05-07 23:11:52;3.13
2025-05-07 23:11:51;65.63
2025-05-07 23:11:50;22.63
2025-05-07 23:11:49;24.88
2025-05-07 23:11:48;27.13
2025-05-07 23:11:47;19.88
2025-05-07 23:11:46;12.63
2025-05-07 23:11:45;62.38
2025-05-07 23:11:44;50.63
2025-05-07 23:11:43;73.38
2025-05-07 23:11:42;44.88
2025-05-07 23:11:41;30.38
2025-05-07 23:11:40;44.38
2025-05-07 23:11:39;25.38
2025-05-07 23:11:38;11.38
2025-05-07 23:11:37;19.38
2025-05-07 23:11:36;76.38
2025-05-07 23:11:35;89.13
2025-05-07 23:11:34;84.13
2025-05-07 23:11:33;50.63
2025-05-07 23:11:32;71.88
2025-05-07 23:11:31;26.63
2025-05-07 23:11:30;13.63
2025-05-07 23:11:29;60.13
2025-05-07 23:11:28;28.88
2025-05-07 23:11:27;96.38
2025-05-07 23:11:26;8.13
2025-05-07 23:11:25;29.38
2025-05-07 23:11:24;72.38
2025-05-07 23:11:23;9.88
2025-05-07 23:11:22;81.88
2025-05-07 23:11:21;57.38
2025-05-07 23:11:20;15.38
2025-05-07 23:11:19;69.63
2025-05-07 23:11:18;43.88
2025-05-07 23:11:17;62.38
2025-05-07 23:11:16;41.13
2025-05-07 23:11:15;36.63
2025-05-07 23:11:14;89.13
2025-05-07 23:11:13;41.63
2025-05-07 23:11:12;36.13
2025-05-07 23:11:11;73.88
2025-05-07 23:11:10;77.13
2025-05-07 23:11:09;76.63
2025-05-07 23:11:08;14.63
2025-05-07 23:11:07;43.13
2025-05-07 23:11:06;13.13
2025-05-07 23:11:05;11.38
2025-05-07 23:11:04;70.63
2025-05-07 23:11:03;40.88
2025-05-07 23:11:02;58.88
2025-05-07 23:11:01;3.63
2025-05-07 23:11:00;2.38
2025-05-07 23:10:59;75.63
2025-05-07 23:10:58;56.63
2025-05-07 23:10:57;27.13
2025-05-07 23:10:56;20.38
2025-05-07 23:10:55;8.63
2025-05-07 23:10:54;98.63
2025-05-07 23:10:53;79.63
2025-05-07 23:10:52;89.63
2025-05-07 23:10:51;65.63
2025-05-07 23:10:50;64.38
2025-05-07 23:10:49;54.88
2025-05-07 23:10:48;58.38
2025-05-07 23:10:47;5.88
2025-05-07 23:10:46;91.88
2025-05-07 23:10:45;77.38
2025-05-07 23:10:44;20.38
2025-05-07 23:10:43;75.13
2025-05-07 23:10:42;22.63
2025-05-07 23:10:41;99.13
2025-05-07 23:10:40;94.63
2025-05-07 23:10:39;59.88
2025-05-07 23:10:38;40.38
2025-05-07 23:10:37;29.13
2025-05-07 23:10:36;49.88
2025-05-07 23:10:35;89.63
2025-05-07 23:10:34;51.63
2025-05-07 23:10:33;60.63
2025-05-07 23:10:32;44.38
2025-05-07 23:10:31;6.38
2025-05-07 23:10:30;20.88
2025-05-07 23:10:29;40.38
2025-05-07 23:10:28;99.13
2025-05-07 23:10:27;56.13
2025-05-07 23:10:26;87.38
2025-05-07 23:10:25;51.63
2025-05-07 23:10:24;65.63
2025-05-07 23:10:23;15.88
2025-05-07 23:10:22;77.88
2025-05-07 23:10:21;56.63
2025-05-07 23:10:20;56.63
2025-05-07 23:10:19;29.88
2025-05-07 23:10:18;10.88
2025-05-07 23:10:17;47.13
2025-05-07 23:10:16;63.88
2025-05-07 23:10:15;61.13
2025-05-07 23:10:14;84.38
2025-05-07 23:10:13;41.88
2025-05-07 23:10:12;86.63
2025-05-07 23:10:11;41.38
2025-05-07 23:10:10;69.88
2025-05-07 23:10:09;49.13
2025-05-07 23:10:08;54.13
2025-05-07 23:10:07;44.13
2025-05-07 23:10:06;70.88
2025-05-07 23:10:05;36.38
2025-05-07 23:10:04;75.38
2025-05-07 23:10:03;50.38
2025-05-07 23:10:02;47.13
2025-05-07 23:10:01;35.38
2025-05-07 23:10:00;49.88
2025-05-07 23:09:59;54.88
2025-05-07 23:09:58;33.63
2025-05-07 23:09:57;71.63
2025-05-07 23:09:56;54.88
2025-05-07 23:09:55;87.88
2025-05-07 23:09:54;3.38
2025-05-07 23:09:53;29.13
2025-05-07 23:09:52;69.38
2025-05-07 23:09:51;85.63
2025-05-07 23:09:50;92.38
2025-05-07 23:09:49;2.38
2025-05-07 23:09:48;80.63
2025-05-07 23:09:47;78.38
2025-05-07 23:09:46;39.88
2025-05-07 23:09:45;21.38
2025-05-07 23:09:44;66.63
2025-05-07 23:09:43;5.13
2025-05-07 23:09:42;85.63
2025-05-07 23:09:41;11.88
2025-05-07 23:09:40;21.38
2025-05-07 23:09:39;31.38
2025-05-07 23:09:38;13.88
2025-05-07 23:09:37;61.38
2025-05-07 23:09:36;92.13
2025-05-07 23:09:35;59.63
2025-05-07 23:09:34;34.63
2025-05-07 23:09:33;39.63
2025-05-07 23:09:32;25.88
2025-05-07 23:09:31;21.88
2025-05-07 23:09:30;50.38
2025-05-07 23:09:29;31.38
2025-05-07 23:09:28;48.13
2025-05-07 23:09:27;64.88
2025-05-07 23:09:26;95.63
2025-05-07 23:09:25;57.63
2025-05-07 23:09:24;62.63
2025-05-07 23:09:23;32.38
2025-05-07 23:09:22;60.88
2025-05-07 23:09:21;89.38
2025-05-07 23:09:20;27.38
2025-05-07 23:09:19;47.38
2025-05-07 23:09:18;65.88
2025-05-07 23:09:17;63.63
2025-05-07 23:09:16;68.13
2025-05-07 23:09:15;65.38
2025-05-07 23:09:14;38.63
2025-05-07 23:09:13;84.38
2025-05-07 23:09:12;4.63
2025-05-07 23:09:11;76.63
2025-05-07 23:09:10;67.63
2025-05-07 23:09:09;5.13
2025-05-07 23:09:08;88.88
2025-05-07 23:09:07;29.13
2025-05-07 23:09:06;6.63
2025-05-07 23:09:05;14.38
2025-05-07 23:09:04;73.13
2025-05-07 23:09:03;80.88
2025-05-07 23:09:02;70.38
2025-05-07 23:09:01;84.38
2025-05-07 23:09:00;51.38
2025-05-07 23:08:59;58.13
2025-05-07 23:08:58;72.13
2025-05-07 23:08:57;64.88
2025-05-07 23:08:56;58.13
2025-05-07 23:08:55;8.38
2025-05-07 23:08:54;0.63
2025-05-07 23:08:53;50.88
2025-05-07 23:08:52;5.63
2025-05-07 23:08:51;82.13
2025-05-07 23:08:50;29.63
2025-05-07 23:08:49;38.63
2025-05-07 23:08:48;25.13
2025-05-07 23:08:47;86.63
2025-05-07 23:08:46;67.63
2025-05-07 23:08:45;27.38
2025-05-07 23:08:44;10.13
2025-05-07 23:08:43;39.13
2025-05-07 23:08:42;84.38
2025-05-07 23:08:41;92.13
2025-05-07 23:08:40;99.88
2025-05-07 23:08:39;82.13
2025-05-07 23:08:38;35.13
2025-05-07 23:08:37;20.13
2025-05-07 23:08:36;15.63
2025-05-07 23:08:35;68.63
2025-05-07 23:08:34;76.38
2025-05-07 23:08:33;59.63
2025-05-07 23:08:32;52.88
2025-05-07 23:08:31;22.63
2025-05-07 23:08:30;93.13
2025-05-07 23:08:29;47.88
2025-05-07 23:08:28;30.63
2025-05-07 23:08:27;59.63
2025-05-07 23:08:26;13.88
2025-05-07 23:08:25;47.88
2025-05-07 23:08:24;3.88
2025-05-07 23:08:23;98.88
2025-05-07 23:08:22;94.88
2025-05-07 23:08:21;92.13
2025-05-07 23:08:20;77.63
2025-05-07 23:08:19;25.63
2025-05-07 23:08:18;30.13
2025-05-07 23:08:17;70.38
2025-05-07 23:08:16;63.63
2025-05-07 23:08:15;70.88
2025-05-07 23:08:14;91.63
2025-05-07 23:08:13;92.13
2025-05-07 23:08:12;32.38
2025-05-07 23:08:11;55.88
2025-05-07 23:08:10;32.88
2025-05-07 23:08:09;34.63
2025-05-07 23:08:08;37.38
2025-05-07 23:08:07;37.38
2025-05-07 23:08:06;49.63
2025-05-07 23:08:05;30.13
2025-05-07 23:08:04;10.38
2025-05-07 23:08:03;19.88
2025-05-07 23:08:02;53.38
2025-05-07 23:08:01;52.38
2025-05-07 23:08:00;69.63
2025-05-07 23:07:59;0.88
2025-05-07 23:07:58;68.63
2025-05-07 23:07:57;66.38
2025-05-07 23:07:56;75.88
2025-05-07 23:07:55;52.38
2025-05-07 23:07:54;94.88
2025-05-07 23:07:53;51.88
2025-05-07 23:07:52;92.63
2025-05-07 23:07:51;25.63
2025-05-07 23:07:50;97.63
2025-05-07 23:07:49;97.63
2025-05-07 23:07:48;23.38
2025-05-07 23:07:47;40.13
2025-05-07 23:07:46;25.63
2025-05-07 23:07:45;94.88
2025-05-07 23:07:44;59.13
2025-05-07 23:07:43;59.63
2025-05-07 23:07:42;59.63
2025-05-07 23:07:41;47.88
2025-05-07 23:07:40;99.88
2025-05-07 23:07:39;42.88
2025-05-07 23:07:38;86.38
2025-05-07 23:07:37;67.38
2025-05-07 23:07:36;26.13
2025-05-07 23:07:35;63.38
2025-05-07 23:07:34;53.38
2025-05-07 23:07:33;16.63
2025-05-07 23:07:32;57.88
2025-05-07 23:07:31;55.63
2025-05-07 23:07:30;4.13
2025-05-07 23:07:29;41.63
2025-05-07 23:07:28;72.38
2025-05-07 23:07:27;33.38
2025-05-07 23:07:26;21.63
2025-05-07 23:07:25;22.13
2025-05-07 23:07:24;26.63
2025-05-07 23:07:23;71.38
2025-05-07 23:07:22;49.63
2025-05-07 23:07:21;40.63
2025-05-07 23:07:20;29.38
2025-05-07 23:07:19;12.13
2025-05-07 23:07:18;33.38
2025-05-07 23:07:17;19.38
2025-05-07 23:07:16;95.38
2025-05-07 23:07:15;91.38
2025-05-07 23:07:14;69.13
2025-05-07 23:07:13;76.38
2025-05-07 23:07:12;21.63
2025-05-07 23:07:11;88.63
2025-05-07 23:07:10;31.13
2025-05-07 23:07:09;75.88
2025-05-07 23:07:08;95.88
2025-05-07 23:07:07;74.13
2025-05-07 23:07:06;21.63
2025-05-07 23:07:05;21.63
2025-05-07 23:07:04;7.13
2025-05-07 23:07:03;74.13
2025-05-07 23:07:02;45.63
2025-05-07 23:07:01;11.38
2025-05-07 23:07:00;39.38
2025-05-07 23:06:59;58.38
2025-05-07 23:06:58;87.38
2025-05-07 23:06:57;89.63
2025-05-07 23:06:56;44.88
2025-05-07 23:06:55;31.13
2025-05-07 23:06:54;82.88
2025-05-07 23:06:53;74.63
2025-05-07 23:06:52;81.38
2025-05-07 23:06:51;74.13
2025-05-07 23:06:50;29.88
2025-05-07 23:06:49;94.13
2025-05-07 23:06:48;8.63
2025-05-07 23:06:47;56.63
2025-05-07 23:06:46;27.63
2025-05-07 23:06:45;70.63
2025-05-07 23:06:44;42.13
2025-05-07 23:06:43;1.38
2025-05-07 23:06:42;45.63
2025-05-07 23:06:41;0.88
2025-05-07 23:06:40;89.13
2025-05-07 23:06:39;85.88
2025-05-07 23:06:38;93.63
2025-05-07 23:06:37;81.38
2025-05-07 23:06:36;76.88
2025-05-07 23:06:35;38.88
2025-05-07 23:06:34;53.88
2025-05-07 23:06:33;53.38
2025-05-07 23:06:32;5.88
2025-05-07 23:06:31;14.88
2025-05-07 23:06:30;62.88
2025-05-07 23:06:29;87.88
2025-05-07 23:06:28;76.13
2025-05-07 23:06:27;11.88
2025-05-07 23:06:26;87.38
2025-05-07 23:06:25;73.38
2025-05-07 23:06:24;58.88
2025-05-07 23:06:23;8.13
2025-05-07 23:06:22;32.13
2025-05-07 23:06:21;32.13
2025-05-07 23:06:20;86.88
2025-05-07 23:06:19;17.63
2025-05-07 23:06:18;79.63
2025-05-07 23:06:17;10.88
2025-05-07 23:06:16;19.88
2025-05-07 23:06:15;5.88
2025-05-07 23:06:14;96.38
2025-05-07 23:06:13;32.13
2025-05-07 23:06:12;1.38
2025-05-07 23:06:11;15.38
2025-05-07 23:06:10;22.63
2025-05-07 23:06:09;39.38
2025-05-07 23:06:08;72.38
2025-05-07 23:06:07;70.63
2025-05-07 23:06:06;80.13
2025-05-07 23:06:05;8.63
2025-05-07 23:06:04;15.38
2025-05-07 23:06:03;84.63
2025-05-07 23:06:02;27.63
2025-05-07 23:06:01;82.38
2025-05-07 23:06:00;87.38
2025-05-07 23:05:59;38.63
2025-05-07 23:05:58;58.13
2025-05-07 23:05:57;86.88
2025-05-07 23:05:56;82.63
2025-05-07 23:05:55;83.63
2025-05-07 23:05:54;38.38
2025-05-07 23:05:53;69.38
2025-05-07 23:05:52;86.13
2025-05-07 23:05:51;15.88
2025-05-07 23:05:50;47.13
2025-05-07 23:05:49;80.13
2025-05-07 23:05:48;70.63
2025-05-07 23:05:47;13.63
2025-05-07 23:05:46;18.63
2025-05-07 23:05:45;90.13
2025-05-07 23:05:44;77.88
2025-05-07 23:05:43;75.63
2025-05-07 23:05:42;1.88
2025-05-07 23:05:41;30.88
2025-05-07 23:05:40;25.38
2025-05-07 23:05:39;39.88
2025-05-07 23:05:38;10.88
2025-05-07 23:05:37;56.63
2025-05-07 23:05:36;18.13
2025-05-07 23:05:35;20.38
2025-05-07 23:05:34;77.88
2025-05-07 23:05:33;73.38
2025-05-07 23:05:32;1.38
2025-05-07 23:05:31;34.88
2025-05-07 23:05:30;65.63
2025-05-07 23:05:29;58.88
2025-05-07 23:05:28;35.38
2025-05-07 23:05:27;91.63
2025-05-07 23:05:26;60.38
2025-05-07 23:05:25;26.88
2025-05-07 23:05:24;41.88
2025-05-07 23:05:23;57.63
2025-05-07 23:05:22;6.13
2025-05-07 23:05:21;4.63
2025-05-07 23:05:20;85.63
2025-05-07 23:05:19;54.38
2025-05-07 23:05:18;11.38
2025-05-07 23:05:17;42.63
2025-05-07 23:05:16;9.63
2025-05-07 23:05:15;35.38
2025-05-07 23:05:14;63.88
2025-05-07 23:05:13;11.88
2025-05-07 23:05:12;72.88
2025-05-07 23:05:11;19.13
2025-05-07 23:05:10;19.13
2025-05-07 23:05:09;54.38
2025-05-07 23:05:08;0.13
2025-05-07 23:05:07;78.13
2025-05-07 23:05:06;15.63
2025-05-07 23:05:05;31.88
2025-05-07 23:05:04;2.88
2025-05-07 23:05:03;86.63
2025-05-07 23:05:02;20.13
2025-05-07 23:05:01;69.38
2025-05-07 23:05:00;33.63
2025-05-07 23:04:59;78.38
2025-05-07 23:04:58;88.38
2025-05-07 23:04:57;0.13
2025-05-07 23:04:56;83.38
2025-05-07 23:04:55;59.13
2025-05-07 23:04:54;36.88
2025-05-07 23:04:53;54.13
2025-05-07 23:04:52;41.88
2025-05-07 23:04:51;53.13
2025-05-07 23:04:50;29.13
2025-05-07 23:04:49;44.88
2025-05-07 23:04:48;68.88
2025-05-07 23:04:47;26.38
2025-05-07 23:04:46;45.38
2025-05-07 23:04:45;5.13
2025-05-07 23:04:44;69.38
2025-05-07 23:04:43;17.38
2025-05-07 23:04:42;69.88
2025-05-07 23:04:41;57.13
2025-05-07 23:04:40;71.63
2025-05-07 23:04:39;64.38
2025-05-07 23:04:38;58.13
2025-05-07 23:04:37;12.38
2025-05-07 23:04:36;88.38
2025-05-07 23:04:35;24.63
2025-05-07 23:04:34;50.38
2025-05-07 23:04:33;24.13
2025-05-07 23:04:32;97.88
2025-05-07 23:04:31;74.38
2025-05-07 23:04:30;45.88
2025-05-07 23:04:29;88.88
2025-05-07 23:04:28;34.13
2025-05-07 23:04:27;38.63
2025-05-07 23:04:26;43.63
2025-05-07 23:04:25;67.13
2025-05-07 23:04:24;85.38
2025-05-07 23:04:23;54.63
2025-05-07 23:04:22;68.13
2025-05-07 23:04:21;33.88
2025-05-07 23:04:20;9.38
2025-05-07 23:04:19;22.38
2025-05-07 23:04:18;64.88
2025-05-07 23:04:17;13.38
2025-05-07 23:04:16;65.88
2025-05-07 23:04:15;63.63
2025-05-07 23:04:14;42.38
2025-05-07 23:04:13;39.63
2025-05-07 23:04:12;39.63
2025-05-07 23:04:11;35.63
2025-05-07 23:04:10;28.38
2025-05-07 23:04:09;87.63
2025-05-07 23:04:08;25.13
2025-05-07 23:04:07;48.13
2025-05-07 23:04:06;30.13
2025-05-07 23:04:05;15.13
2025-05-07 23:04:04;70.88
2025-05-07 23:04:03;77.13
2025-05-07 23:04:02;15.63
2025-05-07 23:04:01;41.88
2025-05-07 23:04:00;93.88
2025-05-07 23:03:59;83.88
2025-05-07 23:03:58;74.88
2025-05-07 23:03:57;65.38
2025-05-07 23:03:56;58.63
2025-05-07 23:03:55;84.38
2025-05-07 23:03:54;84.38
2025-05-07 23:03:53;15.13
2025-05-07 23:03:52;93.13
2025-05-07 23:03:51;26.13
2025-05-07 23:03:50;35.13
2025-05-07 23:03:49;12.63
2025-05-07 23:03:48;24.88
2025-05-07 23:03:47;3.88
2025-05-07 23:03:46;79.88
2025-05-07 23:03:45;10.63
2025-05-07 23:03:44;25.13
2025-05-07 23:03:43;77.13
2025-05-07 23:03:42;93.88
2025-05-07 23:03:41;65.38
2025-05-07 23:03:40;55.88
2025-05-07 23:03:39;68.13
2025-05-07 23:03:38;77.63
2025-05-07 23:03:37;66.38
2025-05-07 23:03:36;89.38
2025-05-07 23:03:35;16.13
2025-05-07 23:03:34;34.63
2025-05-07 23:03:33;70.38
2025-05-07 23:03:32;92.13
2025-05-07 23:03:31;61.38
2025-05-07 23:03:30;3.88
2025-05-07 23:03:29;79.88
2025-05-07 23:03:28;18.38
2025-05-07 23:03:27;49.63
2025-05-07 23:03:26;69.13
2025-05-07 23:03:25;13.88
2025-05-07 23:03:24;47.38
2025-05-07 23:03:23;52.38
2025-05-07 23:03:22;23.88
2025-05-07 23:03:21;93.63
2025-05-07 23:03:20;95.88
2025-05-07 23:03:19;17.13
2025-05-07 23:03:18;-81.08
2025-05-07 23:03:17;95.38
2025-05-07 23:03:16;83.13
2025-05-07 23:03:15;49.63
2025-05-07 23:03:14;7.63
2025-05-07 23:03:13;68.13
2025-05-07 23:03:12;23.38
2025-05-07 23:03:11;82.63
2025-05-07 23:03:10;58.63
2025-05-07 23:03:09;28.38
2025-05-07 23:03:08;32.88
2025-05-07 23:03:07;42.38
2025-05-07 23:03:06;35.13
2025-05-07 23:03:05;66.38
2025-05-07 23:03:04;97.13
2025-05-07 23:03:03;51.88
2025-05-07 23:03:02;75.88
2025-05-07 23:03:01;46.88
2025-05-07 23:03:00;4.38
2025-05-07 23:02:59;66.38
2025-05-07 23:02:58;66.88
2025-05-07 23:02:57;26.13
2025-05-07 23:02:56;50.13
2025-05-07 23:02:55;72.38
2025-05-07 23:02:54;59.13
2025-05-07 23:02:53;52.38
2025-05-07 23:02:52;0.38
2025-05-07 23:02:51;75.38
2025-05-07 23:02:50;8.13
2025-05-07 23:02:49;74.63
2025-05-07 23:02:48;24.38
2025-05-07 23:02:47;-45.33
2025-05-07 23:02:46;70.13
2025-05-07 23:02:45;-68.33
2025-05-07 23:02:44;42.38
2025-05-07 23:02:43;57.38
2025-05-07 23:02:42;37.88
2025-05-07 23:02:41;30.63
2025-05-07 23:02:40;32.88
2025-05-07 23:02:39;35.63
2025-05-07 23:02:38;2.63
2025-05-07 23:02:37;81.38
2025-05-07 23:02:36;47.38
2025-05-07 23:02:35;38.88
2025-05-07 23:02:34;45.63
2025-05-07 23:02:33;65.13
2025-05-07 23:02:32;55.13
2025-05-07 23:02:31;5.88
2025-05-07 23:02:30;34.38
2025-05-07 23:02:29;51.13
2025-05-07 23:02:28;43.88
2025-05-07 23:02:27;76.88
2025-05-07 23:02:26;21.63
2025-05-07 23:02:25;57.38
2025-05-07 23:02:24;0.38
2025-05-07 23:02:23;38.38
2025-05-07 23:02:22;7.13
2025-05-07 23:02:21;35.63
2025-05-07 23:02:20;56.88
2025-05-07 23:02:19;19.38
2025-05-07 23:02:18;-83.33
2025-05-07 23:02:17;-20.83
2025-05-07 23:02:16;-30.83
2025-05-07 23:02:15;-53.83
2025-05-07 23:02:14;43.88
2025-05-07 23:02:13;60.13
2025-05-07 23:02:12;98.63
2025-05-07 23:02:11;10.38
2025-05-07 23:02:10;14.38
2025-05-07 23:02:09;33.88
2025-05-07 23:02:08;10.38
2025-05-07 23:02:07;36.13
2025-05-07 23:02:06;81.88
2025-05-07 23:02:05;54.63
2025-05-07 23:02:04;12.13
2025-05-07 23:02:03;29.38
2025-05-07 23:02:02;29.38
2025-05-07 23:02:01;19.88
2025-05-07 23:02:00;0.38
2025-05-07 23:01:59;12.63
2025-05-07 23:01:58;79.63
2025-05-07 23:01:57;62.38
2025-05-07 23:01:56;96.38
2025-05-07 23:01:55;88.63
2025-05-07 23:01:54;74.63
2025-05-07 23:01:53;47.88
2025-05-07 23:01:52;98.13
2025-05-07 23:01:51;86.88
2025-05-07 23:01:50;31.13
2025-05-07 23:01:49;95.88
2025-05-07 23:01:48;77.38
2025-05-07 23:01:47;-68.83
2025-05-07 23:01:46;-77.83
2025-05-07 23:01:45;-25.83
2025-05-07 23:01:44;-44.33
2025-05-07 23:01:43;-48.83
2025-05-07 23:01:42;-49.33
2025-05-07 23:01:41;-49.33
2025-05-07 23:01:40;-66.58
2025-05-07 23:01:39;-68.83
2025-05-07 23:01:38;-56.58
2025-05-07 23:01:37;-58.83
2025-05-07 23:01:36;-78.33
2025-05-07 23:01:35;-97.83
2025-05-07 23:01:34;77.38
2025-05-07 23:01:33;94.13
2025-05-07 23:01:32;36.13
2025-05-07 23:01:31;-71.58
2025-05-07 23:01:30;-83.33
2025-05-07 23:01:29;-35.83
2025-05-07 23:01:28;81.88
2025-05-07 23:01:27;-73.33
2025-05-07 23:01:26;-19.08
2025-05-07 23:01:25;-11.83
2025-05-07 23:01:24;-80.58
2025-05-07 23:01:23;-46.58
2025-05-07 23:01:22;24.88
2025-05-07 23:01:21;-78.33
2025-05-07 23:01:20;17.63
2025-05-07 23:01:19;48.88
2025-05-07 23:01:18;0.88
2025-05-07 23:01:17;-52.58
2025-05-07 23:01:16;-13.58
2025-05-07 23:01:15;-52.08
2025-05-07 23:01:14;-69.58
2025-05-07 23:01:13;-20.83
2025-05-07 23:01:12;-67.83
2025-05-07 23:01:11;-37.08
2025-05-07 23:01:10;-0.08
2025-05-07 23:01:09;-11.83
2025-05-07 23:01:08;67.88
2025-05-07 23:01:07;-92.83
2025-05-07 23:01:06;-21.33
2025-05-07 23:01:05;-89.08
2025-05-07 23:01:04;-99.58
2025-05-07 23:01:03;-56.58
2025-05-07 23:01:02;-61.58
2025-05-07 23:01:01;-30.83
2025-05-07 23:01:00;-26.33
2025-05-07 23:00:59;-87.83
2025-05-07 23:00:58;-78.33
2025-05-07 23:00:57;51.13
2025-05-07 23:00:56;-30.83
2025-05-07 23:00:55;-38.08
2025-05-07 23:00:54;-73.83
2025-05-07 23:00:53;3.63
2025-05-07 23:00:52;-84.58
2025-05-07 23:00:51;-82.33
2025-05-07 23:00:50;-84.58
2025-05-07 23:00:49;-82.33
2025-05-07 23:00:48;-67.83
2025-05-07 23:00:47;-5.83
2025-05-07 23:00:46;-63.33
2025-05-07 23:00:45;-37.08
2025-05-07 23:00:44;-54.08
2025-05-07 23:00:43;-31.58
2025-05-07 23:00:42;-34.33
2025-05-07 23:00:41;-67.33
2025-05-07 23:00:40;-98.58
2025-05-07 23:00:39;-13.58
2025-05-07 23:00:38;-30.33
2025-05-07 23:00:37;-61.08
2025-05-07 23:00:36;-9.08
2025-05-07 23:00:35;-37.08
2025-05-07 23:00:34;-47.08
2025-05-07 23:00:33;-61.08
2025-05-07 23:00:32;-68.83
2025-05-07 23:00:31;-80.08
2025-05-07 23:00:30;-15.83
2025-05-07 23:00:29;-23.08
2025-05-07 23:00:28;-76.83
2025-05-07 23:00:27;-47.08
2025-05-07 23:00:26;-6.83
2025-05-07 23:00:25;-90.08
2025-05-07 23:00:24;-77.83
2025-05-07 23:00:23;-25.33
2025-05-07 23:00:22;-85.08
2025-05-07 23:00:21;-23.08
2025-05-07 23:00:20;-99.08
2025-05-07 23:00:19;-61.08
2025-05-07 23:00:18;-32.08
2025-05-07 23:00:17;-63.33
2025-05-07 23:00:16;-82.83
2025-05-07 23:00:15;-46.58
2025-05-07 23:00:14;-89.08
2025-05-07 23:00:13;-93.08
2025-05-07 23:00:12;-99.83
2025-05-07 23:00:11;-39.08
2025-05-07 23:00:10;-93.08
2025-05-07 23:00:09;-31.58
2025-05-07 23:00:08;-66.83
2025-05-07 23:00:07;-8.58
2025-05-07 23:00:06;-72.33
2025-05-07 23:00:05;-89.58
2025-05-07 23:00:04;-32.08
2025-05-07 23:00:03;-57.83
2025-05-07 23:00:02;-89.08
2025-05-07 23:00:01;-89.08
2025-05-07 23:00:00;-81.33
2025-05-07 22:59:59;-7.08
2025-05-07 22:59:58;-93.08
2025-05-07 22:59:57;-99.83
2025-05-07 22:59:56;-85.83
2025-05-07 22:59:55;-16.58
2025-05-07 22:59:54;-45.08
2025-05-07 22:59:53;-22.08
2025-05-07 22:59:52;-3.08
2025-05-07 22:59:51;-60.58
2025-05-07 22:59:50;-41.58
2025-05-07 22:59:49;-96.33
2025-05-07 22:59:48;-29.83
2025-05-07 22:59:47;-25.33
2025-05-07 22:59:46;-17.58
2025-05-07 22:59:45;-3.08
2025-05-07 22:59:44;-96.33
2025-05-07 22:59:43;-91.83
2025-05-07 22:59:42;-79.08
2025-05-07 22:59:41;-8.83
2025-05-07 22:59:40;-30.58
2025-05-07 22:59:39;-4.33
2025-05-07 22:59:38;-54.08
2025-05-07 22:59:37;-68.08
2025-05-07 22:59:36;-96.33
2025-05-07 22:59:35;-77.33
2025-05-07 22:59:34;-99.08
2025-05-07 22:59:33;-41.58
2025-05-07 22:59:32;-70.08
2025-05-07 22:59:31;-71.83
2025-05-07 22:59:30;-86.33
2025-05-07 22:59:29;-60.08
2025-05-07 22:59:28;-0.33
2025-05-07 22:59:27;-24.33
2025-05-07 22:59:26;-82.33
2025-05-07 22:59:25;-74.58
2025-05-07 22:59:24;-62.33
2025-05-07 22:59:23;-17.08
2025-05-07 22:59:22;-74.08
2025-05-07 22:59:21;-59.58
2025-05-07 22:59:20;-9.83
2025-05-07 22:59:19;-84.08
2025-05-07 22:59:18;-95.83
2025-05-07 22:59:17;-8.08
2025-05-07 22:59:16;-88.58
2025-05-07 22:59:15;-14.83
2025-05-07 22:59:14;-81.33
2025-05-07 22:59:13;-12.58
2025-05-07 22:59:12;-95.83
2025-05-07 22:59:11;-17.08
2025-05-07 22:59:10;-12.33
2025-05-07 22:59:09;-43.58
2025-05-07 22:59:08;-67.58
2025-05-07 22:59:07;-62.58
2025-05-07 22:59:06;-29.08
2025-05-07 22:59:05;-3.33
2025-05-07 22:59:04;-99.33
2025-05-07 22:59:03;-1.58
2025-05-07 22:59:02;-40.08
2025-05-07 22:59:01;-56.83
2025-05-07 22:59:00;-21.58
2025-05-07 22:58:59;-59.58
2025-05-07 22:58:58;-95.33
2025-05-07 22:58:57;-74.08
2025-05-07 22:58:56;-56.83
2025-05-07 22:58:55;-63.58
2025-05-07 22:58:54;-83.58
2025-05-07 22:58:53;-83.58
2025-05-07 22:58:52;-69.58
2025-05-07 22:58:51;-93.08
2025-05-07 22:58:50;-9.83
2025-05-07 22:58:49;-18.83
2025-05-07 22:58:48;-69.08
2025-05-07 22:58:47;-85.33
2025-05-07 22:58:46;-61.83
2025-05-07 22:58:45;-60.08
2025-05-07 22:58:44;-71.33
2025-05-07 22:58:43;-83.08
2025-05-07 22:58:42;-16.58
2025-05-07 22:58:41;-2.58
2025-05-07 22:58:40;-35.58
