Fecha y Hora;CV-5011 - Válvula control temperatura E-501
2025-05-08 00:36:16;26.06
2025-05-08 00:36:15;97.56
2025-05-08 00:36:14;40.56
2025-05-08 00:36:13;48.81
2025-05-08 00:36:12;63.31
2025-05-08 00:36:11;8.06
2025-05-08 00:36:10;38.81
2025-05-08 00:36:09;62.81
2025-05-08 00:36:08;74.06
2025-05-08 00:36:07;74.06
2025-05-08 00:36:06;62.31
2025-05-08 00:36:05;48.31
2025-05-08 00:36:04;47.81
2025-05-08 00:36:03;74.06
2025-05-08 00:36:02;92.81
2025-05-08 00:36:01;20.81
2025-05-08 00:36:00;43.81
2025-05-08 00:35:59;9.81
2025-05-08 00:35:58;31.56
2025-05-08 00:35:57;33.81
2025-05-08 00:35:56;45.56
2025-05-08 00:35:55;33.81
2025-05-08 00:35:54;55.06
2025-05-08 00:35:53;81.81
2025-05-08 00:35:52;93.06
2025-05-08 00:35:51;26.56
2025-05-08 00:35:50;57.81
2025-05-08 00:35:49;81.31
2025-05-08 00:35:48;60.06
2025-05-08 00:35:47;12.56
2025-05-08 00:35:46;76.81
2025-05-08 00:35:45;33.81
2025-05-08 00:35:44;24.31
2025-05-08 00:35:43;57.81
2025-05-08 00:35:42;31.56
2025-05-08 00:35:41;27.06
2025-05-08 00:35:40;50.56
2025-05-08 00:35:39;57.81
2025-05-08 00:35:38;41.06
2025-05-08 00:35:37;69.56
2025-05-08 00:35:36;86.81
2025-05-08 00:35:35;98.56
2025-05-08 00:35:34;64.56
2025-05-08 00:35:33;74.06
2025-05-08 00:35:32;57.81
2025-05-08 00:35:31;87.31
2025-05-08 00:35:30;49.81
2025-05-08 00:35:29;33.06
2025-05-08 00:35:28;84.56
2025-05-08 00:35:27;62.81
2025-05-08 00:35:26;84.06
2025-05-08 00:35:25;72.31
2025-05-08 00:35:24;65.06
2025-05-08 00:35:23;48.31
2025-05-08 00:35:22;10.31
2025-05-08 00:35:21;48.06
2025-05-08 00:35:20;52.56
2025-05-08 00:35:19;26.31
2025-05-08 00:35:18;54.81
2025-05-08 00:35:17;81.06
2025-05-08 00:35:16;65.56
2025-05-08 00:35:15;8.56
2025-05-08 00:35:14;8.06
2025-05-08 00:35:13;70.06
2025-05-08 00:35:12;48.81
2025-05-08 00:35:11;94.06
2025-05-08 00:35:10;53.31
2025-05-08 00:35:09;39.31
2025-05-08 00:35:08;41.56
2025-05-08 00:35:07;99.06
2025-05-08 00:35:06;77.31
2025-05-08 00:35:05;56.06
2025-05-08 00:35:04;77.31
2025-05-08 00:35:03;84.56
2025-05-08 00:35:02;82.31
2025-05-08 00:35:01;1.31
2025-05-08 00:35:00;56.06
2025-05-08 00:34:59;85.56
2025-05-08 00:34:58;21.81
2025-05-08 00:34:57;64.81
2025-05-08 00:34:56;35.31
2025-05-08 00:34:55;96.31
2025-05-08 00:34:54;77.81
2025-05-08 00:34:53;6.31
2025-05-08 00:34:52;53.81
2025-05-08 00:34:51;8.56
2025-05-08 00:34:50;89.56
2025-05-08 00:34:49;51.56
2025-05-08 00:34:48;75.56
2025-05-08 00:34:47;30.31
2025-05-08 00:34:46;18.06
2025-05-08 00:34:45;94.56
2025-05-08 00:34:44;4.06
2025-05-08 00:34:43;6.31
2025-05-08 00:34:42;13.56
2025-05-08 00:34:41;58.81
2025-05-08 00:34:40;51.56
2025-05-08 00:34:39;32.56
2025-05-08 00:34:38;80.06
2025-05-08 00:34:37;20.81
2025-05-08 00:34:36;15.81
2025-05-08 00:34:35;70.56
2025-05-08 00:34:34;44.81
2025-05-08 00:34:33;39.81
2025-05-08 00:34:32;82.81
2025-05-08 00:34:31;68.31
2025-05-08 00:34:30;49.31
2025-05-08 00:34:29;24.06
2025-05-08 00:34:28;21.81
2025-05-08 00:34:27;68.06
2025-05-08 00:34:26;63.56
2025-05-08 00:34:25;5.56
2025-05-08 00:34:24;61.56
2025-05-08 00:34:23;28.06
2025-05-08 00:34:22;35.31
2025-05-08 00:34:21;2.31
2025-05-08 00:34:20;23.56
2025-05-08 00:34:19;4.56
2025-05-08 00:34:18;66.06
2025-05-08 00:34:17;11.31
2025-05-08 00:34:16;37.56
2025-05-08 00:34:15;6.81
2025-05-08 00:34:14;44.81
2025-05-08 00:34:13;99.56
2025-05-08 00:34:12;95.06
2025-05-08 00:34:11;52.06
2025-05-08 00:34:10;97.31
2025-05-08 00:34:09;25.81
2025-05-08 00:34:08;43.06
2025-05-08 00:34:07;30.81
2025-05-08 00:34:06;47.56
2025-05-08 00:34:05;2.31
2025-05-08 00:34:04;19.06
2025-05-08 00:34:03;57.06
2025-05-08 00:34:02;42.56
2025-05-08 00:34:01;0.06
2025-05-08 00:34:00;11.81
2025-05-08 00:33:59;25.81
2025-05-08 00:33:58;90.06
2025-05-08 00:33:57;14.06
2025-05-08 00:33:56;35.06
2025-05-08 00:33:55;60.31
2025-05-08 00:33:54;8.81
2025-05-08 00:33:53;66.56
2025-05-08 00:33:52;90.56
2025-05-08 00:33:51;9.56
2025-05-08 00:33:50;26.31
2025-05-08 00:33:49;43.06
2025-05-08 00:33:48;81.06
2025-05-08 00:33:47;64.31
2025-05-08 00:33:46;76.06
2025-05-08 00:33:45;59.31
2025-05-08 00:33:44;9.56
2025-05-08 00:33:43;64.31
2025-05-08 00:33:42;45.31
2025-05-08 00:33:41;50.31
2025-05-08 00:33:40;2.31
2025-05-08 00:33:39;43.06
2025-05-08 00:33:38;67.56
2025-05-08 00:33:37;41.31
2025-05-08 00:33:36;1.06
2025-05-08 00:33:35;77.06
2025-05-08 00:33:34;58.06
2025-05-08 00:33:33;20.06
2025-05-08 00:33:32;41.31
2025-05-08 00:33:31;2.81
2025-05-08 00:33:30;14.56
2025-05-08 00:33:29;21.81
2025-05-08 00:33:28;12.81
2025-05-08 00:33:27;40.81
2025-05-08 00:33:26;17.31
2025-05-08 00:33:25;7.81
2025-05-08 00:33:24;56.81
2025-05-08 00:33:23;88.81
2025-05-08 00:33:22;11.56
2025-05-08 00:33:21;74.81
2025-05-08 00:33:20;83.81
2025-05-08 00:33:19;38.56
2025-05-08 00:33:18;48.06
2025-05-08 00:33:17;0.56
2025-05-08 00:33:16;17.31
2025-05-08 00:33:15;83.81
2025-05-08 00:33:14;62.56
2025-05-08 00:33:13;3.31
2025-05-08 00:33:12;91.06
2025-05-08 00:33:11;22.31
2025-05-08 00:33:10;98.31
2025-05-08 00:33:09;86.56
2025-05-08 00:33:08;45.81
2025-05-08 00:33:07;79.81
2025-05-08 00:33:06;3.31
2025-05-08 00:33:05;31.81
2025-05-08 00:33:04;41.31
2025-05-08 00:33:03;67.56
2025-05-08 00:33:02;55.81
2025-05-08 00:33:01;31.81
2025-05-08 00:33:00;72.56
2025-05-08 00:32:59;41.31
2025-05-08 00:32:58;62.56
2025-05-08 00:32:57;93.81
2025-05-08 00:32:56;65.31
2025-05-08 00:32:55;67.56
2025-05-08 00:32:54;34.06
2025-05-08 00:32:53;99.81
2025-05-08 00:32:52;11.06
2025-05-08 00:32:51;85.81
2025-05-08 00:32:50;46.31
2025-05-08 00:32:49;39.06
2025-05-08 00:32:48;27.31
2025-05-08 00:32:47;39.06
2025-05-08 00:32:46;25.56
2025-05-08 00:32:45;99.31
2025-05-08 00:32:44;78.06
2025-05-08 00:32:43;40.06
2025-05-08 00:32:42;78.06
2025-05-08 00:32:41;82.06
2025-05-08 00:32:40;55.81
2025-05-08 00:32:39;32.31
2025-05-08 00:32:38;8.31
2025-05-08 00:32:37;36.81
2025-05-08 00:32:36;79.81
2025-05-08 00:32:35;22.81
2025-05-08 00:32:34;68.06
2025-05-08 00:32:33;22.81
2025-05-08 00:32:32;68.06
2025-05-08 00:32:31;84.81
2025-05-08 00:32:30;58.56
2025-05-08 00:32:29;63.56
2025-05-08 00:32:28;17.81
2025-05-08 00:32:27;94.31
2025-05-08 00:32:26;49.06
2025-05-08 00:32:25;51.31
2025-05-08 00:32:24;58.56
2025-05-08 00:32:23;8.81
2025-05-08 00:32:22;84.81
2025-05-08 00:32:21;3.06
2025-05-08 00:32:20;88.06
2025-05-08 00:32:19;71.81
2025-05-08 00:32:18;35.56
2025-05-08 00:32:17;75.31
2025-05-08 00:32:16;16.06
2025-05-08 00:32:15;70.81
2025-05-08 00:32:14;20.56
2025-05-08 00:32:13;60.81
2025-05-08 00:32:12;68.06
2025-05-08 00:32:11;37.31
2025-05-08 00:32:10;1.56
2025-05-08 00:32:09;21.06
2025-05-08 00:32:08;46.81
2025-05-08 00:32:07;92.06
2025-05-08 00:32:06;16.06
2025-05-08 00:32:05;66.31
2025-05-08 00:32:04;23.31
2025-05-08 00:32:03;92.06
2025-05-08 00:32:02;70.81
2025-05-08 00:32:01;42.81
2025-05-08 00:32:00;70.81
2025-05-08 00:31:59;18.81
2025-05-08 00:31:58;9.31
2025-05-08 00:31:57;40.06
2025-05-08 00:31:56;68.56
2025-05-08 00:31:55;4.31
2025-05-08 00:31:54;27.06
2025-05-08 00:31:53;71.81
2025-05-08 00:31:52;76.31
2025-05-08 00:31:51;7.06
2025-05-08 00:31:50;-23.65
2025-05-08 00:31:49;58.31
2025-05-08 00:31:48;-57.15
2025-05-08 00:31:47;79.56
2025-05-08 00:31:46;2.06
2025-05-08 00:31:45;97.56
2025-05-08 00:31:44;35.56
2025-05-08 00:31:43;2.06
2025-05-08 00:31:42;97.06
2025-05-08 00:31:41;88.06
2025-05-08 00:31:40;4.81
2025-05-08 00:31:39;23.81
2025-05-08 00:31:38;92.56
2025-05-08 00:31:37;7.06
2025-05-08 00:31:36;28.31
2025-05-08 00:31:35;69.06
2025-05-08 00:31:34;97.56
2025-05-08 00:31:33;35.56
2025-05-08 00:31:32;23.81
2025-05-08 00:31:31;40.56
2025-05-08 00:31:30;42.81
2025-05-08 00:31:29;93.06
2025-05-08 00:31:28;76.31
2025-05-08 00:31:27;74.06
2025-05-08 00:31:26;64.56
2025-05-08 00:31:25;7.06
2025-05-08 00:31:24;4.81
2025-05-08 00:31:23;18.81
2025-05-08 00:31:22;12.06
2025-05-08 00:31:21;50.06
2025-05-08 00:31:20;29.31
2025-05-08 00:31:19;95.31
2025-05-08 00:31:18;55.06
2025-05-08 00:31:17;-76.15
2025-05-08 00:31:16;79.56
2025-05-08 00:31:15;4.81
2025-05-08 00:31:14;52.81
2025-05-08 00:31:13;55.06
2025-05-08 00:31:12;66.81
2025-05-08 00:31:11;45.56
2025-05-08 00:31:10;0.31
2025-05-08 00:31:09;95.81
2025-05-08 00:31:08;62.31
2025-05-08 00:31:07;66.81
2025-05-08 00:31:06;62.31
2025-05-08 00:31:05;64.56
2025-05-08 00:31:04;93.56
2025-05-08 00:31:03;45.56
2025-05-08 00:31:02;-52.65
2025-05-08 00:31:01;-37.65
2025-05-08 00:31:00;67.81
2025-05-08 00:30:59;39.31
2025-05-08 00:30:58;-90.15
2025-05-08 00:30:57;79.06
2025-05-08 00:30:56;14.81
2025-05-08 00:30:55;93.56
2025-05-08 00:30:54;90.81
2025-05-08 00:30:53;24.31
2025-05-08 00:30:52;24.31
2025-05-08 00:30:51;95.81
2025-05-08 00:30:50;65.06
2025-05-08 00:30:49;31.56
2025-05-08 00:30:48;71.81
2025-05-08 00:30:47;-9.65
2025-05-08 00:30:46;-96.90
2025-05-08 00:30:45;-78.40
2025-05-08 00:30:44;-9.65
2025-05-08 00:30:43;84.06
2025-05-08 00:30:42;10.31
2025-05-08 00:30:41;65.06
2025-05-08 00:30:40;67.31
2025-05-08 00:30:39;22.06
2025-05-08 00:30:38;38.81
2025-05-08 00:30:37;53.31
2025-05-08 00:30:36;48.81
2025-05-08 00:30:35;70.06
2025-05-08 00:30:34;93.56
2025-05-08 00:30:33;17.56
2025-05-08 00:30:32;5.31
2025-05-08 00:30:31;93.56
2025-05-08 00:30:30;15.31
2025-05-08 00:30:29;8.06
2025-05-08 00:30:28;8.06
2025-05-08 00:30:27;8.06
2025-05-08 00:30:26;29.31
2025-05-08 00:30:25;79.56
2025-05-08 00:30:24;43.81
2025-05-08 00:30:23;38.81
2025-05-08 00:30:22;19.81
2025-05-08 00:30:21;51.06
2025-05-08 00:30:20;48.81
2025-05-08 00:30:19;-16.90
2025-05-08 00:30:18;-97.90
2025-05-08 00:30:17;46.06
2025-05-08 00:30:16;22.56
2025-05-08 00:30:15;-56.15
2025-05-08 00:30:14;-27.65
2025-05-08 00:30:13;-43.90
2025-05-08 00:30:12;-45.40
2025-05-08 00:30:11;-62.15
2025-05-08 00:30:10;-61.15
2025-05-08 00:30:09;-14.15
2025-05-08 00:30:08;-49.40
2025-05-08 00:30:07;-80.65
2025-05-08 00:30:06;-54.40
2025-05-08 00:30:05;-4.65
2025-05-08 00:30:04;-52.65
2025-05-08 00:30:03;-49.90
2025-05-08 00:30:02;-28.65
2025-05-08 00:30:01;-21.40
2025-05-08 00:30:00;-21.40
2025-05-08 00:29:59;-59.40
2025-05-08 00:29:58;-54.90
2025-05-08 00:29:57;-66.65
2025-05-08 00:29:56;-88.40
2025-05-08 00:29:55;-35.40
2025-05-08 00:29:54;-59.40
2025-05-08 00:29:53;-64.40
2025-05-08 00:29:52;-95.15
2025-05-08 00:29:51;-97.90
2025-05-08 00:29:50;-76.15
2025-05-08 00:29:49;-38.15
2025-05-08 00:29:48;-80.65
2025-05-08 00:29:47;-42.65
2025-05-08 00:29:46;-30.90
2025-05-08 00:29:45;-7.40
2025-05-08 00:29:44;-1.40
2025-05-08 00:29:43;-5.40
2025-05-08 00:29:42;-34.90
2025-05-08 00:29:41;-59.40
2025-05-08 00:29:40;-47.15
2025-05-08 00:29:39;-92.40
2025-05-08 00:29:38;-30.90
2025-05-08 00:29:37;-92.90
2025-05-08 00:29:36;-23.65
2025-05-08 00:29:35;-11.90
2025-05-08 00:29:34;-33.15
2025-05-08 00:29:33;-73.90
2025-05-08 00:29:32;-4.65
2025-05-08 00:29:31;-37.65
2025-05-08 00:29:30;-15.90
2025-05-08 00:29:29;-92.40
2025-05-08 00:29:28;-23.15
2025-05-08 00:29:27;-96.90
2025-05-08 00:29:26;-6.90
2025-05-08 00:29:25;-82.90
2025-05-08 00:29:24;-37.65
2025-05-08 00:29:23;-16.40
2025-05-08 00:29:22;-35.40
2025-05-08 00:29:21;-44.90
2025-05-08 00:29:20;-6.40
2025-05-08 00:29:19;-82.40
2025-05-08 00:29:18;-48.40
2025-05-08 00:29:17;-93.65
2025-05-08 00:29:16;-94.15
2025-05-08 00:29:15;-20.40
2025-05-08 00:29:14;-32.15
2025-05-08 00:29:13;-13.65
2025-05-08 00:29:12;-26.15
2025-05-08 00:29:11;-62.40
2025-05-08 00:29:10;-84.65
2025-05-08 00:29:09;-70.65
2025-05-08 00:29:08;-34.90
2025-05-08 00:29:07;-44.40
2025-05-08 00:29:06;-67.90
2025-05-08 00:29:05;-15.90
2025-05-08 00:29:04;-11.40
2025-05-08 00:29:03;-39.90
2025-05-08 00:29:02;-67.90
2025-05-08 00:29:01;-70.65
2025-05-08 00:29:00;-72.90
2025-05-08 00:28:59;-29.90
2025-05-08 00:28:58;-46.65
2025-05-08 00:28:57;-34.90
2025-05-08 00:28:56;-77.90
2025-05-08 00:28:55;-58.90
2025-05-08 00:28:54;-61.15
2025-05-08 00:28:53;-3.65
2025-05-08 00:28:52;-99.15
2025-05-08 00:28:51;-53.90
2025-05-08 00:28:50;-96.90
2025-05-08 00:28:49;-0.90
2025-05-08 00:28:48;-8.65
2025-05-08 00:28:47;-27.65
2025-05-08 00:28:46;-39.40
2025-05-08 00:28:45;-56.15
2025-05-08 00:28:44;-53.90
2025-05-08 00:28:43;-39.40
2025-05-08 00:28:42;-51.65
2025-05-08 00:28:41;-16.65
2025-05-08 00:28:40;-2.65
2025-05-08 00:28:39;-90.90
2025-05-08 00:28:38;-94.15
2025-05-08 00:28:37;-15.40
2025-05-08 00:28:36;-41.15
2025-05-08 00:28:35;-29.40
2025-05-08 00:28:34;-22.65
2025-05-08 00:28:33;-81.90
2025-05-08 00:28:32;-31.65
2025-05-08 00:28:31;-67.90
2025-05-08 00:28:30;-27.15
2025-05-08 00:28:29;-53.40
2025-05-08 00:28:28;-74.65
2025-05-08 00:28:27;-62.90
2025-05-08 00:28:26;-9.90
2025-05-08 00:28:25;-52.40
2025-05-08 00:28:24;-64.65
2025-05-08 00:28:23;-74.15
2025-05-08 00:28:22;-93.15
2025-05-08 00:28:21;-38.90
2025-05-08 00:28:20;-43.90
2025-05-08 00:28:19;-3.65
2025-05-08 00:28:18;-14.90
2025-05-08 00:28:17;-83.65
2025-05-08 00:28:16;-29.40
2025-05-08 00:28:15;-43.40
2025-05-08 00:28:14;-95.90
2025-05-08 00:28:13;-65.15
2025-05-08 00:28:12;-10.40
2025-05-08 00:28:11;-19.90
2025-05-08 00:28:10;-19.90
2025-05-08 00:28:09;-79.90
2025-05-08 00:28:08;-42.40
2025-05-08 00:28:07;-73.15
2025-05-08 00:28:06;-22.15
2025-05-08 00:28:05;-72.40
2025-05-08 00:28:04;-74.65
2025-05-08 00:28:03;-71.90
2025-05-08 00:28:02;-88.65
2025-05-08 00:28:01;-71.90
2025-05-08 00:28:00;-5.40
2025-05-08 00:27:59;-17.15
2025-05-08 00:27:58;-46.15
2025-05-08 00:27:57;-95.90
2025-05-08 00:27:56;-24.40
2025-05-08 00:27:55;-95.90
2025-05-08 00:27:54;-31.65
2025-05-08 00:27:53;-12.65
2025-05-08 00:27:52;-45.65
2025-05-08 00:27:51;-7.65
2025-05-08 00:27:50;-31.65
2025-05-08 00:27:49;-79.15
2025-05-08 00:27:48;-9.90
2025-05-08 00:27:47;-12.15
2025-05-08 00:27:46;-33.40
2025-05-08 00:27:45;-88.65
2025-05-08 00:27:44;-93.15
2025-05-08 00:27:43;-59.65
2025-05-08 00:27:42;-78.65
2025-05-08 00:27:41;-33.90
2025-05-08 00:27:40;-14.90
2025-05-08 00:27:39;-47.90
2025-05-08 00:27:38;-63.15
2025-05-08 00:27:37;-78.15
2025-05-08 00:27:36;-25.15
2025-05-08 00:27:35;-97.65
2025-05-08 00:27:34;-13.40
2025-05-08 00:27:33;-16.15
2025-05-08 00:27:32;-22.90
2025-05-08 00:27:31;-86.65
2025-05-08 00:27:30;-8.90
2025-05-08 00:27:29;-66.90
2025-05-08 00:27:28;-21.15
2025-05-08 00:27:27;-78.65
2025-05-08 00:27:26;-80.90
2025-05-08 00:27:25;-52.40
2025-05-08 00:27:24;-68.65
2025-05-08 00:27:23;-14.40
2025-05-08 00:27:22;-85.90
2025-05-08 00:27:21;-30.65
2025-05-08 00:27:20;-21.15
2025-05-08 00:27:19;-35.65
2025-05-08 00:27:18;-26.15
2025-05-08 00:27:17;-97.15
2025-05-08 00:27:16;-23.40
2025-05-08 00:27:15;-14.40
2025-05-08 00:27:14;-11.65
2025-05-08 00:27:13;-90.40
2025-05-08 00:27:12;-40.15
2025-05-08 00:27:11;-64.15
2025-05-08 00:27:10;-30.65
2025-05-08 00:27:09;-37.90
2025-05-08 00:27:08;-94.90
2025-05-08 00:27:07;-32.90
2025-05-08 00:27:06;-26.40
2025-05-08 00:27:05;-34.65
2025-05-08 00:27:04;-5.65
2025-05-08 00:27:03;-40.15
2025-05-08 00:27:02;-32.90
2025-05-08 00:27:01;-42.40
2025-05-08 00:27:00;-61.40
2025-05-08 00:26:59;-63.65
2025-05-08 00:26:58;-54.15
2025-05-08 00:26:57;-54.15
2025-05-08 00:26:56;-42.40
2025-05-08 00:26:55;-47.40
2025-05-08 00:26:54;-75.40
2025-05-08 00:26:53;-92.15
2025-05-08 00:26:52;-2.15
2025-05-08 00:26:51;-27.90
2025-05-08 00:26:50;-51.90
2025-05-08 00:26:49;-87.65
2025-05-08 00:26:48;-75.40
2025-05-08 00:26:47;-78.15
2025-05-08 00:26:46;-32.40
2025-05-08 00:26:45;-68.65
2025-05-08 00:26:44;-37.40
2025-05-08 00:26:43;-68.65
2025-05-08 00:26:42;-38.65
2025-05-08 00:26:41;-36.40
2025-05-08 00:26:40;-0.65
2025-05-08 00:26:39;-62.15
2025-05-08 00:26:38;-0.65
2025-05-08 00:26:37;-20.65
2025-05-08 00:26:36;-63.65
2025-05-08 00:26:35;-59.90
2025-05-08 00:26:34;-57.65
2025-05-08 00:26:33;-59.40
2025-05-08 00:26:32;-11.15
2025-05-08 00:26:31;-8.40
2025-05-08 00:26:30;-36.90
2025-05-08 00:26:29;-87.15
2025-05-08 00:26:28;-89.40
2025-05-08 00:26:27;-37.40
2025-05-08 00:26:26;-30.15
2025-05-08 00:26:25;-44.65
2025-05-08 00:26:24;-84.90
2025-05-08 00:26:23;-32.40
2025-05-08 00:26:22;-13.40
2025-05-08 00:26:21;-94.40
2025-05-08 00:26:20;-20.15
2025-05-08 00:26:19;-17.90
2025-05-08 00:26:18;-20.15
2025-05-08 00:26:17;-8.40
2025-05-08 00:26:16;-44.15
2025-05-08 00:26:15;-31.90
2025-05-08 00:26:14;-58.15
2025-05-08 00:26:13;-89.40
2025-05-08 00:26:12;-70.40
2025-05-08 00:26:11;-96.65
2025-05-08 00:26:10;-60.40
2025-05-08 00:26:09;-27.40
2025-05-08 00:26:08;-74.90
2025-05-08 00:26:07;-89.40
2025-05-08 00:26:06;-98.90
2025-05-08 00:26:05;-98.90
2025-05-08 00:26:04;-82.90
2025-05-08 00:26:03;-2.90
2025-05-08 00:26:02;-9.15
2025-05-08 00:26:01;-34.15
2025-05-08 00:26:00;-48.65
2025-05-08 00:25:59;-22.40
2025-05-08 00:25:58;-88.90
2025-05-08 00:25:57;-5.65
2025-05-08 00:25:56;-12.90
2025-05-08 00:25:55;-45.90
2025-05-08 00:25:54;-53.15
2025-05-08 00:25:53;-39.15
2025-05-08 00:25:52;-60.40
2025-05-08 00:25:51;-5.65
2025-05-08 00:25:50;-7.40
2025-05-08 00:25:49;-78.90
2025-05-08 00:25:48;-49.90
2025-05-08 00:25:47;-97.40
2025-05-08 00:25:46;-19.15
2025-05-08 00:25:45;-91.15
2025-05-08 00:25:44;-57.65
2025-05-08 00:25:43;-76.65
2025-05-08 00:25:42;-64.90
2025-05-08 00:25:41;-53.15
2025-05-08 00:25:40;-93.40
2025-05-08 00:25:39;-31.90
2025-05-08 00:25:38;-96.15
2025-05-08 00:25:37;-24.15
2025-05-08 00:25:36;-12.40
2025-05-08 00:25:35;-33.65
2025-05-08 00:25:34;-36.40
2025-05-08 00:25:33;-26.90
2025-05-08 00:25:32;-99.15
2025-05-08 00:25:31;-51.65
2025-05-08 00:25:30;-44.40
2025-05-08 00:25:29;-57.65
2025-05-08 00:25:28;-59.90
2025-05-08 00:25:27;-40.90
2025-05-08 00:25:26;-83.90
2025-05-08 00:25:25;-72.15
2025-05-08 00:25:24;-64.90
2025-05-08 00:25:23;-29.15
2025-05-08 00:25:22;-81.15
2025-05-08 00:25:21;-52.65
2025-05-08 00:25:20;-16.90
2025-05-08 00:25:19;-78.40
2025-05-08 00:25:18;-57.15
2025-05-08 00:25:17;-76.65
2025-05-08 00:25:16;-21.40
2025-05-08 00:25:15;-26.40
2025-05-08 00:25:14;-5.15
2025-05-08 00:25:13;-81.15
2025-05-08 00:25:12;-90.65
2025-05-08 00:25:11;-50.40
2025-05-08 00:25:10;-9.65
2025-05-08 00:25:09;-97.90
2025-05-08 00:25:08;-18.65
2025-05-08 00:25:07;-35.40
2025-05-08 00:25:06;-7.40
2025-05-08 00:25:05;-0.15
2025-05-08 00:25:04;-31.40
2025-05-08 00:25:03;-64.40
2025-05-08 00:25:02;-38.15
2025-05-08 00:25:01;-24.90
2025-05-08 00:25:00;-77.40
2025-05-08 00:24:59;-62.90
2025-05-08 00:24:58;-97.65
2025-05-08 00:24:57;-20.90
2025-05-08 00:24:56;-96.90
2025-05-08 00:24:55;-53.90
2025-05-08 00:24:54;-72.90
2025-05-08 00:24:53;-85.65
2025-05-08 00:24:52;-28.65
2025-05-08 00:24:51;-92.40
2025-05-08 00:24:50;-71.15
2025-05-08 00:24:49;-96.90
2025-05-08 00:24:48;-42.15
2025-05-08 00:24:47;-23.15
2025-05-08 00:24:46;-90.65
2025-05-08 00:24:45;-99.65
2025-05-08 00:24:44;-25.90
2025-05-08 00:24:43;-28.15
2025-05-08 00:24:42;-92.40
2025-05-08 00:24:41;-61.65
2025-05-08 00:24:40;-85.65
2025-05-08 00:24:39;-87.90
2025-05-08 00:24:38;-82.90
2025-05-08 00:24:37;-80.15
2025-05-08 00:24:36;-63.90
2025-05-08 00:24:35;-30.40
2025-05-08 00:24:34;-71.15
2025-05-08 00:24:33;-54.40
2025-05-08 00:24:32;-37.65
2025-05-08 00:24:31;-85.15
2025-05-08 00:24:30;-63.90
2025-05-08 00:24:29;-17.15
2025-05-08 00:24:28;-60.65
2025-05-08 00:24:27;-26.65
2025-05-08 00:24:26;-18.15
2025-05-08 00:24:25;-94.65
2025-05-08 00:24:24;-28.15
2025-05-08 00:24:23;-42.15
2025-05-08 00:24:22;-72.90
2025-05-08 00:24:21;-39.90
2025-05-08 00:24:20;-58.90
2025-05-08 00:24:19;-37.15
2025-05-08 00:24:18;-73.40
2025-05-08 00:24:17;-66.15
2025-05-08 00:24:16;-34.90
2025-05-08 00:24:15;-42.15
2025-05-08 00:24:14;-89.65
2025-05-08 00:24:13;-34.90
2025-05-08 00:24:12;-61.15
2025-05-08 00:24:11;-82.40
2025-05-08 00:24:10;-42.15
2025-05-08 00:24:09;-13.15
2025-05-08 00:24:08;-27.15
2025-05-08 00:24:07;-49.40
2025-05-08 00:24:06;-86.90
2025-05-08 00:24:05;-95.40
2025-05-08 00:24:04;-98.65
2025-05-08 00:24:03;-91.40
2025-05-08 00:24:02;-29.40
2025-05-08 00:24:01;-96.90
2025-05-08 00:24:00;-5.90
2025-05-08 00:23:59;-27.65
2025-05-08 00:23:58;-80.15
2025-05-08 00:23:57;-83.65
2025-05-08 00:23:56;-98.15
2025-05-08 00:23:55;-76.40
2025-05-08 00:23:54;-39.40
2025-05-08 00:23:53;-3.65
2025-05-08 00:23:52;-86.90
2025-05-08 00:23:51;-22.65
2025-05-08 00:23:50;-15.40
2025-05-08 00:23:49;-18.15
2025-05-08 00:23:48;-34.40
2025-05-08 00:23:47;-29.90
2025-05-08 00:23:46;-65.65
2025-05-08 00:23:45;-46.15
2025-05-08 00:23:44;-22.65
2025-05-08 00:23:43;-51.15
2025-05-08 00:23:42;-8.15
2025-05-08 00:23:41;-72.40
2025-05-08 00:23:40;-24.90
2025-05-08 00:23:39;-13.15
2025-05-08 00:23:38;-67.90
2025-05-08 00:23:37;-77.40
2025-05-08 00:23:36;-14.90
2025-05-08 00:23:35;-94.15
2025-05-08 00:23:34;-67.90
2025-05-08 00:23:33;-43.90
2025-05-08 00:23:32;-22.65
2025-05-08 00:23:31;-31.65
2025-05-08 00:23:30;-24.90
2025-05-08 00:23:29;-60.15
2025-05-08 00:23:28;-48.40
2025-05-08 00:23:27;-69.65
2025-05-08 00:23:26;-2.15
2025-05-08 00:23:25;-91.65
2025-05-08 00:23:24;-49.15
2025-05-08 00:23:23;-36.15
2025-05-08 00:23:22;-65.15
2025-05-08 00:23:21;-33.90
2025-05-08 00:23:20;-36.65
2025-05-08 00:23:19;-50.65
2025-05-08 00:23:18;-57.90
2025-05-08 00:23:17;-12.65
2025-05-08 00:23:16;-19.90
2025-05-08 00:23:15;-3.15
2025-05-08 00:23:14;-16.65
2025-05-08 00:23:13;-61.90
2025-05-08 00:23:12;-83.15
2025-05-08 00:23:11;-64.15
2025-05-08 00:23:10;-11.65
2025-05-08 00:23:09;-76.40
2025-05-08 00:23:08;-74.15
2025-05-08 00:23:07;-64.65
2025-05-08 00:23:06;-0.40
2025-05-08 00:23:05;-45.65
2025-05-08 00:23:04;-93.15
2025-05-08 00:23:03;-69.65
2025-05-08 00:23:02;-36.15
