Fecha y Hora;TT-3035 - Temperatura reactor R-303
2025-05-08 02:36:58;20.80
2025-05-08 02:36:57;37.55
2025-05-08 02:36:56;13.55
2025-05-08 02:36:55;90.05
2025-05-08 02:36:54;18.55
2025-05-08 02:36:53;66.55
2025-05-08 02:36:52;68.80
2025-05-08 02:36:51;45.30
2025-05-08 02:36:50;97.30
2025-05-08 02:36:49;40.30
2025-05-08 02:36:48;22.30
2025-05-08 02:36:47;41.80
2025-05-08 02:36:46;55.80
2025-05-08 02:36:45;77.55
2025-05-08 02:36:44;79.30
2025-05-08 02:36:43;35.80
2025-05-08 02:36:42;35.80
2025-05-08 02:36:41;0.05
2025-05-08 02:36:40;54.80
2025-05-08 02:36:39;39.05
2025-05-08 02:36:38;38.05
2025-05-08 02:36:37;64.30
2025-05-08 02:36:36;47.05
2025-05-08 02:36:35;69.30
2025-05-08 02:36:34;57.55
2025-05-08 02:36:33;62.55
2025-05-08 02:36:32;67.55
2025-05-08 02:36:31;44.05
2025-05-08 02:36:30;41.30
2025-05-08 02:36:29;58.05
2025-05-08 02:36:28;48.55
2025-05-08 02:36:27;8.30
2025-05-08 02:36:26;1.05
2025-05-08 02:36:25;95.05
2025-05-08 02:36:24;50.30
2025-05-08 02:36:23;43.05
2025-05-08 02:36:22;59.80
2025-05-08 02:36:21;76.05
2025-05-08 02:36:20;33.55
2025-05-08 02:36:19;97.80
2025-05-08 02:36:18;45.80
2025-05-08 02:36:17;24.55
2025-05-08 02:36:16;42.30
2025-05-08 02:36:15;89.80
2025-05-08 02:36:14;20.05
2025-05-08 02:36:13;22.80
2025-05-08 02:36:12;32.80
2025-05-08 02:36:11;31.30
2025-05-08 02:36:10;57.55
2025-05-08 02:36:09;16.80
2025-05-08 02:36:08;48.05
2025-05-08 02:36:07;67.05
2025-05-08 02:36:06;0.55
2025-05-08 02:36:05;95.55
2025-05-08 02:36:04;53.05
2025-05-08 02:36:03;59.80
2025-05-08 02:36:02;55.30
2025-05-08 02:36:01;45.80
2025-05-08 02:36:00;55.80
2025-05-08 02:35:59;72.05
2025-05-08 02:35:58;91.05
2025-05-08 02:35:57;58.05
2025-05-08 02:35:56;89.30
2025-05-08 02:35:55;12.30
2025-05-08 02:35:54;96.05
2025-05-08 02:35:53;8.30
2025-05-08 02:35:52;62.55
2025-05-08 02:35:51;10.05
2025-05-08 02:35:50;36.30
2025-05-08 02:35:49;95.55
2025-05-08 02:35:48;6.05
2025-05-08 02:35:47;50.80
2025-05-08 02:35:46;53.05
2025-05-08 02:35:45;6.55
2025-05-08 02:35:44;59.55
2025-05-08 02:35:43;99.30
2025-05-08 02:35:42;7.05
2025-05-08 02:35:41;85.80
2025-05-08 02:35:40;49.55
2025-05-08 02:35:39;46.80
2025-05-08 02:35:38;82.55
2025-05-08 02:35:37;53.55
2025-05-08 02:35:36;56.30
2025-05-08 02:35:35;87.55
2025-05-08 02:35:34;47.30
2025-05-08 02:35:33;36.80
2025-05-08 02:35:32;84.30
2025-05-08 02:35:31;58.05
2025-05-08 02:35:30;96.05
2025-05-08 02:35:29;82.05
2025-05-08 02:35:28;29.55
2025-05-08 02:35:27;65.30
2025-05-08 02:35:26;60.80
2025-05-08 02:35:25;93.80
2025-05-08 02:35:24;98.80
2025-05-08 02:35:23;39.55
2025-05-08 02:35:22;91.55
2025-05-08 02:35:21;27.30
2025-05-08 02:35:20;44.05
2025-05-08 02:35:19;30.05
2025-05-08 02:35:18;13.30
2025-05-08 02:35:17;91.55
2025-05-08 02:35:16;55.80
2025-05-08 02:35:15;84.80
2025-05-08 02:35:14;49.05
2025-05-08 02:35:13;12.05
2025-05-08 02:35:12;21.55
2025-05-08 02:35:11;93.05
2025-05-08 02:35:10;41.05
2025-05-08 02:35:09;13.80
2025-05-08 02:35:08;27.30
2025-05-08 02:35:07;39.55
2025-05-08 02:35:06;78.05
2025-05-08 02:35:05;16.05
2025-05-08 02:35:04;15.55
2025-05-08 02:35:03;98.80
2025-05-08 02:35:02;16.05
2025-05-08 02:35:01;65.80
2025-05-08 02:35:00;73.55
2025-05-08 02:34:59;42.30
2025-05-08 02:34:58;51.80
2025-05-08 02:34:57;79.80
2025-05-08 02:34:56;37.30
2025-05-08 02:34:55;56.30
2025-05-08 02:34:54;97.05
2025-05-08 02:34:53;84.80
2025-05-08 02:34:52;68.05
2025-05-08 02:34:51;87.55
2025-05-08 02:34:50;44.55
2025-05-08 02:34:49;83.05
2025-05-08 02:34:48;95.30
2025-05-08 02:34:47;42.80
2025-05-08 02:34:46;12.05
2025-05-08 02:34:45;64.55
2025-05-08 02:34:44;71.30
2025-05-08 02:34:43;42.80
2025-05-08 02:34:42;33.30
2025-05-08 02:34:41;43.30
2025-05-08 02:34:40;64.55
2025-05-08 02:34:39;77.30
2025-05-08 02:34:38;43.80
2025-05-08 02:34:37;71.80
2025-05-08 02:34:36;56.80
2025-05-08 02:34:35;73.05
2025-05-08 02:34:34;27.80
2025-05-08 02:34:33;63.55
2025-05-08 02:34:32;6.05
2025-05-08 02:34:31;23.30
2025-05-08 02:34:30;30.55
2025-05-08 02:34:29;2.55
2025-05-08 02:34:28;23.30
2025-05-08 02:34:27;28.30
2025-05-08 02:34:26;99.80
2025-05-08 02:34:25;18.80
2025-05-08 02:34:24;9.80
2025-05-08 02:34:23;97.55
2025-05-08 02:34:22;28.30
2025-05-08 02:34:21;75.80
2025-05-08 02:34:20;23.30
2025-05-08 02:34:19;90.30
2025-05-08 02:34:18;81.30
2025-05-08 02:34:17;69.05
2025-05-08 02:34:16;9.30
2025-05-08 02:34:15;97.55
2025-05-08 02:34:14;78.55
2025-05-08 02:34:13;66.30
2025-05-08 02:34:12;66.30
2025-05-08 02:34:11;4.80
2025-05-08 02:34:10;34.30
2025-05-08 02:34:09;20.30
2025-05-08 02:34:08;49.30
2025-05-08 02:34:07;84.05
2025-05-08 02:34:06;66.05
2025-05-08 02:34:05;59.55
2025-05-08 02:34:04;56.80
2025-05-08 02:34:03;50.05
2025-05-08 02:34:02;31.05
2025-05-08 02:34:01;40.55
2025-05-08 02:34:00;28.30
2025-05-08 02:33:59;76.80
2025-05-08 02:33:58;85.80
2025-05-08 02:33:57;71.80
2025-05-08 02:33:56;27.05
2025-05-08 02:33:55;28.80
2025-05-08 02:33:54;98.55
2025-05-08 02:33:53;8.55
2025-05-08 02:33:52;20.30
2025-05-08 02:33:51;3.55
2025-05-08 02:33:50;36.55
2025-05-08 02:33:49;76.30
2025-05-08 02:33:48;12.05
2025-05-08 02:33:47;42.80
2025-05-08 02:33:46;12.55
2025-05-08 02:33:45;7.55
2025-05-08 02:33:44;28.80
2025-05-08 02:33:43;65.05
2025-05-08 02:33:42;52.80
2025-05-08 02:33:41;50.55
2025-05-08 02:33:40;48.30
2025-05-08 02:33:39;22.05
2025-05-08 02:33:38;75.05
2025-05-08 02:33:37;-73.41
2025-05-08 02:33:36;-18.66
2025-05-08 02:33:35;42.05
2025-05-08 02:33:34;72.30
2025-05-08 02:33:33;17.05
2025-05-08 02:33:32;72.30
2025-05-08 02:33:31;9.80
2025-05-08 02:33:30;5.30
2025-05-08 02:33:29;12.55
2025-05-08 02:33:28;14.80
2025-05-08 02:33:27;12.55
2025-05-08 02:33:26;52.80
2025-05-08 02:33:25;46.05
2025-05-08 02:33:24;38.30
2025-05-08 02:33:23;79.55
2025-05-08 02:33:22;77.30
2025-05-08 02:33:21;22.05
2025-05-08 02:33:20;26.55
2025-05-08 02:33:19;74.55
2025-05-08 02:33:18;34.30
2025-05-08 02:33:17;96.30
2025-05-08 02:33:16;24.80
2025-05-08 02:33:15;50.55
2025-05-08 02:33:14;84.55
2025-05-08 02:33:13;5.30
2025-05-08 02:33:12;86.80
2025-05-08 02:33:11;46.05
2025-05-08 02:33:10;75.05
2025-05-08 02:33:09;0.80
2025-05-08 02:33:08;29.80
2025-05-08 02:33:07;-39.91
2025-05-08 02:33:06;-29.91
2025-05-08 02:33:05;-76.41
2025-05-08 02:33:04;-60.16
2025-05-08 02:33:03;-57.91
2025-05-08 02:33:02;68.30
2025-05-08 02:33:01;-9.16
2025-05-08 02:33:00;32.05
2025-05-08 02:32:59;30.30
2025-05-08 02:32:58;-66.16
2025-05-08 02:32:57;8.05
2025-05-08 02:32:56;5.80
2025-05-08 02:32:55;94.05
2025-05-08 02:32:54;15.80
2025-05-08 02:32:53;70.55
2025-05-08 02:32:52;5.80
2025-05-08 02:32:51;18.05
2025-05-08 02:32:50;27.55
2025-05-08 02:32:49;27.55
2025-05-08 02:32:48;48.80
2025-05-08 02:32:47;10.80
2025-05-08 02:32:46;20.30
2025-05-08 02:32:45;29.80
2025-05-08 02:32:44;25.30
2025-05-08 02:32:43;23.05
2025-05-08 02:32:42;44.30
2025-05-08 02:32:41;20.30
2025-05-08 02:32:40;30.30
2025-05-08 02:32:39;22.55
2025-05-08 02:32:38;41.55
2025-05-08 02:32:37;79.55
2025-05-08 02:32:36;0.80
2025-05-08 02:32:35;-89.16
2025-05-08 02:32:34;-29.91
2025-05-08 02:32:33;-56.16
2025-05-08 02:32:32;-72.91
2025-05-08 02:32:31;-74.66
2025-05-08 02:32:30;4.05
2025-05-08 02:32:29;29.80
2025-05-08 02:32:28;37.05
2025-05-08 02:32:27;-44.91
2025-05-08 02:32:26;23.05
2025-05-08 02:32:25;8.55
2025-05-08 02:32:24;23.05
2025-05-08 02:32:23;-85.16
2025-05-08 02:32:22;25.30
2025-05-08 02:32:21;30.30
2025-05-08 02:32:20;-56.66
2025-05-08 02:32:19;56.05
2025-05-08 02:32:18;47.05
2025-05-08 02:32:17;82.80
2025-05-08 02:32:16;49.30
2025-05-08 02:32:15;39.80
2025-05-08 02:32:14;82.80
2025-05-08 02:32:13;-96.91
2025-05-08 02:32:12;-44.41
2025-05-08 02:32:11;-91.91
2025-05-08 02:32:10;-72.41
2025-05-08 02:32:09;-39.91
2025-05-08 02:32:08;-17.66
2025-05-08 02:32:07;-3.66
2025-05-08 02:32:06;-30.41
2025-05-08 02:32:05;-15.91
2025-05-08 02:32:04;-23.16
2025-05-08 02:32:03;-0.41
2025-05-08 02:32:02;-89.66
2025-05-08 02:32:01;-19.91
2025-05-08 02:32:00;-81.91
2025-05-08 02:31:59;-13.66
2025-05-08 02:31:58;-66.16
2025-05-08 02:31:57;58.80
2025-05-08 02:31:56;-30.41
2025-05-08 02:31:55;-49.41
2025-05-08 02:31:54;-4.16
2025-05-08 02:31:53;-42.16
2025-05-08 02:31:52;-66.16
2025-05-08 02:31:51;-1.91
2025-05-08 02:31:50;58.80
2025-05-08 02:31:49;-48.91
2025-05-08 02:31:48;-42.16
2025-05-08 02:31:47;13.55
2025-05-08 02:31:46;-72.91
2025-05-08 02:31:45;-47.16
2025-05-08 02:31:44;-80.16
2025-05-08 02:31:43;4.05
2025-05-08 02:31:42;-75.66
2025-05-08 02:31:41;-63.91
2025-05-08 02:31:40;-11.41
2025-05-08 02:31:39;-23.16
2025-05-08 02:31:38;-25.41
2025-05-08 02:31:37;-13.66
2025-05-08 02:31:36;-66.16
2025-05-08 02:31:35;-56.66
2025-05-08 02:31:34;-73.41
2025-05-08 02:31:33;-25.41
2025-05-08 02:31:32;-85.41
2025-05-08 02:31:31;-24.41
2025-05-08 02:31:30;-88.16
2025-05-08 02:31:29;-67.41
2025-05-08 02:31:28;-2.66
2025-05-08 02:31:27;-3.66
2025-05-08 02:31:26;-99.16
2025-05-08 02:31:25;-27.66
2025-05-08 02:31:24;-56.16
2025-05-08 02:31:23;-62.91
2025-05-08 02:31:22;-47.16
2025-05-08 02:31:21;-0.41
2025-05-08 02:31:20;-40.16
2025-05-08 02:31:19;-9.91
2025-05-08 02:31:18;-63.66
2025-05-08 02:31:17;-78.66
2025-05-08 02:31:16;-40.16
2025-05-08 02:31:15;-47.41
2025-05-08 02:31:14;-46.66
2025-05-08 02:31:13;-8.66
2025-05-08 02:31:12;-10.41
2025-05-08 02:31:11;-60.66
2025-05-08 02:31:10;-60.66
2025-05-08 02:31:09;-3.66
2025-05-08 02:31:08;-70.66
2025-05-08 02:31:07;-86.91
2025-05-08 02:31:06;-58.41
2025-05-08 02:31:05;-72.91
2025-05-08 02:31:04;-89.16
2025-05-08 02:31:03;-24.91
2025-05-08 02:31:02;-17.66
2025-05-08 02:31:01;-91.41
2025-05-08 02:31:00;-83.16
2025-05-08 02:30:59;-99.91
2025-05-08 02:30:58;-15.66
2025-05-08 02:30:57;-93.16
2025-05-08 02:30:56;-3.16
2025-05-08 02:30:55;-43.91
2025-05-08 02:30:54;-22.66
2025-05-08 02:30:53;-93.66
2025-05-08 02:30:52;-57.91
2025-05-08 02:30:51;-65.16
2025-05-08 02:30:50;-55.66
2025-05-08 02:30:49;-55.66
2025-05-08 02:30:48;-41.16
2025-05-08 02:30:47;-19.91
2025-05-08 02:30:46;-17.66
2025-05-08 02:30:45;-67.41
2025-05-08 02:30:44;-81.41
2025-05-08 02:30:43;-41.16
2025-05-08 02:30:42;-36.66
2025-05-08 02:30:41;-76.91
2025-05-08 02:30:40;-70.16
2025-05-08 02:30:39;-70.16
2025-05-08 02:30:38;-22.66
2025-05-08 02:30:37;-79.16
2025-05-08 02:30:36;-88.66
2025-05-08 02:30:35;-17.66
2025-05-08 02:30:34;-98.16
2025-05-08 02:30:33;-31.66
2025-05-08 02:30:32;-86.41
2025-05-08 02:30:31;-62.41
2025-05-08 02:30:30;-43.41
2025-05-08 02:30:29;-65.41
2025-05-08 02:30:28;-35.16
2025-05-08 02:30:27;-0.66
2025-05-08 02:30:26;-88.91
2025-05-08 02:30:25;-64.41
2025-05-08 02:30:24;-68.66
2025-05-08 02:30:23;-47.91
2025-05-08 02:30:22;-45.16
2025-05-08 02:30:21;-41.16
2025-05-08 02:30:20;-43.41
2025-05-08 02:30:19;-12.66
2025-05-08 02:30:18;-23.91
2025-05-08 02:30:17;-52.91
2025-05-08 02:30:16;-36.16
2025-05-08 02:30:15;-93.16
2025-05-08 02:30:14;-43.41
2025-05-08 02:30:13;-7.66
2025-05-08 02:30:12;-90.91
2025-05-08 02:30:11;-84.16
2025-05-08 02:30:10;-21.66
2025-05-08 02:30:09;-2.66
2025-05-08 02:30:08;-64.66
2025-05-08 02:30:07;-27.16
2025-05-08 02:30:06;-14.41
2025-05-08 02:30:05;-4.91
2025-05-08 02:30:04;-59.66
2025-05-08 02:30:03;-50.16
2025-05-08 02:30:02;-64.16
2025-05-08 02:30:01;-16.66
2025-05-08 02:30:00;-66.91
2025-05-08 02:29:59;-7.16
2025-05-08 02:29:58;-78.66
2025-05-08 02:29:57;-31.91
2025-05-08 02:29:56;-42.41
2025-05-08 02:29:55;-65.91
2025-05-08 02:29:54;-53.16
2025-05-08 02:29:53;-86.16
2025-05-08 02:29:52;-66.91
2025-05-08 02:29:51;-37.91
2025-05-08 02:29:50;-74.16
2025-05-08 02:29:49;-92.66
2025-05-08 02:29:48;-21.66
2025-05-08 02:29:47;-35.66
2025-05-08 02:29:46;-97.16
2025-05-08 02:29:45;-2.66
2025-05-08 02:29:44;-2.66
2025-05-08 02:29:43;-6.66
2025-05-08 02:29:42;-42.91
2025-05-08 02:29:41;-73.16
2025-05-08 02:29:40;-83.16
2025-05-08 02:29:39;-18.91
2025-05-08 02:29:38;-16.66
2025-05-08 02:29:37;-32.41
2025-05-08 02:29:36;-75.41
2025-05-08 02:29:35;-87.16
2025-05-08 02:29:34;-20.66
2025-05-08 02:29:33;-29.66
2025-05-08 02:29:32;-58.66
2025-05-08 02:29:31;-41.91
2025-05-08 02:29:30;-44.66
2025-05-08 02:29:29;-70.41
2025-05-08 02:29:28;-6.66
2025-05-08 02:29:27;-32.91
2025-05-08 02:29:26;-61.91
2025-05-08 02:29:25;-20.16
2025-05-08 02:29:24;-45.91
2025-05-08 02:29:23;-91.66
2025-05-08 02:29:22;-53.16
2025-05-08 02:29:21;-35.16
2025-05-08 02:29:20;-27.91
2025-05-08 02:29:19;-56.91
2025-05-08 02:29:18;-51.91
2025-05-08 02:29:17;-6.66
2025-05-08 02:29:16;-30.16
2025-05-08 02:29:15;-89.91
2025-05-08 02:29:14;-46.91
2025-05-08 02:29:13;-87.66
2025-05-08 02:29:12;-42.41
2025-05-08 02:29:11;-96.66
2025-05-08 02:29:10;-58.66
2025-05-08 02:29:09;-30.16
2025-05-08 02:29:08;-35.16
2025-05-08 02:29:07;-89.91
2025-05-08 02:29:06;-6.16
2025-05-08 02:29:05;-35.16
2025-05-08 02:29:04;-8.41
2025-05-08 02:29:03;-80.41
2025-05-08 02:29:02;-11.16
2025-05-08 02:29:01;-99.41
2025-05-08 02:29:00;-99.41
2025-05-08 02:28:59;-47.41
2025-05-08 02:28:58;-3.91
2025-05-08 02:28:57;-20.66
2025-05-08 02:28:56;-60.91
2025-05-08 02:28:55;-63.66
2025-05-08 02:28:54;-59.41
2025-05-08 02:28:53;-42.66
2025-05-08 02:28:52;-7.91
2025-05-08 02:28:51;-57.66
2025-05-08 02:28:50;-97.91
2025-05-08 02:28:49;-18.41
2025-05-08 02:28:48;-94.41
2025-05-08 02:28:47;-44.16
2025-05-08 02:28:46;-22.41
2025-05-08 02:28:45;-50.91
2025-05-08 02:28:44;-91.66
2025-05-08 02:28:43;-19.66
2025-05-08 02:28:42;-12.41
2025-05-08 02:28:41;-36.41
2025-05-08 02:28:40;-50.41
2025-05-08 02:28:39;-62.66
2025-05-08 02:28:38;-8.41
2025-05-08 02:28:37;-34.66
2025-05-08 02:28:36;-37.41
2025-05-08 02:28:35;-58.66
2025-05-08 02:28:34;-51.41
2025-05-08 02:28:33;-60.91
2025-05-08 02:28:32;-17.91
2025-05-08 02:28:31;-20.16
2025-05-08 02:28:30;-69.91
2025-05-08 02:28:29;-70.41
2025-05-08 02:28:28;-10.66
2025-05-08 02:28:27;-3.41
2025-05-08 02:28:26;-12.91
2025-05-08 02:28:25;-27.41
2025-05-08 02:28:24;-55.91
2025-05-08 02:28:23;-36.41
2025-05-08 02:28:22;-71.16
2025-05-08 02:28:21;-54.41
2025-05-08 02:28:20;-16.41
2025-05-08 02:28:19;-11.41
2025-05-08 02:28:18;-72.66
2025-05-08 02:28:17;-83.91
2025-05-08 02:28:16;-15.16
2025-05-08 02:28:15;-93.91
2025-05-08 02:28:14;-41.41
2025-05-08 02:28:13;-98.91
2025-05-08 02:28:12;-86.66
2025-05-08 02:28:11;-15.66
2025-05-08 02:28:10;-46.41
2025-05-08 02:28:09;-96.16
2025-05-08 02:28:08;-24.66
2025-05-08 02:28:07;-77.16
2025-05-08 02:28:06;-24.66
2025-05-08 02:28:05;-81.66
2025-05-08 02:28:04;-24.66
2025-05-08 02:28:03;-59.91
2025-05-08 02:28:02;-19.66
2025-05-08 02:28:01;-81.66
2025-05-08 02:28:00;-88.91
2025-05-08 02:27:59;-19.66
2025-05-08 02:27:58;-83.91
2025-05-08 02:27:57;-64.91
2025-05-08 02:27:56;-7.41
2025-05-08 02:27:55;-50.41
2025-05-08 02:27:54;-15.16
2025-05-08 02:27:53;-87.91
2025-05-08 02:27:52;-16.41
2025-05-08 02:27:51;-81.91
2025-05-08 02:27:50;-95.41
2025-05-08 02:27:49;-19.91
2025-05-08 02:27:48;-43.41
2025-05-08 02:27:47;-77.41
2025-05-08 02:27:46;-71.16
2025-05-08 02:27:45;-52.66
2025-05-08 02:27:44;-45.41
2025-05-08 02:27:43;-19.16
2025-05-08 02:27:42;-36.41
2025-05-08 02:27:41;-2.91
2025-05-08 02:27:40;-62.16
2025-05-08 02:27:39;-45.91
2025-05-08 02:27:38;-74.41
2025-05-08 02:27:37;-91.16
2025-05-08 02:27:36;-16.91
2025-05-08 02:27:35;-33.66
2025-05-08 02:27:34;-74.41
2025-05-08 02:27:33;-34.16
2025-05-08 02:27:32;-62.16
2025-05-08 02:27:31;-45.41
2025-05-08 02:27:30;-81.16
2025-05-08 02:27:29;-52.66
2025-05-08 02:27:28;-62.16
2025-05-08 02:27:27;-68.91
2025-05-08 02:27:26;-49.91
2025-05-08 02:27:25;-38.16
2025-05-08 02:27:24;-73.91
2025-05-08 02:27:23;-35.91
2025-05-08 02:27:22;-71.66
2025-05-08 02:27:21;-66.66
2025-05-08 02:27:20;-97.91
2025-05-08 02:27:19;-39.41
2025-05-08 02:27:18;-38.91
2025-05-08 02:27:17;-80.16
2025-05-08 02:27:16;-91.91
2025-05-08 02:27:15;-16.91
2025-05-08 02:27:14;-21.41
2025-05-08 02:27:13;-47.66
2025-05-08 02:27:12;-95.16
2025-05-08 02:27:11;-16.41
2025-05-08 02:27:10;-24.16
2025-05-08 02:27:09;-28.16
2025-05-08 02:27:08;-11.41
2025-05-08 02:27:07;-25.91
2025-05-08 02:27:06;-87.91
2025-05-08 02:27:05;-47.66
2025-05-08 02:27:04;-95.66
2025-05-08 02:27:03;-90.66
2025-05-08 02:27:02;-95.16
2025-05-08 02:27:01;-65.66
2025-05-08 02:27:00;-26.66
2025-05-08 02:26:59;-1.91
2025-05-08 02:26:58;-55.66
2025-05-08 02:26:57;-72.91
2025-05-08 02:26:56;-39.41
2025-05-08 02:26:55;-91.91
2025-05-08 02:26:54;-11.41
2025-05-08 02:26:53;-25.91
2025-05-08 02:26:52;-54.41
2025-05-08 02:26:51;-14.16
2025-05-08 02:26:50;-47.16
2025-05-08 02:26:49;-78.41
2025-05-08 02:26:48;-20.41
2025-05-08 02:26:47;-81.41
2025-05-08 02:26:46;-51.16
2025-05-08 02:26:45;-90.91
2025-05-08 02:26:44;-50.66
2025-05-08 02:26:43;-32.66
2025-05-08 02:26:42;-32.66
2025-05-08 02:26:41;-6.41
2025-05-08 02:26:40;-28.16
2025-05-08 02:26:39;-4.16
2025-05-08 02:26:38;-33.16
2025-05-08 02:26:37;-43.91
2025-05-08 02:26:36;-1.91
2025-05-08 02:26:35;-6.41
2025-05-08 02:26:34;-70.66
2025-05-08 02:26:33;-23.16
2025-05-08 02:26:32;-58.91
2025-05-08 02:26:31;-39.91
2025-05-08 02:26:30;-8.66
2025-05-08 02:26:29;-68.41
2025-05-08 02:26:28;-29.91
2025-05-08 02:26:27;-70.66
2025-05-08 02:26:26;-30.41
2025-05-08 02:26:25;-80.16
2025-05-08 02:26:24;-99.16
2025-05-08 02:26:23;-46.66
2025-05-08 02:26:22;-41.66
2025-05-08 02:26:21;-6.41
2025-05-08 02:26:20;-1.91
2025-05-08 02:26:19;-75.66
2025-05-08 02:26:18;-68.41
2025-05-08 02:26:17;-41.66
2025-05-08 02:26:16;-6.66
2025-05-08 02:26:15;-56.91
2025-05-08 02:26:14;-51.91
2025-05-08 02:26:13;-74.66
2025-05-08 02:26:12;-27.66
2025-05-08 02:26:11;-25.41
2025-05-08 02:26:10;-90.91
2025-05-08 02:26:09;-33.91
2025-05-08 02:26:08;-45.66
2025-05-08 02:26:07;-50.16
2025-05-08 02:26:06;-78.66
2025-05-08 02:26:05;-98.16
2025-05-08 02:26:04;-88.16
2025-05-08 02:26:03;-14.91
2025-05-08 02:26:02;-67.41
2025-05-08 02:26:01;-65.66
2025-05-08 02:26:00;-32.66
2025-05-08 02:25:59;-56.16
2025-05-08 02:25:58;-0.91
2025-05-08 02:25:57;-84.66
2025-05-08 02:25:56;-20.41
2025-05-08 02:25:55;-94.16
2025-05-08 02:25:54;-20.41
2025-05-08 02:25:53;-46.66
2025-05-08 02:25:52;-79.66
2025-05-08 02:25:51;-84.16
2025-05-08 02:25:50;-67.91
2025-05-08 02:25:49;-56.16
2025-05-08 02:25:48;-70.16
2025-05-08 02:25:47;-48.91
2025-05-08 02:25:46;-91.41
2025-05-08 02:25:45;-84.91
2025-05-08 02:25:44;-66.41
2025-05-08 02:25:43;-62.41
2025-05-08 02:25:42;-6.66
2025-05-08 02:25:41;-89.91
2025-05-08 02:25:40;-27.16
2025-05-08 02:25:39;-65.16
2025-05-08 02:25:38;-90.91
2025-05-08 02:25:37;-62.91
2025-05-08 02:25:36;-86.41
2025-05-08 02:25:35;-46.16
2025-05-08 02:25:34;-38.91
2025-05-08 02:25:33;-12.66
2025-05-08 02:25:32;-43.91
2025-05-08 02:25:31;-76.91
2025-05-08 02:25:30;-65.16
2025-05-08 02:25:29;-7.66
2025-05-08 02:25:28;-65.16
2025-05-08 02:25:27;-31.66
2025-05-08 02:25:26;-43.91
2025-05-08 02:25:25;-19.91
2025-05-08 02:25:24;-17.16
2025-05-08 02:25:23;-24.91
2025-05-08 02:25:22;-9.91
2025-05-08 02:25:21;-84.16
2025-05-08 02:25:20;-33.91
2025-05-08 02:25:19;-79.16
2025-05-08 02:25:18;-37.91
2025-05-08 02:25:17;-87.66
2025-05-08 02:25:16;-2.16
2025-05-08 02:25:15;-30.66
2025-05-08 02:25:14;-25.66
2025-05-08 02:25:13;-41.91
2025-05-08 02:25:12;-96.66
2025-05-08 02:25:11;-88.41
2025-05-08 02:25:10;-54.16
2025-05-08 02:25:09;-48.66
2025-05-08 02:25:08;-12.66
2025-05-08 02:25:07;-78.66
2025-05-08 02:25:06;-12.66
2025-05-08 02:25:05;-28.91
2025-05-08 02:25:04;-66.91
2025-05-08 02:25:03;-14.41
2025-05-08 02:25:02;-50.66
2025-05-08 02:25:01;-85.91
2025-05-08 02:25:00;-86.41
2025-05-08 02:24:59;-64.66
2025-05-08 02:24:58;-5.41
2025-05-08 02:24:57;-5.41
2025-05-08 02:24:56;-40.66
2025-05-08 02:24:55;-26.16
2025-05-08 02:24:54;-17.16
2025-05-08 02:24:53;-54.66
2025-05-08 02:24:52;-26.66
2025-05-08 02:24:51;-42.91
2025-05-08 02:24:50;-64.66
2025-05-08 02:24:49;-69.16
2025-05-08 02:24:48;-90.41
2025-05-08 02:24:47;-93.16
2025-05-08 02:24:46;-76.41
2025-05-08 02:24:45;-50.16
2025-05-08 02:24:44;-33.41
2025-05-08 02:24:43;-16.66
2025-05-08 02:24:42;-34.66
2025-05-08 02:24:41;-63.16
2025-05-08 02:24:40;-24.66
2025-05-08 02:24:39;-96.16
2025-05-08 02:24:38;-56.41
2025-05-08 02:24:37;-14.41
2025-05-08 02:24:36;-13.91
2025-05-08 02:24:35;-21.66
2025-05-08 02:24:34;-35.66
2025-05-08 02:24:33;-9.41
2025-05-08 02:24:32;-9.41
2025-05-08 02:24:31;-99.91
2025-05-08 02:24:30;-54.66
2025-05-08 02:24:29;-30.66
2025-05-08 02:24:28;-61.41
2025-05-08 02:24:27;-49.66
2025-05-08 02:24:26;-36.91
2025-05-08 02:24:25;-84.41
2025-05-08 02:24:24;-10.66
2025-05-08 02:24:23;-96.66
2025-05-08 02:24:22;-72.66
2025-05-08 02:24:21;-53.66
2025-05-08 02:24:20;-74.91
2025-05-08 02:24:19;-25.66
2025-05-08 02:24:18;-13.91
2025-05-08 02:24:17;-23.41
2025-05-08 02:24:16;-97.66
2025-05-08 02:24:15;-28.41
2025-05-08 02:24:14;-23.41
2025-05-08 02:24:13;-40.16
2025-05-08 02:24:12;-42.41
2025-05-08 02:24:11;-73.66
2025-05-08 02:24:10;-29.16
2025-05-08 02:24:09;-1.16
2025-05-08 02:24:08;-64.41
2025-05-08 02:24:07;-50.41
2025-05-08 02:24:06;-63.16
2025-05-08 02:24:05;-97.16
2025-05-08 02:24:04;-70.91
2025-05-08 02:24:03;-54.16
2025-05-08 02:24:02;-37.91
2025-05-08 02:24:01;-70.41
2025-05-08 02:24:00;-37.41
2025-05-08 02:23:59;-11.16
2025-05-08 02:23:58;-66.41
2025-05-08 02:23:57;-3.91
2025-05-08 02:23:56;-94.41
2025-05-08 02:23:55;-44.66
2025-05-08 02:23:54;-51.41
2025-05-08 02:23:53;-51.41
2025-05-08 02:23:52;-56.41
2025-05-08 02:23:51;-46.41
2025-05-08 02:23:50;-70.91
2025-05-08 02:23:49;-73.66
2025-05-08 02:23:48;-22.91
