Fecha y Hora;CV-3031 - Válvula control nivel R-303
2025-05-07 23:11:01;28.81
2025-05-07 23:11:00;52.31
2025-05-07 23:10:59;90.81
2025-05-07 23:10:58;71.31
2025-05-07 23:10:57;97.06
2025-05-07 23:10:56;44.56
2025-05-07 23:10:55;6.56
2025-05-07 23:10:54;47.31
2025-05-07 23:10:53;30.56
2025-05-07 23:10:52;37.81
2025-05-07 23:10:51;30.56
2025-05-07 23:10:50;23.31
2025-05-07 23:10:49;4.31
2025-05-07 23:10:48;68.56
2025-05-07 23:10:47;83.06
2025-05-07 23:10:46;73.56
2025-05-07 23:10:45;18.81
2025-05-07 23:10:44;37.81
2025-05-07 23:10:43;68.56
2025-05-07 23:10:42;56.81
2025-05-07 23:10:41;87.56
2025-05-07 23:10:40;78.06
2025-05-07 23:10:39;70.81
2025-05-07 23:10:38;1.31
2025-05-07 23:10:37;10.81
2025-05-07 23:10:36;12.56
2025-05-07 23:10:35;14.31
2025-05-07 23:10:34;47.31
2025-05-07 23:10:33;7.06
2025-05-07 23:10:32;54.56
2025-05-07 23:10:31;16.56
2025-05-07 23:10:30;24.31
2025-05-07 23:10:29;38.31
2025-05-07 23:10:28;21.56
2025-05-07 23:10:27;52.31
2025-05-07 23:10:26;61.81
2025-05-07 23:10:25;95.31
2025-05-07 23:10:24;64.56
2025-05-07 23:10:23;42.81
2025-05-07 23:10:22;81.31
2025-05-07 23:10:21;40.56
2025-05-07 23:10:20;52.31
2025-05-07 23:10:19;61.81
2025-05-07 23:10:18;7.06
2025-05-07 23:10:17;66.81
2025-05-07 23:10:16;38.31
2025-05-07 23:10:15;57.31
2025-05-07 23:10:14;50.06
2025-05-07 23:10:13;55.06
2025-05-07 23:10:12;83.56
2025-05-07 23:10:11;5.31
2025-05-07 23:10:10;77.81
2025-05-07 23:10:09;27.06
2025-05-07 23:10:08;43.81
2025-05-07 23:10:07;-79.65
2025-05-07 23:10:06;51.56
2025-05-07 23:10:05;51.56
2025-05-07 23:10:04;52.81
2025-05-07 23:10:03;36.06
2025-05-07 23:10:02;31.56
2025-05-07 23:10:01;62.31
2025-05-07 23:10:00;12.06
2025-05-07 23:09:59;36.06
2025-05-07 23:09:58;83.56
2025-05-07 23:09:57;86.31
2025-05-07 23:09:56;90.81
2025-05-07 23:09:55;76.81
2025-05-07 23:09:54;76.81
2025-05-07 23:09:53;5.31
2025-05-07 23:09:52;3.06
2025-05-07 23:09:51;52.81
2025-05-07 23:09:50;41.06
2025-05-07 23:09:49;33.81
2025-05-07 23:09:48;38.81
2025-05-07 23:09:47;3.06
2025-05-07 23:09:46;62.81
2025-05-07 23:09:45;38.81
2025-05-07 23:09:44;36.06
2025-05-07 23:09:43;53.31
2025-05-07 23:09:42;84.06
2025-05-07 23:09:41;65.06
2025-05-07 23:09:40;72.31
2025-05-07 23:09:39;95.81
2025-05-07 23:09:38;15.31
2025-05-07 23:09:37;58.31
2025-05-07 23:09:36;5.06
2025-05-07 23:09:35;20.81
2025-05-07 23:09:34;-15.40
2025-05-07 23:09:33;70.06
2025-05-07 23:09:32;17.56
2025-05-07 23:09:31;86.81
2025-05-07 23:09:30;53.31
2025-05-07 23:09:29;98.56
2025-05-07 23:09:28;34.81
2025-05-07 23:09:27;19.81
2025-05-07 23:09:26;53.31
2025-05-07 23:09:25;29.31
2025-05-07 23:09:24;67.81
2025-05-07 23:09:23;91.31
2025-05-07 23:09:22;27.56
2025-05-07 23:09:21;82.31
2025-05-07 23:09:20;32.56
2025-05-07 23:09:19;35.81
2025-05-07 23:09:18;90.06
2025-05-07 23:09:17;37.56
2025-05-07 23:09:16;59.31
2025-05-07 23:09:15;46.56
2025-05-07 23:09:14;27.56
2025-05-07 23:09:13;58.31
2025-05-07 23:09:12;72.31
2025-05-07 23:09:11;55.56
2025-05-07 23:09:10;8.56
2025-05-07 23:09:09;89.06
2025-05-07 23:09:08;39.31
2025-05-07 23:09:07;58.31
2025-05-07 23:09:06;89.06
2025-05-07 23:09:05;56.06
2025-05-07 23:09:04;-55.65
2025-05-07 23:09:03;78.81
2025-05-07 23:09:02;-62.40
2025-05-07 23:09:01;73.81
2025-05-07 23:09:00;94.56
2025-05-07 23:08:59;29.81
2025-05-07 23:08:58;53.81
2025-05-07 23:08:57;13.56
2025-05-07 23:08:56;87.31
2025-05-07 23:08:55;34.81
2025-05-07 23:08:54;56.06
2025-05-07 23:08:53;18.06
2025-05-07 23:08:52;49.31
2025-05-07 23:08:51;80.56
2025-05-07 23:08:50;42.06
2025-05-07 23:08:49;66.06
2025-05-07 23:08:48;68.31
2025-05-07 23:08:47;61.06
2025-05-07 23:08:46;44.81
2025-05-07 23:08:45;37.56
2025-05-07 23:08:44;66.06
2025-05-07 23:08:43;75.56
2025-05-07 23:08:42;53.81
2025-05-07 23:08:41;73.81
2025-05-07 23:08:40;21.31
2025-05-07 23:08:39;20.81
2025-05-07 23:08:38;66.06
2025-05-07 23:08:37;63.81
2025-05-07 23:08:36;90.06
2025-05-07 23:08:35;1.81
2025-05-07 23:08:34;28.06
2025-05-07 23:08:33;-84.15
2025-05-07 23:08:32;11.81
2025-05-07 23:08:31;-22.15
2025-05-07 23:08:30;52.06
2025-05-07 23:08:29;78.81
2025-05-07 23:08:28;69.31
2025-05-07 23:08:27;59.81
2025-05-07 23:08:26;-34.40
2025-05-07 23:08:25;-70.15
2025-05-07 23:08:24;21.31
2025-05-07 23:08:23;40.31
2025-05-07 23:08:22;73.81
2025-05-07 23:08:21;50.31
2025-05-07 23:08:20;52.06
2025-05-07 23:08:19;30.81
2025-05-07 23:08:18;11.81
2025-05-07 23:08:17;99.56
2025-05-07 23:08:16;92.81
2025-05-07 23:08:15;85.56
2025-05-07 23:08:14;19.06
2025-05-07 23:08:13;35.81
2025-05-07 23:08:12;33.06
2025-05-07 23:08:11;28.56
2025-05-07 23:08:10;87.81
2025-05-07 23:08:09;68.81
2025-05-07 23:08:08;11.81
2025-05-07 23:08:07;38.06
2025-05-07 23:08:06;-46.15
2025-05-07 23:08:05;19.06
2025-05-07 23:08:04;28.56
2025-05-07 23:08:03;54.81
2025-05-07 23:08:02;-76.40
2025-05-07 23:08:01;-0.40
2025-05-07 23:08:00;-14.90
2025-05-07 23:07:59;95.06
2025-05-07 23:07:58;-5.90
2025-05-07 23:07:57;-41.65
2025-05-07 23:07:56;26.31
2025-05-07 23:07:55;-79.65
2025-05-07 23:07:54;59.81
2025-05-07 23:07:53;69.31
2025-05-07 23:07:52;5.06
2025-05-07 23:07:51;-84.15
2025-05-07 23:07:50;2.31
2025-05-07 23:07:49;43.06
2025-05-07 23:07:48;97.31
2025-05-07 23:07:47;-15.40
2025-05-07 23:07:46;-53.40
2025-05-07 23:07:45;43.06
2025-05-07 23:07:44;50.31
2025-05-07 23:07:43;43.06
2025-05-07 23:07:42;-15.40
2025-05-07 23:07:41;-51.15
2025-05-07 23:07:40;-3.15
2025-05-07 23:07:39;-96.40
2025-05-07 23:07:38;-37.90
2025-05-07 23:07:37;-14.40
2025-05-07 23:07:36;-47.90
2025-05-07 23:07:35;-98.15
2025-05-07 23:07:34;-19.40
2025-05-07 23:07:33;-46.15
2025-05-07 23:07:32;-43.40
2025-05-07 23:07:31;-84.15
2025-05-07 23:07:30;-35.65
2025-05-07 23:07:29;-54.15
2025-05-07 23:07:28;-64.15
2025-05-07 23:07:27;-46.15
2025-05-07 23:07:26;-89.15
2025-05-07 23:07:25;-17.65
2025-05-07 23:07:24;-65.15
2025-05-07 23:07:23;-3.15
2025-05-07 23:07:22;-29.40
2025-05-07 23:07:21;-88.65
2025-05-07 23:07:20;-24.40
2025-05-07 23:07:19;-22.15
2025-05-07 23:07:18;-24.90
2025-05-07 23:07:17;-27.15
2025-05-07 23:07:16;-45.65
2025-05-07 23:07:15;-33.90
2025-05-07 23:07:14;-76.90
2025-05-07 23:07:13;-31.65
2025-05-07 23:07:12;-38.90
2025-05-07 23:07:11;-46.15
2025-05-07 23:07:10;-24.40
2025-05-07 23:07:09;-72.40
2025-05-07 23:07:08;-7.65
2025-05-07 23:07:07;-7.65
2025-05-07 23:07:06;-17.15
2025-05-07 23:07:05;-93.15
2025-05-07 23:07:04;-48.40
2025-05-07 23:07:03;-69.65
2025-05-07 23:07:02;-98.15
2025-05-07 23:07:01;-5.40
2025-05-07 23:07:00;-57.90
2025-05-07 23:06:59;-22.90
2025-05-07 23:06:58;-73.15
2025-05-07 23:06:57;-32.40
2025-05-07 23:06:56;-90.90
2025-05-07 23:06:55;-64.15
2025-05-07 23:06:54;-88.15
2025-05-07 23:06:53;-79.15
2025-05-07 23:06:52;-38.40
2025-05-07 23:06:51;-83.65
2025-05-07 23:06:50;-66.90
2025-05-07 23:06:49;-88.65
2025-05-07 23:06:48;-45.65
2025-05-07 23:06:47;-90.40
2025-05-07 23:06:46;-63.65
2025-05-07 23:06:45;-35.15
2025-05-07 23:06:44;-23.40
2025-05-07 23:06:43;-92.15
2025-05-07 23:06:42;-23.90
2025-05-07 23:06:41;-47.90
2025-05-07 23:06:40;-78.65
2025-05-07 23:06:39;-85.90
2025-05-07 23:06:38;-4.90
2025-05-07 23:06:37;-87.65
2025-05-07 23:06:36;-54.65
2025-05-07 23:06:35;-88.15
2025-05-07 23:06:34;-13.90
2025-05-07 23:06:33;-32.90
2025-05-07 23:06:32;-71.40
2025-05-07 23:06:31;-42.90
2025-05-07 23:06:30;-99.90
2025-05-07 23:06:29;-7.65
2025-05-07 23:06:28;-4.90
2025-05-07 23:06:27;-87.15
2025-05-07 23:06:26;-3.40
2025-05-07 23:06:25;-21.15
2025-05-07 23:06:24;-83.15
2025-05-07 23:06:23;-40.15
2025-05-07 23:06:22;-37.90
2025-05-07 23:06:21;-40.15
2025-05-07 23:06:20;-92.65
2025-05-07 23:06:19;-56.90
2025-05-07 23:06:18;-73.65
2025-05-07 23:06:17;-90.40
2025-05-07 23:06:16;-97.15
2025-05-07 23:06:15;-4.40
2025-05-07 23:06:14;-32.90
2025-05-07 23:06:13;-66.40
2025-05-07 23:06:12;-27.90
2025-05-07 23:06:11;-92.65
2025-05-07 23:06:10;-47.40
2025-05-07 23:06:09;-80.40
2025-05-07 23:06:08;-61.40
2025-05-07 23:06:07;-92.65
2025-05-07 23:06:06;-75.90
2025-05-07 23:06:05;-49.65
2025-05-07 23:06:04;-89.90
2025-05-07 23:06:03;-89.90
2025-05-07 23:06:02;-71.40
2025-05-07 23:06:01;-11.65
2025-05-07 23:06:00;-54.15
2025-05-07 23:05:59;-15.65
2025-05-07 23:05:58;-46.90
2025-05-07 23:05:57;-84.90
2025-05-07 23:05:56;-36.65
2025-05-07 23:05:55;-5.90
2025-05-07 23:05:54;-34.90
2025-05-07 23:05:53;-9.65
2025-05-07 23:05:52;-64.40
2025-05-07 23:05:51;-8.90
2025-05-07 23:05:50;-27.90
2025-05-07 23:05:49;-49.65
2025-05-07 23:05:48;-15.65
2025-05-07 23:05:47;-20.65
2025-05-07 23:05:46;-73.15
2025-05-07 23:05:45;-34.65
2025-05-07 23:05:44;-3.90
2025-05-07 23:05:43;-22.90
2025-05-07 23:05:42;-16.15
2025-05-07 23:05:41;-60.90
2025-05-07 23:05:40;-94.40
2025-05-07 23:05:39;-65.40
2025-05-07 23:05:38;-99.40
2025-05-07 23:05:37;-32.40
2025-05-07 23:05:36;-1.65
2025-05-07 23:05:35;-1.15
2025-05-07 23:05:34;-16.15
2025-05-07 23:05:33;-63.15
2025-05-07 23:05:32;-32.40
2025-05-07 23:05:31;-70.40
2025-05-07 23:05:30;-72.65
2025-05-07 23:05:29;-84.40
2025-05-07 23:05:28;-44.15
2025-05-07 23:05:27;-44.15
2025-05-07 23:05:26;-82.15
2025-05-07 23:05:25;-87.40
2025-05-07 23:05:24;-76.65
2025-05-07 23:05:23;-16.40
2025-05-07 23:05:22;-12.90
2025-05-07 23:05:21;-70.40
2025-05-07 23:05:20;-15.65
2025-05-07 23:05:19;-39.15
2025-05-07 23:05:18;-74.90
2025-05-07 23:05:17;-10.65
2025-05-07 23:05:16;-55.90
2025-05-07 23:05:15;-65.40
2025-05-07 23:05:14;-79.40
2025-05-07 23:05:13;-98.90
2025-05-07 23:05:12;-31.90
2025-05-07 23:05:11;-91.65
2025-05-07 23:05:10;-12.90
2025-05-07 23:05:09;-65.40
2025-05-07 23:05:08;-86.15
2025-05-07 23:05:07;-12.40
2025-05-07 23:05:06;-62.65
2025-05-07 23:05:05;-52.15
2025-05-07 23:05:04;-69.40
2025-05-07 23:05:03;-85.65
2025-05-07 23:05:02;-52.15
2025-05-07 23:05:01;-38.15
2025-05-07 23:05:00;-12.40
2025-05-07 23:04:59;-60.40
2025-05-07 23:04:58;-79.40
2025-05-07 23:04:57;-12.90
2025-05-07 23:04:56;-24.65
2025-05-07 23:04:55;-3.40
2025-05-07 23:04:54;-19.65
2025-05-07 23:04:53;-16.40
2025-05-07 23:04:52;-27.65
2025-05-07 23:04:51;-19.65
2025-05-07 23:04:50;-74.40
2025-05-07 23:04:49;-0.65
2025-05-07 23:04:48;-10.65
2025-05-07 23:04:47;-45.90
2025-05-07 23:04:46;-55.40
2025-05-07 23:04:45;-12.40
2025-05-07 23:04:44;-0.65
2025-05-07 23:04:43;-66.15
2025-05-07 23:04:42;-24.15
2025-05-07 23:04:41;-49.90
2025-05-07 23:04:40;-81.65
2025-05-07 23:04:39;-83.90
2025-05-07 23:04:38;-5.15
2025-05-07 23:04:37;-2.90
2025-05-07 23:04:36;-50.90
2025-05-07 23:04:35;-26.90
2025-05-07 23:04:34;-5.15
2025-05-07 23:04:33;-62.15
2025-05-07 23:04:32;-40.40
2025-05-07 23:04:31;-24.15
2025-05-07 23:04:30;-93.40
2025-05-07 23:04:29;-74.40
2025-05-07 23:04:28;-33.65
2025-05-07 23:04:27;-81.15
2025-05-07 23:04:26;-69.40
2025-05-07 23:04:25;-7.40
2025-05-07 23:04:24;-25.90
2025-05-07 23:04:23;-99.65
2025-05-07 23:04:22;-45.15
2025-05-07 23:04:21;-17.65
2025-05-07 23:04:20;-96.40
2025-05-07 23:04:19;-30.90
2025-05-07 23:04:18;-21.90
2025-05-07 23:04:17;-83.40
2025-05-07 23:04:16;-64.40
2025-05-07 23:04:15;-7.40
2025-05-07 23:04:14;-63.90
2025-05-07 23:04:13;-32.65
2025-05-07 23:04:12;-13.65
2025-05-07 23:04:11;-6.40
2025-05-07 23:04:10;-20.40
2025-05-07 23:04:09;-76.15
2025-05-07 23:04:08;-33.15
2025-05-07 23:04:07;-28.65
2025-05-07 23:04:06;-49.90
2025-05-07 23:04:05;-47.15
2025-05-07 23:04:04;-78.40
2025-05-07 23:04:03;-23.65
2025-05-07 23:04:02;-16.40
2025-05-07 23:04:01;-11.90
2025-05-07 23:04:00;-52.15
2025-05-07 23:03:59;-99.65
2025-05-07 23:03:58;-78.40
2025-05-07 23:03:57;-54.40
2025-05-07 23:03:56;-85.15
2025-05-07 23:03:55;-21.40
2025-05-07 23:03:54;-66.15
2025-05-07 23:03:53;-97.40
2025-05-07 23:03:52;-11.40
2025-05-07 23:03:51;-88.65
2025-05-07 23:03:50;-14.90
2025-05-07 23:03:49;-26.65
2025-05-07 23:03:48;-73.40
2025-05-07 23:03:47;-25.90
2025-05-07 23:03:46;-54.40
2025-05-07 23:03:45;-95.15
2025-05-07 23:03:44;-54.40
2025-05-07 23:03:43;-39.90
2025-05-07 23:03:42;-28.15
2025-05-07 23:03:41;-90.15
2025-05-07 23:03:40;-6.90
2025-05-07 23:03:39;-85.15
2025-05-07 23:03:38;-4.65
2025-05-07 23:03:37;-9.15
2025-05-07 23:03:36;-94.65
2025-05-07 23:03:35;-11.40
2025-05-07 23:03:34;-82.90
2025-05-07 23:03:33;-35.40
2025-05-07 23:03:32;-31.65
2025-05-07 23:03:31;-13.15
2025-05-07 23:03:30;-60.65
2025-05-07 23:03:29;-9.15
2025-05-07 23:03:28;-56.65
2025-05-07 23:03:27;-1.90
2025-05-07 23:03:26;-18.15
2025-05-07 23:03:25;-6.40
2025-05-07 23:03:24;-96.90
2025-05-07 23:03:23;-10.90
2025-05-07 23:03:22;-74.15
2025-05-07 23:03:21;-43.90
2025-05-07 23:03:20;-46.15
2025-05-07 23:03:19;-40.65
2025-05-07 23:03:18;-75.90
2025-05-07 23:03:17;-12.65
2025-05-07 23:03:16;-34.40
2025-05-07 23:03:15;-94.15
2025-05-07 23:03:14;-96.40
2025-05-07 23:03:13;-8.15
2025-05-07 23:03:12;-94.15
2025-05-07 23:03:11;-72.90
2025-05-07 23:03:10;-51.15
2025-05-07 23:03:09;-67.90
2025-05-07 23:03:08;-56.15
2025-05-07 23:03:07;-0.90
2025-05-07 23:03:06;-1.40
2025-05-07 23:03:05;-55.65
2025-05-07 23:03:04;-51.15
2025-05-07 23:03:03;-75.15
2025-05-07 23:03:02;-10.90
2025-05-07 23:03:01;-86.90
2025-05-07 23:03:00;-43.90
2025-05-07 23:02:59;-5.40
2025-05-07 23:02:58;-83.15
2025-05-07 23:02:57;-84.15
2025-05-07 23:02:56;-53.40
2025-05-07 23:02:55;-19.90
2025-05-07 23:02:54;-27.15
2025-05-07 23:02:53;-91.40
2025-05-07 23:02:52;-67.40
2025-05-07 23:02:51;-79.65
2025-05-07 23:02:50;-38.90
2025-05-07 23:02:49;-27.15
2025-05-07 23:02:48;-59.15
2025-05-07 23:02:47;-9.90
2025-05-07 23:02:46;-49.15
2025-05-07 23:02:45;-18.40
2025-05-07 23:02:44;-48.40
2025-05-07 23:02:43;-32.15
2025-05-07 23:02:42;-79.15
2025-05-07 23:02:41;-55.65
2025-05-07 23:02:40;-81.90
2025-05-07 23:02:39;-62.90
2025-05-07 23:02:38;-38.90
2025-05-07 23:02:37;-19.90
2025-05-07 23:02:36;-93.65
2025-05-07 23:02:35;-46.15
2025-05-07 23:02:34;-53.40
2025-05-07 23:02:33;-53.40
2025-05-07 23:02:32;-55.15
2025-05-07 23:02:31;-89.40
2025-05-07 23:02:30;-47.40
2025-05-07 23:02:29;-33.40
2025-05-07 23:02:28;-66.40
2025-05-07 23:02:27;-60.15
2025-05-07 23:02:26;-19.40
2025-05-07 23:02:25;-50.65
2025-05-07 23:02:24;-9.90
2025-05-07 23:02:23;-85.90
2025-05-07 23:02:22;-67.40
2025-05-07 23:02:21;-50.65
2025-05-07 23:02:20;-52.90
2025-05-07 23:02:19;-43.40
2025-05-07 23:02:18;-55.15
2025-05-07 23:02:17;-39.65
2025-05-07 23:02:16;-36.40
2025-05-07 23:02:15;-41.90
2025-05-07 23:02:14;-71.90
2025-05-07 23:02:13;-12.15
2025-05-07 23:02:12;-85.90
2025-05-07 23:02:11;-9.90
2025-05-07 23:02:10;-22.90
2025-05-07 23:02:09;-60.15
2025-05-07 23:02:08;-98.15
2025-05-07 23:02:07;-12.15
2025-05-07 23:02:06;-50.15
2025-05-07 23:02:05;-66.90
2025-05-07 23:02:04;-74.15
2025-05-07 23:02:03;-50.15
2025-05-07 23:02:02;-48.40
2025-05-07 23:02:01;-23.90
2025-05-07 23:02:00;-64.65
2025-05-07 23:01:59;-18.90
2025-05-07 23:01:58;-4.90
2025-05-07 23:01:57;-85.90
2025-05-07 23:01:56;-19.40
2025-05-07 23:01:55;-4.90
2025-05-07 23:01:54;-93.15
2025-05-07 23:01:53;-23.90
2025-05-07 23:01:52;-23.90
2025-05-07 23:01:51;-33.40
2025-05-07 23:01:50;-33.40
2025-05-07 23:01:49;-78.65
2025-05-07 23:01:48;-50.15
2025-05-07 23:01:47;-71.90
2025-05-07 23:01:46;-40.15
2025-05-07 23:01:45;-13.40
2025-05-07 23:01:44;-69.90
2025-05-07 23:01:43;-68.15
2025-05-07 23:01:42;-7.15
2025-05-07 23:01:41;-47.90
2025-05-07 23:01:40;-63.65
2025-05-07 23:01:39;-25.15
2025-05-07 23:01:38;-58.65
2025-05-07 23:01:37;-51.90
2025-05-07 23:01:36;-6.15
2025-05-07 23:01:35;-54.65
2025-05-07 23:01:34;-2.15
2025-05-07 23:01:33;-73.65
2025-05-07 23:01:32;-45.15
2025-05-07 23:01:31;-30.65
2025-05-07 23:01:30;-21.15
2025-05-07 23:01:29;-16.65
2025-05-07 23:01:28;-70.90
2025-05-07 23:01:27;-87.65
2025-05-07 23:01:26;-23.40
2025-05-07 23:01:25;-65.90
2025-05-07 23:01:24;-58.65
2025-05-07 23:01:23;-96.65
2025-05-07 23:01:22;-85.40
2025-05-07 23:01:21;-13.90
2025-05-07 23:01:20;-42.40
2025-05-07 23:01:19;-80.90
2025-05-07 23:01:18;-89.90
2025-05-07 23:01:17;-25.65
2025-05-07 23:01:16;-13.90
2025-05-07 23:01:15;-4.40
2025-05-07 23:01:14;-19.65
2025-05-07 23:01:13;-59.40
2025-05-07 23:01:12;-17.40
2025-05-07 23:01:11;-3.90
2025-05-07 23:01:10;-8.90
2025-05-07 23:01:09;-97.15
2025-05-07 23:01:08;-25.15
2025-05-07 23:01:07;-1.65
2025-05-07 23:01:06;-63.15
2025-05-07 23:01:05;-73.15
2025-05-07 23:01:04;-29.65
2025-05-07 23:01:03;-44.15
2025-05-07 23:01:02;-68.15
2025-05-07 23:01:01;-22.90
2025-05-07 23:01:00;-3.90
2025-05-07 23:00:59;-41.90
2025-05-07 23:00:58;-89.90
2025-05-07 23:00:57;-39.65
2025-05-07 23:00:56;-77.15
2025-05-07 23:00:55;-27.90
2025-05-07 23:00:54;-70.40
2025-05-07 23:00:53;-63.15
2025-05-07 23:00:52;-32.40
2025-05-07 23:00:51;-20.65
2025-05-07 23:00:50;-6.15
2025-05-07 23:00:49;-96.15
2025-05-07 23:00:48;-64.90
2025-05-07 23:00:47;-90.65
2025-05-07 23:00:46;-81.15
2025-05-07 23:00:45;-97.40
2025-05-07 23:00:44;-79.90
2025-05-07 23:00:43;-50.90
2025-05-07 23:00:42;-2.90
2025-05-07 23:00:41;-44.90
2025-05-07 23:00:40;-85.65
2025-05-07 23:00:39;-1.15
2025-05-07 23:00:38;-65.40
2025-05-07 23:00:37;-31.90
2025-05-07 23:00:36;-25.15
2025-05-07 23:00:35;-74.90
2025-05-07 23:00:34;-58.15
2025-05-07 23:00:33;-5.65
2025-05-07 23:00:32;-86.65
2025-05-07 23:00:31;-22.40
2025-05-07 23:00:30;-31.90
2025-05-07 23:00:29;-84.40
2025-05-07 23:00:28;-50.90
2025-05-07 23:00:27;-74.40
2025-05-07 23:00:26;-60.40
2025-05-07 23:00:25;-5.65
2025-05-07 23:00:24;-45.90
2025-05-07 23:00:23;-67.65
2025-05-07 23:00:22;-29.65
2025-05-07 23:00:21;-91.15
2025-05-07 23:00:20;-12.40
2025-05-07 23:00:19;-98.40
2025-05-07 23:00:18;-72.65
2025-05-07 23:00:17;-39.15
2025-05-07 23:00:16;-64.90
2025-05-07 23:00:15;-64.90
2025-05-07 23:00:14;-36.40
2025-05-07 23:00:13;-52.15
2025-05-07 23:00:12;-57.65
2025-05-07 23:00:11;-89.15
2025-05-07 23:00:10;-87.40
2025-05-07 23:00:09;-28.15
2025-05-07 23:00:08;-93.40
2025-05-07 23:00:07;-67.15
2025-05-07 23:00:06;-0.65
2025-05-07 23:00:05;-72.15
2025-05-07 23:00:04;-95.65
2025-05-07 23:00:03;-48.15
2025-05-07 23:00:02;-93.40
2025-05-07 23:00:01;-10.15
2025-05-07 23:00:00;-50.90
2025-05-07 22:59:59;-91.15
2025-05-07 22:59:58;-11.90
2025-05-07 22:59:57;-25.40
2025-05-07 22:59:56;-96.40
2025-05-07 22:59:55;-63.90
2025-05-07 22:59:54;-78.40
2025-05-07 22:59:53;-74.40
2025-05-07 22:59:52;-53.15
2025-05-07 22:59:51;-88.40
2025-05-07 22:59:50;-83.40
2025-05-07 22:59:49;-10.15
2025-05-07 22:59:48;-38.65
2025-05-07 22:59:47;-47.65
2025-05-07 22:59:46;-54.90
2025-05-07 22:59:45;-26.40
2025-05-07 22:59:44;-88.90
2025-05-07 22:59:43;-43.15
2025-05-07 22:59:42;-86.15
2025-05-07 22:59:41;-2.40
2025-05-07 22:59:40;-59.90
2025-05-07 22:59:39;-36.15
2025-05-07 22:59:38;-8.15
2025-05-07 22:59:37;-39.90
2025-05-07 22:59:36;-21.40
2025-05-07 22:59:35;-2.40
2025-05-07 22:59:34;-7.40
2025-05-07 22:59:33;-76.15
2025-05-07 22:59:32;-2.40
2025-05-07 22:59:31;-16.90
2025-05-07 22:59:30;-52.65
2025-05-07 22:59:29;-78.40
2025-05-07 22:59:28;-85.65
2025-05-07 22:59:27;-40.40
2025-05-07 22:59:26;-71.15
2025-05-07 22:59:25;-28.15
2025-05-07 22:59:24;-28.65
2025-05-07 22:59:23;-6.90
2025-05-07 22:59:22;-87.90
2025-05-07 22:59:21;-18.15
2025-05-07 22:59:20;-80.65
2025-05-07 22:59:19;-25.90
2025-05-07 22:59:18;-49.90
2025-05-07 22:59:17;-66.65
2025-05-07 22:59:16;-99.65
2025-05-07 22:59:15;-40.40
2025-05-07 22:59:14;-61.65
2025-05-07 22:59:13;-20.90
2025-05-07 22:59:12;-99.65
2025-05-07 22:59:11;-54.90
2025-05-07 22:59:10;-73.40
2025-05-07 22:59:09;-82.90
2025-05-07 22:59:08;-41.65
2025-05-07 22:59:07;-4.40
2025-05-07 22:59:06;-74.15
2025-05-07 22:59:05;-9.90
2025-05-07 22:59:04;-14.90
2025-05-07 22:59:03;-41.65
2025-05-07 22:59:02;-99.15
2025-05-07 22:59:01;-9.15
2025-05-07 22:59:00;-23.15
2025-05-07 22:58:59;-70.65
2025-05-07 22:58:58;-85.15
2025-05-07 22:58:57;-80.15
2025-05-07 22:58:56;-23.15
2025-05-07 22:58:55;-82.90
2025-05-07 22:58:54;-47.15
2025-05-07 22:58:53;-96.40
2025-05-07 22:58:52;-42.15
2025-05-07 22:58:51;-56.65
2025-05-07 22:58:50;-82.90
2025-05-07 22:58:49;-27.65
2025-05-07 22:58:48;-66.15
2025-05-07 22:58:47;-60.65
2025-05-07 22:58:46;-82.40
2025-05-07 22:58:45;-56.15
2025-05-07 22:58:44;-39.90
2025-05-07 22:58:43;-18.15
2025-05-07 22:58:42;-92.40
2025-05-07 22:58:41;-82.40
2025-05-07 22:58:40;-70.65
2025-05-07 22:58:39;-72.90
2025-05-07 22:58:38;-84.65
2025-05-07 22:58:37;-68.40
2025-05-07 22:58:36;-14.40
2025-05-07 22:58:35;-85.90
2025-05-07 22:58:34;-7.15
2025-05-07 22:58:33;-96.90
2025-05-07 22:58:32;-8.65
2025-05-07 22:58:31;-81.90
2025-05-07 22:58:30;-27.15
2025-05-07 22:58:29;-60.65
2025-05-07 22:58:28;-79.15
2025-05-07 22:58:27;-82.40
2025-05-07 22:58:26;-41.65
2025-05-07 22:58:25;-72.40
2025-05-07 22:58:24;-39.40
2025-05-07 22:58:23;-20.40
2025-05-07 22:58:22;-20.40
2025-05-07 22:58:21;-0.90
2025-05-07 22:58:20;-51.15
2025-05-07 22:58:19;-58.40
2025-05-07 22:58:18;-39.40
2025-05-07 22:58:17;-77.40
2025-05-07 22:58:16;-81.40
2025-05-07 22:58:15;-28.90
2025-05-07 22:58:14;-7.65
2025-05-07 22:58:13;-28.90
2025-05-07 22:58:12;-61.40
2025-05-07 22:58:11;-81.40
2025-05-07 22:58:10;-60.65
2025-05-07 22:58:09;-74.65
2025-05-07 22:58:08;-86.90
2025-05-07 22:58:07;-53.40
2025-05-07 22:58:06;-95.90
2025-05-07 22:58:05;-43.40
2025-05-07 22:58:04;-69.65
2025-05-07 22:58:03;-83.15
2025-05-07 22:58:02;-50.65
2025-05-07 22:58:01;-98.15
2025-05-07 22:58:00;-70.15
2025-05-07 22:57:59;-3.15
2025-05-07 22:57:58;-3.15
2025-05-07 22:57:57;-36.65
2025-05-07 22:57:56;-22.15
