Fecha y Hora;LIT-3039 - Nivel reactor R-303
2025-05-07 22:37:42;-28.36
2025-05-07 22:37:41;-42.86
2025-05-07 22:37:40;-21.61
2025-05-07 22:37:39;-75.86
2025-05-07 22:37:38;-54.61
2025-05-07 22:37:37;-47.36
2025-05-07 22:37:36;-60.86
2025-05-07 22:37:35;-55.86
2025-05-07 22:37:34;-11.61
2025-05-07 22:37:33;-16.61
2025-05-07 22:37:32;-47.36
2025-05-07 22:37:31;-68.61
2025-05-07 22:37:30;-61.36
2025-05-07 22:37:29;-85.36
2025-05-07 22:37:28;-23.36
2025-05-07 22:37:27;-82.61
2025-05-07 22:37:26;-40.11
2025-05-07 22:37:25;-28.36
2025-05-07 22:37:24;-47.36
2025-05-07 22:37:23;-8.86
2025-05-07 22:37:22;-8.86
2025-05-07 22:37:21;-61.36
2025-05-07 22:37:20;-23.36
2025-05-07 22:37:19;-2.11
2025-05-07 22:37:18;-20.11
2025-05-07 22:37:17;-37.36
2025-05-07 22:37:16;-25.11
2025-05-07 22:37:15;-57.61
2025-05-07 22:37:14;-0.61
2025-05-07 22:37:13;-97.86
2025-05-07 22:37:12;-89.86
2025-05-07 22:37:11;-58.61
2025-05-07 22:37:10;-30.11
2025-05-07 22:37:09;-8.86
2025-05-07 22:37:08;-13.36
2025-05-07 22:37:07;-65.86
2025-05-07 22:37:06;-25.11
2025-05-07 22:37:05;-77.61
2025-05-07 22:37:04;-92.11
2025-05-07 22:37:03;-32.36
2025-05-07 22:37:02;-65.36
2025-05-07 22:37:01;-3.36
2025-05-07 22:37:00;-84.86
2025-05-07 22:36:59;-60.36
2025-05-07 22:36:58;-60.36
2025-05-07 22:36:57;-91.11
2025-05-07 22:36:56;-50.86
2025-05-07 22:36:55;-96.11
2025-05-07 22:36:54;-82.11
2025-05-07 22:36:53;-6.11
2025-05-07 22:36:52;-79.86
2025-05-07 22:36:51;-48.61
2025-05-07 22:36:50;-15.11
2025-05-07 22:36:49;-20.11
2025-05-07 22:36:48;-82.11
2025-05-07 22:36:47;-34.61
2025-05-07 22:36:46;-98.86
2025-05-07 22:36:45;-39.61
2025-05-07 22:36:44;-55.36
2025-05-07 22:36:43;-34.36
2025-05-07 22:36:42;-31.36
2025-05-07 22:36:41;-50.86
2025-05-07 22:36:40;-44.11
2025-05-07 22:36:39;-79.86
2025-05-07 22:36:38;-68.11
2025-05-07 22:36:37;-12.86
2025-05-07 22:36:36;-84.36
2025-05-07 22:36:35;-72.61
2025-05-07 22:36:34;-79.86
2025-05-07 22:36:33;-22.36
2025-05-07 22:36:32;-10.61
2025-05-07 22:36:31;-50.86
2025-05-07 22:36:30;-74.86
2025-05-07 22:36:29;-50.86
2025-05-07 22:36:28;-93.86
2025-05-07 22:36:27;-15.11
2025-05-07 22:36:26;-96.11
2025-05-07 22:36:25;-69.36
2025-05-07 22:36:24;-0.61
2025-05-07 22:36:23;-60.36
2025-05-07 22:36:22;-5.61
2025-05-07 22:36:21;-79.36
2025-05-07 22:36:20;-24.61
2025-05-07 22:36:19;-26.86
2025-05-07 22:36:18;-10.11
2025-05-07 22:36:17;-83.86
2025-05-07 22:36:16;-3.36
2025-05-07 22:36:15;-79.36
2025-05-07 22:36:14;-17.36
2025-05-07 22:36:13;-37.11
2025-05-07 22:36:12;-9.61
2025-05-07 22:36:11;-25.36
2025-05-07 22:36:10;-65.61
2025-05-07 22:36:09;-94.61
2025-05-07 22:36:08;-33.11
2025-05-07 22:36:07;-75.61
2025-05-07 22:36:06;-66.11
2025-05-07 22:36:05;-99.61
2025-05-07 22:36:04;-25.86
2025-05-07 22:36:03;-29.11
2025-05-07 22:36:02;-38.61
2025-05-07 22:36:01;-14.61
2025-05-07 22:36:00;-78.86
2025-05-07 22:35:59;-31.36
2025-05-07 22:35:58;-10.11
2025-05-07 22:35:57;-5.11
2025-05-07 22:35:56;-97.86
2025-05-07 22:35:55;-81.61
2025-05-07 22:35:54;-36.36
2025-05-07 22:35:53;-73.86
2025-05-07 22:35:52;-12.36
2025-05-07 22:35:51;-13.61
2025-05-07 22:35:50;-75.61
2025-05-07 22:35:49;-78.86
2025-05-07 22:35:48;-9.61
2025-05-07 22:35:47;-86.11
2025-05-07 22:35:46;-57.61
2025-05-07 22:35:45;-76.61
2025-05-07 22:35:44;-50.36
2025-05-07 22:35:43;-26.36
2025-05-07 22:35:42;-43.86
2025-05-07 22:35:41;-85.11
2025-05-07 22:35:40;-39.36
2025-05-07 22:35:39;-92.36
2025-05-07 22:35:38;-57.11
2025-05-07 22:35:37;-97.86
2025-05-07 22:35:36;-66.61
2025-05-07 22:35:35;-83.36
2025-05-07 22:35:34;-33.11
2025-05-07 22:35:33;-0.11
2025-05-07 22:35:32;-78.36
2025-05-07 22:35:31;-19.11
2025-05-07 22:35:30;-35.86
2025-05-07 22:35:29;-71.11
2025-05-07 22:35:28;-24.11
2025-05-07 22:35:27;-57.11
2025-05-07 22:35:26;-86.11
2025-05-07 22:35:25;-24.11
2025-05-07 22:35:24;-38.11
2025-05-07 22:35:23;-6.86
2025-05-07 22:35:22;-4.11
2025-05-07 22:35:21;-40.36
2025-05-07 22:35:20;-49.86
2025-05-07 22:35:19;-45.36
2025-05-07 22:35:18;-99.61
2025-05-07 22:35:17;-50.11
2025-05-07 22:35:16;-56.11
2025-05-07 22:35:15;-15.36
2025-05-07 22:35:14;-75.61
2025-05-07 22:35:13;-84.61
2025-05-07 22:35:12;-20.36
2025-05-07 22:35:11;-60.11
2025-05-07 22:35:10;-62.36
2025-05-07 22:35:09;-84.11
2025-05-07 22:35:08;-19.36
2025-05-07 22:35:07;-80.61
2025-05-07 22:35:06;-39.86
2025-05-07 22:35:05;-16.36
2025-05-07 22:35:04;-82.86
2025-05-07 22:35:03;-32.61
2025-05-07 22:35:02;-99.11
2025-05-07 22:35:01;-32.61
2025-05-07 22:35:00;-94.61
2025-05-07 22:34:59;-51.61
2025-05-07 22:34:58;-1.86
2025-05-07 22:34:57;-96.86
2025-05-07 22:34:56;-32.11
2025-05-07 22:34:55;-5.36
2025-05-07 22:34:54;-27.61
2025-05-07 22:34:53;-70.61
2025-05-07 22:34:52;-72.86
2025-05-07 22:34:51;-68.36
2025-05-07 22:34:50;-30.36
2025-05-07 22:34:49;-44.36
2025-05-07 22:34:48;-96.86
2025-05-07 22:34:47;-87.36
2025-05-07 22:34:46;-80.61
2025-05-07 22:34:45;-77.86
2025-05-07 22:34:44;-23.11
2025-05-07 22:34:43;-99.11
2025-05-07 22:34:42;-30.36
2025-05-07 22:34:41;-99.11
2025-05-07 22:34:40;-74.11
2025-05-07 22:34:39;-97.61
2025-05-07 22:34:38;-4.36
2025-05-07 22:34:37;-71.86
2025-05-07 22:34:36;-70.11
2025-05-07 22:34:35;-82.36
2025-05-07 22:34:34;-8.61
2025-05-07 22:34:33;-70.11
2025-05-07 22:34:32;-46.61
2025-05-07 22:34:31;-22.61
2025-05-07 22:34:30;-96.36
2025-05-07 22:34:29;-41.61
2025-05-07 22:34:28;-17.61
2025-05-07 22:34:27;-37.11
2025-05-07 22:34:26;-98.11
2025-05-07 22:34:25;-81.36
2025-05-07 22:34:24;-90.86
2025-05-07 22:34:23;-76.36
2025-05-07 22:34:22;-69.61
2025-05-07 22:34:21;-14.36
2025-05-07 22:34:20;-96.36
2025-05-07 22:34:19;-98.61
2025-05-07 22:34:18;-65.61
2025-05-07 22:34:17;-5.86
2025-05-07 22:34:16;-46.61
2025-05-07 22:34:15;-89.61
2025-05-07 22:34:14;-3.61
2025-05-07 22:34:13;-91.36
2025-05-07 22:34:12;-91.36
2025-05-07 22:34:11;-60.61
2025-05-07 22:34:10;-70.11
2025-05-07 22:34:09;29.14
2025-05-07 22:34:08;-98.11
2025-05-07 22:34:07;91.14
2025-05-07 22:34:06;-4.36
2025-05-07 22:34:05;-29.36
2025-05-07 22:34:04;-95.86
2025-05-07 22:34:03;-22.11
2025-05-07 22:34:02;-62.86
2025-05-07 22:34:01;-14.86
2025-05-07 22:34:00;-91.36
2025-05-07 22:33:59;-31.61
2025-05-07 22:33:58;-24.86
2025-05-07 22:33:57;-62.86
2025-05-07 22:33:56;-53.36
2025-05-07 22:33:55;-95.86
2025-05-07 22:33:54;-5.36
2025-05-07 22:33:53;-21.61
2025-05-07 22:33:52;-19.36
2025-05-07 22:33:51;-55.61
2025-05-07 22:33:50;-69.61
2025-05-07 22:33:49;-66.86
2025-05-07 22:33:48;-52.86
2025-05-07 22:33:47;-81.36
2025-05-07 22:33:46;-88.61
2025-05-07 22:33:45;-3.11
2025-05-07 22:33:44;-5.36
2025-05-07 22:33:43;-90.86
2025-05-07 22:33:42;-43.36
2025-05-07 22:33:41;-67.36
2025-05-07 22:33:40;-5.36
2025-05-07 22:33:39;-62.36
2025-05-07 22:33:38;41.89
2025-05-07 22:33:37;-59.11
2025-05-07 22:33:36;57.64
2025-05-07 22:33:35;89.39
2025-05-07 22:33:34;17.39
2025-05-07 22:33:33;-99.86
2025-05-07 22:33:32;10.14
2025-05-07 22:33:31;-4.36
2025-05-07 22:33:30;26.89
2025-05-07 22:33:29;-49.61
2025-05-07 22:33:28;-94.86
2025-05-07 22:33:27;-61.86
2025-05-07 22:33:26;-57.36
2025-05-07 22:33:25;-36.11
2025-05-07 22:33:24;-9.36
2025-05-07 22:33:23;-64.61
2025-05-07 22:33:22;-57.36
2025-05-07 22:33:21;-26.61
2025-05-07 22:33:20;-18.86
2025-05-07 22:33:19;-19.36
2025-05-07 22:33:18;-66.86
2025-05-07 22:33:17;-76.36
2025-05-07 22:33:16;-23.86
2025-05-07 22:33:15;53.14
2025-05-07 22:33:14;-23.36
2025-05-07 22:33:13;-23.86
2025-05-07 22:33:12;-42.86
2025-05-07 22:33:11;-14.36
2025-05-07 22:33:10;-99.86
2025-05-07 22:33:09;-95.36
2025-05-07 22:33:08;-31.11
2025-05-07 22:33:07;34.64
2025-05-07 22:33:06;70.89
2025-05-07 22:33:05;51.39
2025-05-07 22:33:04;83.14
2025-05-07 22:33:03;-54.61
2025-05-07 22:33:02;-64.11
2025-05-07 22:33:01;-83.11
2025-05-07 22:33:00;-64.11
2025-05-07 22:32:59;-42.86
2025-05-07 22:32:58;-85.36
2025-05-07 22:32:57;-42.86
2025-05-07 22:32:56;-49.61
2025-05-07 22:32:55;58.14
2025-05-07 22:32:54;-11.61
2025-05-07 22:32:53;81.64
2025-05-07 22:32:52;-45.11
2025-05-07 22:32:51;-94.86
2025-05-07 22:32:50;-9.36
2025-05-07 22:32:49;-83.11
2025-05-07 22:32:48;-59.11
2025-05-07 22:32:47;-9.36
2025-05-07 22:32:46;-78.11
2025-05-07 22:32:45;-23.36
2025-05-07 22:32:44;12.14
2025-05-07 22:32:43;1.64
2025-05-07 22:32:42;27.89
2025-05-07 22:32:41;84.89
2025-05-07 22:32:40;39.14
2025-05-07 22:32:39;11.14
2025-05-07 22:32:38;72.14
2025-05-07 22:32:37;2.89
2025-05-07 22:32:36;61.39
2025-05-07 22:32:35;42.39
2025-05-07 22:32:34;94.89
2025-05-07 22:32:33;25.14
2025-05-07 22:32:32;44.14
2025-05-07 22:32:31;67.64
2025-05-07 22:32:30;26.89
2025-05-07 22:32:29;74.39
2025-05-07 22:32:28;88.89
2025-05-07 22:32:27;-87.61
2025-05-07 22:32:26;89.39
2025-05-07 22:32:25;72.64
2025-05-07 22:32:24;27.89
2025-05-07 22:32:23;-68.61
2025-05-07 22:32:22;63.14
2025-05-07 22:32:21;91.64
2025-05-07 22:32:20;12.89
2025-05-07 22:32:19;53.14
2025-05-07 22:32:18;79.39
2025-05-07 22:32:17;36.39
2025-05-07 22:32:16;7.89
2025-05-07 22:32:15;22.39
2025-05-07 22:32:14;62.64
2025-05-07 22:32:13;67.64
2025-05-07 22:32:12;55.89
2025-05-07 22:32:11;0.64
2025-05-07 22:32:10;22.39
2025-05-07 22:32:09;22.39
2025-05-07 22:32:08;41.39
2025-05-07 22:32:07;3.39
2025-05-07 22:32:06;41.39
2025-05-07 22:32:05;21.64
2025-05-07 22:32:04;49.14
2025-05-07 22:32:03;62.39
2025-05-07 22:32:02;23.39
2025-05-07 22:32:01;46.89
2025-05-07 22:32:00;91.64
2025-05-07 22:31:59;29.64
2025-05-07 22:31:58;46.89
2025-05-07 22:31:57;75.39
2025-05-07 22:31:56;34.64
2025-05-07 22:31:55;49.14
2025-05-07 22:31:54;55.89
2025-05-07 22:31:53;4.89
2025-05-07 22:31:52;66.89
2025-05-07 22:31:51;52.89
2025-05-07 22:31:50;66.89
2025-05-07 22:31:49;74.14
2025-05-07 22:31:48;90.89
2025-05-07 22:31:47;25.64
2025-05-07 22:31:46;13.89
2025-05-07 22:31:45;30.14
2025-05-07 22:31:44;32.39
2025-05-07 22:31:43;1.64
2025-05-07 22:31:42;35.14
2025-05-07 22:31:41;58.64
2025-05-07 22:31:40;77.64
2025-05-07 22:31:39;61.39
2025-05-07 22:31:38;18.39
2025-05-07 22:31:37;46.39
2025-05-07 22:31:36;87.14
2025-05-07 22:31:35;75.39
2025-05-07 22:31:34;69.64
2025-05-07 22:31:33;50.64
2025-05-07 22:31:32;10.39
2025-05-07 22:31:31;36.64
2025-05-07 22:31:30;28.39
2025-05-07 22:31:29;46.89
2025-05-07 22:31:28;51.89
2025-05-07 22:31:27;18.89
2025-05-07 22:31:26;59.64
2025-05-07 22:31:25;92.14
2025-05-07 22:31:24;26.14
2025-05-07 22:31:23;17.14
2025-05-07 22:31:22;59.14
2025-05-07 22:31:21;49.64
2025-05-07 22:31:20;56.39
2025-05-07 22:31:19;1.64
2025-05-07 22:31:18;16.14
2025-05-07 22:31:17;54.14
2025-05-07 22:31:16;35.14
2025-05-07 22:31:15;78.14
2025-05-07 22:31:14;24.39
2025-05-07 22:31:13;49.64
2025-05-07 22:31:12;13.89
2025-05-07 22:31:11;28.39
2025-05-07 22:31:10;42.39
2025-05-07 22:31:09;90.39
2025-05-07 22:31:08;73.64
2025-05-07 22:31:07;37.89
2025-05-07 22:31:06;12.14
2025-05-07 22:31:05;16.14
2025-05-07 22:31:04;97.64
2025-05-07 22:31:03;5.89
2025-05-07 22:31:02;29.89
2025-05-07 22:31:01;89.64
2025-05-07 22:31:00;85.14
2025-05-07 22:30:59;38.89
2025-05-07 22:30:58;57.89
2025-05-07 22:30:57;57.89
2025-05-07 22:30:56;64.14
2025-05-07 22:30:55;7.14
2025-05-07 22:30:54;19.39
2025-05-07 22:30:53;78.64
2025-05-07 22:30:52;40.64
2025-05-07 22:30:51;47.39
2025-05-07 22:30:50;19.39
2025-05-07 22:30:49;66.39
2025-05-07 22:30:48;36.64
2025-05-07 22:30:47;50.14
2025-05-07 22:30:46;52.39
2025-05-07 22:30:45;14.39
2025-05-07 22:30:44;80.89
2025-05-07 22:30:43;16.64
2025-05-07 22:30:42;55.14
2025-05-07 22:30:41;78.64
2025-05-07 22:30:40;9.89
2025-05-07 22:30:39;71.39
2025-05-07 22:30:38;28.89
2025-05-07 22:30:37;85.89
2025-05-07 22:30:36;93.14
2025-05-07 22:30:35;4.89
2025-05-07 22:30:34;0.39
2025-05-07 22:30:33;26.64
2025-05-07 22:30:32;80.64
2025-05-07 22:30:31;35.39
2025-05-07 22:30:30;41.64
2025-05-07 22:30:29;68.39
2025-05-07 22:30:28;38.39
2025-05-07 22:30:27;50.14
2025-05-07 22:30:26;62.39
2025-05-07 22:30:25;69.64
2025-05-07 22:30:24;90.89
2025-05-07 22:30:23;28.89
2025-05-07 22:30:22;71.89
2025-05-07 22:30:21;5.39
2025-05-07 22:30:20;29.39
2025-05-07 22:30:19;17.14
2025-05-07 22:30:18;76.89
2025-05-07 22:30:17;93.64
2025-05-07 22:30:16;7.64
2025-05-07 22:30:15;36.14
2025-05-07 22:30:14;55.64
2025-05-07 22:30:13;80.14
2025-05-07 22:30:12;79.14
2025-05-07 22:30:11;81.89
2025-05-07 22:30:10;75.14
2025-05-07 22:30:09;10.89
2025-05-07 22:30:08;6.39
2025-05-07 22:30:07;75.14
2025-05-07 22:30:06;92.39
2025-05-07 22:30:05;79.64
2025-05-07 22:30:04;22.14
2025-05-07 22:30:03;46.14
2025-05-07 22:30:02;10.39
2025-05-07 22:30:01;74.64
2025-05-07 22:30:00;64.39
2025-05-07 22:29:59;71.14
2025-05-07 22:29:58;56.64
2025-05-07 22:29:57;79.64
2025-05-07 22:29:56;5.89
2025-05-07 22:29:55;24.89
2025-05-07 22:29:54;17.64
2025-05-07 22:29:53;74.64
2025-05-07 22:29:52;32.64
2025-05-07 22:29:51;22.64
2025-05-07 22:29:50;76.89
2025-05-07 22:29:49;15.39
2025-05-07 22:29:48;84.64
2025-05-07 22:29:47;29.89
2025-05-07 22:29:46;53.39
2025-05-07 22:29:45;84.14
2025-05-07 22:29:44;44.39
2025-05-07 22:29:43;53.89
2025-05-07 22:29:42;41.64
2025-05-07 22:29:41;29.89
2025-05-07 22:29:40;98.64
2025-05-07 22:29:39;36.64
2025-05-07 22:29:38;5.89
2025-05-07 22:29:37;60.64
2025-05-07 22:29:36;96.89
2025-05-07 22:29:35;79.64
2025-05-07 22:29:34;41.64
2025-05-07 22:29:33;53.39
2025-05-07 22:29:32;44.39
2025-05-07 22:29:31;27.64
2025-05-07 22:29:30;94.14
2025-05-07 22:29:29;21.39
2025-05-07 22:29:28;26.39
2025-05-07 22:29:27;31.39
2025-05-07 22:29:26;29.89
2025-05-07 22:29:25;18.14
2025-05-07 22:29:24;75.14
2025-05-07 22:29:23;79.64
2025-05-07 22:29:22;37.14
2025-05-07 22:29:21;54.39
2025-05-07 22:29:20;28.14
2025-05-07 22:29:19;47.64
2025-05-07 22:29:18;29.14
2025-05-07 22:29:17;82.89
2025-05-07 22:29:16;67.14
2025-05-07 22:29:15;7.39
2025-05-07 22:29:14;75.64
2025-05-07 22:29:13;8.64
2025-05-07 22:29:12;39.89
2025-05-07 22:29:11;1.39
2025-05-07 22:29:10;82.39
2025-05-07 22:29:09;77.89
2025-05-07 22:29:08;77.89
2025-05-07 22:29:07;4.14
2025-05-07 22:29:06;49.39
2025-05-07 22:29:05;53.89
2025-05-07 22:29:04;66.14
2025-05-07 22:29:03;28.14
2025-05-07 22:29:02;23.14
2025-05-07 22:29:01;73.39
2025-05-07 22:29:00;20.89
2025-05-07 22:28:59;56.64
2025-05-07 22:28:58;20.64
2025-05-07 22:28:57;36.39
2025-05-07 22:28:56;95.64
2025-05-07 22:28:55;68.89
2025-05-07 22:28:54;63.89
2025-05-07 22:28:53;35.39
2025-05-07 22:28:52;63.89
2025-05-07 22:28:51;73.39
2025-05-07 22:28:50;32.64
2025-05-07 22:28:49;87.89
2025-05-07 22:28:48;59.39
2025-05-07 22:28:47;85.64
2025-05-07 22:28:46;35.39
2025-05-07 22:28:45;97.39
2025-05-07 22:28:44;51.64
2025-05-07 22:28:43;42.64
2025-05-07 22:28:42;76.14
2025-05-07 22:28:41;68.89
2025-05-07 22:28:40;10.14
2025-05-07 22:28:39;99.64
2025-05-07 22:28:38;21.39
2025-05-07 22:28:37;61.64
2025-05-07 22:28:36;5.14
2025-05-07 22:28:35;16.39
2025-05-07 22:28:34;73.89
2025-05-07 22:28:33;69.39
2025-05-07 22:28:32;6.89
2025-05-07 22:28:31;21.39
2025-05-07 22:28:30;59.39
2025-05-07 22:28:29;57.14
2025-05-07 22:28:28;93.39
2025-05-07 22:28:27;69.14
2025-05-07 22:28:26;90.14
2025-05-07 22:28:25;26.64
2025-05-07 22:28:24;82.64
2025-05-07 22:28:23;3.39
2025-05-07 22:28:22;26.39
2025-05-07 22:28:21;38.64
2025-05-07 22:28:20;33.64
2025-05-07 22:28:19;83.39
2025-05-07 22:28:18;10.14
2025-05-07 22:28:17;95.64
2025-05-07 22:28:16;50.39
2025-05-07 22:28:15;88.39
2025-05-07 22:28:14;95.64
2025-05-07 22:28:13;83.39
2025-05-07 22:28:12;71.64
2025-05-07 22:28:11;0.14
2025-05-07 22:28:10;71.64
2025-05-07 22:28:09;24.14
2025-05-07 22:28:08;88.89
2025-05-07 22:28:07;63.14
2025-05-07 22:28:06;76.64
2025-05-07 22:28:05;10.14
2025-05-07 22:28:04;81.64
2025-05-07 22:28:03;2.89
2025-05-07 22:28:02;52.64
2025-05-07 22:28:01;41.39
2025-05-07 22:28:00;45.39
2025-05-07 22:27:59;93.39
2025-05-07 22:27:58;83.89
2025-05-07 22:27:57;7.89
2025-05-07 22:27:56;97.64
2025-05-07 22:27:55;54.14
2025-05-07 22:27:54;49.64
2025-05-07 22:27:53;44.14
2025-05-07 22:27:52;43.64
2025-05-07 22:27:51;17.89
2025-05-07 22:27:50;40.89
2025-05-07 22:27:49;7.89
2025-05-07 22:27:48;53.14
2025-05-07 22:27:47;34.14
2025-05-07 22:27:46;36.39
2025-05-07 22:27:45;43.64
2025-05-07 22:27:44;57.64
2025-05-07 22:27:43;31.89
2025-05-07 22:27:42;41.39
2025-05-07 22:27:41;91.14
2025-05-07 22:27:40;41.39
2025-05-07 22:27:39;88.89
2025-05-07 22:27:38;60.39
2025-05-07 22:27:37;68.14
2025-05-07 22:27:36;70.39
2025-05-07 22:27:35;49.14
2025-05-07 22:27:34;47.39
2025-05-07 22:27:33;18.39
2025-05-07 22:27:32;6.14
2025-05-07 22:27:31;53.14
2025-05-07 22:27:30;84.39
2025-05-07 22:27:29;91.64
2025-05-07 22:27:28;3.89
2025-05-07 22:27:27;20.14
2025-05-07 22:27:26;69.89
2025-05-07 22:27:25;0.39
2025-05-07 22:27:24;47.89
2025-05-07 22:27:23;36.14
2025-05-07 22:27:22;53.64
2025-05-07 22:27:21;25.64
2025-05-07 22:27:20;94.39
2025-05-07 22:27:19;53.64
2025-05-07 22:27:18;18.39
2025-05-07 22:27:17;75.89
2025-05-07 22:27:16;96.14
2025-05-07 22:27:15;72.64
2025-05-07 22:27:14;65.89
2025-05-07 22:27:13;70.39
2025-05-07 22:27:12;82.14
2025-05-07 22:27:11;51.39
2025-05-07 22:27:10;17.89
2025-05-07 22:27:09;77.64
2025-05-07 22:27:08;35.14
2025-05-07 22:27:07;63.14
2025-05-07 22:27:06;98.89
2025-05-07 22:27:05;48.64
2025-05-07 22:27:04;72.64
2025-05-07 22:27:03;53.64
2025-05-07 22:27:02;77.64
2025-05-07 22:27:01;27.89
2025-05-07 22:27:00;84.89
2025-05-07 22:26:59;87.14
2025-05-07 22:26:58;67.89
2025-05-07 22:26:57;49.64
2025-05-07 22:26:56;41.89
2025-05-07 22:26:55;94.39
2025-05-07 22:26:54;47.89
2025-05-07 22:26:53;31.64
2025-05-07 22:26:52;92.64
2025-05-07 22:26:51;44.64
2025-05-07 22:26:50;75.39
2025-05-07 22:26:49;2.14
2025-05-07 22:26:48;25.64
2025-05-07 22:26:47;65.89
2025-05-07 22:26:46;16.64
2025-05-07 22:26:45;19.39
2025-05-07 22:26:44;51.14
2025-05-07 22:26:43;57.89
2025-05-07 22:26:42;46.14
2025-05-07 22:26:41;74.14
2025-05-07 22:26:40;73.14
2025-05-07 22:26:39;83.14
2025-05-07 22:26:38;56.39
2025-05-07 22:26:37;47.39
2025-05-07 22:26:36;18.89
2025-05-07 22:26:35;42.39
2025-05-07 22:26:34;59.14
2025-05-07 22:26:33;80.39
2025-05-07 22:26:32;23.39
2025-05-07 22:26:31;59.14
2025-05-07 22:26:30;16.14
2025-05-07 22:26:29;73.64
2025-05-07 22:26:28;92.64
2025-05-07 22:26:27;21.14
2025-05-07 22:26:26;40.14
2025-05-07 22:26:25;54.64
2025-05-07 22:26:24;40.14
2025-05-07 22:26:23;93.14
2025-05-07 22:26:22;51.14
2025-05-07 22:26:21;36.64
2025-05-07 22:26:20;63.39
2025-05-07 22:26:19;52.39
2025-05-07 22:26:18;83.14
2025-05-07 22:26:17;26.14
2025-05-07 22:26:16;40.64
2025-05-07 22:26:15;85.39
2025-05-07 22:26:14;9.39
2025-05-07 22:26:13;78.64
2025-05-07 22:26:12;64.14
2025-05-07 22:26:11;90.39
2025-05-07 22:26:10;2.14
2025-05-07 22:26:09;54.64
2025-05-07 22:26:08;40.64
2025-05-07 22:26:07;85.89
2025-05-07 22:26:06;12.14
2025-05-07 22:26:05;54.64
2025-05-07 22:26:04;12.14
2025-05-07 22:26:03;57.39
2025-05-07 22:26:02;26.64
2025-05-07 22:26:01;97.64
2025-05-07 22:26:00;23.89
2025-05-07 22:25:59;74.14
2025-05-07 22:25:58;33.89
2025-05-07 22:25:57;57.39
2025-05-07 22:25:56;90.89
2025-05-07 22:25:55;12.14
2025-05-07 22:25:54;60.14
2025-05-07 22:25:53;94.14
2025-05-07 22:25:52;2.89
2025-05-07 22:25:51;73.39
2025-05-07 22:25:50;69.39
2025-05-07 22:25:49;37.64
2025-05-07 22:25:48;57.39
2025-05-07 22:25:47;83.64
2025-05-07 22:25:46;69.64
2025-05-07 22:25:45;36.14
2025-05-07 22:25:44;13.14
2025-05-07 22:25:43;33.89
2025-05-07 22:25:42;81.39
2025-05-07 22:25:41;60.14
2025-05-07 22:25:40;24.39
2025-05-07 22:25:39;8.64
2025-05-07 22:25:38;76.89
2025-05-07 22:25:37;69.64
2025-05-07 22:25:36;36.14
2025-05-07 22:25:35;46.14
2025-05-07 22:25:34;88.64
2025-05-07 22:25:33;47.89
2025-05-07 22:25:32;98.14
2025-05-07 22:25:31;81.39
2025-05-07 22:25:30;77.39
2025-05-07 22:25:29;53.39
2025-05-07 22:25:28;39.39
2025-05-07 22:25:27;27.14
2025-05-07 22:25:26;34.39
2025-05-07 22:25:25;69.64
2025-05-07 22:25:24;65.14
2025-05-07 22:25:23;8.14
2025-05-07 22:25:22;36.14
2025-05-07 22:25:21;43.89
2025-05-07 22:25:20;32.64
2025-05-07 22:25:19;66.64
2025-05-07 22:25:18;56.64
2025-05-07 22:25:17;75.14
2025-05-07 22:25:16;53.89
2025-05-07 22:25:15;53.89
2025-05-07 22:25:14;29.39
2025-05-07 22:25:13;10.89
2025-05-07 22:25:12;91.39
2025-05-07 22:25:11;48.89
2025-05-07 22:25:10;32.14
2025-05-07 22:25:09;32.14
2025-05-07 22:25:08;48.89
2025-05-07 22:25:07;43.14
2025-05-07 22:25:06;99.14
2025-05-07 22:25:05;55.64
2025-05-07 22:25:04;37.14
2025-05-07 22:25:03;92.39
2025-05-07 22:25:02;61.64
2025-05-07 22:25:01;37.64
2025-05-07 22:25:00;82.89
2025-05-07 22:24:59;78.39
2025-05-07 22:24:58;96.39
2025-05-07 22:24:57;29.89
2025-05-07 22:24:56;39.39
2025-05-07 22:24:55;86.89
2025-05-07 22:24:54;58.39
2025-05-07 22:24:53;5.89
2025-05-07 22:24:52;1.39
2025-05-07 22:24:51;1.39
2025-05-07 22:24:50;3.64
2025-05-07 22:24:49;11.39
2025-05-07 22:24:48;53.14
2025-05-07 22:24:47;97.89
2025-05-07 22:24:46;23.14
2025-05-07 22:24:45;4.64
2025-05-07 22:24:44;29.89
2025-05-07 22:24:43;32.14
2025-05-07 22:24:42;96.89
2025-05-07 22:24:41;25.39
2025-05-07 22:24:40;63.39
2025-05-07 22:24:39;80.14
2025-05-07 22:24:38;80.64
2025-05-07 22:24:37;39.89
2025-05-07 22:24:36;35.39
2025-05-07 22:24:35;8.64
2025-05-07 22:24:34;58.89
2025-05-07 22:24:33;72.89
2025-05-07 22:24:32;33.14
2025-05-07 22:24:31;68.39
2025-05-07 22:24:30;20.89
2025-05-07 22:24:29;85.14
2025-05-07 22:24:28;57.14
2025-05-07 22:24:27;4.14
2025-05-07 22:24:26;30.39
2025-05-07 22:24:25;13.64
2025-05-07 22:24:24;58.89
2025-05-07 22:24:23;54.39
2025-05-07 22:24:22;77.89
2025-05-07 22:24:21;68.89
2025-05-07 22:24:20;13.64
2025-05-07 22:24:19;90.14
2025-05-07 22:24:18;58.14
