Fecha y Hora;CV-2042 - Válvula control alimentación vapor arranque
2025-05-08 01:04:47;92.27
2025-05-08 01:04:46;67.27
2025-05-08 01:04:45;91.77
2025-05-08 01:04:44;10.77
2025-05-08 01:04:43;13.02
2025-05-08 01:04:42;80.02
2025-05-08 01:04:41;62.77
2025-05-08 01:04:40;17.52
2025-05-08 01:04:39;10.27
2025-05-08 01:04:38;19.77
2025-05-08 01:04:37;62.77
2025-05-08 01:04:36;55.52
2025-05-08 01:04:35;22.02
2025-05-08 01:04:34;24.27
2025-05-08 01:04:33;67.27
2025-05-08 01:04:32;46.02
2025-05-08 01:04:31;33.77
2025-05-08 01:04:30;58.27
2025-05-08 01:04:29;89.02
2025-05-08 01:04:28;10.27
2025-05-08 01:04:27;76.77
2025-05-08 01:04:26;76.77
2025-05-08 01:04:25;36.52
2025-05-08 01:04:24;53.27
2025-05-08 01:04:23;93.52
2025-05-08 01:04:22;75.02
2025-05-08 01:04:21;46.02
2025-05-08 01:04:20;3.52
2025-05-08 01:04:19;98.52
2025-05-08 01:04:18;86.77
2025-05-08 01:04:17;30.77
2025-05-08 01:04:16;7.27
2025-05-08 01:04:15;63.77
2025-05-08 01:04:14;93.52
2025-05-08 01:04:13;39.27
2025-05-08 01:04:12;32.52
2025-05-08 01:04:11;79.52
2025-05-08 01:04:10;29.77
2025-05-08 01:04:09;24.77
2025-05-08 01:04:08;84.52
2025-05-08 01:04:07;91.27
2025-05-08 01:04:06;86.27
2025-05-08 01:04:05;13.02
2025-05-08 01:04:04;84.52
2025-05-08 01:04:03;27.02
2025-05-08 01:04:02;86.77
2025-05-08 01:04:01;84.52
2025-05-08 01:04:00;6.27
2025-05-08 01:03:59;46.02
2025-05-08 01:03:58;39.27
2025-05-08 01:03:57;8.02
2025-05-08 01:03:56;20.27
2025-05-08 01:03:55;91.77
2025-05-08 01:03:54;59.27
2025-05-08 01:03:53;21.27
2025-05-08 01:03:52;68.77
2025-05-08 01:03:51;37.52
2025-05-08 01:03:50;78.27
2025-05-08 01:03:49;61.02
2025-05-08 01:03:48;92.27
2025-05-08 01:03:47;80.52
2025-05-08 01:03:46;43.02
2025-05-08 01:03:45;45.77
2025-05-08 01:03:44;78.77
2025-05-08 01:03:43;61.02
2025-05-08 01:03:42;99.02
2025-05-08 01:03:41;9.02
2025-05-08 01:03:40;6.27
2025-05-08 01:03:39;37.52
2025-05-08 01:03:38;68.27
2025-05-08 01:03:37;34.77
2025-05-08 01:03:36;68.27
2025-05-08 01:03:35;96.77
2025-05-08 01:03:34;18.02
2025-05-08 01:03:33;89.52
2025-05-08 01:03:32;13.52
2025-05-08 01:03:31;54.27
2025-05-08 01:03:30;44.27
2025-05-08 01:03:29;58.77
2025-05-08 01:03:28;44.27
2025-05-08 01:03:27;42.02
2025-05-08 01:03:26;59.27
2025-05-08 01:03:25;47.02
2025-05-08 01:03:24;28.02
2025-05-08 01:03:23;73.27
2025-05-08 01:03:22;1.77
2025-05-08 01:03:21;23.52
2025-05-08 01:03:20;73.27
2025-05-08 01:03:19;56.52
2025-05-08 01:03:18;95.02
2025-05-08 01:03:17;92.27
2025-05-08 01:03:16;6.77
2025-05-08 01:03:15;68.77
2025-05-08 01:03:14;46.27
2025-05-08 01:03:13;77.02
2025-05-08 01:03:12;1.77
2025-05-08 01:03:11;11.27
2025-05-08 01:03:10;71.02
2025-05-08 01:03:09;92.27
2025-05-08 01:03:08;82.77
2025-05-08 01:03:07;71.02
2025-05-08 01:03:06;73.27
2025-05-08 01:03:05;37.52
2025-05-08 01:03:04;63.77
2025-05-08 01:03:03;56.52
2025-05-08 01:03:02;88.27
2025-05-08 01:03:01;84.27
2025-05-08 01:03:00;40.77
2025-05-08 01:02:59;38.52
2025-05-08 01:02:58;59.77
2025-05-08 01:02:57;6.77
2025-05-08 01:02:56;14.02
2025-05-08 01:02:55;30.77
2025-05-08 01:02:54;57.02
2025-05-08 01:02:53;62.02
2025-05-08 01:02:52;44.77
2025-05-08 01:02:51;69.27
2025-05-08 01:02:50;14.02
2025-05-08 01:02:49;7.27
2025-05-08 01:02:48;87.77
2025-05-08 01:02:47;43.02
2025-05-08 01:02:46;73.77
2025-05-08 01:02:45;47.52
2025-05-08 01:02:44;23.52
2025-05-08 01:02:43;84.27
2025-05-08 01:02:42;37.27
2025-05-08 01:02:41;30.02
2025-05-08 01:02:40;90.52
2025-05-08 01:02:39;86.02
2025-05-08 01:02:38;0.52
2025-05-08 01:02:37;73.77
2025-05-08 01:02:36;81.02
2025-05-08 01:02:35;40.77
2025-05-08 01:02:34;57.52
2025-05-08 01:02:33;88.27
2025-05-08 01:02:32;5.02
2025-05-08 01:02:31;45.77
2025-05-08 01:02:30;0.02
2025-05-08 01:02:29;88.27
2025-05-08 01:02:28;9.52
2025-05-08 01:02:27;2.77
2025-05-08 01:02:26;62.02
2025-05-08 01:02:25;91.02
2025-05-08 01:02:24;21.77
2025-05-08 01:02:23;96.02
2025-05-08 01:02:22;14.52
2025-05-08 01:02:21;33.52
2025-05-08 01:02:20;26.77
2025-05-08 01:02:19;86.02
2025-05-08 01:02:18;38.52
2025-05-08 01:02:17;29.02
2025-05-08 01:02:16;76.52
2025-05-08 01:02:15;41.27
2025-05-08 01:02:14;86.02
2025-05-08 01:02:13;91.02
2025-05-08 01:02:12;2.02
2025-05-08 01:02:11;58.02
2025-05-08 01:02:10;35.52
2025-05-08 01:02:09;54.02
2025-05-08 01:02:08;84.27
2025-05-08 01:02:07;49.02
2025-05-08 01:02:06;3.77
2025-05-08 01:02:05;10.02
2025-05-08 01:02:04;17.27
2025-05-08 01:02:03;50.77
2025-05-08 01:02:02;84.27
2025-05-08 01:02:01;25.02
2025-05-08 01:02:00;10.02
2025-05-08 01:01:59;43.52
2025-05-08 01:01:58;17.27
2025-05-08 01:01:57;83.77
2025-05-08 01:01:56;20.02
2025-05-08 01:01:55;58.02
2025-05-08 01:01:54;43.52
2025-05-08 01:01:53;43.52
2025-05-08 01:01:52;60.27
2025-05-08 01:01:51;39.02
2025-05-08 01:01:50;6.02
2025-05-08 01:01:49;68.02
2025-05-08 01:01:48;29.52
2025-05-08 01:01:47;88.77
2025-05-08 01:01:46;36.27
2025-05-08 01:01:45;31.77
2025-05-08 01:01:44;17.77
2025-05-08 01:01:43;20.02
2025-05-08 01:01:42;44.02
2025-05-08 01:01:41;17.77
2025-05-08 01:01:40;93.02
2025-05-08 01:01:39;85.77
2025-05-08 01:01:38;65.27
2025-05-08 01:01:37;10.52
2025-05-08 01:01:36;58.02
2025-05-08 01:01:35;86.52
2025-05-08 01:01:34;72.52
2025-05-08 01:01:33;63.02
2025-05-08 01:01:32;58.52
2025-05-08 01:01:31;72.52
2025-05-08 01:01:30;17.77
2025-05-08 01:01:29;70.27
2025-05-08 01:01:28;6.02
2025-05-08 01:01:27;32.27
2025-05-08 01:01:26;46.27
2025-05-08 01:01:25;82.02
2025-05-08 01:01:24;8.77
2025-05-08 01:01:23;22.77
2025-05-08 01:01:22;32.27
2025-05-08 01:01:21;13.27
2025-05-08 01:01:20;15.27
2025-05-08 01:01:19;68.52
2025-05-08 01:01:18;86.27
2025-05-08 01:01:17;91.27
2025-05-08 01:01:16;40.52
2025-05-08 01:01:15;95.77
2025-05-08 01:01:14;41.02
2025-05-08 01:01:13;87.52
2025-05-08 01:01:12;87.52
2025-05-08 01:01:11;97.02
2025-05-08 01:01:10;27.77
2025-05-08 01:01:09;0.27
2025-05-08 01:01:08;84.02
2025-05-08 01:01:07;23.27
2025-05-08 01:01:06;16.02
2025-05-08 01:01:05;75.27
2025-05-08 01:01:04;49.52
2025-05-08 01:01:03;28.27
2025-05-08 01:01:02;97.02
2025-05-08 01:01:01;16.02
2025-05-08 01:01:00;37.27
2025-05-08 01:00:59;28.27
2025-05-08 01:00:58;51.77
2025-05-08 01:00:57;37.77
2025-05-08 01:00:56;85.27
2025-05-08 01:00:55;45.02
2025-05-08 01:00:54;85.27
2025-05-08 01:00:53;25.52
2025-05-08 01:00:52;27.77
2025-05-08 01:00:51;61.27
2025-05-08 01:00:50;87.52
2025-05-08 01:00:49;92.52
2025-05-08 01:00:48;30.52
2025-05-08 01:00:47;68.52
2025-05-08 01:00:46;4.27
2025-05-08 01:00:45;21.02
2025-05-08 01:00:44;1.52
2025-05-08 01:00:43;49.52
2025-05-08 01:00:42;25.52
2025-05-08 01:00:41;37.77
2025-05-08 01:00:40;26.02
2025-05-08 01:00:39;64.02
2025-05-08 01:00:38;55.02
2025-05-08 01:00:37;24.77
2025-05-08 01:00:36;52.77
2025-05-08 01:00:35;14.27
2025-05-08 01:00:34;80.77
2025-05-08 01:00:33;6.52
2025-05-08 01:00:32;90.27
2025-05-08 01:00:31;73.52
2025-05-08 01:00:30;78.52
2025-05-08 01:00:29;50.02
2025-05-08 01:00:28;95.27
2025-05-08 01:00:27;35.52
2025-05-08 01:00:26;47.27
2025-05-08 01:00:25;5.77
2025-05-08 01:00:24;14.77
2025-05-08 01:00:23;41.02
2025-05-08 01:00:22;72.27
2025-05-08 01:00:21;81.27
2025-05-08 01:00:20;83.52
2025-05-08 01:00:19;93.02
2025-05-08 01:00:18;93.02
2025-05-08 01:00:17;81.27
2025-05-08 01:00:16;93.02
2025-05-08 01:00:15;93.02
2025-05-08 01:00:14;17.02
2025-05-08 01:00:13;83.52
2025-05-08 01:00:12;74.02
2025-05-08 01:00:11;57.27
2025-05-08 01:00:10;16.52
2025-05-08 01:00:09;0.27
2025-05-08 01:00:08;64.02
2025-05-08 01:00:07;20.77
2025-05-08 01:00:06;70.52
2025-05-08 01:00:05;6.27
2025-05-08 01:00:04;83.52
2025-05-08 01:00:03;31.02
2025-05-08 01:00:02;2.52
2025-05-08 01:00:01;29.27
2025-05-08 01:00:00;76.27
2025-05-08 00:59:59;60.02
2025-05-08 00:59:58;24.27
2025-05-08 00:59:57;14.77
2025-05-08 00:59:56;33.77
2025-05-08 00:59:55;86.27
2025-05-08 00:59:54;41.02
2025-05-08 00:59:53;43.27
2025-05-08 00:59:52;31.52
2025-05-08 00:59:51;3.02
2025-05-08 00:59:50;10.27
2025-05-08 00:59:49;19.27
2025-05-08 00:59:48;19.77
2025-05-08 00:59:47;86.27
2025-05-08 00:59:46;19.27
2025-05-08 00:59:45;48.27
2025-05-08 00:59:44;52.77
2025-05-08 00:59:43;29.27
2025-05-08 00:59:42;71.77
2025-05-08 00:59:41;46.02
2025-05-08 00:59:40;43.77
2025-05-08 00:59:39;43.27
2025-05-08 00:59:38;52.77
2025-05-08 00:59:37;12.52
2025-05-08 00:59:36;30.77
2025-05-08 00:59:35;10.77
2025-05-08 00:59:34;53.02
2025-05-08 00:59:33;30.27
2025-05-08 00:59:32;18.52
2025-05-08 00:59:31;18.02
2025-05-08 00:59:30;39.27
2025-05-08 00:59:29;22.02
2025-05-08 00:59:28;36.52
2025-05-08 00:59:27;60.52
2025-05-08 00:59:26;27.02
2025-05-08 00:59:25;24.77
2025-05-08 00:59:24;89.02
2025-05-08 00:59:23;96.27
2025-05-08 00:59:22;91.27
2025-05-08 00:59:21;51.02
2025-05-08 00:59:20;72.27
2025-05-08 00:59:19;98.52
2025-05-08 00:59:18;60.52
2025-05-08 00:59:17;22.52
2025-05-08 00:59:16;89.02
2025-05-08 00:59:15;46.02
2025-05-08 00:59:14;96.27
2025-05-08 00:59:13;86.77
2025-05-08 00:59:12;91.27
2025-05-08 00:59:11;65.02
2025-05-08 00:59:10;13.02
2025-05-08 00:59:09;3.52
2025-05-08 00:59:08;84.52
2025-05-08 00:59:07;89.02
2025-05-08 00:59:06;39.27
2025-05-08 00:59:05;96.27
2025-05-08 00:59:04;11.77
2025-05-08 00:59:03;74.27
2025-05-08 00:59:02;44.77
2025-05-08 00:59:01;13.52
2025-05-08 00:59:00;6.27
2025-05-08 00:58:59;77.77
2025-05-08 00:58:58;99.02
2025-05-08 00:58:57;86.77
2025-05-08 00:58:56;82.27
2025-05-08 00:58:55;94.52
2025-05-08 00:58:54;8.52
2025-05-08 00:58:53;67.77
2025-05-08 00:58:52;53.77
2025-05-08 00:58:51;99.02
2025-05-08 00:58:50;27.52
2025-05-08 00:58:49;63.27
2025-05-08 00:58:48;63.27
2025-05-08 00:58:47;85.02
2025-05-08 00:58:46;18.02
2025-05-08 00:58:45;51.52
2025-05-08 00:58:44;32.52
2025-05-08 00:58:43;44.27
2025-05-08 00:58:42;46.52
2025-05-08 00:58:41;52.52
2025-05-08 00:58:40;11.77
2025-05-08 00:58:39;14.52
2025-05-08 00:58:38;44.77
2025-05-08 00:58:37;25.27
2025-05-08 00:58:36;30.27
2025-05-08 00:58:35;42.02
2025-05-08 00:58:34;68.27
2025-05-08 00:58:33;82.02
2025-05-08 00:58:32;40.27
2025-05-08 00:58:31;20.02
2025-05-08 00:58:30;42.02
2025-05-08 00:58:29;42.02
2025-05-08 00:58:28;16.27
2025-05-08 00:58:27;68.77
2025-05-08 00:58:26;42.52
2025-05-08 00:58:25;37.52
2025-05-08 00:58:24;33.02
2025-05-08 00:58:23;82.77
2025-05-08 00:58:22;9.02
2025-05-08 00:58:21;39.77
2025-05-08 00:58:20;77.77
2025-05-08 00:58:19;56.52
2025-05-08 00:58:18;90.02
2025-05-08 00:58:17;9.52
2025-05-08 00:58:16;78.27
2025-05-08 00:58:15;40.27
2025-05-08 00:58:14;33.52
2025-05-08 00:58:13;58.77
2025-05-08 00:58:12;80.52
2025-05-08 00:58:11;54.27
2025-05-08 00:58:10;21.27
2025-05-08 00:58:09;80.52
2025-05-08 00:58:08;19.02
2025-05-08 00:58:07;63.77
2025-05-08 00:58:06;75.52
2025-05-08 00:58:05;4.02
2025-05-08 00:58:04;33.02
2025-05-08 00:58:03;54.27
2025-05-08 00:58:02;82.52
2025-05-08 00:58:01;36.77
2025-05-08 00:58:00;79.77
2025-05-08 00:57:59;57.02
2025-05-08 00:57:58;90.02
2025-05-08 00:57:57;99.52
2025-05-08 00:57:56;28.52
2025-05-08 00:57:55;49.77
2025-05-08 00:57:54;66.52
2025-05-08 00:57:53;64.27
2025-05-08 00:57:52;95.52
2025-05-08 00:57:51;7.27
2025-05-08 00:57:50;31.27
2025-05-08 00:57:49;84.27
2025-05-08 00:57:48;24.52
2025-05-08 00:57:47;63.02
2025-05-08 00:57:46;98.77
2025-05-08 00:57:45;7.27
2025-05-08 00:57:44;88.27
2025-05-08 00:57:43;5.02
2025-05-08 00:57:42;0.02
2025-05-08 00:57:41;43.02
2025-05-08 00:57:40;97.77
2025-05-08 00:57:39;81.02
2025-05-08 00:57:38;88.27
2025-05-08 00:57:37;34.02
2025-05-08 00:57:36;81.02
2025-05-08 00:57:35;86.02
2025-05-08 00:57:34;9.52
2025-05-08 00:57:33;24.02
2025-05-08 00:57:32;26.77
2025-05-08 00:57:31;81.52
2025-05-08 00:57:30;3.77
2025-05-08 00:57:29;59.02
2025-05-08 00:57:28;31.77
2025-05-08 00:57:27;50.27
2025-05-08 00:57:26;40.77
2025-05-08 00:57:25;21.77
2025-05-08 00:57:24;31.27
2025-05-08 00:57:23;0.52
2025-05-08 00:57:22;64.77
2025-05-08 00:57:21;57.52
2025-05-08 00:57:20;88.77
2025-05-08 00:57:19;72.02
2025-05-08 00:57:18;40.77
2025-05-08 00:57:17;98.27
2025-05-08 00:57:16;12.27
2025-05-08 00:57:15;24.52
2025-05-08 00:57:14;17.27
2025-05-08 00:57:13;93.77
2025-05-08 00:57:12;24.52
2025-05-08 00:57:11;19.52
2025-05-08 00:57:10;29.52
2025-05-08 00:57:09;67.02
2025-05-08 00:57:08;98.27
2025-05-08 00:57:07;22.27
2025-05-08 00:57:06;77.02
2025-05-08 00:57:05;93.27
2025-05-08 00:57:04;91.02
2025-05-08 00:57:03;24.52
2025-05-08 00:57:02;50.77
2025-05-08 00:57:01;74.77
2025-05-08 00:57:00;65.27
2025-05-08 00:56:59;30.52
2025-05-08 00:56:58;88.02
2025-05-08 00:56:57;95.27
2025-05-08 00:56:56;27.77
2025-05-08 00:56:55;70.77
2025-05-08 00:56:54;30.52
2025-05-08 00:56:53;65.27
2025-05-08 00:56:52;53.52
2025-05-08 00:56:51;8.27
2025-05-08 00:56:50;36.77
2025-05-08 00:56:49;65.27
2025-05-08 00:56:48;20.52
2025-05-08 00:56:47;3.27
2025-05-08 00:56:46;96.52
2025-05-08 00:56:45;67.52
2025-05-08 00:56:44;93.77
2025-05-08 00:56:43;13.27
2025-05-08 00:56:42;34.52
2025-05-08 00:56:41;36.77
2025-05-08 00:56:40;39.02
2025-05-08 00:56:39;60.77
2025-05-08 00:56:38;96.52
2025-05-08 00:56:37;96.02
2025-05-08 00:56:36;17.77
2025-05-08 00:56:35;41.77
2025-05-08 00:56:34;32.27
2025-05-08 00:56:33;3.77
2025-05-08 00:56:32;67.52
2025-05-08 00:56:31;39.02
2025-05-08 00:56:30;46.27
2025-05-08 00:56:29;13.27
2025-05-08 00:56:28;-15.19
2025-05-08 00:56:27;4.77
2025-05-08 00:56:26;81.27
2025-05-08 00:56:25;6.02
2025-05-08 00:56:24;73.02
2025-05-08 00:56:23;22.77
2025-05-08 00:56:22;70.27
2025-05-08 00:56:21;73.02
2025-05-08 00:56:20;30.02
2025-05-08 00:56:19;32.77
2025-05-08 00:56:18;65.77
2025-05-08 00:56:17;70.27
2025-05-08 00:56:16;27.77
2025-05-08 00:56:15;16.02
2025-05-08 00:56:14;94.77
2025-05-08 00:56:13;13.77
2025-05-08 00:56:12;70.77
2025-05-08 00:56:11;22.77
2025-05-08 00:56:10;96.52
2025-05-08 00:56:09;18.27
2025-05-08 00:56:08;0.27
2025-05-08 00:56:07;25.52
2025-05-08 00:56:06;71.27
2025-05-08 00:56:05;2.52
2025-05-08 00:56:04;26.52
2025-05-08 00:56:03;31.02
2025-05-08 00:56:02;31.02
2025-05-08 00:56:01;30.52
2025-05-08 00:56:00;73.52
2025-05-08 00:55:59;25.52
2025-05-08 00:55:58;44.52
2025-05-08 00:55:57;-91.19
2025-05-08 00:55:56;52.77
2025-05-08 00:55:55;-86.19
2025-05-08 00:55:54;30.52
2025-05-08 00:55:53;94.77
2025-05-08 00:55:52;89.77
2025-05-08 00:55:51;70.77
2025-05-08 00:55:50;97.02
2025-05-08 00:55:49;99.77
2025-05-08 00:55:48;2.02
2025-05-08 00:55:47;70.77
2025-05-08 00:55:46;97.02
2025-05-08 00:55:45;75.77
2025-05-08 00:55:44;31.02
2025-05-08 00:55:43;66.77
2025-05-08 00:55:42;30.52
2025-05-08 00:55:41;4.27
2025-05-08 00:55:40;21.02
2025-05-08 00:55:39;63.52
2025-05-08 00:55:38;9.27
2025-05-08 00:55:37;71.27
2025-05-08 00:55:36;83.02
2025-05-08 00:55:35;61.77
2025-05-08 00:55:34;16.52
2025-05-08 00:55:33;47.27
2025-05-08 00:55:32;59.52
2025-05-08 00:55:31;28.27
2025-05-08 00:55:30;2.02
2025-05-08 00:55:29;90.27
2025-05-08 00:55:28;64.02
2025-05-08 00:55:27;85.27
2025-05-08 00:55:26;26.02
2025-05-08 00:55:25;-2.94
2025-05-08 00:55:24;-19.19
2025-05-08 00:55:23;50.02
2025-05-08 00:55:22;69.02
2025-05-08 00:55:21;76.27
2025-05-08 00:55:20;69.02
2025-05-08 00:55:19;50.02
2025-05-08 00:55:18;38.27
2025-05-08 00:55:17;95.27
2025-05-08 00:55:16;50.02
2025-05-08 00:55:15;33.27
2025-05-08 00:55:14;7.52
2025-05-08 00:55:13;-5.19
2025-05-08 00:55:12;-14.69
2025-05-08 00:55:11;-91.19
2025-05-08 00:55:10;31.52
2025-05-08 00:55:09;79.02
2025-05-08 00:55:08;4.77
2025-05-08 00:55:07;78.52
2025-05-08 00:55:06;-69.94
2025-05-08 00:55:05;52.77
2025-05-08 00:55:04;50.52
2025-05-08 00:55:03;62.27
2025-05-08 00:55:02;12.02
2025-05-08 00:55:01;17.02
2025-05-08 00:55:00;76.27
2025-05-08 00:54:59;17.02
2025-05-08 00:54:58;50.52
2025-05-08 00:54:57;45.52
2025-05-08 00:54:56;-15.19
2025-05-08 00:54:55;86.27
2025-05-08 00:54:54;-54.44
2025-05-08 00:54:53;-0.69
2025-05-08 00:54:52;-23.19
2025-05-08 00:54:51;60.02
2025-05-08 00:54:50;17.02
2025-05-08 00:54:49;60.02
2025-05-08 00:54:48;26.52
2025-05-08 00:54:47;69.52
2025-05-08 00:54:46;22.02
2025-05-08 00:54:45;76.77
2025-05-08 00:54:44;-53.19
2025-05-08 00:54:43;-36.44
2025-05-08 00:54:42;-45.94
2025-05-08 00:54:41;86.27
2025-05-08 00:54:40;-62.69
2025-05-08 00:54:39;26.52
2025-05-08 00:54:38;24.27
2025-05-08 00:54:37;98.02
2025-05-08 00:54:36;-57.69
2025-05-08 00:54:35;-10.19
2025-05-08 00:54:34;-64.94
2025-05-08 00:54:33;98.02
2025-05-08 00:54:32;-31.44
2025-05-08 00:54:31;-81.69
2025-05-08 00:54:30;-17.44
2025-05-08 00:54:29;-93.44
2025-05-08 00:54:28;-93.44
2025-05-08 00:54:27;-31.44
2025-05-08 00:54:26;-12.44
2025-05-08 00:54:25;-98.44
2025-05-08 00:54:24;-36.44
2025-05-08 00:54:23;-18.19
2025-05-08 00:54:22;-77.44
2025-05-08 00:54:21;-7.69
2025-05-08 00:54:20;-73.44
2025-05-08 00:54:19;-42.69
2025-05-08 00:54:18;-20.94
2025-05-08 00:54:17;-54.94
2025-05-08 00:54:16;-43.19
2025-05-08 00:54:15;-59.94
2025-05-08 00:54:14;-43.19
2025-05-08 00:54:13;-78.94
2025-05-08 00:54:12;-91.19
2025-05-08 00:54:11;-40.94
2025-05-08 00:54:10;-2.94
2025-05-08 00:54:09;-64.94
2025-05-08 00:54:08;-67.19
2025-05-08 00:54:07;-62.19
2025-05-08 00:54:06;-74.44
2025-05-08 00:54:05;-47.69
2025-05-08 00:54:04;-31.44
2025-05-08 00:54:03;-71.69
2025-05-08 00:54:02;-71.69
2025-05-08 00:54:01;-81.19
2025-05-08 00:54:00;-62.19
2025-05-08 00:53:59;-0.19
2025-05-08 00:53:58;-66.69
2025-05-08 00:53:57;-0.19
2025-05-08 00:53:56;-66.69
2025-05-08 00:53:55;-73.44
2025-05-08 00:53:54;-0.19
2025-05-08 00:53:53;-5.19
2025-05-08 00:53:52;-24.19
2025-05-08 00:53:51;-81.94
2025-05-08 00:53:50;-17.69
2025-05-08 00:53:49;-81.19
2025-05-08 00:53:48;-73.94
2025-05-08 00:53:47;-88.44
2025-05-08 00:53:46;-52.19
2025-05-08 00:53:45;-85.69
2025-05-08 00:53:44;-6.94
2025-05-08 00:53:43;-54.44
2025-05-08 00:53:42;-52.19
2025-05-08 00:53:41;-59.44
2025-05-08 00:53:40;-28.69
2025-05-08 00:53:39;-87.94
2025-05-08 00:53:38;-44.94
2025-05-08 00:53:37;-42.69
2025-05-08 00:53:36;-11.94
2025-05-08 00:53:35;-49.44
2025-05-08 00:53:34;-20.94
2025-05-08 00:53:33;-9.69
2025-05-08 00:53:32;-73.44
2025-05-08 00:53:31;-33.19
2025-05-08 00:53:30;-77.44
2025-05-08 00:53:29;-18.19
2025-05-08 00:53:28;-72.44
2025-05-08 00:53:27;-61.19
2025-05-08 00:53:26;-8.69
2025-05-08 00:53:25;-87.44
2025-05-08 00:53:24;-85.19
2025-05-08 00:53:23;-4.19
2025-05-08 00:53:22;-77.94
2025-05-08 00:53:21;-18.69
2025-05-08 00:53:20;-89.69
2025-05-08 00:53:19;-80.19
2025-05-08 00:53:18;-57.94
2025-05-08 00:53:17;-13.69
2025-05-08 00:53:16;-44.44
2025-05-08 00:53:15;-37.69
2025-05-08 00:53:14;-87.44
2025-05-08 00:53:13;-68.44
2025-05-08 00:53:12;-42.69
2025-05-08 00:53:11;-75.69
2025-05-08 00:53:10;-75.69
2025-05-08 00:53:09;-49.44
2025-05-08 00:53:08;-11.44
2025-05-08 00:53:07;-20.44
2025-05-08 00:53:06;-61.19
2025-05-08 00:53:05;-23.19
2025-05-08 00:53:04;-96.94
2025-05-08 00:53:03;-85.19
2025-05-08 00:53:02;-90.19
2025-05-08 00:53:01;-94.69
2025-05-08 00:53:00;-46.69
2025-05-08 00:52:59;-97.19
2025-05-08 00:52:58;-53.94
2025-05-08 00:52:57;-25.44
2025-05-08 00:52:56;-43.94
2025-05-08 00:52:55;-32.69
2025-05-08 00:52:54;-84.69
2025-05-08 00:52:53;-29.94
2025-05-08 00:52:52;-42.19
2025-05-08 00:52:51;-80.19
2025-05-08 00:52:50;-53.94
2025-05-08 00:52:49;-34.94
2025-05-08 00:52:48;-59.69
2025-05-08 00:52:47;-88.19
2025-05-08 00:52:46;-79.69
2025-05-08 00:52:45;-41.69
2025-05-08 00:52:44;-22.69
2025-05-08 00:52:43;-53.44
2025-05-08 00:52:42;-89.69
2025-05-08 00:52:41;-80.19
2025-05-08 00:52:40;-70.19
2025-05-08 00:52:39;-15.94
2025-05-08 00:52:38;-87.69
2025-05-08 00:52:37;-2.19
2025-05-08 00:52:36;-37.94
2025-05-08 00:52:35;-50.19
2025-05-08 00:52:34;-60.69
2025-05-08 00:52:33;-53.44
2025-05-08 00:52:32;-98.69
2025-05-08 00:52:31;-95.94
2025-05-08 00:52:30;-38.94
2025-05-08 00:52:29;-77.44
2025-05-08 00:52:28;-22.69
2025-05-08 00:52:27;-1.44
2025-05-08 00:52:26;-91.44
2025-05-08 00:52:25;-56.19
2025-05-08 00:52:24;-65.69
2025-05-08 00:52:23;-41.69
2025-05-08 00:52:22;-81.94
2025-05-08 00:52:21;-81.94
2025-05-08 00:52:20;-48.44
2025-05-08 00:52:19;-32.19
2025-05-08 00:52:18;-62.94
2025-05-08 00:52:17;-15.69
2025-05-08 00:52:16;-12.19
2025-05-08 00:52:15;-92.69
2025-05-08 00:52:14;-41.19
2025-05-08 00:52:13;-52.94
2025-05-08 00:52:12;-91.44
2025-05-08 00:52:11;-38.94
2025-05-08 00:52:10;-36.69
2025-05-08 00:52:09;-14.94
2025-05-08 00:52:08;-22.19
2025-05-08 00:52:07;-36.69
2025-05-08 00:52:06;-17.69
2025-05-08 00:52:05;-41.19
2025-05-08 00:52:04;-89.19
2025-05-08 00:52:03;-0.94
2025-05-08 00:52:02;-3.19
2025-05-08 00:52:01;-38.94
2025-05-08 00:52:00;-62.94
2025-05-08 00:51:59;-76.94
2025-05-08 00:51:58;-36.19
2025-05-08 00:51:57;-3.19
2025-05-08 00:51:56;-93.69
2025-05-08 00:51:55;-29.44
2025-05-08 00:51:54;-47.94
2025-05-08 00:51:53;-57.94
2025-05-08 00:51:52;-81.44
2025-05-08 00:51:51;-57.44
2025-05-08 00:51:50;-48.44
2025-05-08 00:51:49;-3.19
2025-05-08 00:51:48;-79.19
2025-05-08 00:51:47;-29.44
2025-05-08 00:51:46;-19.19
2025-05-08 00:51:45;-15.69
2025-05-08 00:51:44;-19.69
2025-05-08 00:51:43;-66.44
2025-05-08 00:51:42;-45.19
2025-05-08 00:51:41;-47.94
2025-05-08 00:51:40;-21.69
2025-05-08 00:51:39;-21.69
2025-05-08 00:51:38;-76.44
2025-05-08 00:51:37;-50.19
2025-05-08 00:51:36;-57.94
2025-05-08 00:51:35;-98.19
2025-05-08 00:51:34;-0.44
2025-05-08 00:51:33;-45.69
2025-05-08 00:51:32;-85.94
2025-05-08 00:51:31;-31.19
2025-05-08 00:51:30;-66.94
2025-05-08 00:51:29;-21.69
2025-05-08 00:51:28;-31.19
2025-05-08 00:51:27;-88.19
2025-05-08 00:51:26;-13.94
2025-05-08 00:51:25;-64.19
2025-05-08 00:51:24;-69.19
2025-05-08 00:51:23;-85.44
2025-05-08 00:51:22;-64.19
2025-05-08 00:51:21;-2.19
2025-05-08 00:51:20;-74.19
2025-05-08 00:51:19;-16.69
