Fecha y Hora;PIT-5011 - Presión salida E-501
2025-05-08 03:15:59;-21.74
2025-05-08 03:15:58;-31.24
2025-05-08 03:15:57;-74.24
2025-05-08 03:15:56;-12.74
2025-05-08 03:15:55;-24.49
2025-05-08 03:15:54;-74.24
2025-05-08 03:15:53;-76.99
2025-05-08 03:15:52;-24.49
2025-05-08 03:15:51;-79.24
2025-05-08 03:15:50;-98.24
2025-05-08 03:15:49;-79.24
2025-05-08 03:15:48;-83.74
2025-05-08 03:15:47;-88.74
2025-05-08 03:15:46;-26.74
2025-05-08 03:15:45;-36.24
2025-05-08 03:15:44;-6.74
2025-05-08 03:15:43;-75.49
2025-05-08 03:15:42;-59.24
2025-05-08 03:15:41;-2.99
2025-05-08 03:15:40;-69.99
2025-05-08 03:15:39;-78.74
2025-05-08 03:15:38;-33.49
2025-05-08 03:15:37;-59.74
2025-05-08 03:15:36;-88.24
2025-05-08 03:15:35;-95.99
2025-05-08 03:15:34;-42.99
2025-05-08 03:15:33;-2.24
2025-05-08 03:15:32;-55.24
2025-05-08 03:15:31;-18.99
2025-05-08 03:15:30;-66.99
2025-05-08 03:15:29;-51.99
2025-05-08 03:15:28;-26.24
2025-05-08 03:15:27;-20.24
2025-05-08 03:15:26;-17.99
2025-05-08 03:15:25;-32.49
2025-05-08 03:15:24;-65.99
2025-05-08 03:15:23;-61.49
2025-05-08 03:15:22;-79.99
2025-05-08 03:15:21;-82.24
2025-05-08 03:15:20;-61.49
2025-05-08 03:15:19;-54.74
2025-05-08 03:15:18;-7.24
2025-05-08 03:15:17;-8.99
2025-05-08 03:15:16;-33.49
2025-05-08 03:15:15;-2.24
2025-05-08 03:15:14;-56.99
2025-05-08 03:15:13;-42.49
2025-05-08 03:15:12;-73.24
2025-05-08 03:15:11;-40.99
2025-05-08 03:15:10;-54.99
2025-05-08 03:15:09;-69.99
2025-05-08 03:15:08;-12.49
2025-05-08 03:15:07;-32.99
2025-05-08 03:15:06;-20.74
2025-05-08 03:15:05;-96.74
2025-05-08 03:15:04;-94.99
2025-05-08 03:15:03;-68.74
2025-05-08 03:15:02;-47.49
2025-05-08 03:15:01;-82.74
2025-05-08 03:15:00;-61.49
2025-05-08 03:14:59;-59.24
2025-05-08 03:14:58;-11.74
2025-05-08 03:14:57;-25.74
2025-05-08 03:14:56;-46.99
2025-05-08 03:14:55;-85.49
2025-05-08 03:14:54;-16.24
2025-05-08 03:14:53;-46.99
2025-05-08 03:14:52;-8.99
2025-05-08 03:14:51;-78.24
2025-05-08 03:14:50;-82.74
2025-05-08 03:14:49;-68.24
2025-05-08 03:14:48;-8.49
2025-05-08 03:14:47;-56.49
2025-05-08 03:14:46;-49.74
2025-05-08 03:14:45;-68.74
2025-05-08 03:14:44;-2.24
2025-05-08 03:14:43;-77.74
2025-05-08 03:14:42;-54.24
2025-05-08 03:14:41;-66.49
2025-05-08 03:14:40;-14.24
2025-05-08 03:14:39;67.26
2025-05-08 03:14:38;-64.99
2025-05-08 03:14:37;-81.24
2025-05-08 03:14:36;-37.49
2025-05-08 03:14:35;-5.24
2025-05-08 03:14:34;55.01
2025-05-08 03:14:33;-57.74
2025-05-08 03:14:32;-54.99
2025-05-08 03:14:31;-92.99
2025-05-08 03:14:30;-69.49
2025-05-08 03:14:29;71.76
2025-05-08 03:14:28;-87.24
2025-05-08 03:14:27;-96.74
2025-05-08 03:14:26;-69.99
2025-05-08 03:14:25;-62.74
2025-05-08 03:14:24;-48.74
2025-05-08 03:14:23;-6.24
2025-05-08 03:14:22;-68.24
2025-05-08 03:14:21;-77.24
2025-05-08 03:14:20;-3.99
2025-05-08 03:14:19;-22.99
2025-05-08 03:14:18;-79.49
2025-05-08 03:14:17;-91.74
2025-05-08 03:14:16;-93.99
2025-05-08 03:14:15;-6.24
2025-05-08 03:14:14;-60.49
2025-05-08 03:14:13;-25.74
2025-05-08 03:14:12;-50.99
2025-05-08 03:14:11;-91.74
2025-05-08 03:14:10;-77.74
2025-05-08 03:14:09;-9.74
2025-05-08 03:14:08;-69.49
2025-05-08 03:14:07;90.76
2025-05-08 03:14:06;-43.24
2025-05-08 03:14:05;-81.24
2025-05-08 03:14:04;-86.74
2025-05-08 03:14:03;-55.99
2025-05-08 03:14:02;-98.99
2025-05-08 03:14:01;-67.24
2025-05-08 03:14:00;-27.49
2025-05-08 03:13:59;-82.24
2025-05-08 03:13:58;-60.49
2025-05-08 03:13:57;-43.74
2025-05-08 03:13:56;-50.99
2025-05-08 03:13:55;-70.49
2025-05-08 03:13:54;-60.49
2025-05-08 03:13:53;-67.74
2025-05-08 03:13:52;-84.49
2025-05-08 03:13:51;-26.99
2025-05-08 03:13:50;-69.99
2025-05-08 03:13:49;-72.24
2025-05-08 03:13:48;-62.74
2025-05-08 03:13:47;-74.99
2025-05-08 03:13:46;-55.49
2025-05-08 03:13:45;-33.74
2025-05-08 03:13:44;-39.24
2025-05-08 03:13:43;-59.99
2025-05-08 03:13:42;-54.99
2025-05-08 03:13:41;-64.49
2025-05-08 03:13:40;-38.24
2025-05-08 03:13:39;0.26
2025-05-08 03:13:38;-5.24
2025-05-08 03:13:37;23.01
2025-05-08 03:13:36;79.51
2025-05-08 03:13:35;-40.49
2025-05-08 03:13:34;88.51
2025-05-08 03:13:33;-77.24
2025-05-08 03:13:32;-24.74
2025-05-08 03:13:31;-93.49
2025-05-08 03:13:30;-86.74
2025-05-08 03:13:29;-11.99
2025-05-08 03:13:28;-48.24
2025-05-08 03:13:27;-69.49
2025-05-08 03:13:26;-74.49
2025-05-08 03:13:25;-67.24
2025-05-08 03:13:24;-26.49
2025-05-08 03:13:23;-5.24
2025-05-08 03:13:22;-71.74
2025-05-08 03:13:21;-48.24
2025-05-08 03:13:20;-57.74
2025-05-08 03:13:19;-7.49
2025-05-08 03:13:18;-45.49
2025-05-08 03:13:17;-54.99
2025-05-08 03:13:16;-34.24
2025-05-08 03:13:15;-0.74
2025-05-08 03:13:14;-67.24
2025-05-08 03:13:13;-95.74
2025-05-08 03:13:12;-48.24
2025-05-08 03:13:11;-93.49
2025-05-08 03:13:10;-50.49
2025-05-08 03:13:09;-69.49
2025-05-08 03:13:08;-66.74
2025-05-08 03:13:07;-5.24
2025-05-08 03:13:06;20.26
2025-05-08 03:13:05;5.26
2025-05-08 03:13:04;75.51
2025-05-08 03:13:03;65.01
2025-05-08 03:13:02;74.51
2025-05-08 03:13:01;-7.49
2025-05-08 03:13:00;-95.24
2025-05-08 03:12:59;79.01
2025-05-08 03:12:58;-26.49
2025-05-08 03:12:57;-9.74
2025-05-08 03:12:56;-66.74
2025-05-08 03:12:55;-73.99
2025-05-08 03:12:54;-87.99
2025-05-08 03:12:53;57.76
2025-05-08 03:12:52;-59.49
2025-05-08 03:12:51;17.01
2025-05-08 03:12:50;93.51
2025-05-08 03:12:49;72.76
2025-05-08 03:12:48;17.51
2025-05-08 03:12:47;79.51
2025-05-08 03:12:46;3.51
2025-05-08 03:12:45;15.26
2025-05-08 03:12:44;64.51
2025-05-08 03:12:43;-78.49
2025-05-08 03:12:42;-85.74
2025-05-08 03:12:41;43.76
2025-05-08 03:12:40;15.26
2025-05-08 03:12:39;36.01
2025-05-08 03:12:38;98.51
2025-05-08 03:12:37;90.76
2025-05-08 03:12:36;38.26
2025-05-08 03:12:35;-11.99
2025-05-08 03:12:34;39.76
2025-05-08 03:12:33;13.51
2025-05-08 03:12:32;29.26
2025-05-08 03:12:31;95.01
2025-05-08 03:12:30;-6.99
2025-05-08 03:12:29;90.76
2025-05-08 03:12:28;69.51
2025-05-08 03:12:27;57.76
2025-05-08 03:12:26;-87.99
2025-05-08 03:12:25;24.26
2025-05-08 03:12:24;-85.74
2025-05-08 03:12:23;-59.49
2025-05-08 03:12:22;69.51
2025-05-08 03:12:21;12.51
2025-05-08 03:12:20;74.01
2025-05-08 03:12:19;-33.24
2025-05-08 03:12:18;91.26
2025-05-08 03:12:17;98.01
2025-05-08 03:12:16;29.26
2025-05-08 03:12:15;81.26
2025-05-08 03:12:14;26.51
2025-05-08 03:12:13;0.26
2025-05-08 03:12:12;69.51
2025-05-08 03:12:11;50.51
2025-05-08 03:12:10;36.01
2025-05-08 03:12:09;43.26
2025-05-08 03:12:08;60.01
2025-05-08 03:12:07;55.51
2025-05-08 03:12:06;10.26
2025-05-08 03:12:05;57.76
2025-05-08 03:12:04;43.26
2025-05-08 03:12:03;58.76
2025-05-08 03:12:02;30.76
2025-05-08 03:12:01;20.76
2025-05-08 03:12:00;85.51
2025-05-08 03:11:59;61.51
2025-05-08 03:11:58;23.51
2025-05-08 03:11:57;30.26
2025-05-08 03:11:56;30.26
2025-05-08 03:11:55;80.51
2025-05-08 03:11:54;68.26
2025-05-08 03:11:53;43.76
2025-05-08 03:11:52;82.26
2025-05-08 03:11:51;20.26
2025-05-08 03:11:50;68.26
2025-05-08 03:11:49;20.26
2025-05-08 03:11:48;72.26
2025-05-08 03:11:47;10.26
2025-05-08 03:11:46;86.26
2025-05-08 03:11:45;46.51
2025-05-08 03:11:44;29.76
2025-05-08 03:11:43;86.26
2025-05-08 03:11:42;10.26
2025-05-08 03:11:41;10.26
2025-05-08 03:11:40;29.76
2025-05-08 03:11:39;46.01
2025-05-08 03:11:38;0.76
2025-05-08 03:11:37;65.01
2025-05-08 03:11:36;96.26
2025-05-08 03:11:35;94.01
2025-05-08 03:11:34;24.76
2025-05-08 03:11:33;72.76
2025-05-08 03:11:32;45.76
2025-05-08 03:11:31;68.76
2025-05-08 03:11:30;95.51
2025-05-08 03:11:29;14.01
2025-05-08 03:11:28;61.51
2025-05-08 03:11:27;46.51
2025-05-08 03:11:26;99.01
2025-05-08 03:11:25;77.76
2025-05-08 03:11:24;10.76
2025-05-08 03:11:23;75.01
2025-05-08 03:11:22;48.76
2025-05-08 03:11:21;42.01
2025-05-08 03:11:20;63.26
2025-05-08 03:11:19;8.51
2025-05-08 03:11:18;53.76
2025-05-08 03:11:17;16.26
2025-05-08 03:11:16;10.76
2025-05-08 03:11:15;91.76
2025-05-08 03:11:14;37.01
2025-05-08 03:11:13;18.51
2025-05-08 03:11:12;68.26
2025-05-08 03:11:11;34.76
2025-05-08 03:11:10;13.51
2025-05-08 03:11:09;84.51
2025-05-08 03:11:08;43.01
2025-05-08 03:11:07;82.76
2025-05-08 03:11:06;25.76
2025-05-08 03:11:05;38.01
2025-05-08 03:11:04;76.01
2025-05-08 03:11:03;26.26
2025-05-08 03:11:02;14.01
2025-05-08 03:11:01;53.76
2025-05-08 03:11:00;39.01
2025-05-08 03:10:59;98.26
2025-05-08 03:10:58;64.26
2025-05-08 03:10:57;26.76
2025-05-08 03:10:56;49.76
2025-05-08 03:10:55;58.76
2025-05-08 03:10:54;87.76
2025-05-08 03:10:53;94.51
2025-05-08 03:10:52;63.76
2025-05-08 03:10:51;47.01
2025-05-08 03:10:50;33.01
2025-05-08 03:10:49;19.01
2025-05-08 03:10:48;61.01
2025-05-08 03:10:47;18.51
2025-05-08 03:10:46;71.01
2025-05-08 03:10:45;62.01
2025-05-08 03:10:44;4.01
2025-05-08 03:10:43;94.51
2025-05-08 03:10:42;18.51
2025-05-08 03:10:41;78.26
2025-05-08 03:10:40;52.01
2025-05-08 03:10:39;75.51
2025-05-08 03:10:38;49.26
2025-05-08 03:10:37;25.76
2025-05-08 03:10:36;54.26
2025-05-08 03:10:35;92.26
2025-05-08 03:10:34;88.26
2025-05-08 03:10:33;9.01
2025-05-08 03:10:32;54.26
2025-05-08 03:10:31;54.26
2025-05-08 03:10:30;35.76
2025-05-08 03:10:29;77.51
2025-05-08 03:10:28;98.26
2025-05-08 03:10:27;63.51
2025-05-08 03:10:26;79.76
2025-05-08 03:10:25;47.51
2025-05-08 03:10:24;57.01
2025-05-08 03:10:23;40.26
2025-05-08 03:10:22;64.26
2025-05-08 03:10:21;59.26
2025-05-08 03:10:20;25.76
2025-05-08 03:10:19;38.01
2025-05-08 03:10:18;26.26
2025-05-08 03:10:17;71.51
2025-05-08 03:10:16;69.76
2025-05-08 03:10:15;60.26
2025-05-08 03:10:14;84.26
2025-05-08 03:10:13;67.51
2025-05-08 03:10:12;72.01
2025-05-08 03:10:11;43.51
2025-05-08 03:10:10;39.01
2025-05-08 03:10:09;64.26
2025-05-08 03:10:08;47.51
2025-05-08 03:10:07;54.76
2025-05-08 03:10:06;73.76
2025-05-08 03:10:05;76.01
2025-05-08 03:10:04;23.51
2025-05-08 03:10:03;90.51
2025-05-08 03:10:02;26.76
2025-05-08 03:10:01;28.51
2025-05-08 03:10:00;52.51
2025-05-08 03:09:59;88.26
2025-05-08 03:09:58;21.01
2025-05-08 03:09:57;42.26
2025-05-08 03:09:56;40.01
2025-05-08 03:09:55;25.01
2025-05-08 03:09:54;4.76
2025-05-08 03:09:53;97.76
2025-05-08 03:09:52;5.01
2025-05-08 03:09:51;33.51
2025-05-08 03:09:50;69.26
2025-05-08 03:09:49;26.26
2025-05-08 03:09:48;78.76
2025-05-08 03:09:47;88.26
2025-05-08 03:09:46;7.26
2025-05-08 03:09:45;7.26
2025-05-08 03:09:44;24.01
2025-05-08 03:09:43;17.26
2025-05-08 03:09:42;24.01
2025-05-08 03:09:41;45.26
2025-05-08 03:09:40;93.26
2025-05-08 03:09:39;24.01
2025-05-08 03:09:38;2.76
2025-05-08 03:09:37;21.76
2025-05-08 03:09:36;67.01
2025-05-08 03:09:35;88.26
2025-05-08 03:09:34;53.01
2025-05-08 03:09:33;40.76
2025-05-08 03:09:32;48.01
2025-05-08 03:09:31;0.51
2025-05-08 03:09:30;45.76
2025-05-08 03:09:29;26.76
2025-05-08 03:09:28;17.76
2025-05-08 03:09:27;74.76
2025-05-08 03:09:26;13.76
2025-05-08 03:09:25;32.76
2025-05-08 03:09:24;57.76
2025-05-08 03:09:23;38.26
2025-05-08 03:09:22;32.76
2025-05-08 03:09:21;59.01
2025-05-08 03:09:20;63.51
2025-05-08 03:09:19;7.01
2025-05-08 03:09:18;13.26
2025-05-08 03:09:17;39.01
2025-05-08 03:09:16;65.26
2025-05-08 03:09:15;39.01
2025-05-08 03:09:14;81.51
2025-05-08 03:09:13;63.01
2025-05-08 03:09:12;69.76
2025-05-08 03:09:11;65.76
2025-05-08 03:09:10;29.51
2025-05-08 03:09:09;58.01
2025-05-08 03:09:08;55.76
2025-05-08 03:09:07;3.26
2025-05-08 03:09:06;58.01
2025-05-08 03:09:05;96.51
2025-05-08 03:09:04;13.26
2025-05-08 03:09:03;20.01
2025-05-08 03:09:02;48.51
2025-05-08 03:09:01;96.01
2025-05-08 03:09:00;3.76
2025-05-08 03:08:59;58.51
2025-05-08 03:08:58;6.01
2025-05-08 03:08:57;79.76
2025-05-08 03:08:56;56.26
2025-05-08 03:08:55;19.76
2025-05-08 03:08:54;61.76
2025-05-08 03:08:53;17.01
2025-05-08 03:08:52;96.51
2025-05-08 03:08:51;60.76
2025-05-08 03:08:50;34.51
2025-05-08 03:08:49;44.01
2025-05-08 03:08:48;51.26
2025-05-08 03:08:47;58.51
2025-05-08 03:08:46;58.51
2025-05-08 03:08:45;10.51
2025-05-08 03:08:44;27.76
2025-05-08 03:08:43;54.01
2025-05-08 03:08:42;94.26
2025-05-08 03:08:41;96.51
2025-05-08 03:08:40;82.51
2025-05-08 03:08:39;16.01
2025-05-08 03:08:38;58.51
2025-05-08 03:08:37;60.76
2025-05-08 03:08:36;1.51
2025-05-08 03:08:35;4.26
2025-05-08 03:08:34;41.76
2025-05-08 03:08:33;39.51
2025-05-08 03:08:32;79.01
2025-05-08 03:08:31;4.76
2025-05-08 03:08:30;35.51
2025-05-08 03:08:29;90.76
2025-05-08 03:08:28;45.01
2025-05-08 03:08:27;98.01
2025-05-08 03:08:26;37.76
2025-05-08 03:08:25;4.26
2025-05-08 03:08:24;13.01
2025-05-08 03:08:23;29.26
2025-05-08 03:08:22;95.76
2025-05-08 03:08:21;43.26
2025-05-08 03:08:20;32.01
2025-05-08 03:08:19;46.76
2025-05-08 03:08:18;45.01
2025-05-08 03:08:17;92.51
2025-05-08 03:08:16;9.26
2025-05-08 03:08:15;11.51
2025-05-08 03:08:14;32.76
2025-05-08 03:08:13;73.01
2025-05-08 03:08:12;78.01
2025-05-08 03:08:11;92.51
2025-05-08 03:08:10;33.26
2025-05-08 03:08:09;7.01
2025-05-08 03:08:08;87.51
2025-05-08 03:08:07;71.26
2025-05-08 03:08:06;44.51
2025-05-08 03:08:05;32.76
2025-05-08 03:08:04;49.51
2025-05-08 03:08:03;26.01
2025-05-08 03:08:02;44.51
2025-05-08 03:08:01;89.76
2025-05-08 03:08:00;97.51
2025-05-08 03:07:59;61.26
2025-05-08 03:07:58;51.76
2025-05-08 03:07:57;80.76
2025-05-08 03:07:56;13.76
2025-05-08 03:07:55;43.26
2025-05-08 03:07:54;66.26
2025-05-08 03:07:53;64.01
2025-05-08 03:07:52;22.01
2025-05-08 03:07:51;70.51
2025-05-08 03:07:50;36.51
2025-05-08 03:07:49;61.01
2025-05-08 03:07:48;80.76
2025-05-08 03:07:47;69.01
2025-05-08 03:07:46;14.26
2025-05-08 03:07:45;13.76
2025-05-08 03:07:44;66.26
2025-05-08 03:07:43;69.01
2025-05-08 03:07:42;49.51
2025-05-08 03:07:41;28.26
2025-05-08 03:07:40;34.26
2025-05-08 03:07:39;22.51
2025-05-08 03:07:38;41.51
2025-05-08 03:07:37;8.01
2025-05-08 03:07:36;38.76
2025-05-08 03:07:35;84.01
2025-05-08 03:07:34;10.26
2025-05-08 03:07:33;52.26
2025-05-08 03:07:32;11.51
2025-05-08 03:07:31;62.26
2025-05-08 03:07:30;31.01
2025-05-08 03:07:29;19.26
2025-05-08 03:07:28;15.26
2025-05-08 03:07:27;74.01
2025-05-08 03:07:26;3.01
2025-05-08 03:07:25;76.26
2025-05-08 03:07:24;23.76
2025-05-08 03:07:23;50.01
2025-05-08 03:07:22;5.26
2025-05-08 03:07:21;34.76
2025-05-08 03:07:20;65.51
2025-05-08 03:07:19;78.26
2025-05-08 03:07:18;48.76
2025-05-08 03:07:17;52.01
2025-05-08 03:07:16;79.01
2025-05-08 03:07:15;72.26
2025-05-08 03:07:14;98.01
2025-05-08 03:07:13;74.01
2025-05-08 03:07:12;64.51
2025-05-08 03:07:11;76.26
2025-05-08 03:07:10;95.76
2025-05-08 03:07:09;5.26
2025-05-08 03:07:08;36.01
2025-05-08 03:07:07;84.01
2025-05-08 03:07:06;19.26
2025-05-08 03:07:05;28.76
2025-05-08 03:07:04;79.01
2025-05-08 03:07:03;36.01
2025-05-08 03:07:02;72.26
2025-05-08 03:07:01;65.01
2025-05-08 03:07:00;52.76
2025-05-08 03:06:59;62.76
2025-05-08 03:06:58;46.01
2025-05-08 03:06:57;14.76
2025-05-08 03:06:56;29.26
2025-05-08 03:06:55;67.26
2025-05-08 03:06:54;3.01
2025-05-08 03:06:53;7.51
2025-05-08 03:06:52;46.01
2025-05-08 03:06:51;0.76
2025-05-08 03:06:50;32.01
2025-05-08 03:06:49;58.76
2025-05-08 03:06:48;78.76
2025-05-08 03:06:47;83.76
2025-05-08 03:06:46;33.51
2025-05-08 03:06:45;68.76
2025-05-08 03:06:44;63.26
2025-05-08 03:06:43;51.51
2025-05-08 03:06:42;99.01
2025-05-08 03:06:41;72.26
2025-05-08 03:06:40;46.01
2025-05-08 03:06:39;17.51
2025-05-08 03:06:38;65.51
2025-05-08 03:06:37;24.76
2025-05-08 03:06:36;36.51
2025-05-08 03:06:35;15.26
2025-05-08 03:06:34;62.76
2025-05-08 03:06:33;15.76
2025-05-08 03:06:32;22.51
2025-05-08 03:06:31;94.01
2025-05-08 03:06:30;19.76
2025-05-08 03:06:29;36.51
2025-05-08 03:06:28;36.51
2025-05-08 03:06:27;44.76
2025-05-08 03:06:26;89.51
2025-05-08 03:06:25;96.26
2025-05-08 03:06:24;82.26
2025-05-08 03:06:23;23.01
2025-05-08 03:06:22;15.26
2025-05-08 03:06:21;46.51
2025-05-08 03:06:20;91.76
2025-05-08 03:06:19;34.76
2025-05-08 03:06:18;14.51
2025-05-08 03:06:17;19.01
2025-05-08 03:06:16;52.51
2025-05-08 03:06:15;7.76
2025-05-08 03:06:14;45.26
2025-05-08 03:06:13;56.01
2025-05-08 03:06:12;96.26
2025-05-08 03:06:11;41.51
2025-05-08 03:06:10;63.26
2025-05-08 03:06:09;91.76
2025-05-08 03:06:08;48.76
2025-05-08 03:06:07;44.76
2025-05-08 03:06:06;8.51
2025-05-08 03:06:05;34.76
2025-05-08 03:06:04;11.26
2025-05-08 03:06:03;29.76
2025-05-08 03:06:02;89.51
2025-05-08 03:06:01;63.76
2025-05-08 03:06:00;67.76
2025-05-08 03:05:59;75.01
2025-05-08 03:05:58;75.51
2025-05-08 03:05:57;0.51
2025-05-08 03:05:56;2.76
2025-05-08 03:05:55;10.01
2025-05-08 03:05:54;31.76
2025-05-08 03:05:53;65.26
2025-05-08 03:05:52;67.51
2025-05-08 03:05:51;15.01
2025-05-08 03:05:50;63.76
2025-05-08 03:05:49;90.01
2025-05-08 03:05:48;56.51
2025-05-08 03:05:47;30.26
2025-05-08 03:05:46;45.76
2025-05-08 03:05:45;65.76
2025-05-08 03:05:44;21.26
2025-05-08 03:05:43;77.01
2025-05-08 03:05:42;18.51
2025-05-08 03:05:41;77.76
2025-05-08 03:05:40;37.51
2025-05-08 03:05:39;82.76
2025-05-08 03:05:38;99.01
2025-05-08 03:05:37;97.26
2025-05-08 03:05:36;96.76
2025-05-08 03:05:35;90.01
2025-05-08 03:05:34;54.26
2025-05-08 03:05:33;23.01
2025-05-08 03:05:32;51.51
2025-05-08 03:05:31;42.51
2025-05-08 03:05:30;85.51
2025-05-08 03:05:29;66.01
2025-05-08 03:05:28;82.76
2025-05-08 03:05:27;64.26
2025-05-08 03:05:26;28.01
2025-05-08 03:05:25;64.26
2025-05-08 03:05:24;18.51
2025-05-08 03:05:23;73.76
2025-05-08 03:05:22;0.01
2025-05-08 03:05:21;37.51
2025-05-08 03:05:20;30.76
2025-05-08 03:05:19;73.26
2025-05-08 03:05:18;66.51
2025-05-08 03:05:17;7.26
2025-05-08 03:05:16;26.26
2025-05-08 03:05:15;10.01
2025-05-08 03:05:14;11.01
2025-05-08 03:05:13;98.76
2025-05-08 03:05:12;17.26
2025-05-08 03:05:11;64.76
2025-05-08 03:05:10;5.01
2025-05-08 03:05:09;54.76
2025-05-08 03:05:08;42.51
2025-05-08 03:05:07;90.51
2025-05-08 03:05:06;90.51
2025-05-08 03:05:05;15.01
2025-05-08 03:05:04;7.76
2025-05-08 03:05:03;12.76
2025-05-08 03:05:02;32.26
2025-05-08 03:05:01;55.76
2025-05-08 03:05:00;79.26
2025-05-08 03:04:59;79.76
2025-05-08 03:04:58;83.26
2025-05-08 03:04:57;90.51
2025-05-08 03:04:56;33.01
2025-05-08 03:04:55;97.76
2025-05-08 03:04:54;7.26
2025-05-08 03:04:53;92.76
2025-05-08 03:04:52;5.01
2025-05-08 03:04:51;26.26
2025-05-08 03:04:50;71.51
2025-05-08 03:04:49;24.01
2025-05-08 03:04:48;81.01
2025-05-08 03:04:47;47.51
2025-05-08 03:04:46;19.01
2025-05-08 03:04:45;64.76
2025-05-08 03:04:44;36.26
2025-05-08 03:04:43;32.76
2025-05-08 03:04:42;30.01
2025-05-08 03:04:41;37.26
2025-05-08 03:04:40;59.51
2025-05-08 03:04:39;64.26
2025-05-08 03:04:38;48.01
2025-05-08 03:04:37;78.76
2025-05-08 03:04:36;50.26
2025-05-08 03:04:35;45.76
2025-05-08 03:04:34;53.01
2025-05-08 03:04:33;76.51
2025-05-08 03:04:32;98.26
2025-05-08 03:04:31;62.51
2025-05-08 03:04:30;17.26
2025-05-08 03:04:29;79.26
2025-05-08 03:04:28;43.51
2025-05-08 03:04:27;10.01
2025-05-08 03:04:26;53.01
2025-05-08 03:04:25;38.51
2025-05-08 03:04:24;34.51
2025-05-08 03:04:23;83.76
2025-05-08 03:04:22;98.26
2025-05-08 03:04:21;10.51
2025-05-08 03:04:20;17.26
2025-05-08 03:04:19;26.76
2025-05-08 03:04:18;67.51
2025-05-08 03:04:17;88.76
2025-05-08 03:04:16;55.26
2025-05-08 03:04:15;95.51
2025-05-08 03:04:14;5.51
2025-05-08 03:04:13;65.76
2025-05-08 03:04:12;15.51
2025-05-08 03:04:11;53.26
2025-05-08 03:04:10;59.51
2025-05-08 03:04:09;46.01
2025-05-08 03:04:08;33.76
2025-05-08 03:04:07;13.76
2025-05-08 03:04:06;89.26
2025-05-08 03:04:05;48.51
2025-05-08 03:04:04;88.76
2025-05-08 03:04:03;69.76
2025-05-08 03:04:02;74.76
2025-05-08 03:04:01;79.26
2025-05-08 03:04:00;29.51
2025-05-08 03:03:59;86.51
2025-05-08 03:03:58;96.01
2025-05-08 03:03:57;15.51
2025-05-08 03:03:56;24.51
2025-05-08 03:03:55;77.01
2025-05-08 03:03:54;70.26
2025-05-08 03:03:53;82.51
2025-05-08 03:03:52;58.51
2025-05-08 03:03:51;27.26
2025-05-08 03:03:50;46.26
2025-05-08 03:03:49;65.26
2025-05-08 03:03:48;89.76
2025-05-08 03:03:47;39.51
2025-05-08 03:03:46;3.26
2025-05-08 03:03:45;74.76
2025-05-08 03:03:44;75.26
2025-05-08 03:03:43;36.76
2025-05-08 03:03:42;61.26
2025-05-08 03:03:41;84.76
2025-05-08 03:03:40;40.51
2025-05-08 03:03:39;46.76
2025-05-08 03:03:38;80.76
2025-05-08 03:03:37;12.01
2025-05-08 03:03:36;91.51
2025-05-08 03:03:35;79.76
2025-05-08 03:03:34;46.76
2025-05-08 03:03:33;65.76
2025-05-08 03:03:32;92.01
2025-05-08 03:03:31;68.01
2025-05-08 03:03:30;20.51
2025-05-08 03:03:29;75.26
2025-05-08 03:03:28;82.51
2025-05-08 03:03:27;55.76
2025-05-08 03:03:26;70.26
2025-05-08 03:03:25;59.01
2025-05-08 03:03:24;75.26
2025-05-08 03:03:23;69.01
2025-05-08 03:03:22;49.01
2025-05-08 03:03:21;54.51
2025-05-08 03:03:20;3.01
2025-05-08 03:03:19;0.26
2025-05-08 03:03:18;90.76
2025-05-08 03:03:17;16.51
2025-05-08 03:03:16;28.76
2025-05-08 03:03:15;19.26
2025-05-08 03:03:14;51.26
2025-05-08 03:03:13;11.01
2025-05-08 03:03:12;12.01
2025-05-08 03:03:11;68.01
2025-05-08 03:03:10;13.26
2025-05-08 03:03:09;73.01
2025-05-08 03:03:08;82.26
2025-05-08 03:03:07;22.01
2025-05-08 03:03:06;28.76
2025-05-08 03:03:05;60.01
2025-05-08 03:03:04;46.76
2025-05-08 03:03:03;37.76
2025-05-08 03:03:02;30.01
2025-05-08 03:03:01;4.26
2025-05-08 03:03:00;99.26
2025-05-08 03:02:59;42.26
2025-05-08 03:02:58;16.01
2025-05-08 03:02:57;6.51
2025-05-08 03:02:56;70.76
2025-05-08 03:02:55;75.76
2025-05-08 03:02:54;4.26
2025-05-08 03:02:53;4.26
2025-05-08 03:02:52;49.51
2025-05-08 03:02:51;47.76
2025-05-08 03:02:50;50.01
2025-05-08 03:02:49;40.01
2025-05-08 03:02:48;89.76
2025-05-08 03:02:47;59.01
2025-05-08 03:02:46;83.51
2025-05-08 03:02:45;54.51
2025-05-08 03:02:44;9.76
2025-05-08 03:02:43;37.76
2025-05-08 03:02:42;11.51
2025-05-08 03:02:41;21.01
2025-05-08 03:02:40;61.76
2025-05-08 03:02:39;9.26
2025-05-08 03:02:38;92.51
2025-05-08 03:02:37;18.76
2025-05-08 03:02:36;43.76
2025-05-08 03:02:35;53.26
2025-05-08 03:02:34;75.01
2025-05-08 03:02:33;0.26
2025-05-08 03:02:32;99.26
2025-05-08 03:02:31;7.51
2025-05-08 03:02:30;11.51
2025-05-08 03:02:29;0.26
