Fecha y Hora;CV-3022 - Válvula control temperatura salida X-302
2025-05-08 02:31:19;-26.96
2025-05-08 02:31:18;-50.96
2025-05-08 02:31:17;-79.96
2025-05-08 02:31:16;-20.21
2025-05-08 02:31:15;-77.21
2025-05-08 02:31:14;-49.71
2025-05-08 02:31:13;-21.21
2025-05-08 02:31:12;-11.71
2025-05-08 02:31:11;-4.46
2025-05-08 02:31:10;-37.96
2025-05-08 02:31:09;-9.46
2025-05-08 02:31:08;-54.71
2025-05-08 02:31:07;-85.96
2025-05-08 02:31:06;-52.46
2025-05-08 02:31:05;-71.46
2025-05-08 02:31:04;-92.71
2025-05-08 02:31:03;-87.71
2025-05-08 02:31:02;-23.46
2025-05-08 02:31:01;-73.71
2025-05-08 02:31:00;-32.96
2025-05-08 02:30:59;-34.71
2025-05-08 02:30:58;-3.46
2025-05-08 02:30:57;-31.96
2025-05-08 02:30:56;-61.46
2025-05-08 02:30:55;-21.21
2025-05-08 02:30:54;-83.21
2025-05-08 02:30:53;-40.21
2025-05-08 02:30:52;-30.21
2025-05-08 02:30:51;-16.21
2025-05-08 02:30:50;-44.71
2025-05-08 02:30:49;-59.21
2025-05-08 02:30:48;-97.21
2025-05-08 02:30:47;-97.21
2025-05-08 02:30:46;-78.21
2025-05-08 02:30:45;-32.96
2025-05-08 02:30:44;-25.71
2025-05-08 02:30:43;-3.96
2025-05-08 02:30:42;-51.96
2025-05-08 02:30:41;-70.96
2025-05-08 02:30:40;-97.21
2025-05-08 02:30:39;-80.46
2025-05-08 02:30:38;-35.21
2025-05-08 02:30:37;-11.21
2025-05-08 02:30:36;-99.46
2025-05-08 02:30:35;-54.21
2025-05-08 02:30:34;-82.71
2025-05-08 02:30:33;-92.21
2025-05-08 02:30:32;-35.21
2025-05-08 02:30:31;-63.71
2025-05-08 02:30:30;-37.46
2025-05-08 02:30:29;-22.96
2025-05-08 02:30:28;-82.71
2025-05-08 02:30:27;-23.71
2025-05-08 02:30:26;-1.46
2025-05-08 02:30:25;-21.46
2025-05-08 02:30:24;-19.71
2025-05-08 02:30:23;-91.21
2025-05-08 02:30:22;-60.96
2025-05-08 02:30:21;-89.46
2025-05-08 02:30:20;-29.71
2025-05-08 02:30:19;-25.21
2025-05-08 02:30:18;-63.21
2025-05-08 02:30:17;-82.21
2025-05-08 02:30:16;-34.71
2025-05-08 02:30:15;-72.71
2025-05-08 02:30:14;-98.96
2025-05-08 02:30:13;-53.71
2025-05-08 02:30:12;-30.21
2025-05-08 02:30:11;-92.21
2025-05-08 02:30:10;-70.46
2025-05-08 02:30:09;-15.71
2025-05-08 02:30:08;-13.46
2025-05-08 02:30:07;-93.96
2025-05-08 02:30:06;-77.71
2025-05-08 02:30:05;-32.46
2025-05-08 02:30:04;-96.21
2025-05-08 02:30:03;-17.96
2025-05-08 02:30:02;-82.21
2025-05-08 02:30:01;-60.96
2025-05-08 02:30:00;-29.71
2025-05-08 02:29:59;-24.71
2025-05-08 02:29:58;-22.46
2025-05-08 02:29:57;-84.46
2025-05-08 02:29:56;-24.21
2025-05-08 02:29:55;-63.96
2025-05-08 02:29:54;-54.96
2025-05-08 02:29:53;-77.21
2025-05-08 02:29:52;-84.46
2025-05-08 02:29:51;-60.46
2025-05-08 02:29:50;-60.46
2025-05-08 02:29:49;-5.71
2025-05-08 02:29:48;-36.96
2025-05-08 02:29:47;-62.71
2025-05-08 02:29:46;-77.21
2025-05-08 02:29:45;-91.71
2025-05-08 02:29:44;-29.71
2025-05-08 02:29:43;-77.21
2025-05-08 02:29:42;-7.96
2025-05-08 02:29:41;-34.21
2025-05-08 02:29:40;-81.71
2025-05-08 02:29:39;-48.71
2025-05-08 02:29:38;-60.46
2025-05-08 02:29:37;-96.21
2025-05-08 02:29:36;-77.21
2025-05-08 02:29:35;-44.96
2025-05-08 02:29:34;-2.46
2025-05-08 02:29:33;-23.71
2025-05-08 02:29:32;-62.21
2025-05-08 02:29:31;-83.46
2025-05-08 02:29:30;-55.46
2025-05-08 02:29:29;-57.71
2025-05-08 02:29:28;-52.71
2025-05-08 02:29:27;-34.21
2025-05-08 02:29:26;-62.71
2025-05-08 02:29:25;-45.96
2025-05-08 02:29:24;-13.71
2025-05-08 02:29:23;-6.46
2025-05-08 02:29:22;-39.46
2025-05-08 02:29:21;-57.71
2025-05-08 02:29:20;-79.46
2025-05-08 02:29:19;-55.46
2025-05-08 02:29:18;-48.21
2025-05-08 02:29:17;-95.71
2025-05-08 02:29:16;-59.96
2025-05-08 02:29:15;-38.21
2025-05-08 02:29:14;-83.96
2025-05-08 02:29:13;-50.46
2025-05-08 02:29:12;-40.96
2025-05-08 02:29:11;-29.46
2025-05-08 02:29:10;-40.96
2025-05-08 02:29:09;-45.46
2025-05-08 02:29:08;-31.46
2025-05-08 02:29:07;-57.71
2025-05-08 02:29:06;-88.46
2025-05-08 02:29:05;-62.21
2025-05-08 02:29:04;-40.96
2025-05-08 02:29:03;-54.96
2025-05-08 02:29:02;-35.96
2025-05-08 02:29:01;-92.46
2025-05-08 02:29:00;-90.71
2025-05-08 02:28:59;-92.96
2025-05-08 02:28:58;-88.46
2025-05-08 02:28:57;-86.21
2025-05-08 02:28:56;-24.21
2025-05-08 02:28:55;-54.96
2025-05-08 02:28:54;-76.21
2025-05-08 02:28:53;-58.46
2025-05-08 02:28:52;-65.21
2025-05-08 02:28:51;-80.21
2025-05-08 02:28:50;-81.21
2025-05-08 02:28:49;-85.71
2025-05-08 02:28:48;-19.21
2025-05-08 02:28:47;-66.71
2025-05-08 02:28:46;-28.71
2025-05-08 02:28:45;-92.96
2025-05-08 02:28:44;-11.96
2025-05-08 02:28:43;-27.71
2025-05-08 02:28:42;-13.21
2025-05-08 02:28:41;-58.96
2025-05-08 02:28:40;-77.96
2025-05-08 02:28:39;-20.46
2025-05-08 02:28:38;-59.46
2025-05-08 02:28:37;-78.46
2025-05-08 02:28:36;-16.96
2025-05-08 02:28:35;-9.21
2025-05-08 02:28:34;-52.21
2025-05-08 02:28:33;-80.71
2025-05-08 02:28:32;-71.21
2025-05-08 02:28:31;-56.71
2025-05-08 02:28:30;-90.71
2025-05-08 02:28:29;-6.46
2025-05-08 02:28:28;-18.71
2025-05-08 02:28:27;-28.21
2025-05-08 02:28:26;-1.96
2025-05-08 02:28:25;-97.46
2025-05-08 02:28:24;-90.21
2025-05-08 02:28:23;-61.71
2025-05-08 02:28:22;-33.21
2025-05-08 02:28:21;-95.96
2025-05-08 02:28:20;-47.96
2025-05-08 02:28:19;-19.96
2025-05-08 02:28:18;-11.46
2025-05-08 02:28:17;-92.46
2025-05-08 02:28:16;-9.21
2025-05-08 02:28:15;-9.21
2025-05-08 02:28:14;-13.71
2025-05-08 02:28:13;-39.96
2025-05-08 02:28:12;-30.46
2025-05-08 02:28:11;-63.96
2025-05-08 02:28:10;-85.21
2025-05-08 02:28:09;-30.46
2025-05-08 02:28:08;-20.96
2025-05-08 02:28:07;-23.21
2025-05-08 02:28:06;-56.71
2025-05-08 02:28:05;-61.21
2025-05-08 02:28:04;-49.46
2025-05-08 02:28:03;-73.46
2025-05-08 02:28:02;-13.71
2025-05-08 02:28:01;-82.96
2025-05-08 02:28:00;-56.71
2025-05-08 02:27:59;-6.46
2025-05-08 02:27:58;-32.71
2025-05-08 02:27:57;-14.21
2025-05-08 02:27:56;-18.21
2025-05-08 02:27:55;-75.71
2025-05-08 02:27:54;-32.71
2025-05-08 02:27:53;-80.21
2025-05-08 02:27:52;-20.96
2025-05-08 02:27:51;-91.46
2025-05-08 02:27:50;-99.96
2025-05-08 02:27:49;-27.96
2025-05-08 02:27:48;-99.46
2025-05-08 02:27:47;-93.71
2025-05-08 02:27:46;-94.21
2025-05-08 02:27:45;-53.96
2025-05-08 02:27:44;-48.96
2025-05-08 02:27:43;-1.46
2025-05-08 02:27:42;-6.46
2025-05-08 02:27:41;-72.96
2025-05-08 02:27:40;-79.71
2025-05-08 02:27:39;-10.96
2025-05-08 02:27:38;-58.46
2025-05-08 02:27:37;-62.96
2025-05-08 02:27:36;-99.21
2025-05-08 02:27:35;-13.21
2025-05-08 02:27:34;-46.71
2025-05-08 02:27:33;-72.96
2025-05-08 02:27:32;-48.96
2025-05-08 02:27:31;-34.96
2025-05-08 02:27:30;-13.21
2025-05-08 02:27:29;-60.71
2025-05-08 02:27:28;-32.21
2025-05-08 02:27:27;-32.21
2025-05-08 02:27:26;-67.96
2025-05-08 02:27:25;-34.46
2025-05-08 02:27:24;-77.46
2025-05-08 02:27:23;-34.46
2025-05-08 02:27:22;-84.71
2025-05-08 02:27:21;-70.21
2025-05-08 02:27:20;-91.46
2025-05-08 02:27:19;-46.71
2025-05-08 02:27:18;-65.96
2025-05-08 02:27:17;-2.71
2025-05-08 02:27:16;-63.71
2025-05-08 02:27:15;-22.21
2025-05-08 02:27:14;-74.71
2025-05-08 02:27:13;-13.21
2025-05-08 02:27:12;-34.46
2025-05-08 02:27:11;-77.46
2025-05-08 02:27:10;-53.46
2025-05-08 02:27:09;-96.46
2025-05-08 02:27:08;-41.21
2025-05-08 02:27:07;-32.21
2025-05-08 02:27:06;-79.71
2025-05-08 02:27:05;-84.21
2025-05-08 02:27:04;-74.71
2025-05-08 02:27:03;-29.46
2025-05-08 02:27:02;-36.71
2025-05-08 02:27:01;-62.46
2025-05-08 02:27:00;-53.46
2025-05-08 02:26:59;-23.46
2025-05-08 02:26:58;-66.46
2025-05-08 02:26:57;-59.71
2025-05-08 02:26:56;-88.21
2025-05-08 02:26:55;-37.96
2025-05-08 02:26:54;-46.21
2025-05-08 02:26:53;-69.71
2025-05-08 02:26:52;-22.21
2025-05-08 02:26:51;-84.21
2025-05-08 02:26:50;-7.71
2025-05-08 02:26:49;-48.46
2025-05-08 02:26:48;-95.96
2025-05-08 02:26:47;-57.96
2025-05-08 02:26:46;-42.96
2025-05-08 02:26:45;-58.71
2025-05-08 02:26:44;-12.71
2025-05-08 02:26:43;-17.21
2025-05-08 02:26:42;-0.46
2025-05-08 02:26:41;-33.96
2025-05-08 02:26:40;-62.46
2025-05-08 02:26:39;-26.71
2025-05-08 02:26:38;-7.21
2025-05-08 02:26:37;-31.21
2025-05-08 02:26:36;-47.96
2025-05-08 02:26:35;-74.21
2025-05-08 02:26:34;-43.96
2025-05-08 02:26:33;-45.71
2025-05-08 02:26:32;-57.96
2025-05-08 02:26:31;-57.46
2025-05-08 02:26:30;-36.21
2025-05-08 02:26:29;-74.21
2025-05-08 02:26:28;-2.71
2025-05-08 02:26:27;-40.71
2025-05-08 02:26:26;-78.71
2025-05-08 02:26:25;-23.96
2025-05-08 02:26:24;-88.21
2025-05-08 02:26:23;-31.21
2025-05-08 02:26:22;-50.21
2025-05-08 02:26:21;-52.46
2025-05-08 02:26:20;-88.21
2025-05-08 02:26:19;-66.96
2025-05-08 02:26:18;-47.96
2025-05-08 02:26:17;-76.46
2025-05-08 02:26:16;-4.96
2025-05-08 02:26:15;-29.21
2025-05-08 02:26:14;-72.21
2025-05-08 02:26:13;-7.96
2025-05-08 02:26:12;-7.21
2025-05-08 02:26:11;-42.46
2025-05-08 02:26:10;-78.71
2025-05-08 02:26:09;-88.21
2025-05-08 02:26:08;-69.21
2025-05-08 02:26:07;-79.96
2025-05-08 02:26:06;-99.46
2025-05-08 02:26:05;-65.96
2025-05-08 02:26:04;-11.21
2025-05-08 02:26:03;-47.46
2025-05-08 02:26:02;-7.21
2025-05-08 02:26:01;-18.96
2025-05-08 02:26:00;-78.71
2025-05-08 02:25:59;-45.71
2025-05-08 02:25:58;-47.46
2025-05-08 02:25:57;-40.21
2025-05-08 02:25:56;-40.21
2025-05-08 02:25:55;-73.71
2025-05-08 02:25:54;-56.96
2025-05-08 02:25:53;-30.71
2025-05-08 02:25:52;-21.21
2025-05-08 02:25:51;-66.46
2025-05-08 02:25:50;-4.46
2025-05-08 02:25:49;-75.96
2025-05-08 02:25:48;-85.46
2025-05-08 02:25:47;-8.96
2025-05-08 02:25:46;-30.71
2025-05-08 02:25:45;-78.21
2025-05-08 02:25:44;-94.96
2025-05-08 02:25:43;-96.71
2025-05-08 02:25:42;-69.96
2025-05-08 02:25:41;-35.21
2025-05-08 02:25:40;-49.21
2025-05-08 02:25:39;-18.46
2025-05-08 02:25:38;-44.71
2025-05-08 02:25:37;-75.96
2025-05-08 02:25:36;-78.21
2025-05-08 02:25:35;-21.21
2025-05-08 02:25:34;-16.21
2025-05-08 02:25:33;-80.96
2025-05-08 02:25:32;-26.21
2025-05-08 02:25:31;-25.71
2025-05-08 02:25:30;-20.71
2025-05-08 02:25:29;-37.46
2025-05-08 02:25:28;-27.96
2025-05-08 02:25:27;-46.96
2025-05-08 02:25:26;-84.46
2025-05-08 02:25:25;-75.46
2025-05-08 02:25:24;-39.71
2025-05-08 02:25:23;-56.46
2025-05-08 02:25:22;-16.21
2025-05-08 02:25:21;-22.96
2025-05-08 02:25:20;-80.46
2025-05-08 02:25:19;-44.71
2025-05-08 02:25:18;-39.71
2025-05-08 02:25:17;-6.21
2025-05-08 02:25:16;-65.96
2025-05-08 02:25:15;-29.21
2025-05-08 02:25:14;-96.21
2025-05-08 02:25:13;-43.71
2025-05-08 02:25:12;-32.71
2025-05-08 02:25:11;-85.71
2025-05-08 02:25:10;-99.71
2025-05-08 02:25:09;-36.96
2025-05-08 02:25:08;-22.96
2025-05-08 02:25:07;-53.71
2025-05-08 02:25:06;-87.21
2025-05-08 02:25:05;-99.46
2025-05-08 02:25:04;-91.21
2025-05-08 02:25:03;-46.46
2025-05-08 02:25:02;-17.96
2025-05-08 02:25:01;-82.21
2025-05-08 02:25:00;-1.21
2025-05-08 02:24:59;-20.21
2025-05-08 02:24:58;-89.46
2025-05-08 02:24:57;-44.21
2025-05-08 02:24:56;-69.96
2025-05-08 02:24:55;-3.46
2025-05-08 02:24:54;-48.71
2025-05-08 02:24:53;-60.96
2025-05-08 02:24:52;-22.96
2025-05-08 02:24:51;-20.21
2025-05-08 02:24:50;-93.96
2025-05-08 02:24:49;-60.96
2025-05-08 02:24:48;-58.21
2025-05-08 02:24:47;-8.46
2025-05-08 02:24:46;-34.71
2025-05-08 02:24:45;-96.71
2025-05-08 02:24:44;-1.21
2025-05-08 02:24:43;-53.71
2025-05-08 02:24:42;-58.21
2025-05-08 02:24:41;-34.71
2025-05-08 02:24:40;-14.21
2025-05-08 02:24:39;-85.21
2025-05-08 02:24:38;-85.21
2025-05-08 02:24:37;-69.96
2025-05-08 02:24:36;-98.46
2025-05-08 02:24:35;-77.21
2025-05-08 02:24:34;-67.71
2025-05-08 02:24:33;-81.71
2025-05-08 02:24:32;-12.96
2025-05-08 02:24:31;-7.96
2025-05-08 02:24:30;-0.71
2025-05-08 02:24:29;-79.46
2025-05-08 02:24:28;-43.71
2025-05-08 02:24:27;-53.21
2025-05-08 02:24:26;-60.46
2025-05-08 02:24:25;-7.96
2025-05-08 02:24:24;-85.71
2025-05-08 02:24:23;-38.21
2025-05-08 02:24:22;-9.71
2025-05-08 02:24:21;-73.96
2025-05-08 02:24:20;-92.96
2025-05-08 02:24:19;-74.46
2025-05-08 02:24:18;-95.71
2025-05-08 02:24:17;-26.96
2025-05-08 02:24:16;-74.46
2025-05-08 02:24:15;-74.46
2025-05-08 02:24:14;-86.21
2025-05-08 02:24:13;-86.21
2025-05-08 02:24:12;-10.21
2025-05-08 02:24:11;-81.71
2025-05-08 02:24:10;-67.21
2025-05-08 02:24:09;-8.71
2025-05-08 02:24:08;-96.96
2025-05-08 02:24:07;-32.71
2025-05-08 02:24:06;-33.71
2025-05-08 02:24:05;-72.21
2025-05-08 02:24:04;-55.46
2025-05-08 02:24:03;-52.71
2025-05-08 02:24:02;-78.96
2025-05-08 02:24:01;-78.96
2025-05-08 02:24:00;-64.46
2025-05-08 02:23:59;-2.96
2025-05-08 02:23:58;-91.21
2025-05-08 02:23:57;-21.96
2025-05-08 02:23:56;-26.46
2025-05-08 02:23:55;-28.71
2025-05-08 02:23:54;-64.46
2025-05-08 02:23:53;-45.46
2025-05-08 02:23:52;-26.46
2025-05-08 02:23:51;-28.71
2025-05-08 02:23:50;-62.21
2025-05-08 02:23:49;-71.71
2025-05-08 02:23:48;-28.71
2025-05-08 02:23:47;-38.21
2025-05-08 02:23:46;-62.21
2025-05-08 02:23:45;-72.21
2025-05-08 02:23:44;-33.71
2025-05-08 02:23:43;-88.46
2025-05-08 02:23:42;-62.21
2025-05-08 02:23:41;-66.71
2025-05-08 02:23:40;-54.96
2025-05-08 02:23:39;-12.46
2025-05-08 02:23:38;-73.96
2025-05-08 02:23:37;-41.21
2025-05-08 02:23:36;-27.21
2025-05-08 02:23:35;-95.21
2025-05-08 02:23:34;-25.96
2025-05-08 02:23:33;-2.46
2025-05-08 02:23:32;-10.96
2025-05-08 02:23:31;-35.46
2025-05-08 02:23:30;-58.96
2025-05-08 02:23:29;-99.21
2025-05-08 02:23:28;-70.71
2025-05-08 02:23:27;-61.71
2025-05-08 02:23:26;-83.46
2025-05-08 02:23:25;-85.71
2025-05-08 02:23:24;-52.21
2025-05-08 02:23:23;-92.96
2025-05-08 02:23:22;-61.71
2025-05-08 02:23:21;-97.46
2025-05-08 02:23:20;-63.96
2025-05-08 02:23:19;-37.71
2025-05-08 02:23:18;-39.96
2025-05-08 02:23:17;-63.96
2025-05-08 02:23:16;-64.46
2025-05-08 02:23:15;-33.21
2025-05-08 02:23:14;-56.71
2025-05-08 02:23:13;-90.21
2025-05-08 02:23:12;-54.46
2025-05-08 02:23:11;-20.96
2025-05-08 02:23:10;-20.96
2025-05-08 02:23:09;-68.46
2025-05-08 02:23:08;-52.21
2025-05-08 02:23:07;-90.21
2025-05-08 02:23:06;-65.21
2025-05-08 02:23:05;-76.96
2025-05-08 02:23:04;-88.71
2025-05-08 02:23:03;-6.46
2025-05-08 02:23:02;-9.21
2025-05-08 02:23:01;-77.96
2025-05-08 02:23:00;-44.96
2025-05-08 02:22:59;-89.71
2025-05-08 02:22:58;-1.96
2025-05-08 02:22:57;-54.46
2025-05-08 02:22:56;-48.96
2025-05-08 02:22:55;-82.96
2025-05-08 02:22:54;-94.71
2025-05-08 02:22:53;-23.21
2025-05-08 02:22:52;-47.21
2025-05-08 02:22:51;-8.71
2025-05-08 02:22:50;-51.71
2025-05-08 02:22:49;-49.46
2025-05-08 02:22:48;-13.71
2025-05-08 02:22:47;-94.71
2025-05-08 02:22:46;-28.21
2025-05-08 02:22:45;-13.71
2025-05-08 02:22:44;-87.46
2025-05-08 02:22:43;-71.21
2025-05-08 02:22:42;-18.21
2025-05-08 02:22:41;-87.46
2025-05-08 02:22:40;-97.71
2025-05-08 02:22:39;-14.46
2025-05-08 02:22:38;-9.96
2025-05-08 02:22:37;-42.96
2025-05-08 02:22:36;-33.46
2025-05-08 02:22:35;-75.71
2025-05-08 02:22:34;-67.46
2025-05-08 02:22:33;-92.71
2025-05-08 02:22:32;-71.96
2025-05-08 02:22:31;-51.21
2025-05-08 02:22:30;-70.71
2025-05-08 02:22:29;-34.46
2025-05-08 02:22:28;-44.46
2025-05-08 02:22:27;-72.96
2025-05-08 02:22:26;-89.21
2025-05-08 02:22:25;-84.71
2025-05-08 02:22:24;-96.46
2025-05-08 02:22:23;-20.46
2025-05-08 02:22:22;-79.71
2025-05-08 02:22:21;-5.96
2025-05-08 02:22:20;-77.96
2025-05-08 02:22:19;-96.46
2025-05-08 02:22:18;-32.21
2025-05-08 02:22:17;-43.96
2025-05-08 02:22:16;-86.96
2025-05-08 02:22:15;-19.96
2025-05-08 02:22:14;-8.71
2025-05-08 02:22:13;-81.96
2025-05-08 02:22:12;-86.96
2025-05-08 02:22:11;-94.21
2025-05-08 02:22:10;-27.21
2025-05-08 02:22:09;-24.96
2025-05-08 02:22:08;-5.96
2025-05-08 02:22:07;-99.21
2025-05-08 02:22:06;-3.71
2025-05-08 02:22:05;-89.21
2025-05-08 02:22:04;-51.21
2025-05-08 02:22:03;-2.21
2025-05-08 02:22:02;-87.71
2025-05-08 02:22:01;-68.71
2025-05-08 02:22:00;-34.46
2025-05-08 02:21:59;-27.21
2025-05-08 02:21:58;-12.71
2025-05-08 02:21:57;-38.96
2025-05-08 02:21:56;-19.96
2025-05-08 02:21:55;-14.96
2025-05-08 02:21:54;-60.71
2025-05-08 02:21:53;-27.21
2025-05-08 02:21:52;-27.21
2025-05-08 02:21:51;-74.71
2025-05-08 02:21:50;-27.21
2025-05-08 02:21:49;-24.96
2025-05-08 02:21:48;-33.46
2025-05-08 02:21:47;-23.96
2025-05-08 02:21:46;-55.21
2025-05-08 02:21:45;-85.96
2025-05-08 02:21:44;-52.46
2025-05-08 02:21:43;-52.96
2025-05-08 02:21:42;-57.96
2025-05-08 02:21:41;-81.96
2025-05-08 02:21:40;-17.21
2025-05-08 02:21:39;-50.71
2025-05-08 02:21:38;-27.21
2025-05-08 02:21:37;-3.21
2025-05-08 02:21:36;-95.96
2025-05-08 02:21:35;-43.46
2025-05-08 02:21:34;-76.96
2025-05-08 02:21:33;-3.21
2025-05-08 02:21:32;-88.71
2025-05-08 02:21:31;-8.96
2025-05-08 02:21:30;-93.96
2025-05-08 02:21:29;-40.21
2025-05-08 02:21:28;-60.21
2025-05-08 02:21:27;-38.46
2025-05-08 02:21:26;-95.46
2025-05-08 02:21:25;-26.71
2025-05-08 02:21:24;-2.71
2025-05-08 02:21:23;-78.71
2025-05-08 02:21:22;-93.21
2025-05-08 02:21:21;-64.71
2025-05-08 02:21:20;-85.96
2025-05-08 02:21:19;-28.96
2025-05-08 02:21:18;-47.96
2025-05-08 02:21:17;-61.96
2025-05-08 02:21:16;-61.96
2025-05-08 02:21:15;-42.96
2025-05-08 02:21:14;-14.46
2025-05-08 02:21:13;-23.96
2025-05-08 02:21:12;-59.71
2025-05-08 02:21:11;-47.96
2025-05-08 02:21:10;-71.46
2025-05-08 02:21:09;-36.21
2025-05-08 02:21:08;-57.46
2025-05-08 02:21:07;-93.21
2025-05-08 02:21:06;-33.46
2025-05-08 02:21:05;-59.71
2025-05-08 02:21:04;-71.46
2025-05-08 02:21:03;-54.71
2025-05-08 02:21:02;-59.71
2025-05-08 02:21:01;-78.71
2025-05-08 02:21:00;-9.46
2025-05-08 02:20:59;-46.46
2025-05-08 02:20:58;-41.96
2025-05-08 02:20:57;-92.71
2025-05-08 02:20:56;-96.21
2025-05-08 02:20:55;-3.46
2025-05-08 02:20:54;-88.96
2025-05-08 02:20:53;-82.71
2025-05-08 02:20:52;-73.21
2025-05-08 02:20:51;-4.96
2025-05-08 02:20:50;-68.71
2025-05-08 02:20:49;-54.21
2025-05-08 02:20:48;-56.96
2025-05-08 02:20:47;-99.96
2025-05-08 02:20:46;-83.21
2025-05-08 02:20:45;-21.21
2025-05-08 02:20:44;-30.71
2025-05-08 02:20:43;-18.46
2025-05-08 02:20:42;-40.21
2025-05-08 02:20:41;-54.21
2025-05-08 02:20:40;-94.96
2025-05-08 02:20:39;-13.96
2025-05-08 02:20:38;-32.96
2025-05-08 02:20:37;-85.46
2025-05-08 02:20:36;-51.96
2025-05-08 02:20:35;-99.46
2025-05-08 02:20:34;-80.46
2025-05-08 02:20:33;-44.71
2025-05-08 02:20:32;-11.71
2025-05-08 02:20:31;-63.71
2025-05-08 02:20:30;-44.71
2025-05-08 02:20:29;-42.46
2025-05-08 02:20:28;-46.46
2025-05-08 02:20:27;-7.46
2025-05-08 02:20:26;-43.21
2025-05-08 02:20:25;-73.21
2025-05-08 02:20:24;-39.71
2025-05-08 02:20:23;-11.21
2025-05-08 02:20:22;-65.96
2025-05-08 02:20:21;-56.46
2025-05-08 02:20:20;-73.21
2025-05-08 02:20:19;-30.21
2025-05-08 02:20:18;-18.46
2025-05-08 02:20:17;-46.96
2025-05-08 02:20:16;-37.46
2025-05-08 02:20:15;-49.21
2025-05-08 02:20:14;-65.96
2025-05-08 02:20:13;-13.46
2025-05-08 02:20:12;-20.71
2025-05-08 02:20:11;-6.21
2025-05-08 02:20:10;-34.71
2025-05-08 02:20:09;-37.46
2025-05-08 02:20:08;-59.21
2025-05-08 02:20:07;-63.71
2025-05-08 02:20:06;-94.46
2025-05-08 02:20:05;-89.46
2025-05-08 02:20:04;-26.46
2025-05-08 02:20:03;-57.71
2025-05-08 02:20:02;-60.46
2025-05-08 02:20:01;-19.71
2025-05-08 02:20:00;-10.21
2025-05-08 02:19:59;-98.96
2025-05-08 02:19:58;-89.46
2025-05-08 02:19:57;-70.46
2025-05-08 02:19:56;-33.21
2025-05-08 02:19:55;-38.21
2025-05-08 02:19:54;-39.21
2025-05-08 02:19:53;-22.46
2025-05-08 02:19:52;-55.96
2025-05-08 02:19:51;-6.21
2025-05-08 02:19:50;-98.96
2025-05-08 02:19:49;-32.46
2025-05-08 02:19:48;-25.21
2025-05-08 02:19:47;-58.21
2025-05-08 02:19:46;-27.46
2025-05-08 02:19:45;-1.21
2025-05-08 02:19:44;-24.71
2025-05-08 02:19:43;-82.21
2025-05-08 02:19:42;-6.21
2025-05-08 02:19:41;-44.21
2025-05-08 02:19:40;-60.46
2025-05-08 02:19:39;-39.21
2025-05-08 02:19:38;-10.71
2025-05-08 02:19:37;-24.71
2025-05-08 02:19:36;-20.21
2025-05-08 02:19:35;-60.46
2025-05-08 02:19:34;-84.46
2025-05-08 02:19:33;-62.71
2025-05-08 02:19:32;-79.46
2025-05-08 02:19:31;-93.96
2025-05-08 02:19:30;-60.46
2025-05-08 02:19:29;-58.21
2025-05-08 02:19:28;-60.46
2025-05-08 02:19:27;-69.96
2025-05-08 02:19:26;-60.46
2025-05-08 02:19:25;-43.21
2025-05-08 02:19:24;-90.21
2025-05-08 02:19:23;-90.21
2025-05-08 02:19:22;-55.46
2025-05-08 02:19:21;-45.96
2025-05-08 02:19:20;-19.71
2025-05-08 02:19:19;-34.21
2025-05-08 02:19:18;-55.46
2025-05-08 02:19:17;-10.21
2025-05-08 02:19:16;-62.71
2025-05-08 02:19:15;-24.71
2025-05-08 02:19:14;-95.71
2025-05-08 02:19:13;-17.46
2025-05-08 02:19:12;-19.21
2025-05-08 02:19:11;-54.46
2025-05-08 02:19:10;-30.96
2025-05-08 02:19:09;-82.96
2025-05-08 02:19:08;-57.21
2025-05-08 02:19:07;-88.96
2025-05-08 02:19:06;-78.96
2025-05-08 02:19:05;-31.46
2025-05-08 02:19:04;-24.21
2025-05-08 02:19:03;-2.96
2025-05-08 02:19:02;-69.46
2025-05-08 02:19:01;-21.96
2025-05-08 02:19:00;-0.21
2025-05-08 02:18:59;-10.21
2025-05-08 02:18:58;-24.21
2025-05-08 02:18:57;-59.96
2025-05-08 02:18:56;-24.21
2025-05-08 02:18:55;-24.21
2025-05-08 02:18:54;-43.21
2025-05-08 02:18:53;-5.96
2025-05-08 02:18:52;-39.46
2025-05-08 02:18:51;-65.71
2025-05-08 02:18:50;-67.21
2025-05-08 02:18:49;-33.71
2025-05-08 02:18:48;-78.96
2025-05-08 02:18:47;-59.96
2025-05-08 02:18:46;-21.96
2025-05-08 02:18:45;-78.96
2025-05-08 02:18:44;-62.21
2025-05-08 02:18:43;-50.46
2025-05-08 02:18:42;-73.96
2025-05-08 02:18:41;-66.71
2025-05-08 02:18:40;-57.21
2025-05-08 02:18:39;-97.96
2025-05-08 02:18:38;-52.71
2025-05-08 02:18:37;-16.96
2025-05-08 02:18:36;-12.46
2025-05-08 02:18:35;-35.96
2025-05-08 02:18:34;-88.46
2025-05-08 02:18:33;-33.71
2025-05-08 02:18:32;-81.21
2025-05-08 02:18:31;-0.21
2025-05-08 02:18:30;-76.21
2025-05-08 02:18:29;-21.46
2025-05-08 02:18:28;-47.71
2025-05-08 02:18:27;-16.96
2025-05-08 02:18:26;-30.96
2025-05-08 02:18:25;-30.96
2025-05-08 02:18:24;-21.46
