Fecha y Hora;LIC-2011 - Nivel mezclador M-201
2025-05-08 03:37:47;-26.79
2025-05-08 03:37:46;-63.04
2025-05-08 03:37:45;-32.29
2025-05-08 03:37:44;-50.29
2025-05-08 03:37:43;-31.79
2025-05-08 03:37:42;-62.54
2025-05-08 03:37:41;-38.54
2025-05-08 03:37:40;-23.54
2025-05-08 03:37:39;-49.79
2025-05-08 03:37:38;-6.79
2025-05-08 03:37:37;-45.29
2025-05-08 03:37:36;-22.29
2025-05-08 03:37:35;-81.54
2025-05-08 03:37:34;-1.04
2025-05-08 03:37:33;-38.54
2025-05-08 03:37:32;-55.79
2025-05-08 03:37:31;-43.54
2025-05-08 03:37:30;-91.04
2025-05-08 03:37:29;-29.04
2025-05-08 03:37:28;-69.29
2025-05-08 03:37:27;-78.79
2025-05-08 03:37:26;-41.29
2025-05-08 03:37:25;-88.79
2025-05-08 03:37:24;-2.79
2025-05-08 03:37:23;-74.79
2025-05-08 03:37:22;-38.54
2025-05-08 03:37:21;-5.04
2025-05-08 03:37:20;-5.04
2025-05-08 03:37:19;-10.04
2025-05-08 03:37:18;-14.54
2025-05-08 03:37:17;-16.79
2025-05-08 03:37:16;-15.04
2025-05-08 03:37:15;-96.04
2025-05-08 03:37:14;-29.04
2025-05-08 03:37:13;-38.54
2025-05-08 03:37:12;-2.29
2025-05-08 03:37:11;-91.04
2025-05-08 03:37:10;-26.29
2025-05-08 03:37:09;-62.04
2025-05-08 03:37:08;-51.04
2025-05-08 03:37:07;-3.54
2025-05-08 03:37:06;-37.54
2025-05-08 03:37:05;-19.04
2025-05-08 03:37:04;-45.29
2025-05-08 03:37:03;-96.79
2025-05-08 03:37:02;-23.04
2025-05-08 03:37:01;-54.29
2025-05-08 03:37:00;-35.29
2025-05-08 03:36:59;-85.04
2025-05-08 03:36:58;-86.04
2025-05-08 03:36:57;-14.04
2025-05-08 03:36:56;-90.54
2025-05-08 03:36:55;-92.79
2025-05-08 03:36:54;-57.04
2025-05-08 03:36:53;-83.29
2025-05-08 03:36:52;-85.54
2025-05-08 03:36:51;-66.54
2025-05-08 03:36:50;-95.54
2025-05-08 03:36:49;-83.29
2025-05-08 03:36:48;-71.54
2025-05-08 03:36:47;-11.79
2025-05-08 03:36:46;-9.54
2025-05-08 03:36:45;-57.04
2025-05-08 03:36:44;-83.29
2025-05-08 03:36:43;-69.29
2025-05-08 03:36:42;-61.54
2025-05-08 03:36:41;-76.04
2025-05-08 03:36:40;-66.54
2025-05-08 03:36:39;-68.79
2025-05-08 03:36:38;-25.79
2025-05-08 03:36:37;-60.04
2025-05-08 03:36:36;-15.29
2025-05-08 03:36:35;-98.54
2025-05-08 03:36:34;-36.54
2025-05-08 03:36:33;-57.04
2025-05-08 03:36:32;-38.04
2025-05-08 03:36:31;-37.54
2025-05-08 03:36:30;-14.04
2025-05-08 03:36:29;-28.04
2025-05-08 03:36:28;-59.29
2025-05-08 03:36:27;-66.54
2025-05-08 03:36:26;-78.29
2025-05-08 03:36:25;-99.54
2025-05-08 03:36:24;-49.79
2025-05-08 03:36:23;-73.29
2025-05-08 03:36:22;-42.54
2025-05-08 03:36:21;-35.29
2025-05-08 03:36:20;-23.54
2025-05-08 03:36:19;-47.04
2025-05-08 03:36:18;-56.54
2025-05-08 03:36:17;-28.04
2025-05-08 03:36:16;-58.79
2025-05-08 03:36:15;-68.29
2025-05-08 03:36:14;-75.54
2025-05-08 03:36:13;-6.29
2025-05-08 03:36:12;-39.79
2025-05-08 03:36:11;-62.79
2025-05-08 03:36:10;-84.04
2025-05-08 03:36:09;-70.04
2025-05-08 03:36:08;-55.54
2025-05-08 03:36:07;-46.04
2025-05-08 03:36:06;-63.29
2025-05-08 03:36:05;-65.79
2025-05-08 03:36:04;-10.29
2025-05-08 03:36:03;-71.79
2025-05-08 03:36:02;-99.04
2025-05-08 03:36:01;-42.04
2025-05-08 03:36:00;-4.04
2025-05-08 03:35:59;-30.29
2025-05-08 03:35:58;-82.79
2025-05-08 03:35:57;-25.29
2025-05-08 03:35:56;-42.04
2025-05-08 03:35:55;-39.29
2025-05-08 03:35:54;-25.29
2025-05-08 03:35:53;-49.29
2025-05-08 03:35:52;-86.79
2025-05-08 03:35:51;-22.54
2025-05-08 03:35:50;-34.79
2025-05-08 03:35:49;-24.79
2025-05-08 03:35:48;-53.79
2025-05-08 03:35:47;-25.29
2025-05-08 03:35:46;-48.79
2025-05-08 03:35:45;-91.79
2025-05-08 03:35:44;-94.04
2025-05-08 03:35:43;-39.79
2025-05-08 03:35:42;-8.54
2025-05-08 03:35:41;-84.54
2025-05-08 03:35:40;-48.79
2025-05-08 03:35:39;-66.04
2025-05-08 03:35:38;-13.04
2025-05-08 03:35:37;-79.54
2025-05-08 03:35:36;-70.04
2025-05-08 03:35:35;-53.29
2025-05-08 03:35:34;-9.29
2025-05-08 03:35:33;-47.79
2025-05-08 03:35:32;-28.29
2025-05-08 03:35:31;-73.54
2025-05-08 03:35:30;-51.04
2025-05-08 03:35:29;-50.54
2025-05-08 03:35:28;-94.04
2025-05-08 03:35:27;-15.29
2025-05-08 03:35:26;-65.04
2025-05-08 03:35:25;-79.54
2025-05-08 03:35:24;-48.79
2025-05-08 03:35:23;-86.79
2025-05-08 03:35:22;-60.54
2025-05-08 03:35:21;-58.29
2025-05-08 03:35:20;-88.54
2025-05-08 03:35:19;-16.54
2025-05-08 03:35:18;-76.29
2025-05-08 03:35:17;-19.29
2025-05-08 03:35:16;-47.79
2025-05-08 03:35:15;-95.29
2025-05-08 03:35:14;-55.54
2025-05-08 03:35:13;-74.54
2025-05-08 03:35:12;-69.54
2025-05-08 03:35:11;-12.54
2025-05-08 03:35:10;-3.04
2025-05-08 03:35:09;-74.54
2025-05-08 03:35:08;-17.54
2025-05-08 03:35:07;-67.79
2025-05-08 03:35:06;-48.29
2025-05-08 03:35:05;-32.04
2025-05-08 03:35:04;-89.54
2025-05-08 03:35:03;-91.29
2025-05-08 03:35:02;-47.29
2025-05-08 03:35:01;-78.54
2025-05-08 03:35:00;-99.79
2025-05-08 03:34:59;-17.54
2025-05-08 03:34:58;-48.29
2025-05-08 03:34:57;-19.79
2025-05-08 03:34:56;-93.54
2025-05-08 03:34:55;-93.54
2025-05-08 03:34:54;-29.29
2025-05-08 03:34:53;-69.54
2025-05-08 03:34:52;-31.54
2025-05-08 03:34:51;-22.04
2025-05-08 03:34:50;-9.79
2025-05-08 03:34:49;-24.79
2025-05-08 03:34:48;-79.04
2025-05-08 03:34:47;-46.04
2025-05-08 03:34:46;-31.54
2025-05-08 03:34:45;-7.54
2025-05-08 03:34:44;-48.29
2025-05-08 03:34:43;-5.29
2025-05-08 03:34:42;-29.29
2025-05-08 03:34:41;-72.29
2025-05-08 03:34:40;-88.54
2025-05-08 03:34:39;-74.54
2025-05-08 03:34:38;-81.29
2025-05-08 03:34:37;-24.29
2025-05-08 03:34:36;-9.29
2025-05-08 03:34:35;-90.79
2025-05-08 03:34:34;-50.54
2025-05-08 03:34:33;-74.54
2025-05-08 03:34:32;-83.54
2025-05-08 03:34:31;-74.04
2025-05-08 03:34:30;-32.79
2025-05-08 03:34:29;-46.79
2025-05-08 03:34:28;-27.29
2025-05-08 03:34:27;-35.04
2025-05-08 03:34:26;-59.04
2025-05-08 03:34:25;-49.54
2025-05-08 03:34:24;-16.04
2025-05-08 03:34:23;-58.54
2025-05-08 03:34:22;-28.79
2025-05-08 03:34:21;-59.54
2025-05-08 03:34:20;-7.04
2025-05-08 03:34:19;-35.54
2025-05-08 03:34:18;-59.54
2025-05-08 03:34:17;-93.04
2025-05-08 03:34:16;-21.54
2025-05-08 03:34:15;-78.54
2025-05-08 03:34:14;-57.29
2025-05-08 03:34:13;-37.79
2025-05-08 03:34:12;-21.54
2025-05-08 03:34:11;-26.04
2025-05-08 03:34:10;-55.04
2025-05-08 03:34:09;-99.79
2025-05-08 03:34:08;-59.04
2025-05-08 03:34:07;-42.79
2025-05-08 03:34:06;-61.79
2025-05-08 03:34:05;-66.79
2025-05-08 03:34:04;-54.54
2025-05-08 03:34:03;-16.54
2025-05-08 03:34:02;-9.29
2025-05-08 03:34:01;-19.29
2025-05-08 03:34:00;-42.79
2025-05-08 03:33:59;-69.79
2025-05-08 03:33:58;25.71
2025-05-08 03:33:57;87.71
2025-05-08 03:33:56;-92.04
2025-05-08 03:33:55;-64.04
2025-05-08 03:33:54;-11.54
2025-05-08 03:33:53;-66.29
2025-05-08 03:33:52;-52.29
2025-05-08 03:33:51;-23.29
2025-05-08 03:33:50;-19.29
2025-05-08 03:33:49;-78.04
2025-05-08 03:33:48;-80.79
2025-05-08 03:33:47;-11.54
2025-05-08 03:33:46;-73.04
2025-05-08 03:33:45;-28.29
2025-05-08 03:33:44;-97.04
2025-05-08 03:33:43;-78.04
2025-05-08 03:33:42;-85.29
2025-05-08 03:33:41;-13.79
2025-05-08 03:33:40;-78.04
2025-05-08 03:33:39;-16.04
2025-05-08 03:33:38;-4.29
2025-05-08 03:33:37;-75.79
2025-05-08 03:33:36;-8.29
2025-05-08 03:33:35;6.71
2025-05-08 03:33:34;-46.79
2025-05-08 03:33:33;-13.29
2025-05-08 03:33:32;-46.79
2025-05-08 03:33:31;-56.29
2025-05-08 03:33:30;-32.79
2025-05-08 03:33:29;-8.79
2025-05-08 03:33:28;-8.79
2025-05-08 03:33:27;51.96
2025-05-08 03:33:26;78.71
2025-05-08 03:33:25;61.96
2025-05-08 03:33:24;-32.79
2025-05-08 03:33:23;-40.04
2025-05-08 03:33:22;-37.29
2025-05-08 03:33:21;-80.29
2025-05-08 03:33:20;-97.04
2025-05-08 03:33:19;-84.79
2025-05-08 03:33:18;-65.79
2025-05-08 03:33:17;-63.54
2025-05-08 03:33:16;-89.79
2025-05-08 03:33:15;-22.79
2025-05-08 03:33:14;-37.29
2025-05-08 03:33:13;-82.54
2025-05-08 03:33:12;-13.29
2025-05-08 03:33:11;-58.54
2025-05-08 03:33:10;-87.04
2025-05-08 03:33:09;-17.79
2025-05-08 03:33:08;-3.29
2025-05-08 03:33:07;-92.04
2025-05-08 03:33:06;-3.79
2025-05-08 03:33:05;-70.79
2025-05-08 03:33:04;-73.04
2025-05-08 03:33:03;41.21
2025-05-08 03:33:02;-34.54
2025-05-08 03:33:01;-73.04
2025-05-08 03:33:00;-46.79
2025-05-08 03:32:59;-55.79
2025-05-08 03:32:58;-75.29
2025-05-08 03:32:57;-51.29
2025-05-08 03:32:56;7.71
2025-05-08 03:32:55;97.71
2025-05-08 03:32:54;73.21
2025-05-08 03:32:53;59.21
2025-05-08 03:32:52;-91.54
2025-05-08 03:32:51;-3.29
2025-05-08 03:32:50;-91.54
2025-05-08 03:32:49;-82.54
2025-05-08 03:32:48;-8.29
2025-05-08 03:32:47;-39.04
2025-05-08 03:32:46;-79.79
2025-05-08 03:32:45;-1.04
2025-05-08 03:32:44;73.71
2025-05-08 03:32:43;64.21
2025-05-08 03:32:42;16.21
2025-05-08 03:32:41;64.21
2025-05-08 03:32:40;64.21
2025-05-08 03:32:39;-31.79
2025-05-08 03:32:38;-6.04
2025-05-08 03:32:37;-15.04
2025-05-08 03:32:36;-93.79
2025-05-08 03:32:35;-50.79
2025-05-08 03:32:34;-24.54
2025-05-08 03:32:33;-49.04
2025-05-08 03:32:32;-20.04
2025-05-08 03:32:31;-3.29
2025-05-08 03:32:30;-63.04
2025-05-08 03:32:29;-70.29
2025-05-08 03:32:28;-58.04
2025-05-08 03:32:27;63.71
2025-05-08 03:32:26;-10.54
2025-05-08 03:32:25;-53.54
2025-05-08 03:32:24;64.71
2025-05-08 03:32:23;79.21
2025-05-08 03:32:22;28.96
2025-05-08 03:32:21;61.46
2025-05-08 03:32:20;-77.04
2025-05-08 03:32:19;82.71
2025-05-08 03:32:18;-60.29
2025-05-08 03:32:17;61.46
2025-05-08 03:32:16;61.46
2025-05-08 03:32:15;42.46
2025-05-08 03:32:14;80.96
2025-05-08 03:32:13;94.96
2025-05-08 03:32:12;11.21
2025-05-08 03:32:11;63.71
2025-05-08 03:32:10;59.21
2025-05-08 03:32:09;-58.04
2025-05-08 03:32:08;4.46
2025-05-08 03:32:07;92.21
2025-05-08 03:32:06;11.21
2025-05-08 03:32:05;-39.04
2025-05-08 03:32:04;99.96
2025-05-08 03:32:03;32.96
2025-05-08 03:32:02;42.46
2025-05-08 03:32:01;61.46
2025-05-08 03:32:00;42.46
2025-05-08 03:31:59;75.96
2025-05-08 03:31:58;49.71
2025-05-08 03:31:57;23.46
2025-05-08 03:31:56;37.46
2025-05-08 03:31:55;30.71
2025-05-08 03:31:54;-69.79
2025-05-08 03:31:53;33.96
2025-05-08 03:31:52;14.21
2025-05-08 03:31:51;90.21
2025-05-08 03:31:50;11.46
2025-05-08 03:31:49;91.46
2025-05-08 03:31:48;34.46
2025-05-08 03:31:47;13.21
2025-05-08 03:31:46;80.96
2025-05-08 03:31:45;2.21
2025-05-08 03:31:44;94.96
2025-05-08 03:31:43;30.71
2025-05-08 03:31:42;85.46
2025-05-08 03:31:41;30.71
2025-05-08 03:31:40;45.21
2025-05-08 03:31:39;66.46
2025-05-08 03:31:38;19.46
2025-05-08 03:31:37;54.71
2025-05-08 03:31:36;35.71
2025-05-08 03:31:35;33.46
2025-05-08 03:31:34;88.21
2025-05-08 03:31:33;35.71
2025-05-08 03:31:32;23.46
2025-05-08 03:31:31;54.71
2025-05-08 03:31:30;40.71
2025-05-08 03:31:29;78.71
2025-05-08 03:31:28;2.21
2025-05-08 03:31:27;81.46
2025-05-08 03:31:26;59.71
2025-05-08 03:31:25;38.46
2025-05-08 03:31:24;69.21
2025-05-08 03:31:23;47.96
2025-05-08 03:31:22;26.21
2025-05-08 03:31:21;87.96
2025-05-08 03:31:20;62.46
2025-05-08 03:31:19;49.46
2025-05-08 03:31:18;4.96
2025-05-08 03:31:17;79.21
2025-05-08 03:31:16;73.71
2025-05-08 03:31:15;83.71
2025-05-08 03:31:14;26.71
2025-05-08 03:31:13;76.46
2025-05-08 03:31:12;93.21
2025-05-08 03:31:11;92.71
2025-05-08 03:31:10;83.71
2025-05-08 03:31:09;61.96
2025-05-08 03:31:08;66.96
2025-05-08 03:31:07;19.96
2025-05-08 03:31:06;4.96
2025-05-08 03:31:05;4.96
2025-05-08 03:31:04;71.96
2025-05-08 03:31:03;9.96
2025-05-08 03:31:02;38.46
2025-05-08 03:31:01;74.71
2025-05-08 03:31:00;58.46
2025-05-08 03:30:59;82.46
2025-05-08 03:30:58;13.21
2025-05-08 03:30:57;36.71
2025-05-08 03:30:56;39.46
2025-05-08 03:30:55;53.96
2025-05-08 03:30:54;17.21
2025-05-08 03:30:53;5.46
2025-05-08 03:30:52;69.71
2025-05-08 03:30:51;47.96
2025-05-08 03:30:50;42.71
2025-05-08 03:30:49;71.71
2025-05-08 03:30:48;23.71
2025-05-08 03:30:47;23.71
2025-05-08 03:30:46;41.21
2025-05-08 03:30:45;3.21
2025-05-08 03:30:44;95.96
2025-05-08 03:30:43;67.46
2025-05-08 03:30:42;31.71
2025-05-08 03:30:41;67.96
2025-05-08 03:30:40;8.21
2025-05-08 03:30:39;22.71
2025-05-08 03:30:38;13.21
2025-05-08 03:30:37;19.96
2025-05-08 03:30:36;3.21
2025-05-08 03:30:35;55.21
2025-05-08 03:30:34;48.46
2025-05-08 03:30:33;88.71
2025-05-08 03:30:32;81.46
2025-05-08 03:30:31;38.96
2025-05-08 03:30:30;67.46
2025-05-08 03:30:29;46.21
2025-05-08 03:30:28;3.21
2025-05-08 03:30:27;22.21
2025-05-08 03:30:26;93.71
2025-05-08 03:30:25;72.46
2025-05-08 03:30:24;70.21
2025-05-08 03:30:23;79.71
2025-05-08 03:30:22;22.21
2025-05-08 03:30:21;70.21
2025-05-08 03:30:20;0.96
2025-05-08 03:30:19;51.21
2025-05-08 03:30:18;2.96
2025-05-08 03:30:17;30.96
2025-05-08 03:30:16;21.46
2025-05-08 03:30:15;86.96
2025-05-08 03:30:14;8.21
2025-05-08 03:30:13;22.71
2025-05-08 03:30:12;8.71
2025-05-08 03:30:11;77.46
2025-05-08 03:30:10;53.46
2025-05-08 03:30:09;86.96
2025-05-08 03:30:08;16.46
2025-05-08 03:30:07;97.46
2025-05-08 03:30:06;14.21
2025-05-08 03:30:05;49.46
2025-05-08 03:30:04;13.71
2025-05-08 03:30:03;72.96
2025-05-08 03:30:02;37.21
2025-05-08 03:30:01;24.96
2025-05-08 03:30:00;18.21
2025-05-08 03:29:59;67.96
2025-05-08 03:29:58;3.71
2025-05-08 03:29:57;6.46
2025-05-08 03:29:56;89.71
2025-05-08 03:29:55;37.21
2025-05-08 03:29:54;18.21
2025-05-08 03:29:53;1.96
2025-05-08 03:29:52;44.46
2025-05-08 03:29:51;63.46
2025-05-08 03:29:50;56.21
2025-05-08 03:29:49;72.96
2025-05-08 03:29:48;15.46
2025-05-08 03:29:47;68.46
2025-05-08 03:29:46;38.71
2025-05-08 03:29:45;21.46
2025-05-08 03:29:44;11.96
2025-05-08 03:29:43;70.71
2025-05-08 03:29:42;39.96
2025-05-08 03:29:41;82.96
2025-05-08 03:29:40;25.46
2025-05-08 03:29:39;6.46
2025-05-08 03:29:38;49.46
2025-05-08 03:29:37;49.46
2025-05-08 03:29:36;44.46
2025-05-08 03:29:35;1.96
2025-05-08 03:29:34;91.96
2025-05-08 03:29:33;27.71
2025-05-08 03:29:32;51.71
2025-05-08 03:29:31;99.71
2025-05-08 03:29:30;51.71
2025-05-08 03:29:29;94.71
2025-05-08 03:29:28;4.21
2025-05-08 03:29:27;28.21
2025-05-08 03:29:26;1.96
2025-05-08 03:29:25;56.71
2025-05-08 03:29:24;42.71
2025-05-08 03:29:23;73.46
2025-05-08 03:29:22;52.21
2025-05-08 03:29:21;80.71
2025-05-08 03:29:20;49.46
2025-05-08 03:29:19;80.71
2025-05-08 03:29:18;59.96
2025-05-08 03:29:17;96.96
2025-05-08 03:29:16;52.71
2025-05-08 03:29:15;22.96
2025-05-08 03:29:14;8.96
2025-05-08 03:29:13;44.71
2025-05-08 03:29:12;12.46
2025-05-08 03:29:11;11.96
2025-05-08 03:29:10;95.21
2025-05-08 03:29:09;26.46
2025-05-08 03:29:08;38.21
2025-05-08 03:29:07;0.21
2025-05-08 03:29:06;44.96
2025-05-08 03:29:05;16.46
2025-05-08 03:29:04;25.96
2025-05-08 03:29:03;33.21
2025-05-08 03:29:02;1.96
2025-05-08 03:29:01;92.96
2025-05-08 03:29:00;44.96
2025-05-08 03:28:59;80.71
2025-05-08 03:28:58;9.71
2025-05-08 03:28:57;56.71
2025-05-08 03:28:56;21.46
2025-05-08 03:28:55;35.96
2025-05-08 03:28:54;21.46
2025-05-08 03:28:53;0.21
2025-05-08 03:28:52;28.71
2025-05-08 03:28:51;23.71
2025-05-08 03:28:50;44.96
2025-05-08 03:28:49;0.21
2025-05-08 03:28:48;24.21
2025-05-08 03:28:47;64.46
2025-05-08 03:28:46;40.46
2025-05-08 03:28:45;16.96
2025-05-08 03:28:44;68.21
2025-05-08 03:28:43;98.46
2025-05-08 03:28:42;20.71
2025-05-08 03:28:41;54.96
2025-05-08 03:28:40;26.96
2025-05-08 03:28:39;14.71
2025-05-08 03:28:38;62.21
2025-05-08 03:28:37;9.71
2025-05-08 03:28:36;48.21
2025-05-08 03:28:35;0.21
2025-05-08 03:28:34;57.71
2025-05-08 03:28:33;21.96
2025-05-08 03:28:32;2.96
2025-05-08 03:28:31;59.46
2025-05-08 03:28:30;90.71
2025-05-08 03:28:29;48.21
2025-05-08 03:28:28;5.21
2025-05-08 03:28:27;10.21
2025-05-08 03:28:26;31.46
2025-05-08 03:28:25;21.96
2025-05-08 03:28:24;77.21
2025-05-08 03:28:23;96.71
2025-05-08 03:28:22;29.71
2025-05-08 03:28:21;96.21
2025-05-08 03:28:20;53.71
2025-05-08 03:28:19;59.96
2025-05-08 03:28:18;88.46
2025-05-08 03:28:17;7.46
2025-05-08 03:28:16;0.71
2025-05-08 03:28:15;2.96
2025-05-08 03:28:14;79.46
2025-05-08 03:28:13;9.46
2025-05-08 03:28:12;61.96
2025-05-08 03:28:11;73.71
2025-05-08 03:28:10;79.46
2025-05-08 03:28:09;31.96
2025-05-08 03:28:08;45.96
2025-05-08 03:28:07;34.21
2025-05-08 03:28:06;7.96
2025-05-08 03:28:05;5.71
2025-05-08 03:28:04;71.71
2025-05-08 03:28:03;88.96
2025-05-08 03:28:02;98.46
2025-05-08 03:28:01;64.96
2025-05-08 03:28:00;22.46
2025-05-08 03:27:59;67.71
2025-05-08 03:27:58;76.71
2025-05-08 03:27:57;64.96
2025-05-08 03:27:56;86.71
2025-05-08 03:27:55;39.21
2025-05-08 03:27:54;58.21
2025-05-08 03:27:53;79.96
2025-05-08 03:27:52;45.96
2025-05-08 03:27:51;77.21
2025-05-08 03:27:50;41.46
2025-05-08 03:27:49;31.96
2025-05-08 03:27:48;34.21
2025-05-08 03:27:47;2.96
2025-05-08 03:27:46;21.96
2025-05-08 03:27:45;44.21
2025-05-08 03:27:44;48.71
2025-05-08 03:27:43;20.21
2025-05-08 03:27:42;18.46
2025-05-08 03:27:41;4.96
2025-05-08 03:27:40;71.46
2025-05-08 03:27:39;50.71
2025-05-08 03:27:38;43.71
2025-05-08 03:27:37;15.71
2025-05-08 03:27:36;93.96
2025-05-08 03:27:35;96.71
2025-05-08 03:27:34;29.71
2025-05-08 03:27:33;51.96
2025-05-08 03:27:32;40.21
2025-05-08 03:27:31;97.21
2025-05-08 03:27:30;73.21
2025-05-08 03:27:29;54.71
2025-05-08 03:27:28;68.71
2025-05-08 03:27:27;89.46
2025-05-08 03:27:26;89.46
2025-05-08 03:27:25;25.21
2025-05-08 03:27:24;87.21
2025-05-08 03:27:23;56.46
2025-05-08 03:27:22;39.71
2025-05-08 03:27:21;55.96
2025-05-08 03:27:20;5.71
2025-05-08 03:27:19;6.21
2025-05-08 03:27:18;60.96
2025-05-08 03:27:17;89.46
2025-05-08 03:27:16;39.71
2025-05-08 03:27:15;44.71
2025-05-08 03:27:14;16.21
2025-05-08 03:27:13;63.71
2025-05-08 03:27:12;42.46
2025-05-08 03:27:11;1.21
2025-05-08 03:27:10;0.46
2025-05-08 03:27:09;40.71
2025-05-08 03:27:08;53.46
2025-05-08 03:27:07;3.96
2025-05-08 03:27:06;98.96
2025-05-08 03:27:05;59.21
2025-05-08 03:27:04;32.96
2025-05-08 03:27:03;30.21
2025-05-08 03:27:02;94.96
2025-05-08 03:27:01;27.96
2025-05-08 03:27:00;37.46
2025-05-08 03:26:59;25.71
2025-05-08 03:26:58;13.46
2025-05-08 03:26:57;25.71
2025-05-08 03:26:56;28.46
2025-05-08 03:26:55;64.21
2025-05-08 03:26:54;94.96
2025-05-08 03:26:53;78.21
2025-05-08 03:26:52;87.71
2025-05-08 03:26:51;80.46
2025-05-08 03:26:50;94.96
2025-05-08 03:26:49;94.96
2025-05-08 03:26:48;27.96
2025-05-08 03:26:47;89.96
2025-05-08 03:26:46;80.46
2025-05-08 03:26:45;4.46
2025-05-08 03:26:44;54.21
2025-05-08 03:26:43;73.71
2025-05-08 03:26:42;11.21
2025-05-08 03:26:41;19.46
2025-05-08 03:26:40;97.71
2025-05-08 03:26:39;13.71
2025-05-08 03:26:38;34.96
2025-05-08 03:26:37;15.96
2025-05-08 03:26:36;62.46
2025-05-08 03:26:35;31.21
2025-05-08 03:26:34;18.96
2025-05-08 03:26:33;40.21
2025-05-08 03:26:32;25.71
2025-05-08 03:26:31;21.71
2025-05-08 03:26:30;59.71
2025-05-08 03:26:29;66.46
2025-05-08 03:26:28;87.71
2025-05-08 03:26:27;16.71
2025-05-08 03:26:26;4.46
2025-05-08 03:26:25;97.21
2025-05-08 03:26:24;18.96
2025-05-08 03:26:23;16.71
2025-05-08 03:26:22;31.21
2025-05-08 03:26:21;19.46
2025-05-08 03:26:20;97.71
2025-05-08 03:26:19;59.21
2025-05-08 03:26:18;14.46
2025-05-08 03:26:17;88.21
2025-05-08 03:26:16;56.96
2025-05-08 03:26:15;23.96
2025-05-08 03:26:14;4.96
2025-05-08 03:26:13;78.71
2025-05-08 03:26:12;9.96
2025-05-08 03:26:11;94.96
2025-05-08 03:26:10;47.96
2025-05-08 03:26:09;33.46
2025-05-08 03:26:08;54.46
2025-05-08 03:26:07;51.71
2025-05-08 03:26:06;77.96
2025-05-08 03:26:05;9.96
2025-05-08 03:26:04;9.46
2025-05-08 03:26:03;23.96
2025-05-08 03:26:02;19.46
2025-05-08 03:26:01;31.21
2025-05-08 03:26:00;0.46
2025-05-08 03:25:59;61.96
2025-05-08 03:25:58;42.96
2025-05-08 03:25:57;62.46
2025-05-08 03:25:56;26.21
2025-05-08 03:25:55;95.46
2025-05-08 03:25:54;36.21
2025-05-08 03:25:53;19.46
2025-05-08 03:25:52;71.96
2025-05-08 03:25:51;98.21
2025-05-08 03:25:50;5.46
2025-05-08 03:25:49;15.46
2025-05-08 03:25:48;22.71
2025-05-08 03:25:47;38.96
2025-05-08 03:25:46;13.71
2025-05-08 03:25:45;53.96
2025-05-08 03:25:44;74.71
2025-05-08 03:25:43;14.96
2025-05-08 03:25:42;90.96
2025-05-08 03:25:41;3.21
2025-05-08 03:25:40;95.96
2025-05-08 03:25:39;62.46
2025-05-08 03:25:38;85.96
2025-05-08 03:25:37;92.46
2025-05-08 03:25:36;25.46
2025-05-08 03:25:35;37.71
2025-05-08 03:25:34;29.46
2025-05-08 03:25:33;76.96
2025-05-08 03:25:32;59.71
2025-05-08 03:25:31;93.71
2025-05-08 03:25:30;98.21
2025-05-08 03:25:29;46.21
2025-05-08 03:25:28;55.71
2025-05-08 03:25:27;86.46
2025-05-08 03:25:26;55.71
2025-05-08 03:25:25;7.71
2025-05-08 03:25:24;38.96
2025-05-08 03:25:23;3.21
2025-05-08 03:25:22;27.21
2025-05-08 03:25:21;36.71
2025-05-08 03:25:20;77.46
2025-05-08 03:25:19;39.46
2025-05-08 03:25:18;46.21
2025-05-08 03:25:17;22.21
2025-05-08 03:25:16;10.46
2025-05-08 03:25:15;65.21
2025-05-08 03:25:14;27.21
2025-05-08 03:25:13;96.46
2025-05-08 03:25:12;22.21
2025-05-08 03:25:11;91.46
2025-05-08 03:25:10;79.71
2025-05-08 03:25:09;62.96
2025-05-08 03:25:08;36.71
2025-05-08 03:25:07;60.71
2025-05-08 03:25:06;7.46
2025-05-08 03:25:05;54.46
2025-05-08 03:25:04;45.46
2025-05-08 03:25:03;77.46
2025-05-08 03:25:02;15.46
2025-05-08 03:25:01;53.96
2025-05-08 03:25:00;56.21
2025-05-08 03:24:59;82.46
2025-05-08 03:24:58;13.21
2025-05-08 03:24:57;30.46
2025-05-08 03:24:56;49.96
2025-05-08 03:24:55;71.21
2025-05-08 03:24:54;28.21
2025-05-08 03:24:53;9.21
2025-05-08 03:24:52;65.71
2025-05-08 03:24:51;37.21
2025-05-08 03:24:50;96.46
2025-05-08 03:24:49;44.46
2025-05-08 03:24:48;75.21
2025-05-08 03:24:47;67.96
2025-05-08 03:24:46;84.71
2025-05-08 03:24:45;84.71
2025-05-08 03:24:44;37.21
2025-05-08 03:24:43;89.71
2025-05-08 03:24:42;77.96
2025-05-08 03:24:41;46.71
2025-05-08 03:24:40;5.96
2025-05-08 03:24:39;96.46
2025-05-08 03:24:38;10.96
2025-05-08 03:24:37;85.21
2025-05-08 03:24:36;42.21
2025-05-08 03:24:35;11.96
2025-05-08 03:24:34;33.21
2025-05-08 03:24:33;36.46
2025-05-08 03:24:32;25.46
2025-05-08 03:24:31;18.71
2025-05-08 03:24:30;51.71
2025-05-08 03:24:29;65.71
2025-05-08 03:24:28;61.71
2025-05-08 03:24:27;82.96
2025-05-08 03:24:26;65.71
2025-05-08 03:24:25;58.96
