Fecha y Hora;TT-2015 - Temperatura mezclador M-201
2025-05-07 23:34:25;12.17
2025-05-07 23:34:24;-43.54
2025-05-07 23:34:23;93.17
2025-05-07 23:34:22;-72.04
2025-05-07 23:34:21;-22.29
2025-05-07 23:34:20;-38.54
2025-05-07 23:34:19;55.17
2025-05-07 23:34:18;0.42
2025-05-07 23:34:17;-88.79
2025-05-07 23:34:16;-69.79
2025-05-07 23:34:15;-20.04
2025-05-07 23:34:14;-7.79
2025-05-07 23:34:13;-29.54
2025-05-07 23:34:12;-53.04
2025-05-07 23:34:11;83.67
2025-05-07 23:34:10;-42.54
2025-05-07 23:34:09;-1.79
2025-05-07 23:34:08;-1.29
2025-05-07 23:34:07;-15.79
2025-05-07 23:34:06;-53.04
2025-05-07 23:34:05;-9.04
2025-05-07 23:34:04;-36.29
2025-05-07 23:34:03;-64.79
2025-05-07 23:34:02;-97.29
2025-05-07 23:34:01;-16.79
2025-05-07 23:34:00;-75.54
2025-05-07 23:33:59;-54.29
2025-05-07 23:33:58;-14.04
2025-05-07 23:33:57;-37.54
2025-05-07 23:33:56;-59.29
2025-05-07 23:33:55;-72.04
2025-05-07 23:33:54;-29.04
2025-05-07 23:33:53;-55.29
2025-05-07 23:33:52;-7.29
2025-05-07 23:33:51;-47.54
2025-05-07 23:33:50;-20.79
2025-05-07 23:33:49;-76.04
2025-05-07 23:33:48;-92.79
2025-05-07 23:33:47;-28.54
2025-05-07 23:33:46;-55.29
2025-05-07 23:33:45;-48.04
2025-05-07 23:33:44;-28.54
2025-05-07 23:33:43;-95.04
2025-05-07 23:33:42;-29.04
2025-05-07 23:33:41;-43.04
2025-05-07 23:33:40;-83.79
2025-05-07 23:33:39;-53.29
2025-05-07 23:33:38;-63.79
2025-05-07 23:33:36;16.73
2025-05-07 23:33:35;64.59
2025-05-07 23:33:34;66.84
2025-05-07 23:33:33;7.09
2025-05-07 23:33:32;66.34
2025-05-07 23:33:31;19.34
2025-05-07 23:33:30;19.34
2025-05-07 23:33:29;38.34
2025-05-07 23:33:28;64.59
2025-05-07 23:33:27;47.84
2025-05-07 23:33:26;3.09
2025-05-07 23:33:25;21.59
2025-05-07 23:33:24;38.34
2025-05-07 23:33:23;67.34
2025-05-07 23:33:22;32.09
2025-05-07 23:33:21;65.59
2025-05-07 23:33:20;60.09
2025-05-07 23:33:19;27.09
2025-05-07 23:33:18;84.09
2025-05-07 23:33:17;36.09
2025-05-07 23:33:16;98.09
2025-05-07 23:33:15;12.59
2025-05-07 23:33:14;26.59
2025-05-07 23:33:13;19.84
2025-05-07 23:33:12;93.59
2025-05-07 23:33:11;96.34
2025-05-07 23:33:10;43.84
2025-05-07 23:33:09;8.09
2025-05-07 23:33:08;56.59
2025-05-07 23:33:07;65.34
2025-05-07 23:33:06;88.34
2025-05-07 23:33:05;41.34
2025-05-07 23:33:04;76.09
2025-05-07 23:33:03;72.84
2025-05-07 23:33:02;1.34
2025-05-07 23:33:01;38.09
2025-05-07 23:33:00;27.09
2025-05-07 23:32:59;95.84
2025-05-07 23:32:58;55.59
2025-05-07 23:32:57;91.34
2025-05-07 23:32:56;24.84
2025-05-07 23:32:55;43.84
2025-05-07 23:32:54;27.09
2025-05-07 23:32:53;57.84
2025-05-07 23:32:52;5.84
2025-05-07 23:32:51;19.84
2025-05-07 23:32:50;91.34
2025-05-07 23:32:49;93.59
2025-05-07 23:32:48;15.34
2025-05-07 23:32:47;42.09
2025-05-07 23:32:46;41.59
2025-05-07 23:32:45;54.34
2025-05-07 23:32:44;27.59
2025-05-07 23:32:43;65.09
2025-05-07 23:32:42;31.59
2025-05-07 23:32:41;62.84
2025-05-07 23:32:40;98.59
2025-05-07 23:32:39;32.09
2025-05-07 23:32:38;72.34
2025-05-07 23:32:37;9.09
2025-05-07 23:32:36;78.34
2025-05-07 23:32:35;1.84
2025-05-07 23:32:34;76.59
2025-05-07 23:32:33;81.09
2025-05-07 23:32:32;57.84
2025-05-07 23:32:31;61.09
2025-05-07 23:32:30;29.84
2025-05-07 23:32:29;51.59
2025-05-07 23:32:28;87.34
2025-05-07 23:32:27;62.84
2025-05-07 23:32:26;37.09
2025-05-07 23:32:25;96.34
2025-05-07 23:32:24;61.09
2025-05-07 23:32:23;39.84
2025-05-07 23:32:22;91.84
2025-05-07 23:32:21;56.59
2025-05-07 23:32:20;76.09
2025-05-07 23:32:19;70.59
2025-05-07 23:32:18;14.59
2025-05-07 23:32:17;42.59
2025-05-07 23:32:16;83.34
2025-05-07 23:32:15;69.34
2025-05-07 23:32:14;97.84
2025-05-07 23:32:13;71.59
2025-05-07 23:32:12;30.84
2025-05-07 23:32:11;66.09
2025-05-07 23:32:10;11.34
2025-05-07 23:32:09;39.84
2025-05-07 23:32:08;1.34
2025-05-07 23:32:07;51.59
2025-05-07 23:32:06;1.09
2025-05-07 23:32:05;82.09
2025-05-07 23:32:04;15.59
2025-05-07 23:32:03;57.59
2025-05-07 23:32:02;15.09
2025-05-07 23:32:01;4.09
2025-05-07 23:32:00;85.09
2025-05-07 23:31:59;97.34
2025-05-07 23:31:58;49.34
2025-05-07 23:31:57;73.34
2025-05-07 23:31:56;33.59
2025-05-07 23:31:55;99.59
2025-05-07 23:31:54;68.84
2025-05-07 23:31:53;21.34
2025-05-07 23:31:52;73.34
2025-05-07 23:31:51;28.09
2025-05-07 23:31:50;30.84
2025-05-07 23:31:49;20.84
2025-05-07 23:31:48;32.59
2025-05-07 23:31:47;67.09
2025-05-07 23:31:46;33.09
2025-05-07 23:31:45;49.34
2025-05-07 23:31:44;16.34
2025-05-07 23:31:43;75.59
2025-05-07 23:31:42;80.59
2025-05-07 23:31:41;33.09
2025-05-07 23:31:40;97.34
2025-05-07 23:31:39;90.09
2025-05-07 23:31:38;78.34
2025-05-07 23:31:37;92.84
2025-05-07 23:31:36;47.09
2025-05-07 23:31:35;67.59
2025-05-07 23:31:34;74.84
2025-05-07 23:31:33;44.59
2025-05-07 23:31:32;58.59
2025-05-07 23:31:31;77.09
2025-05-07 23:31:30;68.84
2025-05-07 23:31:29;16.09
2025-05-07 23:31:28;15.09
2025-05-07 23:31:27;3.84
2025-05-07 23:31:26;89.34
2025-05-07 23:31:25;82.59
2025-05-07 23:31:24;36.84
2025-05-07 23:31:23;8.84
2025-05-07 23:31:22;96.59
2025-05-07 23:31:21;81.09
2025-05-07 23:31:20;35.84
2025-05-07 23:31:19;90.59
2025-05-07 23:31:18;54.84
2025-05-07 23:31:17;60.34
2025-05-07 23:31:16;72.09
2025-05-07 23:31:15;22.34
2025-05-07 23:31:14;3.34
2025-05-07 23:31:13;64.34
2025-05-07 23:31:12;29.09
2025-05-07 23:31:11;95.59
2025-05-07 23:31:10;74.34
2025-05-07 23:31:09;73.84
2025-05-07 23:31:08;19.09
2025-05-07 23:31:07;81.59
2025-05-07 23:31:06;43.09
2025-05-07 23:31:05;52.59
2025-05-07 23:31:04;95.59
2025-05-07 23:31:03;66.34
2025-05-07 23:31:02;37.34
2025-05-07 23:31:01;68.09
2025-05-07 23:31:00;68.59
2025-05-07 23:30:59;15.59
2025-05-07 23:30:58;96.09
2025-05-07 23:30:57;62.09
2025-05-07 23:30:56;76.59
2025-05-07 23:30:55;16.84
2025-05-07 23:30:54;27.34
2025-05-07 23:30:53;88.84
2025-05-07 23:30:52;19.59
2025-05-07 23:30:51;69.84
2025-05-07 23:30:50;38.59
2025-05-07 23:30:49;43.59
2025-05-07 23:30:48;7.84
2025-05-07 23:30:47;10.59
2025-05-07 23:30:46;16.84
2025-05-07 23:30:45;45.84
2025-05-07 23:30:44;83.84
2025-05-07 23:30:43;48.09
2025-05-07 23:30:42;15.09
2025-05-07 23:30:41;34.59
2025-05-07 23:30:40;48.59
2025-05-07 23:30:39;72.09
2025-05-07 23:30:38;39.59
2025-05-07 23:30:37;16.09
2025-05-07 23:30:36;97.09
2025-05-07 23:30:35;89.34
2025-05-07 23:30:34;13.84
2025-05-07 23:30:33;41.84
2025-05-07 23:30:32;28.84
2025-05-07 23:30:31;31.59
2025-05-07 23:30:30;64.59
2025-05-07 23:30:29;40.59
2025-05-07 23:30:28;26.09
2025-05-07 23:30:27;53.59
2025-05-07 23:30:26;98.34
2025-05-07 23:30:25;55.84
2025-05-07 23:30:24;44.09
2025-05-07 23:30:23;77.09
2025-05-07 23:30:22;10.59
2025-05-07 23:30:21;63.09
2025-05-07 23:30:20;49.09
2025-05-07 23:30:19;65.34
2025-05-07 23:30:18;87.09
2025-05-07 23:30:17;63.09
2025-05-07 23:30:16;6.09
2025-05-07 23:30:15;84.34
2025-05-07 23:30:14;31.84
2025-05-07 23:30:13;3.34
2025-05-07 23:30:12;53.59
2025-05-07 23:30:11;65.34
2025-05-07 23:30:10;3.84
2025-05-07 23:30:09;1.09
2025-05-07 23:30:08;89.34
2025-05-07 23:30:07;25.09
2025-05-07 23:30:06;17.84
2025-05-07 23:30:05;58.09
2025-05-07 23:30:04;68.09
2025-05-07 23:30:03;74.84
2025-05-07 23:30:02;82.09
2025-05-07 23:30:01;70.34
2025-05-07 23:30:00;57.34
2025-05-07 23:29:59;36.59
2025-05-07 23:29:58;98.09
2025-05-07 23:29:57;43.34
2025-05-07 23:29:56;6.59
2025-05-07 23:29:55;3.84
2025-05-07 23:29:54;92.09
2025-05-07 23:29:53;18.34
2025-05-07 23:29:52;8.84
2025-05-07 23:29:51;63.59
2025-05-07 23:29:50;27.84
2025-05-07 23:29:49;65.84
2025-05-07 23:29:48;68.09
2025-05-07 23:29:47;97.59
2025-05-07 23:29:46;7.09
2025-05-07 23:29:45;52.34
2025-05-07 23:29:44;67.34
2025-05-07 23:29:43;69.59
2025-05-07 23:29:42;33.34
2025-05-07 23:29:41;4.84
2025-05-07 23:29:40;97.09
2025-05-07 23:29:39;92.59
2025-05-07 23:29:38;6.59
2025-05-07 23:29:37;18.34
2025-05-07 23:29:36;87.59
2025-05-07 23:29:35;68.59
2025-05-07 23:29:34;42.34
2025-05-07 23:29:33;51.34
2025-05-07 23:29:32;40.09
2025-05-07 23:29:31;61.34
2025-05-07 23:29:30;2.09
2025-05-07 23:29:29;66.84
2025-05-07 23:29:28;82.34
2025-05-07 23:29:27;41.09
2025-05-07 23:29:26;86.34
2025-05-07 23:29:25;14.84
2025-05-07 23:29:24;61.34
2025-05-07 23:29:23;92.59
2025-05-07 23:29:22;21.09
2025-05-07 23:29:21;40.09
2025-05-07 23:29:20;68.59
2025-05-07 23:29:19;16.59
2025-05-07 23:29:18;71.34
2025-05-07 23:29:17;76.34
2025-05-07 23:29:16;27.09
2025-05-07 23:29:15;28.84
2025-05-07 23:29:14;71.34
2025-05-07 23:29:13;90.34
2025-05-07 23:29:12;90.34
2025-05-07 23:29:11;21.09
2025-05-07 23:29:10;28.34
2025-05-07 23:29:09;35.59
2025-05-07 23:29:08;59.59
2025-05-07 23:29:07;68.59
2025-05-07 23:29:06;69.59
2025-05-07 23:29:05;68.59
2025-05-07 23:29:04;9.34
2025-05-07 23:29:03;92.59
2025-05-07 23:29:02;26.09
2025-05-07 23:29:01;19.34
2025-05-07 23:29:00;62.34
2025-05-07 23:28:59;71.84
2025-05-07 23:28:58;44.84
2025-05-07 23:28:57;63.34
2025-05-07 23:28:56;7.34
2025-05-07 23:28:55;88.34
2025-05-07 23:28:54;61.59
2025-05-07 23:28:53;67.84
2025-05-07 23:28:52;3.59
2025-05-07 23:28:51;57.84
2025-05-07 23:28:50;5.84
2025-05-07 23:28:49;55.59
2025-05-07 23:28:48;98.09
2025-05-07 23:28:47;35.59
2025-05-07 23:28:46;85.84
2025-05-07 23:28:45;91.34
2025-05-07 23:28:44;41.09
2025-05-07 23:28:43;86.34
2025-05-07 23:28:42;2.59
2025-05-07 23:28:41;90.34
2025-05-07 23:28:40;2.59
2025-05-07 23:28:39;38.84
2025-05-07 23:28:38;4.84
2025-05-07 23:28:37;74.59
2025-05-07 23:28:36;52.84
2025-05-07 23:28:35;95.34
2025-05-07 23:28:34;19.84
2025-05-07 23:28:33;66.84
2025-05-07 23:28:32;45.09
2025-05-07 23:28:31;14.84
2025-05-07 23:28:30;76.84
2025-05-07 23:28:29;91.34
2025-05-07 23:28:28;3.59
2025-05-07 23:28:27;43.84
2025-05-07 23:28:26;73.34
2025-05-07 23:28:25;93.34
2025-05-07 23:28:24;58.84
2025-05-07 23:28:23;85.09
2025-05-07 23:28:22;98.59
2025-05-07 23:28:21;33.84
2025-05-07 23:28:20;89.09
2025-05-07 23:28:19;5.34
2025-05-07 23:28:18;24.34
2025-05-07 23:28:17;79.59
2025-05-07 23:28:16;91.34
2025-05-07 23:28:15;79.59
2025-05-07 23:28:14;72.34
2025-05-07 23:28:13;0.34
2025-05-07 23:28:12;65.09
2025-05-07 23:28:11;60.59
2025-05-07 23:28:10;29.84
2025-05-07 23:28:09;48.84
2025-05-07 23:28:08;12.59
2025-05-07 23:28:07;60.09
2025-05-07 23:28:06;91.34
2025-05-07 23:28:05;48.84
2025-05-07 23:28:04;32.59
2025-05-07 23:28:03;4.09
2025-05-07 23:28:02;13.59
2025-05-07 23:28:01;11.34
2025-05-07 23:28:00;10.84
2025-05-07 23:27:59;21.34
2025-05-07 23:27:58;61.59
2025-05-07 23:27:57;8.09
2025-05-07 23:27:56;36.59
2025-05-07 23:27:55;64.34
2025-05-07 23:27:54;83.34
2025-05-07 23:27:53;97.34
2025-05-07 23:27:52;16.34
2025-05-07 23:27:51;50.84
2025-05-07 23:27:50;54.34
2025-05-07 23:27:49;75.09
2025-05-07 23:27:48;84.09
2025-05-07 23:27:47;19.84
2025-05-07 23:27:46;94.09
2025-05-07 23:27:45;60.59
2025-05-07 23:27:44;58.34
2025-05-07 23:27:43;86.84
2025-05-07 23:27:42;20.34
2025-05-07 23:27:41;6.34
2025-05-07 23:27:40;1.84
2025-05-07 23:27:39;34.84
2025-05-07 23:27:38;25.34
2025-05-07 23:27:37;4.09
2025-05-07 23:27:36;89.59
2025-05-07 23:27:35;39.34
2025-05-07 23:27:34;17.59
2025-05-07 23:27:33;52.09
2025-05-07 23:27:32;39.84
2025-05-07 23:27:31;67.84
2025-05-07 23:27:30;53.84
2025-05-07 23:27:29;20.34
2025-05-07 23:27:28;10.84
2025-05-07 23:27:27;58.84
2025-05-07 23:27:26;65.59
2025-05-07 23:27:25;18.09
2025-05-07 23:27:24;6.09
2025-05-07 23:27:23;63.84
2025-05-07 23:27:22;86.09
2025-05-07 23:27:21;62.09
2025-05-07 23:27:20;34.09
2025-05-07 23:27:19;80.59
2025-05-07 23:27:18;0.09
2025-05-07 23:27:17;4.59
2025-05-07 23:27:16;16.34
2025-05-07 23:27:15;18.09
2025-05-07 23:27:14;25.84
2025-05-07 23:27:13;7.34
2025-05-07 23:27:12;21.84
2025-05-07 23:27:11;57.59
2025-05-07 23:27:10;64.34
2025-05-07 23:27:09;38.09
2025-05-07 23:27:08;19.09
2025-05-07 23:27:07;24.09
2025-05-07 23:27:06;78.34
2025-05-07 23:27:05;16.34
2025-05-07 23:27:04;99.59
2025-05-07 23:27:03;97.34
2025-05-07 23:27:02;15.84
2025-05-07 23:27:01;81.09
2025-05-07 23:27:00;68.84
2025-05-07 23:26:59;33.09
2025-05-07 23:26:58;1.84
2025-05-07 23:26:57;44.84
2025-05-07 23:26:56;87.84
2025-05-07 23:26:55;85.59
2025-05-07 23:26:54;64.34
2025-05-07 23:26:53;73.34
2025-05-07 23:26:52;68.09
2025-05-07 23:26:51;43.59
2025-05-07 23:26:50;91.59
2025-05-07 23:26:49;49.09
2025-05-07 23:26:48;80.59
2025-05-07 23:26:47;30.84
2025-05-07 23:26:46;2.34
2025-05-07 23:26:45;50.34
2025-05-07 23:26:44;54.84
2025-05-07 23:26:43;83.34
2025-05-07 23:26:42;71.59
2025-05-07 23:26:41;14.09
2025-05-07 23:26:40;87.84
2025-05-07 23:26:39;9.59
2025-05-07 23:26:38;0.09
2025-05-07 23:26:37;64.34
2025-05-07 23:26:36;82.84
2025-05-07 23:26:35;47.09
2025-05-07 23:26:34;90.59
2025-05-07 23:26:33;25.84
2025-05-07 23:26:32;34.59
2025-05-07 23:26:31;26.84
2025-05-07 23:26:30;79.34
2025-05-07 23:26:29;12.34
2025-05-07 23:26:28;40.84
2025-05-07 23:26:27;0.59
2025-05-07 23:26:26;16.84
2025-05-07 23:26:25;9.59
2025-05-07 23:26:24;90.59
2025-05-07 23:26:23;91.59
2025-05-07 23:26:22;26.84
2025-05-07 23:26:21;32.84
2025-05-07 23:26:20;86.34
2025-05-07 23:26:19;83.09
2025-05-07 23:26:18;73.09
2025-05-07 23:26:17;93.84
2025-05-07 23:26:16;10.59
2025-05-07 23:26:15;15.09
2025-05-07 23:26:14;57.59
2025-05-07 23:26:13;43.09
2025-05-07 23:26:12;86.09
2025-05-07 23:26:11;76.59
2025-05-07 23:26:10;16.84
2025-05-07 23:26:09;81.09
2025-05-07 23:26:08;27.34
2025-05-07 23:26:07;69.34
2025-05-07 23:26:06;19.59
2025-05-07 23:26:05;23.59
2025-05-07 23:26:04;59.84
2025-05-07 23:26:03;86.59
2025-05-07 23:26:02;38.59
2025-05-07 23:26:01;86.09
2025-05-07 23:26:00;31.34
2025-05-07 23:25:59;34.09
2025-05-07 23:25:58;74.34
2025-05-07 23:25:57;12.84
2025-05-07 23:25:56;19.59
2025-05-07 23:25:55;23.34
2025-05-07 23:25:54;74.34
2025-05-07 23:25:53;38.59
2025-05-07 23:25:52;45.84
2025-05-07 23:25:51;46.34
2025-05-07 23:25:50;51.84
2025-05-07 23:25:49;79.84
2025-05-07 23:25:48;80.34
2025-05-07 23:25:47;54.59
2025-05-07 23:25:46;85.84
2025-05-07 23:25:45;82.09
2025-05-07 23:25:44;29.09
2025-05-07 23:25:43;1.09
2025-05-07 23:25:42;48.59
2025-05-07 23:25:41;19.59
2025-05-07 23:25:40;76.59
2025-05-07 23:25:39;86.59
2025-05-07 23:25:38;73.09
2025-05-07 23:25:37;32.84
2025-05-07 23:25:36;61.34
2025-05-07 23:25:35;6.09
2025-05-07 23:25:34;53.09
2025-05-07 23:25:33;86.59
2025-05-07 23:25:32;70.84
2025-05-07 23:25:31;35.09
2025-05-07 23:25:30;87.59
2025-05-07 23:25:29;27.84
2025-05-07 23:25:28;42.34
2025-05-07 23:25:27;92.09
2025-05-07 23:25:26;47.34
2025-05-07 23:25:25;82.59
2025-05-07 23:25:24;55.84
2025-05-07 23:25:23;31.84
2025-05-07 23:25:22;48.59
2025-05-07 23:25:21;48.59
2025-05-07 23:25:20;49.09
2025-05-07 23:25:19;56.34
2025-05-07 23:25:18;87.34
2025-05-07 23:25:17;52.84
2025-05-07 23:25:16;52.84
2025-05-07 23:25:15;50.09
2025-05-07 23:25:14;20.59
2025-05-07 23:25:13;92.09
2025-05-07 23:25:12;20.59
2025-05-07 23:25:11;39.59
2025-05-07 23:25:10;17.84
2025-05-07 23:25:09;36.84
2025-05-07 23:25:08;72.59
2025-05-07 23:25:07;63.59
2025-05-07 23:25:06;87.09
2025-05-07 23:25:05;65.34
2025-05-07 23:25:04;78.09
2025-05-07 23:25:03;89.84
2025-05-07 23:25:02;77.59
2025-05-07 23:25:01;78.09
2025-05-07 23:25:00;19.34
2025-05-07 23:24:59;16.59
2025-05-07 23:24:58;61.34
2025-05-07 23:24:57;18.34
2025-05-07 23:24:56;13.34
2025-05-07 23:24:55;94.34
2025-05-07 23:24:54;37.84
2025-05-07 23:24:53;65.84
2025-05-07 23:24:52;46.84
2025-05-07 23:24:51;73.09
2025-05-07 23:24:50;8.84
2025-05-07 23:24:49;30.59
2025-05-07 23:24:48;58.59
2025-05-07 23:24:47;88.59
2025-05-07 23:24:46;19.84
2025-05-07 23:24:45;14.84
2025-05-07 23:24:44;84.09
2025-05-07 23:24:43;50.59
2025-05-07 23:24:42;7.09
2025-05-07 23:24:41;17.09
2025-05-07 23:24:40;20.34
2025-05-07 23:24:39;96.34
2025-05-07 23:24:38;50.59
2025-05-07 23:24:37;82.34
2025-05-07 23:24:36;62.34
2025-05-07 23:24:35;47.34
2025-05-07 23:24:34;45.09
2025-05-07 23:24:33;18.84
2025-05-07 23:24:32;99.34
2025-05-07 23:24:31;21.09
2025-05-07 23:24:30;99.84
2025-05-07 23:24:29;49.59
2025-05-07 23:24:28;13.84
2025-05-07 23:24:27;99.84
2025-05-07 23:24:26;32.84
2025-05-07 23:24:25;35.59
2025-05-07 23:24:24;49.59
2025-05-07 23:24:23;0.84
2025-05-07 23:24:22;5.34
2025-05-07 23:24:21;87.59
2025-05-07 23:24:20;56.84
2025-05-07 23:24:19;7.09
2025-05-07 23:24:18;64.09
2025-05-07 23:24:17;18.84
2025-05-07 23:24:16;97.59
2025-05-07 23:24:15;9.09
2025-05-07 23:24:14;81.84
2025-05-07 23:24:13;39.84
2025-05-07 23:24:12;57.84
2025-05-07 23:24:11;21.59
2025-05-07 23:24:10;55.09
2025-05-07 23:24:09;95.34
2025-05-07 23:24:08;57.34
2025-05-07 23:24:07;18.84
2025-05-07 23:24:06;45.59
2025-05-07 23:24:05;88.09
2025-05-07 23:24:04;81.34
2025-05-07 23:24:03;7.09
2025-05-07 23:24:02;85.84
2025-05-07 23:24:01;90.84
2025-05-07 23:24:00;31.09
2025-05-07 23:23:59;52.34
2025-05-07 23:23:58;67.34
2025-05-07 23:23:57;71.84
2025-05-07 23:23:56;26.09
2025-05-07 23:23:55;50.59
2025-05-07 23:23:54;5.34
2025-05-07 23:23:53;9.84
2025-05-07 23:23:52;21.59
2025-05-07 23:23:51;12.59
2025-05-07 23:23:50;15.84
2025-05-07 23:23:49;77.84
2025-05-07 23:23:48;75.09
2025-05-07 23:23:47;10.84
2025-05-07 23:23:46;49.34
2025-05-07 23:23:45;11.84
2025-05-07 23:23:44;95.09
2025-05-07 23:23:43;45.84
2025-05-07 23:23:42;42.59
2025-05-07 23:23:41;42.09
2025-05-07 23:23:40;79.59
2025-05-07 23:23:39;33.84
2025-05-07 23:23:38;45.59
2025-05-07 23:23:37;98.09
2025-05-07 23:23:36;5.34
2025-05-07 23:23:35;55.59
2025-05-07 23:23:34;3.09
2025-05-07 23:23:33;3.09
2025-05-07 23:23:32;37.09
2025-05-07 23:23:31;35.34
2025-05-07 23:23:30;15.34
2025-05-07 23:23:29;0.34
2025-05-07 23:23:28;0.34
2025-05-07 23:23:27;46.09
2025-05-07 23:23:26;67.34
2025-05-07 23:23:25;91.34
2025-05-07 23:23:24;74.59
2025-05-07 23:23:23;50.59
2025-05-07 23:23:22;1.34
2025-05-07 23:23:21;67.34
2025-05-07 23:23:20;52.84
2025-05-07 23:23:19;13.09
2025-05-07 23:23:18;53.34
2025-05-07 23:23:17;86.34
2025-05-07 23:23:16;46.59
2025-05-07 23:23:15;8.09
2025-05-07 23:23:14;5.84
2025-05-07 23:23:13;97.84
2025-05-07 23:23:12;49.84
2025-05-07 23:23:11;16.34
2025-05-07 23:23:10;18.59
2025-05-07 23:23:09;49.84
2025-05-07 23:23:08;62.84
2025-05-07 23:23:07;65.59
2025-05-07 23:23:06;5.84
2025-05-07 23:23:05;20.34
2025-05-07 23:23:04;87.34
2025-05-07 23:23:03;10.84
2025-05-07 23:23:02;15.34
2025-05-07 23:23:01;81.84
2025-05-07 23:23:00;60.59
2025-05-07 23:22:59;46.34
2025-05-07 23:22:58;81.59
2025-05-07 23:22:57;77.09
2025-05-07 23:22:56;33.09
2025-05-07 23:22:55;24.09
2025-05-07 23:22:54;29.09
2025-05-07 23:22:53;19.59
2025-05-07 23:22:52;57.09
2025-05-07 23:22:51;94.59
2025-05-07 23:22:50;77.84
2025-05-07 23:22:49;67.84
2025-05-07 23:22:48;5.84
2025-05-07 23:22:47;20.34
2025-05-07 23:22:46;15.84
2025-05-07 23:22:45;49.34
2025-05-07 23:22:44;23.09
2025-05-07 23:22:43;47.09
2025-05-07 23:22:42;56.59
2025-05-07 23:22:41;50.34
2025-05-07 23:22:40;74.84
2025-05-07 23:22:39;87.84
2025-05-07 23:22:38;91.59
2025-05-07 23:22:37;49.34
2025-05-07 23:22:36;77.84
2025-05-07 23:22:35;87.34
2025-05-07 23:22:34;90.09
2025-05-07 23:22:33;77.84
2025-05-07 23:22:32;99.09
2025-05-07 23:22:31;56.59
2025-05-07 23:22:30;96.84
2025-05-07 23:22:29;33.09
2025-05-07 23:22:28;32.59
2025-05-07 23:22:27;20.84
2025-05-07 23:22:26;14.09
2025-05-07 23:22:25;15.84
2025-05-07 23:22:24;35.34
2025-05-07 23:22:23;54.34
2025-05-07 23:22:22;0.09
2025-05-07 23:22:21;96.84
2025-05-07 23:22:20;44.84
2025-05-07 23:22:19;1.84
2025-05-07 23:22:18;63.84
2025-05-07 23:22:17;40.34
2025-05-07 23:22:16;14.09
2025-05-07 23:22:15;28.09
2025-05-07 23:22:14;96.84
2025-05-07 23:22:13;8.59
2025-05-07 23:22:12;61.59
2025-05-07 23:22:11;25.84
2025-05-07 23:22:10;91.09
2025-05-07 23:22:09;36.34
2025-05-07 23:22:08;6.09
2025-05-07 23:22:07;80.34
2025-05-07 23:22:06;63.09
2025-05-07 23:22:05;12.84
2025-05-07 23:22:04;39.09
2025-05-07 23:22:03;76.59
2025-05-07 23:22:02;5.59
2025-05-07 23:22:01;85.59
2025-05-07 23:22:00;68.84
2025-05-07 23:21:59;6.34
2025-05-07 23:21:58;85.09
2025-05-07 23:21:57;76.09
2025-05-07 23:21:56;92.84
2025-05-07 23:21:55;38.09
2025-05-07 23:21:54;1.84
2025-05-07 23:21:53;35.84
2025-05-07 23:21:52;52.09
2025-05-07 23:21:51;92.34
2025-05-07 23:21:50;7.34
2025-05-07 23:21:49;18.59
2025-05-07 23:21:48;9.09
2025-05-07 23:21:47;28.59
2025-05-07 23:21:46;78.34
2025-05-07 23:21:45;30.84
2025-05-07 23:21:44;35.84
2025-05-07 23:21:43;48.09
2025-05-07 23:21:42;40.34
2025-05-07 23:21:41;80.59
2025-05-07 23:21:40;56.59
2025-05-07 23:21:39;64.34
2025-05-07 23:21:38;13.34
2025-05-07 23:21:37;96.59
2025-05-07 23:21:36;94.34
2025-05-07 23:21:35;22.84
2025-05-07 23:21:34;90.59
2025-05-07 23:21:33;14.59
2025-05-07 23:21:32;43.09
2025-05-07 23:21:31;86.09
2025-05-07 23:21:30;10.09
2025-05-07 23:21:29;12.34
2025-05-07 23:21:28;95.59
2025-05-07 23:21:27;62.59
2025-05-07 23:21:26;55.34
2025-05-07 23:21:25;31.84
2025-05-07 23:21:24;45.84
2025-05-07 23:21:23;21.84
2025-05-07 23:21:22;70.34
2025-05-07 23:21:21;64.84
2025-05-07 23:21:20;31.84
2025-05-07 23:21:19;79.84
2025-05-07 23:21:18;93.34
2025-05-07 23:21:17;30.09
2025-05-07 23:21:16;79.84
2025-05-07 23:21:15;98.84
2025-05-07 23:21:14;15.09
2025-05-07 23:21:13;89.34
2025-05-07 23:21:12;46.84
2025-05-07 23:21:11;94.84
2025-05-07 23:21:10;34.09
2025-05-07 23:21:09;55.34
2025-05-07 23:21:08;44.09
2025-05-07 23:21:07;30.59
2025-05-07 23:21:06;94.84
2025-05-07 23:21:05;83.59
2025-05-07 23:21:04;62.34
2025-05-07 23:21:03;65.84
2025-05-07 23:21:02;74.84
2025-05-07 23:21:01;12.84
2025-05-07 23:21:00;20.09
2025-05-07 23:20:59;96.09
2025-05-07 23:20:58;3.34
2025-05-07 23:20:57;58.09
2025-05-07 23:20:56;55.84
2025-05-07 23:20:55;79.34
2025-05-07 23:20:54;53.09
2025-05-07 23:20:53;41.34
2025-05-07 23:20:52;93.84
2025-05-07 23:20:51;82.09
2025-05-07 23:20:50;74.84
2025-05-07 23:20:49;58.09
2025-05-07 23:20:48;25.09
2025-05-07 23:20:47;44.59
2025-05-07 23:20:46;41.34
