Fecha y Hora;PIT-5010 - Presión entrada E-501
2025-05-08 01:55:24;93.59
2025-05-08 01:55:23;83.34
2025-05-08 01:55:22;59.84
2025-05-08 01:55:21;59.34
2025-05-08 01:55:20;39.84
2025-05-08 01:55:19;80.59
2025-05-08 01:55:18;24.84
2025-05-08 01:55:17;75.09
2025-05-08 01:55:16;86.84
2025-05-08 01:55:15;23.09
2025-05-08 01:55:14;65.59
2025-05-08 01:55:13;20.84
2025-05-08 01:55:12;67.84
2025-05-08 01:55:11;10.34
2025-05-08 01:55:10;62.84
2025-05-08 01:55:09;37.09
2025-05-08 01:55:08;18.09
2025-05-08 01:55:07;85.09
2025-05-08 01:55:06;23.09
2025-05-08 01:55:05;70.59
2025-05-08 01:55:04;72.84
2025-05-08 01:55:03;65.59
2025-05-08 01:55:02;42.09
2025-05-08 01:55:01;38.09
2025-05-08 01:55:00;47.59
2025-05-08 01:54:59;68.84
2025-05-08 01:54:58;45.84
2025-05-08 01:54:57;71.09
2025-05-08 01:54:56;90.59
2025-05-08 01:54:55;45.34
2025-05-08 01:54:54;76.59
2025-05-08 01:54:53;80.09
2025-05-08 01:54:52;47.09
2025-05-08 01:54:51;27.34
2025-05-08 01:54:50;64.34
2025-05-08 01:54:49;10.09
2025-05-08 01:54:48;30.84
2025-05-08 01:54:47;90.09
2025-05-08 01:54:46;92.34
2025-05-08 01:54:45;73.34
2025-05-08 01:54:44;25.84
2025-05-08 01:54:43;54.34
2025-05-08 01:54:42;85.09
2025-05-08 01:54:41;39.84
2025-05-08 01:54:40;85.09
2025-05-08 01:54:39;89.59
2025-05-08 01:54:38;6.34
2025-05-08 01:54:37;6.84
2025-05-08 01:54:36;71.09
2025-05-08 01:54:35;47.09
2025-05-08 01:54:34;70.59
2025-05-08 01:54:33;85.09
2025-05-08 01:54:32;66.09
2025-05-08 01:54:31;68.34
2025-05-08 01:54:30;43.09
2025-05-08 01:54:29;68.84
2025-05-08 01:54:28;39.84
2025-05-08 01:54:27;30.84
2025-05-08 01:54:26;30.34
2025-05-08 01:54:25;80.59
2025-05-08 01:54:24;76.09
2025-05-08 01:54:23;44.84
2025-05-08 01:54:22;52.09
2025-05-08 01:54:21;23.59
2025-05-08 01:54:20;52.09
2025-05-08 01:54:19;82.09
2025-05-08 01:54:18;11.09
2025-05-08 01:54:17;79.84
2025-05-08 01:54:16;64.84
2025-05-08 01:54:15;45.34
2025-05-08 01:54:14;1.84
2025-05-08 01:54:13;18.59
2025-05-08 01:54:12;30.84
2025-05-08 01:54:11;71.59
2025-05-08 01:54:10;28.59
2025-05-08 01:54:09;11.84
2025-05-08 01:54:08;98.34
2025-05-08 01:54:07;27.34
2025-05-08 01:54:06;7.84
2025-05-08 01:54:05;84.34
2025-05-08 01:54:04;5.59
2025-05-08 01:54:03;98.34
2025-05-08 01:54:02;10.09
2025-05-08 01:54:01;38.59
2025-05-08 01:54:00;19.09
2025-05-08 01:53:59;92.84
2025-05-08 01:53:58;90.59
2025-05-08 01:53:57;36.34
2025-05-08 01:53:56;14.09
2025-05-08 01:53:55;33.59
2025-05-08 01:53:54;2.34
2025-05-08 01:53:53;38.09
2025-05-08 01:53:52;97.84
2025-05-08 01:53:51;30.84
2025-05-08 01:53:50;52.09
2025-05-08 01:53:49;78.84
2025-05-08 01:53:48;30.59
2025-05-08 01:53:47;15.59
2025-05-08 01:53:46;80.34
2025-05-08 01:53:45;6.59
2025-05-08 01:53:44;18.34
2025-05-08 01:53:43;45.84
2025-05-08 01:53:42;10.59
2025-05-08 01:53:41;95.09
2025-05-08 01:53:40;5.09
2025-05-08 01:53:39;14.59
2025-05-08 01:53:38;64.34
2025-05-08 01:53:37;36.34
2025-05-08 01:53:36;21.84
2025-05-08 01:53:35;17.34
2025-05-08 01:53:34;90.59
2025-05-08 01:53:33;45.34
2025-05-08 01:53:32;21.34
2025-05-08 01:53:31;21.34
2025-05-08 01:53:30;83.84
2025-05-08 01:53:29;15.09
2025-05-08 01:53:28;81.59
2025-05-08 01:53:27;55.34
2025-05-08 01:53:26;50.34
2025-05-08 01:53:25;52.59
2025-05-08 01:53:24;12.34
2025-05-08 01:53:23;81.59
2025-05-08 01:53:22;76.09
2025-05-08 01:53:21;36.34
2025-05-08 01:53:20;69.84
2025-05-08 01:53:19;88.84
2025-05-08 01:53:18;0.59
2025-05-08 01:53:17;50.34
2025-05-08 01:53:16;17.09
2025-05-08 01:53:15;18.84
2025-05-08 01:53:14;32.84
2025-05-08 01:53:13;55.59
2025-05-08 01:53:12;1.59
2025-05-08 01:53:11;42.34
2025-05-08 01:53:10;92.59
2025-05-08 01:53:09;24.59
2025-05-08 01:53:08;34.59
2025-05-08 01:53:07;19.59
2025-05-08 01:53:06;20.09
2025-05-08 01:53:05;74.84
2025-05-08 01:53:04;91.59
2025-05-08 01:53:03;12.84
2025-05-08 01:53:02;17.34
2025-05-08 01:53:01;39.09
2025-05-08 01:53:00;58.09
2025-05-08 01:52:59;19.59
2025-05-08 01:52:58;44.09
2025-05-08 01:52:57;84.34
2025-05-08 01:52:56;45.84
2025-05-08 01:52:55;53.59
2025-05-08 01:52:54;65.34
2025-05-08 01:52:53;30.09
2025-05-08 01:52:52;98.84
2025-05-08 01:52:51;41.34
2025-05-08 01:52:50;36.84
2025-05-08 01:52:49;60.34
2025-05-08 01:52:48;41.84
2025-05-08 01:52:47;65.34
2025-05-08 01:52:46;86.59
2025-05-08 01:52:45;6.09
2025-05-08 01:52:44;40.59
2025-05-08 01:52:43;62.34
2025-05-08 01:52:42;55.09
2025-05-08 01:52:41;84.09
2025-05-08 01:52:40;82.59
2025-05-08 01:52:39;13.34
2025-05-08 01:52:38;77.59
2025-05-08 01:52:37;41.34
2025-05-08 01:52:36;67.59
2025-05-08 01:52:35;98.84
2025-05-08 01:52:34;87.59
2025-05-08 01:52:33;97.09
2025-05-08 01:52:32;32.34
2025-05-08 01:52:31;73.09
2025-05-08 01:52:30;84.84
2025-05-08 01:52:29;37.34
2025-05-08 01:52:28;32.34
2025-05-08 01:52:27;58.59
2025-05-08 01:52:26;58.59
2025-05-08 01:52:25;51.34
2025-05-08 01:52:24;7.09
2025-05-08 01:52:23;33.34
2025-05-08 01:52:22;2.59
2025-05-08 01:52:21;73.59
2025-05-08 01:52:20;9.84
2025-05-08 01:52:19;4.34
2025-05-08 01:52:18;24.34
2025-05-08 01:52:17;54.09
2025-05-08 01:52:16;20.59
2025-05-08 01:52:15;87.59
2025-05-08 01:52:14;59.09
2025-05-08 01:52:13;38.84
2025-05-08 01:52:12;84.09
2025-05-08 01:52:11;7.59
2025-05-08 01:52:10;70.09
2025-05-08 01:52:09;30.09
2025-05-08 01:52:08;94.84
2025-05-08 01:52:07;13.34
2025-05-08 01:52:06;13.84
2025-05-08 01:52:05;42.34
2025-05-08 01:52:04;2.09
2025-05-08 01:52:03;77.59
2025-05-08 01:52:02;70.84
2025-05-08 01:52:01;78.09
2025-05-08 01:52:00;35.09
2025-05-08 01:51:59;32.84
2025-05-08 01:51:58;94.84
2025-05-08 01:51:57;59.09
2025-05-08 01:51:56;94.84
2025-05-08 01:51:55;74.09
2025-05-08 01:51:54;54.59
2025-05-08 01:51:53;73.59
2025-05-08 01:51:52;26.09
2025-05-08 01:51:51;30.59
2025-05-08 01:51:50;21.09
2025-05-08 01:51:49;83.09
2025-05-08 01:51:48;78.59
2025-05-08 01:51:47;13.84
2025-05-08 01:51:46;85.34
2025-05-08 01:51:45;40.09
2025-05-08 01:51:44;99.84
2025-05-08 01:51:43;83.09
2025-05-08 01:51:42;81.34
2025-05-08 01:51:41;44.34
2025-05-08 01:51:40;91.34
2025-05-08 01:51:39;98.59
2025-05-08 01:51:38;57.84
2025-05-08 01:51:37;99.84
2025-05-08 01:51:36;83.59
2025-05-08 01:51:35;35.59
2025-05-08 01:51:34;13.84
2025-05-08 01:51:33;56.84
2025-05-08 01:51:32;52.84
2025-05-08 01:51:31;22.09
2025-05-08 01:51:30;32.09
2025-05-08 01:51:29;10.34
2025-05-08 01:51:28;24.34
2025-05-08 01:51:27;71.84
2025-05-08 01:51:26;48.84
2025-05-08 01:51:25;19.34
2025-05-08 01:51:24;98.09
2025-05-08 01:51:23;87.59
2025-05-08 01:51:22;59.59
2025-05-08 01:51:21;81.34
2025-05-08 01:51:20;36.09
2025-05-08 01:51:19;28.84
2025-05-08 01:51:18;38.34
2025-05-08 01:51:17;21.59
2025-05-08 01:51:16;40.59
2025-05-08 01:51:15;37.84
2025-05-08 01:51:14;59.59
2025-05-08 01:51:13;76.34
2025-05-08 01:51:12;52.34
2025-05-08 01:51:11;78.59
2025-05-08 01:51:10;90.09
2025-05-08 01:51:09;82.84
2025-05-08 01:51:08;42.59
2025-05-08 01:51:07;75.59
2025-05-08 01:51:06;79.09
2025-05-08 01:51:05;69.59
2025-05-08 01:51:04;57.84
2025-05-08 01:51:03;60.09
2025-05-08 01:51:02;81.34
2025-05-08 01:51:01;14.84
2025-05-08 01:51:00;79.09
2025-05-08 01:50:59;71.84
2025-05-08 01:50:58;8.09
2025-05-08 01:50:57;71.84
2025-05-08 01:50:56;57.84
2025-05-08 01:50:55;46.09
2025-05-08 01:50:54;93.59
2025-05-08 01:50:53;67.84
2025-05-08 01:50:52;81.84
2025-05-08 01:50:51;69.59
2025-05-08 01:50:50;55.09
2025-05-08 01:50:49;19.84
2025-05-08 01:50:48;14.84
2025-05-08 01:50:47;81.34
2025-05-08 01:50:46;31.59
2025-05-08 01:50:45;14.84
2025-05-08 01:50:44;27.09
2025-05-08 01:50:43;33.84
2025-05-08 01:50:42;65.09
2025-05-08 01:50:41;62.84
2025-05-08 01:50:40;91.84
2025-05-08 01:50:39;25.34
2025-05-08 01:50:38;-46.12
2025-05-08 01:50:37;54.84
2025-05-08 01:50:36;-62.87
2025-05-08 01:50:35;-76.87
2025-05-08 01:50:34;48.84
2025-05-08 01:50:33;15.34
2025-05-08 01:50:32;19.84
2025-05-08 01:50:31;12.59
2025-05-08 01:50:30;39.34
2025-05-08 01:50:29;93.59
2025-05-08 01:50:28;34.34
2025-05-08 01:50:27;36.59
2025-05-08 01:50:26;50.59
2025-05-08 01:50:25;84.59
2025-05-08 01:50:24;17.59
2025-05-08 01:50:23;31.59
2025-05-08 01:50:22;36.59
2025-05-08 01:50:21;34.34
2025-05-08 01:50:20;79.59
2025-05-08 01:50:19;75.09
2025-05-08 01:50:18;67.84
2025-05-08 01:50:17;55.59
2025-05-08 01:50:16;89.09
2025-05-08 01:50:15;34.34
2025-05-08 01:50:14;27.59
2025-05-08 01:50:13;84.59
2025-05-08 01:50:12;61.09
2025-05-08 01:50:11;51.09
2025-05-08 01:50:10;53.84
2025-05-08 01:50:09;72.84
2025-05-08 01:50:08;13.59
2025-05-08 01:50:07;54.34
2025-05-08 01:50:06;-75.12
2025-05-08 01:50:05;-65.62
2025-05-08 01:50:04;28.59
2025-05-08 01:50:03;80.09
2025-05-08 01:50:02;3.59
2025-05-08 01:50:01;61.09
2025-05-08 01:50:00;61.09
2025-05-08 01:49:59;77.84
2025-05-08 01:49:58;55.59
2025-05-08 01:49:57;20.34
2025-05-08 01:49:56;32.59
2025-05-08 01:49:55;48.84
2025-05-08 01:49:54;18.59
2025-05-08 01:49:53;51.59
2025-05-08 01:49:52;68.84
2025-05-08 01:49:51;54.34
2025-05-08 01:49:50;85.59
2025-05-08 01:49:49;82.34
2025-05-08 01:49:48;95.09
2025-05-08 01:49:47;33.09
2025-05-08 01:49:46;-69.62
2025-05-08 01:49:45;4.59
2025-05-08 01:49:44;80.59
2025-05-08 01:49:43;-91.37
2025-05-08 01:49:42;-79.62
2025-05-08 01:49:41;9.09
2025-05-08 01:49:40;6.34
2025-05-08 01:49:39;11.34
2025-05-08 01:49:38;9.09
2025-05-08 01:49:37;78.34
2025-05-08 01:49:36;51.59
2025-05-08 01:49:35;-74.12
2025-05-08 01:49:34;-12.12
2025-05-08 01:49:33;-43.87
2025-05-08 01:49:32;61.59
2025-05-08 01:49:31;25.84
2025-05-08 01:49:30;82.84
2025-05-08 01:49:29;73.34
2025-05-08 01:49:28;54.34
2025-05-08 01:49:27;23.59
2025-05-08 01:49:26;-58.37
2025-05-08 01:49:25;54.34
2025-05-08 01:49:24;97.34
2025-05-08 01:49:23;-46.62
2025-05-08 01:49:22;76.09
2025-05-08 01:49:21;58.84
2025-05-08 01:49:20;95.09
2025-05-08 01:49:19;35.34
2025-05-08 01:49:18;4.59
2025-05-08 01:49:17;70.59
2025-05-08 01:49:16;59.34
2025-05-08 01:49:15;-36.62
2025-05-08 01:49:14;57.09
2025-05-08 01:49:13;83.34
2025-05-08 01:49:12;28.59
2025-05-08 01:49:11;19.09
2025-05-08 01:49:10;83.34
2025-05-08 01:49:09;76.09
2025-05-08 01:49:08;76.09
2025-05-08 01:49:07;-88.62
2025-05-08 01:49:06;21.34
2025-05-08 01:49:05;-72.87
2025-05-08 01:49:04;-31.12
2025-05-08 01:49:03;-17.62
2025-05-08 01:49:02;-38.37
2025-05-08 01:49:01;-91.37
2025-05-08 01:49:00;-41.62
2025-05-08 01:48:59;-20.37
2025-05-08 01:48:58;-13.12
2025-05-08 01:48:57;54.84
2025-05-08 01:48:56;-81.87
2025-05-08 01:48:55;-78.62
2025-05-08 01:48:54;-45.62
2025-05-08 01:48:53;-28.87
2025-05-08 01:48:52;-7.62
2025-05-08 01:48:51;-86.37
2025-05-08 01:48:50;-41.12
2025-05-08 01:48:49;-58.37
2025-05-08 01:48:48;-24.87
2025-05-08 01:48:47;-58.37
2025-05-08 01:48:46;-24.87
2025-05-08 01:48:45;-3.62
2025-05-08 01:48:44;-65.62
2025-05-08 01:48:43;-13.12
2025-05-08 01:48:42;-58.37
2025-05-08 01:48:41;-82.37
2025-05-08 01:48:40;-22.62
2025-05-08 01:48:39;47.59
2025-05-08 01:48:38;-22.62
2025-05-08 01:48:37;-65.62
2025-05-08 01:48:36;66.59
2025-05-08 01:48:35;-58.37
2025-05-08 01:48:34;-36.62
2025-05-08 01:48:33;-98.62
2025-05-08 01:48:32;-16.62
2025-05-08 01:48:31;-56.37
2025-05-08 01:48:30;-85.37
2025-05-08 01:48:29;-90.37
2025-05-08 01:48:28;-36.62
2025-05-08 01:48:27;-95.87
2025-05-08 01:48:26;-4.87
2025-05-08 01:48:25;-81.87
2025-05-08 01:48:24;-3.12
2025-05-08 01:48:23;-27.12
2025-05-08 01:48:22;-81.87
2025-05-08 01:48:21;-72.37
2025-05-08 01:48:20;-46.12
2025-05-08 01:48:19;-36.62
2025-05-08 01:48:18;-5.37
2025-05-08 01:48:17;-15.37
2025-05-08 01:48:16;-89.12
2025-05-08 01:48:15;-91.37
2025-05-08 01:48:14;-62.87
2025-05-08 01:48:13;-24.87
2025-05-08 01:48:12;-98.62
2025-05-08 01:48:11;-41.12
2025-05-08 01:48:10;-31.62
2025-05-08 01:48:09;-22.12
2025-05-08 01:48:08;-60.62
2025-05-08 01:48:07;-9.87
2025-05-08 01:48:06;-74.62
2025-05-08 01:48:05;-91.37
2025-05-08 01:48:04;-6.12
2025-05-08 01:48:03;-65.87
2025-05-08 01:48:02;-27.62
2025-05-08 01:48:01;-71.62
2025-05-08 01:48:00;-97.37
2025-05-08 01:47:59;-76.12
2025-05-08 01:47:58;-1.62
2025-05-08 01:47:57;-70.37
2025-05-08 01:47:56;-88.62
2025-05-08 01:47:55;-24.37
2025-05-08 01:47:54;-14.37
2025-05-08 01:47:53;-36.12
2025-05-08 01:47:52;-26.62
2025-05-08 01:47:51;-26.62
2025-05-08 01:47:50;-17.12
2025-05-08 01:47:49;-9.37
2025-05-08 01:47:48;-84.12
2025-05-08 01:47:47;-83.62
2025-05-08 01:47:46;-47.87
2025-05-08 01:47:45;-3.12
2025-05-08 01:47:44;-14.37
2025-05-08 01:47:43;-76.37
2025-05-08 01:47:42;-81.37
2025-05-08 01:47:41;-26.62
2025-05-08 01:47:40;-71.87
2025-05-08 01:47:39;-66.87
2025-05-08 01:47:38;-69.12
2025-05-08 01:47:37;-83.62
2025-05-08 01:47:36;-28.37
2025-05-08 01:47:35;-71.87
2025-05-08 01:47:34;-42.87
2025-05-08 01:47:33;-83.12
2025-05-08 01:47:32;-28.87
2025-05-08 01:47:31;-16.62
2025-05-08 01:47:30;-83.62
2025-05-08 01:47:29;-53.62
2025-05-08 01:47:28;-39.62
2025-05-08 01:47:27;-87.12
2025-05-08 01:47:26;-25.62
2025-05-08 01:47:25;-85.37
2025-05-08 01:47:24;-30.62
2025-05-08 01:47:23;-88.12
2025-05-08 01:47:22;-93.12
2025-05-08 01:47:21;-87.62
2025-05-08 01:47:20;-93.12
2025-05-08 01:47:19;-90.37
2025-05-08 01:47:18;-4.37
2025-05-08 01:47:17;-19.37
2025-05-08 01:47:16;-37.87
2025-05-08 01:47:15;-73.12
2025-05-08 01:47:14;-26.12
2025-05-08 01:47:13;-44.62
2025-05-08 01:47:12;-94.37
2025-05-08 01:47:11;-54.12
2025-05-08 01:47:10;-1.62
2025-05-08 01:47:09;-96.62
2025-05-08 01:47:08;-87.12
2025-05-08 01:47:07;-1.62
2025-05-08 01:47:06;-32.37
2025-05-08 01:47:05;-50.12
2025-05-08 01:47:04;-66.37
2025-05-08 01:47:03;-51.87
2025-05-08 01:47:02;-54.12
2025-05-08 01:47:01;-31.12
2025-05-08 01:47:00;-44.62
2025-05-08 01:46:59;-32.87
2025-05-08 01:46:58;-25.62
2025-05-08 01:46:57;-7.87
2025-05-08 01:46:56;-65.37
2025-05-08 01:46:55;-10.62
2025-05-08 01:46:54;-29.12
2025-05-08 01:46:53;-99.37
2025-05-08 01:46:52;-61.87
2025-05-08 01:46:51;-25.62
2025-05-08 01:46:50;-18.37
2025-05-08 01:46:49;-16.12
2025-05-08 01:46:48;-97.12
2025-05-08 01:46:47;-6.62
2025-05-08 01:46:46;-75.87
2025-05-08 01:46:45;-58.62
2025-05-08 01:46:44;-16.12
2025-05-08 01:46:43;-63.62
2025-05-08 01:46:42;-89.37
2025-05-08 01:46:41;-30.12
2025-05-08 01:46:40;-90.37
2025-05-08 01:46:39;-39.62
2025-05-08 01:46:38;-27.87
2025-05-08 01:46:37;-18.37
2025-05-08 01:46:36;-37.37
2025-05-08 01:46:35;-18.37
2025-05-08 01:46:34;-1.62
2025-05-08 01:46:33;-78.12
2025-05-08 01:46:32;-20.62
2025-05-08 01:46:31;-87.62
2025-05-08 01:46:30;-82.12
2025-05-08 01:46:29;-8.37
2025-05-08 01:46:28;-20.62
2025-05-08 01:46:27;-70.37
2025-05-08 01:46:26;-90.62
2025-05-08 01:46:25;-60.37
2025-05-08 01:46:24;-47.12
2025-05-08 01:46:23;-70.62
2025-05-08 01:46:22;-79.87
2025-05-08 01:46:21;-83.87
2025-05-08 01:46:20;-39.12
2025-05-08 01:46:19;-86.12
2025-05-08 01:46:18;-71.62
2025-05-08 01:46:17;-36.87
2025-05-08 01:46:16;-2.87
2025-05-08 01:46:15;-17.37
2025-05-08 01:46:14;-1.12
2025-05-08 01:46:13;-58.12
2025-05-08 01:46:12;-24.62
2025-05-08 01:46:11;-82.12
2025-05-08 01:46:10;-29.62
2025-05-08 01:46:09;-74.87
2025-05-08 01:46:08;-10.62
2025-05-08 01:46:07;-73.12
2025-05-08 01:46:06;-17.87
2025-05-08 01:46:05;-10.62
2025-05-08 01:46:04;-77.12
2025-05-08 01:46:03;-72.62
2025-05-08 01:46:02;-41.87
2025-05-08 01:46:01;-58.12
2025-05-08 01:46:00;-34.62
2025-05-08 01:45:59;-50.87
2025-05-08 01:45:58;-69.87
2025-05-08 01:45:57;-34.62
2025-05-08 01:45:56;-69.87
2025-05-08 01:45:55;-5.62
2025-05-08 01:45:54;-68.37
2025-05-08 01:45:53;-33.62
2025-05-08 01:45:52;-6.37
2025-05-08 01:45:51;-66.12
2025-05-08 01:45:50;-91.12
2025-05-08 01:45:49;-81.62
2025-05-08 01:45:48;-20.12
2025-05-08 01:45:47;-10.12
2025-05-08 01:45:46;-17.37
2025-05-08 01:45:45;-55.37
2025-05-08 01:45:44;-48.62
2025-05-08 01:45:43;-57.62
2025-05-08 01:45:42;-38.62
2025-05-08 01:45:41;-91.12
2025-05-08 01:45:40;-81.62
2025-05-08 01:45:39;-98.37
2025-05-08 01:45:38;-98.37
2025-05-08 01:45:37;-36.37
2025-05-08 01:45:36;-74.37
2025-05-08 01:45:35;-57.62
2025-05-08 01:45:34;-31.37
2025-05-08 01:45:33;-62.62
2025-05-08 01:45:32;-86.62
2025-05-08 01:45:31;-12.37
2025-05-08 01:45:30;-97.87
2025-05-08 01:45:29;-87.87
2025-05-08 01:45:28;-30.37
2025-05-08 01:45:27;-73.37
2025-05-08 01:45:26;-78.37
2025-05-08 01:45:25;-80.62
2025-05-08 01:45:24;-9.12
2025-05-08 01:45:23;-11.87
2025-05-08 01:45:22;-3.62
2025-05-08 01:45:21;-75.12
2025-05-08 01:45:20;-65.62
2025-05-08 01:45:19;-46.62
2025-05-08 01:45:18;-19.12
2025-05-08 01:45:17;-71.62
2025-05-08 01:45:16;-71.62
2025-05-08 01:45:15;-92.87
2025-05-08 01:45:14;-14.62
2025-05-08 01:45:13;-38.12
2025-05-08 01:45:12;-86.12
2025-05-08 01:45:11;-92.87
2025-05-08 01:45:10;-88.87
2025-05-08 01:45:09;-17.37
2025-05-08 01:45:08;-31.37
2025-05-08 01:45:07;-76.62
2025-05-08 01:45:06;-48.12
2025-05-08 01:45:05;-43.12
2025-05-08 01:45:04;-88.37
2025-05-08 01:45:03;-12.37
2025-05-08 01:45:02;-33.12
2025-05-08 01:45:01;-57.62
2025-05-08 01:45:00;-68.87
2025-05-08 01:44:59;-45.37
2025-05-08 01:44:58;-44.87
2025-05-08 01:44:57;-40.37
2025-05-08 01:44:56;-97.37
2025-05-08 01:44:55;-28.62
2025-05-08 01:44:54;-43.12
2025-05-08 01:44:53;-57.12
2025-05-08 01:44:52;-38.12
2025-05-08 01:44:51;-76.87
2025-05-08 01:44:50;-1.37
2025-05-08 01:44:49;-94.62
2025-05-08 01:44:48;-18.12
2025-05-08 01:44:47;-44.37
2025-05-08 01:44:46;-94.62
2025-05-08 01:44:45;-23.62
2025-05-08 01:44:44;-33.62
2025-05-08 01:44:43;-33.62
2025-05-08 01:44:42;-11.87
2025-05-08 01:44:41;-35.37
2025-05-08 01:44:40;-97.37
2025-05-08 01:44:39;-28.12
2025-05-08 01:44:38;-71.12
2025-05-08 01:44:37;-18.12
2025-05-08 01:44:36;-65.62
2025-05-08 01:44:35;-34.37
2025-05-08 01:44:34;-65.12
2025-05-08 01:44:33;-60.62
2025-05-08 01:44:32;-46.62
2025-05-08 01:44:31;-84.62
2025-05-08 01:44:30;-14.12
2025-05-08 01:44:29;-82.87
2025-05-08 01:44:28;-92.37
2025-05-08 01:44:27;-66.12
2025-05-08 01:44:26;-85.12
2025-05-08 01:44:25;-14.12
2025-05-08 01:44:24;-11.87
2025-05-08 01:44:23;-75.62
2025-05-08 01:44:22;-30.37
2025-05-08 01:44:21;-51.62
2025-05-08 01:44:20;-39.87
2025-05-08 01:44:19;-86.87
2025-05-08 01:44:18;-99.87
2025-05-08 01:44:17;-93.62
2025-05-08 01:44:16;-4.87
2025-05-08 01:44:15;-54.37
2025-05-08 01:44:14;-33.12
2025-05-08 01:44:13;-28.12
2025-05-08 01:44:12;-9.12
2025-05-08 01:44:11;-91.87
2025-05-08 01:44:10;-23.12
2025-05-08 01:44:09;-70.62
2025-05-08 01:44:08;-92.37
2025-05-08 01:44:07;-65.62
2025-05-08 01:44:06;-32.62
2025-05-08 01:44:05;-27.62
2025-05-08 01:44:04;-18.12
2025-05-08 01:44:03;-91.87
2025-05-08 01:44:02;-32.12
2025-05-08 01:44:01;-65.62
2025-05-08 01:44:00;-39.37
2025-05-08 01:43:59;-29.87
2025-05-08 01:43:58;-42.12
2025-05-08 01:43:57;-51.62
2025-05-08 01:43:56;-48.87
2025-05-08 01:43:55;-79.62
2025-05-08 01:43:54;-23.12
2025-05-08 01:43:53;-89.12
2025-05-08 01:43:52;-48.87
2025-05-08 01:43:51;-65.62
2025-05-08 01:43:50;-75.12
2025-05-08 01:43:49;-27.62
2025-05-08 01:43:48;-70.87
2025-05-08 01:43:47;-23.87
2025-05-08 01:43:46;-14.37
2025-05-08 01:43:45;-94.87
2025-05-08 01:43:44;-60.12
2025-05-08 01:43:43;-31.62
2025-05-08 01:43:42;-55.12
2025-05-08 01:43:41;-5.37
2025-05-08 01:43:40;-3.12
2025-05-08 01:43:39;-79.12
2025-05-08 01:43:38;-1.37
2025-05-08 01:43:37;-84.62
2025-05-08 01:43:36;-58.37
2025-05-08 01:43:35;-37.12
2025-05-08 01:43:34;-34.87
2025-05-08 01:43:33;-98.62
2025-05-08 01:43:32;-29.87
2025-05-08 01:43:31;-1.37
2025-05-08 01:43:30;-86.37
2025-05-08 01:43:29;-3.62
2025-05-08 01:43:28;-67.87
2025-05-08 01:43:27;-74.62
2025-05-08 01:43:26;-22.12
2025-05-08 01:43:25;-56.12
2025-05-08 01:43:24;-27.12
2025-05-08 01:43:23;-13.12
2025-05-08 01:43:22;-55.62
2025-05-08 01:43:21;-36.62
2025-05-08 01:43:20;-53.37
2025-05-08 01:43:19;-70.12
2025-05-08 01:43:18;-95.87
2025-05-08 01:43:17;-89.12
2025-05-08 01:43:16;-90.37
2025-05-08 01:43:15;-93.87
2025-05-08 01:43:14;-3.87
2025-05-08 01:43:13;-78.12
2025-05-08 01:43:12;-14.87
2025-05-08 01:43:11;-12.62
2025-05-08 01:43:10;-0.87
2025-05-08 01:43:09;-8.12
2025-05-08 01:43:08;-46.12
2025-05-08 01:43:07;-5.37
2025-05-08 01:43:06;-19.37
2025-05-08 01:43:05;-55.12
2025-05-08 01:43:04;-36.62
2025-05-08 01:43:03;-69.12
2025-05-08 01:43:02;-27.12
2025-05-08 01:43:01;-31.62
2025-05-08 01:43:00;-45.62
2025-05-08 01:42:59;-93.62
2025-05-08 01:42:58;-67.37
2025-05-08 01:42:57;-93.12
2025-05-08 01:42:56;-12.62
2025-05-08 01:42:55;-88.62
2025-05-08 01:42:54;-76.87
2025-05-08 01:42:53;-37.87
2025-05-08 01:42:52;-97.62
2025-05-08 01:42:51;-80.37
2025-05-08 01:42:50;-66.37
2025-05-08 01:42:49;-83.12
2025-05-08 01:42:48;-97.12
2025-05-08 01:42:47;-97.12
2025-05-08 01:42:46;-33.87
2025-05-08 01:42:45;-41.87
2025-05-08 01:42:44;-75.37
2025-05-08 01:42:43;-18.37
2025-05-08 01:42:42;-44.12
2025-05-08 01:42:41;-27.87
2025-05-08 01:42:40;-57.37
2025-05-08 01:42:39;-57.37
2025-05-08 01:42:38;-28.87
2025-05-08 01:42:37;-42.87
2025-05-08 01:42:36;-4.87
2025-05-08 01:42:35;-40.12
2025-05-08 01:42:34;-78.62
2025-05-08 01:42:33;-83.12
2025-05-08 01:42:32;-12.62
2025-05-08 01:42:31;-33.37
2025-05-08 01:42:30;-57.37
2025-05-08 01:42:29;-35.62
2025-05-08 01:42:28;-16.62
2025-05-08 01:42:27;-26.12
2025-05-08 01:42:26;-66.87
2025-05-08 01:42:25;-78.62
2025-05-08 01:42:24;-0.37
2025-05-08 01:42:23;-19.37
2025-05-08 01:42:22;-7.12
2025-05-08 01:42:21;-7.62
2025-05-08 01:42:20;-73.62
2025-05-08 01:42:19;-88.12
2025-05-08 01:42:18;-16.62
2025-05-08 01:42:17;-30.62
2025-05-08 01:42:16;-6.62
2025-05-08 01:42:15;-30.62
2025-05-08 01:42:14;-97.62
2025-05-08 01:42:13;-88.87
2025-05-08 01:42:12;-0.62
2025-05-08 01:42:11;-81.62
2025-05-08 01:42:10;-29.12
2025-05-08 01:42:09;-94.37
