Fecha y Hora;TT-3036 - Temperatura salida reactor R-303
2025-05-08 00:38:41;-84.87
2025-05-08 00:38:40;-20.62
2025-05-08 00:38:39;-61.37
2025-05-08 00:38:38;-90.87
2025-05-08 00:38:37;-32.37
2025-05-08 00:38:36;-62.37
2025-05-08 00:38:35;-3.62
2025-05-08 00:38:34;-55.12
2025-05-08 00:38:33;-84.62
2025-05-08 00:38:32;-48.37
2025-05-08 00:38:31;-2.62
2025-05-08 00:38:30;-48.37
2025-05-08 00:38:29;-31.12
2025-05-08 00:38:28;-79.12
2025-05-08 00:38:27;-64.12
2025-05-08 00:38:26;-90.37
2025-05-08 00:38:25;-22.12
2025-05-08 00:38:24;-8.12
2025-05-08 00:38:23;-4.87
2025-05-08 00:38:22;-98.12
2025-05-08 00:38:21;-57.87
2025-05-08 00:38:20;-21.62
2025-05-08 00:38:19;-31.62
2025-05-08 00:38:18;-37.87
2025-05-08 00:38:17;-95.87
2025-05-08 00:38:16;-47.87
2025-05-08 00:38:15;-71.37
2025-05-08 00:38:14;-43.37
2025-05-08 00:38:13;-5.37
2025-05-08 00:38:12;-12.12
2025-05-08 00:38:11;-22.12
2025-05-08 00:38:10;-29.37
2025-05-08 00:38:09;-56.37
2025-05-08 00:38:08;-77.12
2025-05-08 00:38:07;-77.12
2025-05-08 00:38:06;-27.87
2025-05-08 00:38:05;-21.62
2025-05-08 00:38:04;-59.62
2025-05-08 00:38:03;-7.62
2025-05-08 00:38:02;-93.12
2025-05-08 00:38:01;-57.37
2025-05-08 00:38:00;-56.87
2025-05-08 00:37:59;-73.12
2025-05-08 00:37:58;-6.62
2025-05-08 00:37:57;-60.87
2025-05-08 00:37:56;-37.37
2025-05-08 00:37:55;-16.12
2025-05-08 00:37:54;-68.12
2025-05-08 00:37:53;-44.12
2025-05-08 00:37:52;-37.37
2025-05-08 00:37:51;-47.87
2025-05-08 00:37:50;-7.12
2025-05-08 00:37:49;-40.62
2025-05-08 00:37:48;-76.37
2025-05-08 00:37:47;-52.87
2025-05-08 00:37:46;-89.87
2025-05-08 00:37:45;-44.12
2025-05-08 00:37:44;-80.87
2025-05-08 00:37:43;-59.62
2025-05-08 00:37:42;-0.37
2025-05-08 00:37:41;-40.12
2025-05-08 00:37:40;-35.62
2025-05-08 00:37:39;-33.37
2025-05-08 00:37:38;-39.62
2025-05-08 00:37:37;-1.62
2025-05-08 00:37:36;-96.12
2025-05-08 00:37:35;-46.87
2025-05-08 00:37:34;-72.62
2025-05-08 00:37:33;-49.62
2025-05-08 00:37:32;-35.62
2025-05-08 00:37:31;-7.12
2025-05-08 00:37:30;-75.37
2025-05-08 00:37:29;-27.87
2025-05-08 00:37:28;-56.87
2025-05-08 00:37:27;-25.62
2025-05-08 00:37:26;-77.87
2025-05-08 00:37:25;-61.37
2025-05-08 00:37:24;-27.87
2025-05-08 00:37:23;-11.62
2025-05-08 00:37:22;-49.12
2025-05-08 00:37:21;-6.12
2025-05-08 00:37:20;-73.62
2025-05-08 00:37:19;-28.37
2025-05-08 00:37:18;-51.37
2025-05-08 00:37:17;-9.37
2025-05-08 00:37:16;-83.12
2025-05-08 00:37:15;-83.12
2025-05-08 00:37:14;-35.12
2025-05-08 00:37:13;-51.87
2025-05-08 00:37:12;-92.12
2025-05-08 00:37:11;-8.87
2025-05-08 00:37:10;-51.87
2025-05-08 00:37:09;-66.37
2025-05-08 00:37:08;-84.87
2025-05-08 00:37:07;-17.37
2025-05-08 00:37:06;-49.37
2025-05-08 00:37:05;-96.87
2025-05-08 00:37:04;-58.87
2025-05-08 00:37:03;-6.87
2025-05-08 00:37:02;-99.62
2025-05-08 00:37:01;-74.37
2025-05-08 00:37:00;-24.62
2025-05-08 00:36:59;-27.87
2025-05-08 00:36:58;-2.12
2025-05-08 00:36:57;-13.37
2025-05-08 00:36:56;-96.62
2025-05-08 00:36:55;-36.87
2025-05-08 00:36:54;-37.37
2025-05-08 00:36:53;-27.87
2025-05-08 00:36:52;-8.87
2025-05-08 00:36:51;-82.62
2025-05-08 00:36:50;-87.12
2025-05-08 00:36:49;-41.87
2025-05-08 00:36:48;-8.37
2025-05-08 00:36:47;-46.37
2025-05-08 00:36:46;-99.37
2025-05-08 00:36:45;-91.62
2025-05-08 00:36:44;-49.12
2025-05-08 00:36:43;-89.87
2025-05-08 00:36:42;-79.87
2025-05-08 00:36:41;-32.37
2025-05-08 00:36:40;-5.12
2025-05-08 00:36:39;-11.12
2025-05-08 00:36:38;-46.37
2025-05-08 00:36:37;-91.62
2025-05-08 00:36:36;-39.12
2025-05-08 00:36:35;-61.62
2025-05-08 00:36:34;-11.87
2025-05-08 00:36:33;-4.62
2025-05-08 00:36:32;-60.37
2025-05-08 00:36:31;-87.87
2025-05-08 00:36:30;-89.37
2025-05-08 00:36:29;-72.62
2025-05-08 00:36:28;-86.62
2025-05-08 00:36:27;-96.12
2025-05-08 00:36:26;-10.62
2025-05-08 00:36:25;-52.62
2025-05-08 00:36:24;-0.12
2025-05-08 00:36:23;-60.37
2025-05-08 00:36:22;-15.12
2025-05-08 00:36:21;-96.12
2025-05-08 00:36:20;-10.62
2025-05-08 00:36:19;-74.37
2025-05-08 00:36:18;-91.12
2025-05-08 00:36:17;-11.12
2025-05-08 00:36:16;-88.87
2025-05-08 00:36:15;-49.87
2025-05-08 00:36:14;-12.37
2025-05-08 00:36:13;-78.87
2025-05-08 00:36:12;-57.12
2025-05-08 00:36:11;-21.37
2025-05-08 00:36:10;-9.12
2025-05-08 00:36:09;-30.87
2025-05-08 00:36:08;-72.12
2025-05-08 00:36:07;-34.12
2025-05-08 00:36:06;-69.87
2025-05-08 00:36:05;-64.87
2025-05-08 00:36:04;-81.12
2025-05-08 00:36:03;-90.12
2025-05-08 00:36:02;-91.87
2025-05-08 00:36:01;-16.37
2025-05-08 00:36:00;-1.87
2025-05-08 00:35:59;-2.37
2025-05-08 00:35:58;-69.37
2025-05-08 00:35:57;-50.37
2025-05-08 00:35:56;-52.62
2025-05-08 00:35:55;-88.87
2025-05-08 00:35:54;-62.12
2025-05-08 00:35:53;-48.12
2025-05-08 00:35:52;-90.62
2025-05-08 00:35:51;-2.87
2025-05-08 00:35:50;-50.37
2025-05-08 00:35:49;-97.87
2025-05-08 00:35:48;-67.12
2025-05-08 00:35:47;-48.12
2025-05-08 00:35:46;-31.37
2025-05-08 00:35:45;-48.12
2025-05-08 00:35:44;-57.62
2025-05-08 00:35:43;-54.87
2025-05-08 00:35:42;-15.12
2025-05-08 00:35:41;-38.62
2025-05-08 00:35:40;-7.37
2025-05-08 00:35:39;-24.12
2025-05-08 00:35:38;-62.12
2025-05-08 00:35:37;-88.37
2025-05-08 00:35:36;-43.12
2025-05-08 00:35:35;-7.37
2025-05-08 00:35:34;-28.62
2025-05-08 00:35:33;-88.87
2025-05-08 00:35:32;-53.37
2025-05-08 00:35:31;-86.87
2025-05-08 00:35:30;-95.37
2025-05-08 00:35:29;-44.87
2025-05-08 00:35:28;-72.37
2025-05-08 00:35:27;-57.62
2025-05-08 00:35:26;-92.87
2025-05-08 00:35:25;-54.87
2025-05-08 00:35:24;-99.12
2025-05-08 00:35:23;-67.87
2025-05-08 00:35:22;-41.62
2025-05-08 00:35:21;-76.87
2025-05-08 00:35:20;-72.37
2025-05-08 00:35:19;-55.62
2025-05-08 00:35:18;-22.12
2025-05-08 00:35:17;-0.87
2025-05-08 00:35:16;-76.12
2025-05-08 00:35:15;-4.62
2025-05-08 00:35:14;-87.87
2025-05-08 00:35:13;-43.12
2025-05-08 00:35:12;-76.12
2025-05-08 00:35:11;-76.12
2025-05-08 00:35:10;-48.87
2025-05-08 00:35:09;-47.62
2025-05-08 00:35:08;-85.62
2025-05-08 00:35:07;-1.87
2025-05-08 00:35:06;-70.62
2025-05-08 00:35:05;-23.62
2025-05-08 00:35:04;-34.87
2025-05-08 00:35:03;-95.12
2025-05-08 00:35:02;-68.37
2025-05-08 00:35:01;-26.37
2025-05-08 00:35:00;-39.37
2025-05-08 00:34:59;-45.62
2025-05-08 00:34:58;-71.87
2025-05-08 00:34:57;-36.12
2025-05-08 00:34:56;-27.62
2025-05-08 00:34:55;-80.62
2025-05-08 00:34:54;-9.12
2025-05-08 00:34:53;-28.12
2025-05-08 00:34:52;-94.62
2025-05-08 00:34:51;-72.87
2025-05-08 00:34:50;-99.62
2025-05-08 00:34:49;-68.37
2025-05-08 00:34:48;-11.37
2025-05-08 00:34:47;-76.12
2025-05-08 00:34:46;-18.62
2025-05-08 00:34:45;-49.37
2025-05-08 00:34:44;-82.37
2025-05-08 00:34:43;-13.62
2025-05-08 00:34:42;-82.87
2025-05-08 00:34:41;-25.37
2025-05-08 00:34:40;-99.62
2025-05-08 00:34:39;-49.37
2025-05-08 00:34:38;-75.12
2025-05-08 00:34:37;-39.37
2025-05-08 00:34:36;-9.12
2025-05-08 00:34:35;-30.37
2025-05-08 00:34:34;-20.37
2025-05-08 00:34:33;-4.12
2025-05-08 00:34:32;-24.87
2025-05-08 00:34:31;-66.87
2025-05-08 00:34:30;-15.37
2025-05-08 00:34:29;-92.12
2025-05-08 00:34:28;-35.62
2025-05-08 00:34:27;-47.37
2025-05-08 00:34:26;-93.87
2025-05-08 00:34:25;-69.62
2025-05-08 00:34:24;-15.37
2025-05-08 00:34:23;-46.62
2025-05-08 00:34:22;-39.37
2025-05-08 00:34:21;-74.62
2025-05-08 00:34:20;-89.62
2025-05-08 00:34:19;-63.37
2025-05-08 00:34:18;-22.62
2025-05-08 00:34:17;-24.87
2025-05-08 00:34:16;-91.87
2025-05-08 00:34:15;-61.12
2025-05-08 00:34:14;-58.37
2025-05-08 00:34:13;-10.37
2025-05-08 00:34:12;-80.12
2025-05-08 00:34:11;-82.37
2025-05-08 00:34:10;-20.37
2025-05-08 00:34:09;-20.37
2025-05-08 00:34:08;-58.37
2025-05-08 00:34:07;-53.87
2025-05-08 00:34:06;-13.12
2025-05-08 00:34:05;-95.87
2025-05-08 00:34:04;-56.12
2025-05-08 00:34:03;-8.62
2025-05-08 00:34:02;-57.87
2025-05-08 00:34:01;-22.62
2025-05-08 00:34:00;-82.37
2025-05-08 00:33:59;-84.62
2025-05-08 00:33:58;-91.37
2025-05-08 00:33:57;-92.12
2025-05-08 00:33:56;-68.62
2025-05-08 00:33:55;-4.87
2025-05-08 00:33:54;-97.62
2025-05-08 00:33:53;-16.12
2025-05-08 00:33:52;-60.62
2025-05-08 00:33:51;-14.87
2025-05-08 00:33:50;-17.62
2025-05-08 00:33:49;-9.87
2025-05-08 00:33:48;-14.87
2025-05-08 00:33:47;-53.37
2025-05-08 00:33:46;-22.12
2025-05-08 00:33:45;-45.62
2025-05-08 00:33:44;-31.62
2025-05-08 00:33:43;-79.12
2025-05-08 00:33:42;-62.87
2025-05-08 00:33:41;-72.37
2025-05-08 00:33:40;-35.62
2025-05-08 00:33:39;-9.87
2025-05-08 00:33:38;-88.12
2025-05-08 00:33:37;-19.37
2025-05-08 00:33:36;-59.62
2025-05-08 00:33:35;-35.62
2025-05-08 00:33:34;-76.37
2025-05-08 00:33:33;-42.87
2025-05-08 00:33:32;-50.62
2025-05-08 00:33:31;-31.12
2025-05-08 00:33:30;-64.62
2025-05-08 00:33:29;-86.37
2025-05-08 00:33:28;-14.37
2025-05-08 00:33:27;-48.37
2025-05-08 00:33:26;-4.87
2025-05-08 00:33:25;-39.62
2025-05-08 00:33:24;-89.37
2025-05-08 00:33:23;-13.37
2025-05-08 00:33:22;-22.87
2025-05-08 00:33:21;-97.62
2025-05-08 00:33:20;-2.62
2025-05-08 00:33:19;-64.62
2025-05-08 00:33:18;-2.62
2025-05-08 00:33:17;-78.62
2025-05-08 00:33:16;-9.37
2025-05-08 00:33:15;-5.37
2025-05-08 00:33:14;-79.12
2025-05-08 00:33:13;-31.12
2025-05-08 00:33:12;-21.62
2025-05-08 00:33:11;-57.37
2025-05-08 00:33:10;-33.87
2025-05-08 00:33:09;-9.87
2025-05-08 00:33:08;-19.37
2025-05-08 00:33:07;-69.62
2025-05-08 00:33:06;-74.12
2025-05-08 00:33:05;-37.87
2025-05-08 00:33:04;-85.87
2025-05-08 00:33:03;-81.37
2025-05-08 00:33:02;-43.37
2025-05-08 00:33:01;-43.37
2025-05-08 00:33:00;-40.62
2025-05-08 00:32:59;-94.87
2025-05-08 00:32:58;-12.12
2025-05-08 00:32:57;-21.62
2025-05-08 00:32:56;-59.62
2025-05-08 00:32:55;-82.62
2025-05-08 00:32:54;-34.12
2025-05-08 00:32:53;-36.87
2025-05-08 00:32:52;-69.87
2025-05-08 00:32:51;-58.12
2025-05-08 00:32:50;-29.12
2025-05-08 00:32:49;-42.37
2025-05-08 00:32:48;-37.37
2025-05-08 00:32:47;-84.87
2025-05-08 00:32:46;-34.62
2025-05-08 00:32:45;-89.37
2025-05-08 00:32:44;-98.87
2025-05-08 00:32:43;-92.12
2025-05-08 00:32:42;-1.62
2025-05-08 00:32:41;-68.12
2025-05-08 00:32:40;-32.87
2025-05-08 00:32:39;-75.87
2025-05-08 00:32:38;-63.62
2025-05-08 00:32:37;-26.12
2025-05-08 00:32:36;-63.62
2025-05-08 00:32:35;-32.87
2025-05-08 00:32:34;-97.62
2025-05-08 00:32:33;-47.37
2025-05-08 00:32:32;-18.87
2025-05-08 00:32:31;-65.87
2025-05-08 00:32:30;-1.62
2025-05-08 00:32:29;-37.37
2025-05-08 00:32:28;-92.12
2025-05-08 00:32:27;-1.62
2025-05-08 00:32:26;-87.62
2025-05-08 00:32:25;-64.12
2025-05-08 00:32:24;-16.12
2025-05-08 00:32:23;-80.37
2025-05-08 00:32:22;-85.62
2025-05-08 00:32:21;-48.12
2025-05-08 00:32:20;-62.62
2025-05-08 00:32:19;-40.87
2025-05-08 00:32:18;-55.87
2025-05-08 00:32:17;-89.87
2025-05-08 00:32:16;-51.37
2025-05-08 00:32:15;-89.87
2025-05-08 00:32:14;-87.62
2025-05-08 00:32:13;-79.87
2025-05-08 00:32:12;-73.12
2025-05-08 00:32:11;-82.62
2025-05-08 00:32:10;-46.37
2025-05-08 00:32:09;-46.37
2025-05-08 00:32:08;-59.12
2025-05-08 00:32:07;-15.62
2025-05-08 00:32:06;-30.62
2025-05-08 00:32:05;-30.12
2025-05-08 00:32:04;-68.12
2025-05-08 00:32:03;-41.87
2025-05-08 00:32:02;-89.37
2025-05-08 00:32:01;-82.62
2025-05-08 00:32:00;-99.37
2025-05-08 00:31:59;-98.87
2025-05-08 00:31:58;-78.87
2025-05-08 00:31:57;-82.62
2025-05-08 00:31:56;-67.62
2025-05-08 00:31:55;-72.12
2025-05-08 00:31:54;-79.37
2025-05-08 00:31:53;-64.87
2025-05-08 00:31:52;-48.62
2025-05-08 00:31:51;-11.37
2025-05-08 00:31:50;-20.87
2025-05-08 00:31:49;-51.62
2025-05-08 00:31:48;-7.37
2025-05-08 00:31:47;-30.87
2025-05-08 00:31:46;-19.62
2025-05-08 00:31:45;-98.87
2025-05-08 00:31:44;-32.37
2025-05-08 00:31:43;-91.62
2025-05-08 00:31:42;-7.87
2025-05-08 00:31:41;-48.62
2025-05-08 00:31:40;-86.62
2025-05-08 00:31:39;-25.12
2025-05-08 00:31:38;-65.37
2025-05-08 00:31:37;-36.87
2025-05-08 00:31:36;-29.62
2025-05-08 00:31:35;-60.37
2025-05-08 00:31:34;-39.12
2025-05-08 00:31:33;-72.62
2025-05-08 00:31:32;-60.87
2025-05-08 00:31:31;-86.62
2025-05-08 00:31:30;-50.87
2025-05-08 00:31:29;-52.62
2025-05-08 00:31:28;-98.37
2025-05-08 00:31:27;-41.37
2025-05-08 00:31:26;-74.87
2025-05-08 00:31:25;-24.62
2025-05-08 00:31:24;-53.62
2025-05-08 00:31:23;-60.37
2025-05-08 00:31:22;-36.87
2025-05-08 00:31:21;-58.12
2025-05-08 00:31:20;-93.87
2025-05-08 00:31:19;-37.12
2025-05-08 00:31:18;-70.62
2025-05-08 00:31:17;-76.12
2025-05-08 00:31:16;-30.87
2025-05-08 00:31:15;-97.37
2025-05-08 00:31:14;-78.87
2025-05-08 00:31:13;-50.87
2025-05-08 00:31:12;-22.37
2025-05-08 00:31:11;-36.37
2025-05-08 00:31:10;-81.62
2025-05-08 00:31:09;-22.37
2025-05-08 00:31:08;-88.87
2025-05-08 00:31:07;-60.37
2025-05-08 00:31:06;-60.37
2025-05-08 00:31:05;-50.37
2025-05-08 00:31:04;-32.62
2025-05-08 00:31:03;-49.87
2025-05-08 00:31:02;-23.62
2025-05-08 00:31:01;-61.62
2025-05-08 00:31:00;-40.37
2025-05-08 00:30:59;-42.62
2025-05-08 00:30:58;-59.37
2025-05-08 00:30:57;-45.37
2025-05-08 00:30:56;-76.62
2025-05-08 00:30:55;-69.87
2025-05-08 00:30:54;-83.87
2025-05-08 00:30:53;-83.37
2025-05-08 00:30:52;-21.37
2025-05-08 00:30:51;-76.62
2025-05-08 00:30:50;-81.62
2025-05-08 00:30:49;-7.87
2025-05-08 00:30:48;-19.87
2025-05-08 00:30:47;-0.87
2025-05-08 00:30:46;-89.62
2025-05-08 00:30:45;-52.12
2025-05-08 00:30:44;-51.12
2025-05-08 00:30:43;-2.37
2025-05-08 00:30:42;-21.87
2025-05-08 00:30:41;-14.62
2025-05-08 00:30:40;-88.37
2025-05-08 00:30:39;-55.37
2025-05-08 00:30:38;-12.37
2025-05-08 00:30:37;-66.62
2025-05-08 00:30:36;-78.37
2025-05-08 00:30:35;-40.37
2025-05-08 00:30:34;-90.62
2025-05-08 00:30:33;-30.37
2025-05-08 00:30:32;-7.87
2025-05-08 00:30:31;-28.12
2025-05-08 00:30:30;-45.37
2025-05-08 00:30:29;-93.37
2025-05-08 00:30:28;-82.87
2025-05-08 00:30:27;-47.62
2025-05-08 00:30:26;-21.37
2025-05-08 00:30:25;-64.37
2025-05-08 00:30:24;-11.37
2025-05-08 00:30:23;-59.37
2025-05-08 00:30:22;-59.37
2025-05-08 00:30:21;-87.87
2025-05-08 00:30:20;-18.62
2025-05-08 00:30:19;-2.37
2025-05-08 00:30:18;-47.62
2025-05-08 00:30:17;-9.62
2025-05-08 00:30:16;-60.62
2025-05-08 00:30:15;-75.12
2025-05-08 00:30:14;-91.87
2025-05-08 00:30:13;-83.62
2025-05-08 00:30:12;-17.12
2025-05-08 00:30:11;-23.12
2025-05-08 00:30:10;-89.12
2025-05-08 00:30:09;-8.62
2025-05-08 00:30:08;-98.62
2025-05-08 00:30:07;-89.62
2025-05-08 00:30:06;-79.62
2025-05-08 00:30:05;-80.62
2025-05-08 00:30:04;-18.62
2025-05-08 00:30:03;-6.87
2025-05-08 00:30:02;-9.62
2025-05-08 00:30:01;-38.12
2025-05-08 00:30:00;-92.37
2025-05-08 00:29:59;-58.87
2025-05-08 00:29:58;-87.37
2025-05-08 00:29:57;-35.37
2025-05-08 00:29:56;-51.62
2025-05-08 00:29:55;-90.12
2025-05-08 00:29:54;-71.12
2025-05-08 00:29:53;-99.62
2025-05-08 00:29:52;-39.87
2025-05-08 00:29:51;-44.87
2025-05-08 00:29:50;-84.62
2025-05-08 00:29:49;-77.87
2025-05-08 00:29:48;-99.12
2025-05-08 00:29:47;-60.62
2025-05-08 00:29:46;-63.37
2025-05-08 00:29:45;-76.87
2025-05-08 00:29:44;-60.12
2025-05-08 00:29:43;-4.87
2025-05-08 00:29:42;-21.62
2025-05-08 00:29:41;-45.62
2025-05-08 00:29:40;-18.62
2025-05-08 00:29:39;-13.62
2025-05-08 00:29:38;-34.87
2025-05-08 00:29:37;-75.12
2025-05-08 00:29:36;-46.62
2025-05-08 00:29:35;-71.12
2025-05-08 00:29:34;-85.12
2025-05-08 00:29:33;-99.12
2025-05-08 00:29:32;-53.87
2025-05-08 00:29:31;-82.37
2025-05-08 00:29:30;-37.12
2025-05-08 00:29:29;-57.87
2025-05-08 00:29:28;-98.62
2025-05-08 00:29:27;-77.87
2025-05-08 00:29:26;-72.87
2025-05-08 00:29:25;-20.87
2025-05-08 00:29:24;-84.62
2025-05-08 00:29:23;-5.87
2025-05-08 00:29:22;-25.37
2025-05-08 00:29:21;-36.62
2025-05-08 00:29:20;-33.87
2025-05-08 00:29:19;-84.12
2025-05-08 00:29:18;-84.12
2025-05-08 00:29:17;-21.62
2025-05-08 00:29:16;-79.12
2025-05-08 00:29:15;-40.62
2025-05-08 00:29:14;-51.37
2025-05-08 00:29:13;-19.37
2025-05-08 00:29:12;-38.37
2025-05-08 00:29:11;-28.87
2025-05-08 00:29:10;-21.12
2025-05-08 00:29:09;-22.62
2025-05-08 00:29:08;-18.12
2025-05-08 00:29:07;-70.12
2025-05-08 00:29:06;-95.87
2025-05-08 00:29:05;-91.87
2025-05-08 00:29:04;-98.62
2025-05-08 00:29:03;-55.62
2025-05-08 00:29:02;-70.12
2025-05-08 00:29:01;-74.62
2025-05-08 00:29:00;-34.37
2025-05-08 00:28:59;-22.62
2025-05-08 00:28:58;-86.37
2025-05-08 00:28:57;-8.12
2025-05-08 00:28:56;-41.62
2025-05-08 00:28:55;-26.62
2025-05-08 00:28:54;-67.87
2025-05-08 00:28:53;-41.62
2025-05-08 00:28:52;-57.87
2025-05-08 00:28:51;-93.62
2025-05-08 00:28:50;-24.87
2025-05-08 00:28:49;-5.87
2025-05-08 00:28:48;-0.87
2025-05-08 00:28:47;-12.62
2025-05-08 00:28:46;-53.37
2025-05-08 00:28:45;-83.62
2025-05-08 00:28:44;-41.12
2025-05-08 00:28:43;-19.87
2025-05-08 00:28:42;-66.37
2025-05-08 00:28:41;-89.37
2025-05-08 00:28:40;-97.62
2025-05-08 00:28:39;-65.87
2025-05-08 00:28:38;-61.37
2025-05-08 00:28:37;-3.62
2025-05-08 00:28:36;-24.37
2025-05-08 00:28:35;-55.12
2025-05-08 00:28:34;-71.87
2025-05-08 00:28:33;-84.12
2025-05-08 00:28:32;-29.37
2025-05-08 00:28:31;-93.12
2025-05-08 00:28:30;-21.62
2025-05-08 00:28:29;-26.12
2025-05-08 00:28:28;-1.62
2025-05-08 00:28:27;-16.12
2025-05-08 00:28:26;-47.37
2025-05-08 00:28:25;-37.37
2025-05-08 00:28:24;-59.12
2025-05-08 00:28:23;-59.12
2025-05-08 00:28:22;-70.87
2025-05-08 00:28:21;-7.62
2025-05-08 00:28:20;-88.12
2025-05-08 00:28:19;-45.12
2025-05-08 00:28:18;-36.62
2025-05-08 00:28:17;-83.62
2025-05-08 00:28:16;-24.37
2025-05-08 00:28:15;-23.87
2025-05-08 00:28:14;-78.62
2025-05-08 00:28:13;-71.37
2025-05-08 00:28:12;-22.12
2025-05-08 00:28:11;89.38
2025-05-08 00:28:10;44.13
2025-05-08 00:28:09;17.88
2025-05-08 00:28:08;-82.62
2025-05-08 00:28:07;-97.12
2025-05-08 00:28:06;-30.62
2025-05-08 00:28:05;-21.62
2025-05-08 00:28:04;-7.62
2025-05-08 00:28:03;-31.12
2025-05-08 00:28:02;-99.87
2025-05-08 00:28:01;-78.62
2025-05-08 00:28:00;-98.12
2025-05-08 00:27:59;-68.62
2025-05-08 00:27:58;-6.62
2025-05-08 00:27:57;-74.12
2025-05-08 00:27:56;-69.12
2025-05-08 00:27:55;-83.62
2025-05-08 00:27:54;-73.62
2025-05-08 00:27:53;-40.62
2025-05-08 00:27:52;-2.62
2025-05-08 00:27:51;-85.87
2025-05-08 00:27:50;-1.62
2025-05-08 00:27:49;-64.12
2025-05-08 00:27:48;-76.37
2025-05-08 00:27:47;-83.62
2025-05-08 00:27:46;-47.37
2025-05-08 00:27:45;-7.12
2025-05-08 00:27:44;-54.62
2025-05-08 00:27:43;-64.12
2025-05-08 00:27:42;-20.62
2025-05-08 00:27:41;-25.62
2025-05-08 00:27:40;-4.87
2025-05-08 00:27:39;96.63
2025-05-08 00:27:38;68.13
2025-05-08 00:27:37;24.38
2025-05-08 00:27:36;28.38
2025-05-08 00:27:35;16.13
2025-05-08 00:27:34;6.13
2025-05-08 00:27:33;-39.62
2025-05-08 00:27:32;72.63
2025-05-08 00:27:31;22.88
2025-05-08 00:27:30;53.63
2025-05-08 00:27:29;-44.62
2025-05-08 00:27:28;-58.62
2025-05-08 00:27:27;-32.37
2025-05-08 00:27:26;-49.62
2025-05-08 00:27:25;-11.62
2025-05-08 00:27:24;-68.62
2025-05-08 00:27:23;-35.12
2025-05-08 00:27:22;-44.62
2025-05-08 00:27:21;-54.12
2025-05-08 00:27:20;-94.37
2025-05-08 00:27:19;-16.12
2025-05-08 00:27:18;-82.62
2025-05-08 00:27:17;-22.87
2025-05-08 00:27:16;-51.87
2025-05-08 00:27:15;-4.37
2025-05-08 00:27:14;-46.87
2025-05-08 00:27:13;-37.37
2025-05-08 00:27:12;-70.37
2025-05-08 00:27:11;15.63
2025-05-08 00:27:10;46.38
2025-05-08 00:27:09;-68.62
2025-05-08 00:27:08;13.88
2025-05-08 00:27:07;6.13
2025-05-08 00:27:06;75.38
2025-05-08 00:27:05;4.88
2025-05-08 00:27:04;46.88
2025-05-08 00:27:03;-3.87
2025-05-08 00:27:02;8.38
2025-05-08 00:27:01;-92.12
2025-05-08 00:27:00;-3.87
2025-05-08 00:26:59;-20.62
2025-05-08 00:26:58;4.38
2025-05-08 00:26:57;79.88
2025-05-08 00:26:56;-70.37
2025-05-08 00:26:55;-27.87
2025-05-08 00:26:54;39.63
2025-05-08 00:26:53;82.13
2025-05-08 00:26:52;63.13
2025-05-08 00:26:51;-35.12
2025-05-08 00:26:50;53.63
2025-05-08 00:26:49;-60.87
2025-05-08 00:26:48;72.63
2025-05-08 00:26:47;-58.62
2025-05-08 00:26:46;11.13
2025-05-08 00:26:45;-84.87
2025-05-08 00:26:44;64.13
2025-05-08 00:26:43;76.38
2025-05-08 00:26:42;19.38
2025-05-08 00:26:41;52.88
2025-05-08 00:26:40;16.63
2025-05-08 00:26:39;26.63
2025-05-08 00:26:38;85.88
2025-05-08 00:26:37;12.63
2025-05-08 00:26:36;88.13
2025-05-08 00:26:35;41.13
2025-05-08 00:26:34;17.63
2025-05-08 00:26:33;19.38
2025-05-08 00:26:32;6.63
2025-05-08 00:26:31;-60.87
2025-05-08 00:26:30;35.63
2025-05-08 00:26:29;70.38
2025-05-08 00:26:28;65.88
2025-05-08 00:26:27;20.63
2025-05-08 00:26:26;39.63
2025-05-08 00:26:25;-15.62
2025-05-08 00:26:24;92.13
2025-05-08 00:26:23;68.13
2025-05-08 00:26:22;47.38
2025-05-08 00:26:21;70.38
2025-05-08 00:26:20;73.13
2025-05-08 00:26:19;11.13
2025-05-08 00:26:18;16.13
2025-05-08 00:26:17;13.38
2025-05-08 00:26:16;87.63
2025-05-08 00:26:15;35.13
2025-05-08 00:26:14;59.13
2025-05-08 00:26:13;77.63
2025-05-08 00:26:12;27.38
2025-05-08 00:26:11;82.63
2025-05-08 00:26:10;13.38
2025-05-08 00:26:09;32.38
2025-05-08 00:26:08;85.38
2025-05-08 00:26:07;61.38
2025-05-08 00:26:06;23.38
2025-05-08 00:26:05;48.88
2025-05-08 00:26:04;79.63
2025-05-08 00:26:03;4.88
2025-05-08 00:26:02;12.63
2025-05-08 00:26:01;52.38
2025-05-08 00:26:00;2.13
2025-05-08 00:25:59;63.63
2025-05-08 00:25:58;59.13
2025-05-08 00:25:57;61.38
2025-05-08 00:25:56;49.63
2025-05-08 00:25:55;66.38
2025-05-08 00:25:54;16.63
2025-05-08 00:25:53;75.88
2025-05-08 00:25:52;36.13
2025-05-08 00:25:51;38.38
2025-05-08 00:25:50;60.13
2025-05-08 00:25:49;54.63
2025-05-08 00:25:48;86.88
2025-05-08 00:25:47;12.13
2025-05-08 00:25:46;19.38
2025-05-08 00:25:45;71.88
2025-05-08 00:25:44;38.38
2025-05-08 00:25:43;56.88
2025-05-08 00:25:42;2.63
2025-05-08 00:25:41;78.63
