Fecha y Hora;TC-5011 - Control temperatura a digestión
2025-05-08 00:36:11;-27.37
2025-05-08 00:36:10;-60.37
2025-05-08 00:36:09;-65.37
2025-05-08 00:36:08;-80.37
2025-05-08 00:36:07;-59.12
2025-05-08 00:36:06;-23.37
2025-05-08 00:36:05;-73.12
2025-05-08 00:36:04;-83.37
2025-05-08 00:36:03;-88.87
2025-05-08 00:36:02;-33.62
2025-05-08 00:36:01;-89.37
2025-05-08 00:36:00;-20.12
2025-05-08 00:35:59;-1.12
2025-05-08 00:35:58;-13.37
2025-05-08 00:35:57;-20.62
2025-05-08 00:35:56;-27.87
2025-05-08 00:35:55;-44.62
2025-05-08 00:35:54;-16.12
2025-05-08 00:35:53;-27.87
2025-05-08 00:35:52;-34.62
2025-05-08 00:35:51;-37.37
2025-05-08 00:35:50;-25.62
2025-05-08 00:35:49;-51.37
2025-05-08 00:35:48;-51.87
2025-05-08 00:35:47;-11.12
2025-05-08 00:35:46;-27.87
2025-05-08 00:35:45;-78.12
2025-05-08 00:35:44;-63.62
2025-05-08 00:35:43;-51.37
2025-05-08 00:35:42;-16.12
2025-05-08 00:35:41;-59.12
2025-05-08 00:35:40;-87.12
2025-05-08 00:35:39;-22.87
2025-05-08 00:35:38;-15.62
2025-05-08 00:35:37;-41.87
2025-05-08 00:35:36;-3.87
2025-05-08 00:35:35;-6.12
2025-05-08 00:35:34;-49.12
2025-05-08 00:35:33;-97.12
2025-05-08 00:35:32;-44.87
2025-05-08 00:35:31;-49.87
2025-05-08 00:35:30;-3.62
2025-05-08 00:35:29;-43.62
2025-05-08 00:35:28;-45.37
2025-05-08 00:35:27;-54.12
2025-05-08 00:35:26;-27.37
2025-05-08 00:35:25;-63.12
2025-05-08 00:35:24;-14.62
2025-05-08 00:35:23;-9.62
2025-05-08 00:35:22;-49.87
2025-05-08 00:35:21;-52.12
2025-05-08 00:35:20;-59.37
2025-05-08 00:35:19;-54.37
2025-05-08 00:35:18;-75.62
2025-05-08 00:35:17;-80.62
2025-05-08 00:35:16;-84.37
2025-05-08 00:35:15;-3.37
2025-05-08 00:35:14;-41.37
2025-05-08 00:35:13;-39.62
2025-05-08 00:35:12;-77.12
2025-05-08 00:35:11;-74.87
2025-05-08 00:35:10;-2.37
2025-05-08 00:35:09;-27.37
2025-05-08 00:35:08;-10.62
2025-05-08 00:35:07;-55.37
2025-05-08 00:35:06;-78.87
2025-05-08 00:35:05;-65.37
2025-05-08 00:35:04;-76.62
2025-05-08 00:35:03;-41.37
2025-05-08 00:35:02;-98.37
2025-05-08 00:35:01;-76.12
2025-05-08 00:35:00;-48.12
2025-05-08 00:34:59;-30.37
2025-05-08 00:34:58;-68.37
2025-05-08 00:34:57;-32.62
2025-05-08 00:34:56;-7.37
2025-05-08 00:34:55;-5.62
2025-05-08 00:34:54;-5.62
2025-05-08 00:34:53;-29.12
2025-05-08 00:34:52;-83.87
2025-05-08 00:34:51;-2.87
2025-05-08 00:34:50;-98.37
2025-05-08 00:34:49;-14.62
2025-05-08 00:34:48;-55.37
2025-05-08 00:34:47;-10.62
2025-05-08 00:34:46;-17.37
2025-05-08 00:34:45;-93.37
2025-05-08 00:34:44;-52.62
2025-05-08 00:34:43;-57.62
2025-05-08 00:34:42;-7.87
2025-05-08 00:34:41;-78.87
2025-05-08 00:34:40;-50.87
2025-05-08 00:34:39;-58.12
2025-05-08 00:34:38;-19.12
2025-05-08 00:34:37;-54.87
2025-05-08 00:34:36;-39.12
2025-05-08 00:34:35;-83.87
2025-05-08 00:34:34;-64.37
2025-05-08 00:34:33;-45.87
2025-05-08 00:34:32;-78.87
2025-05-08 00:34:31;-85.12
2025-05-08 00:34:30;-0.12
2025-05-08 00:34:29;-55.12
2025-05-08 00:34:28;-96.37
2025-05-08 00:34:27;-72.37
2025-05-08 00:34:26;-47.37
2025-05-08 00:34:25;-32.62
2025-05-08 00:34:24;-2.37
2025-05-08 00:34:23;-45.37
2025-05-08 00:34:22;-47.62
2025-05-08 00:34:21;-73.37
2025-05-08 00:34:20;-33.62
2025-05-08 00:34:19;-62.12
2025-05-08 00:34:18;-73.87
2025-05-08 00:34:17;-78.37
2025-05-08 00:34:16;-9.62
2025-05-08 00:34:15;-69.37
2025-05-08 00:34:14;-57.12
2025-05-08 00:34:13;-9.62
2025-05-08 00:34:12;-76.62
2025-05-08 00:34:11;-7.37
2025-05-08 00:34:10;-90.62
2025-05-08 00:34:09;-62.12
2025-05-08 00:34:08;-57.12
2025-05-08 00:34:07;-50.37
2025-05-08 00:34:06;-19.12
2025-05-08 00:34:05;-94.62
2025-05-08 00:34:04;-7.37
2025-05-08 00:34:03;-26.37
2025-05-08 00:34:02;-87.87
2025-05-08 00:34:01;-21.37
2025-05-08 00:34:00;-24.12
2025-05-08 00:33:59;-19.12
2025-05-08 00:33:58;-74.62
2025-05-08 00:33:57;-88.62
2025-05-08 00:33:56;-3.12
2025-05-08 00:33:55;-3.62
2025-05-08 00:33:54;-32.12
2025-05-08 00:33:53;-12.62
2025-05-08 00:33:52;-14.12
2025-05-08 00:33:51;-49.37
2025-05-08 00:33:50;-16.37
2025-05-08 00:33:49;-8.62
2025-05-08 00:33:48;-30.37
2025-05-08 00:33:47;-49.87
2025-05-08 00:33:46;-1.87
2025-05-08 00:33:45;-53.87
2025-05-08 00:33:44;-85.12
2025-05-08 00:33:43;-25.37
2025-05-08 00:33:42;-59.37
2025-05-08 00:33:41;-25.87
2025-05-08 00:33:40;-89.12
2025-05-08 00:33:39;-51.62
2025-05-08 00:33:38;-84.62
2025-05-08 00:33:37;-56.12
2025-05-08 00:33:36;-48.87
2025-05-08 00:33:35;-60.62
2025-05-08 00:33:34;-29.87
2025-05-08 00:33:33;-96.37
2025-05-08 00:33:32;-75.62
2025-05-08 00:33:31;-51.62
2025-05-08 00:33:30;-10.87
2025-05-08 00:33:29;-87.37
2025-05-08 00:33:28;-67.87
2025-05-08 00:33:27;-28.12
2025-05-08 00:33:26;-29.87
2025-05-08 00:33:25;-76.37
2025-05-08 00:33:24;-33.37
2025-05-08 00:33:23;-21.62
2025-05-08 00:33:22;-2.62
2025-05-08 00:33:21;-86.87
2025-05-08 00:33:20;-1.37
2025-05-08 00:33:19;-27.62
2025-05-08 00:33:18;-46.62
2025-05-08 00:33:17;-77.37
2025-05-08 00:33:16;-82.37
2025-05-08 00:33:15;-92.37
2025-05-08 00:33:14;-13.62
2025-05-08 00:33:13;-10.87
2025-05-08 00:33:12;-46.62
2025-05-08 00:33:11;-10.87
2025-05-08 00:33:10;-85.12
2025-05-08 00:33:09;-94.62
2025-05-08 00:33:08;-6.37
2025-05-08 00:33:07;-77.87
2025-05-08 00:33:06;-82.37
2025-05-08 00:33:05;-62.87
2025-05-08 00:33:04;-3.62
2025-05-08 00:33:03;-32.62
2025-05-08 00:33:02;-85.12
2025-05-08 00:33:01;-6.87
2025-05-08 00:33:00;-3.62
2025-05-08 00:32:59;-93.62
2025-05-08 00:32:58;-8.62
2025-05-08 00:32:57;-63.37
2025-05-08 00:32:56;-77.37
2025-05-08 00:32:55;-90.87
2025-05-08 00:32:54;-75.87
2025-05-08 00:32:53;-45.12
2025-05-08 00:32:52;-94.87
2025-05-08 00:32:51;-47.37
2025-05-08 00:32:50;-27.87
2025-05-08 00:32:49;-93.62
2025-05-08 00:32:48;-33.87
2025-05-08 00:32:47;-81.37
2025-05-08 00:32:46;-31.12
2025-05-08 00:32:45;-76.37
2025-05-08 00:32:44;-62.37
2025-05-08 00:32:43;-71.87
2025-05-08 00:32:42;-55.62
2025-05-08 00:32:41;-64.62
2025-05-08 00:32:40;-12.62
2025-05-08 00:32:39;-51.12
2025-05-08 00:32:38;-17.12
2025-05-08 00:32:37;-77.37
2025-05-08 00:32:36;-52.87
2025-05-08 00:32:35;-12.62
2025-05-08 00:32:34;-51.12
2025-05-08 00:32:33;-46.12
2025-05-08 00:32:32;-60.62
2025-05-08 00:32:31;-64.62
2025-05-08 00:32:30;-26.62
2025-05-08 00:32:29;-90.87
2025-05-08 00:32:28;-62.37
2025-05-08 00:32:27;-0.37
2025-05-08 00:32:26;-76.87
2025-05-08 00:32:25;-58.37
2025-05-08 00:32:24;-60.12
2025-05-08 00:32:23;-25.62
2025-05-08 00:32:22;-6.12
2025-05-08 00:32:21;-46.87
2025-05-08 00:32:20;-59.12
2025-05-08 00:32:19;-84.87
2025-05-08 00:32:18;-99.87
2025-05-08 00:32:17;-31.62
2025-05-08 00:32:16;-50.12
2025-05-08 00:32:15;-95.87
2025-05-08 00:32:14;-67.37
2025-05-08 00:32:13;-23.87
2025-05-08 00:32:12;-46.12
2025-05-08 00:32:11;-7.62
2025-05-08 00:32:10;-16.62
2025-05-08 00:32:09;-45.12
2025-05-08 00:32:08;-67.37
2025-05-08 00:32:07;-95.37
2025-05-08 00:32:06;-27.12
2025-05-08 00:32:05;-83.62
2025-05-08 00:32:04;-76.37
2025-05-08 00:32:03;-14.87
2025-05-08 00:32:02;-52.37
2025-05-08 00:32:01;-79.12
2025-05-08 00:32:00;-43.37
2025-05-08 00:31:59;-97.62
2025-05-08 00:31:58;-42.37
2025-05-08 00:31:57;-7.62
2025-05-08 00:31:56;-33.37
2025-05-08 00:31:55;-68.62
2025-05-08 00:31:54;-75.87
2025-05-08 00:31:53;-6.62
2025-05-08 00:31:52;-45.12
2025-05-08 00:31:51;70.88
2025-05-08 00:31:50;78.13
2025-05-08 00:31:49;4.38
2025-05-08 00:31:48;-32.37
2025-05-08 00:31:47;82.13
2025-05-08 00:31:46;-18.37
2025-05-08 00:31:45;-42.87
2025-05-08 00:31:44;-83.62
2025-05-08 00:31:43;-78.62
2025-05-08 00:31:42;-6.62
2025-05-08 00:31:41;-56.87
2025-05-08 00:31:40;-40.12
2025-05-08 00:31:39;-57.37
2025-05-08 00:31:38;-99.87
2025-05-08 00:31:37;-45.12
2025-05-08 00:31:36;-37.87
2025-05-08 00:31:35;-35.62
2025-05-08 00:31:34;-92.62
2025-05-08 00:31:33;-73.62
2025-05-08 00:31:32;-23.87
2025-05-08 00:31:31;-59.12
2025-05-08 00:31:30;-75.87
2025-05-08 00:31:29;-32.37
2025-05-08 00:31:28;-4.37
2025-05-08 00:31:27;-11.62
2025-05-08 00:31:26;-95.37
2025-05-08 00:31:25;-59.12
2025-05-08 00:31:24;-61.87
2025-05-08 00:31:23;-6.62
2025-05-08 00:31:22;-45.12
2025-05-08 00:31:21;-37.87
2025-05-08 00:31:20;13.38
2025-05-08 00:31:19;97.13
2025-05-08 00:31:18;54.13
2025-05-08 00:31:17;82.13
2025-05-08 00:31:16;82.13
2025-05-08 00:31:15;58.63
2025-05-08 00:31:14;-58.62
2025-05-08 00:31:13;-2.12
2025-05-08 00:31:12;-75.87
2025-05-08 00:31:11;-61.37
2025-05-08 00:31:10;-23.37
2025-05-08 00:31:09;-30.62
2025-05-08 00:31:08;-97.12
2025-05-08 00:31:07;-59.12
2025-05-08 00:31:06;-35.62
2025-05-08 00:31:05;15.63
2025-05-08 00:31:04;49.63
2025-05-08 00:31:03;-70.37
2025-05-08 00:31:02;-41.87
2025-05-08 00:31:01;94.38
2025-05-08 00:31:00;79.88
2025-05-08 00:30:59;77.63
2025-05-08 00:30:58;87.13
2025-05-08 00:30:57;-75.37
2025-05-08 00:30:56;-39.62
2025-05-08 00:30:55;-11.62
2025-05-08 00:30:54;-89.87
2025-05-08 00:30:53;72.63
2025-05-08 00:30:52;8.38
2025-05-08 00:30:51;-6.62
2025-05-08 00:30:50;-82.62
2025-05-08 00:30:49;-13.87
2025-05-08 00:30:48;71.38
2025-05-08 00:30:47;19.38
2025-05-08 00:30:46;23.38
2025-05-08 00:30:45;39.63
2025-05-08 00:30:44;47.88
2025-05-08 00:30:43;-22.87
2025-05-08 00:30:42;-37.37
2025-05-08 00:30:41;-11.12
2025-05-08 00:30:40;-68.12
2025-05-08 00:30:39;-54.12
2025-05-08 00:30:38;-58.62
2025-05-08 00:30:37;79.88
2025-05-08 00:30:36;58.63
2025-05-08 00:30:35;17.88
2025-05-08 00:30:34;-34.62
2025-05-08 00:30:33;80.38
2025-05-08 00:30:32;-6.62
2025-05-08 00:30:31;73.13
2025-05-08 00:30:30;-56.37
2025-05-08 00:30:29;-73.12
2025-05-08 00:30:28;73.13
2025-05-08 00:30:27;82.13
2025-05-08 00:30:26;-87.12
2025-05-08 00:30:25;82.13
2025-05-08 00:30:24;89.88
2025-05-08 00:30:23;41.88
2025-05-08 00:30:22;96.63
2025-05-08 00:30:21;58.63
2025-05-08 00:30:20;1.63
2025-05-08 00:30:19;98.88
2025-05-08 00:30:18;-1.62
2025-05-08 00:30:17;63.63
2025-05-08 00:30:16;40.63
2025-05-08 00:30:15;23.88
2025-05-08 00:30:14;28.38
2025-05-08 00:30:13;34.38
2025-05-08 00:30:12;29.38
2025-05-08 00:30:11;23.38
2025-05-08 00:30:10;92.63
2025-05-08 00:30:09;16.13
2025-05-08 00:30:08;21.63
2025-05-08 00:30:07;66.38
2025-05-08 00:30:06;31.13
2025-05-08 00:30:05;77.63
2025-05-08 00:30:04;82.63
2025-05-08 00:30:03;58.63
2025-05-08 00:30:02;36.88
2025-05-08 00:30:01;8.38
2025-05-08 00:30:00;20.63
2025-05-08 00:29:59;16.13
2025-05-08 00:29:58;13.88
2025-05-08 00:29:57;75.38
2025-05-08 00:29:56;2.13
2025-05-08 00:29:55;1.63
2025-05-08 00:29:54;44.13
2025-05-08 00:29:53;70.38
2025-05-08 00:29:52;80.38
2025-05-08 00:29:51;1.63
2025-05-08 00:29:50;16.63
2025-05-08 00:29:49;32.88
2025-05-08 00:29:48;25.63
2025-05-08 00:29:47;85.88
2025-05-08 00:29:46;47.38
2025-05-08 00:29:45;79.13
2025-05-08 00:29:44;98.13
2025-05-08 00:29:43;51.13
2025-05-08 00:29:42;91.38
2025-05-08 00:29:41;84.13
2025-05-08 00:29:40;84.88
2025-05-08 00:29:39;42.38
2025-05-08 00:29:38;1.63
2025-05-08 00:29:37;90.38
2025-05-08 00:29:36;18.88
2025-05-08 00:29:35;82.63
2025-05-08 00:29:34;18.38
2025-05-08 00:29:33;30.63
2025-05-08 00:29:32;30.63
2025-05-08 00:29:31;18.88
2025-05-08 00:29:30;83.13
2025-05-08 00:29:29;98.13
2025-05-08 00:29:28;71.38
2025-05-08 00:29:27;80.38
2025-05-08 00:29:26;2.13
2025-05-08 00:29:25;99.38
2025-05-08 00:29:24;6.63
2025-05-08 00:29:23;4.88
2025-05-08 00:29:22;32.88
2025-05-08 00:29:21;81.88
2025-05-08 00:29:20;41.13
2025-05-08 00:29:19;74.13
2025-05-08 00:29:18;17.13
2025-05-08 00:29:17;57.88
2025-05-08 00:29:16;12.13
2025-05-08 00:29:15;70.13
2025-05-08 00:29:14;59.38
2025-05-08 00:29:13;14.88
2025-05-08 00:29:12;72.38
2025-05-08 00:29:11;98.63
2025-05-08 00:29:10;8.63
2025-05-08 00:29:09;97.63
2025-05-08 00:29:08;28.38
2025-05-08 00:29:07;95.38
2025-05-08 00:29:06;95.88
2025-05-08 00:29:05;21.13
2025-05-08 00:29:04;21.63
2025-05-08 00:29:03;90.88
2025-05-08 00:29:02;85.88
2025-05-08 00:29:01;62.38
2025-05-08 00:29:00;12.13
2025-05-08 00:28:59;35.63
2025-05-08 00:28:58;26.63
2025-05-08 00:28:57;66.88
2025-05-08 00:28:56;85.38
2025-05-08 00:28:55;3.13
2025-05-08 00:28:54;78.63
2025-05-08 00:28:53;85.88
2025-05-08 00:28:52;78.63
2025-05-08 00:28:51;17.13
2025-05-08 00:28:50;90.38
2025-05-08 00:28:49;52.38
2025-05-08 00:28:48;9.88
2025-05-08 00:28:47;88.63
2025-05-08 00:28:46;14.38
2025-05-08 00:28:45;62.88
2025-05-08 00:28:44;14.88
2025-05-08 00:28:43;32.63
2025-05-08 00:28:42;13.13
2025-05-08 00:28:41;64.38
2025-05-08 00:28:40;3.63
2025-05-08 00:28:39;25.88
2025-05-08 00:28:38;49.38
2025-05-08 00:28:37;33.38
2025-05-08 00:28:36;28.88
2025-05-08 00:28:35;0.88
2025-05-08 00:28:34;3.13
2025-05-08 00:28:33;24.38
2025-05-08 00:28:32;79.13
2025-05-08 00:28:31;81.88
2025-05-08 00:28:30;98.63
2025-05-08 00:28:29;34.38
2025-05-08 00:28:28;90.13
2025-05-08 00:28:27;84.63
2025-05-08 00:28:26;82.38
2025-05-08 00:28:25;63.88
2025-05-08 00:28:24;80.13
2025-05-08 00:28:23;96.88
2025-05-08 00:28:22;87.38
2025-05-08 00:28:21;38.88
2025-05-08 00:28:20;32.13
2025-05-08 00:28:19;65.63
2025-05-08 00:28:18;12.13
2025-05-08 00:28:17;29.38
2025-05-08 00:28:16;76.88
2025-05-08 00:28:15;67.88
2025-05-08 00:28:14;55.63
2025-05-08 00:28:13;58.38
2025-05-08 00:28:12;33.88
2025-05-08 00:28:11;35.88
2025-05-08 00:28:10;54.88
2025-05-08 00:28:09;81.13
2025-05-08 00:28:08;53.88
2025-05-08 00:28:07;68.38
2025-05-08 00:28:06;94.13
2025-05-08 00:28:05;91.38
2025-05-08 00:28:04;3.13
2025-05-08 00:28:03;48.88
2025-05-08 00:28:02;46.63
2025-05-08 00:28:01;77.38
2025-05-08 00:28:00;38.88
2025-05-08 00:27:59;22.63
2025-05-08 00:27:58;84.63
2025-05-08 00:27:57;60.13
2025-05-08 00:27:56;79.63
2025-05-08 00:27:55;62.88
2025-05-08 00:27:54;82.38
2025-05-08 00:27:53;72.38
2025-05-08 00:27:52;55.63
2025-05-08 00:27:51;27.13
2025-05-08 00:27:50;61.63
2025-05-08 00:27:49;44.38
2025-05-08 00:27:48;51.13
2025-05-08 00:27:47;98.63
2025-05-08 00:27:46;63.38
2025-05-08 00:27:45;3.63
2025-05-08 00:27:44;48.88
2025-05-08 00:27:43;1.38
2025-05-08 00:27:42;44.88
2025-05-08 00:27:41;20.88
2025-05-08 00:27:40;66.63
2025-05-08 00:27:39;33.13
2025-05-08 00:27:38;47.63
2025-05-08 00:27:37;35.13
2025-05-08 00:27:36;31.88
2025-05-08 00:27:35;26.88
2025-05-08 00:27:34;35.88
2025-05-08 00:27:33;16.38
2025-05-08 00:27:32;81.13
2025-05-08 00:27:31;14.63
2025-05-08 00:27:30;35.38
2025-05-08 00:27:29;20.88
2025-05-08 00:27:28;97.38
2025-05-08 00:27:27;78.38
2025-05-08 00:27:26;96.38
2025-05-08 00:27:25;91.88
2025-05-08 00:27:24;96.88
2025-05-08 00:27:23;56.63
2025-05-08 00:27:22;92.38
2025-05-08 00:27:21;91.88
2025-05-08 00:27:20;71.13
2025-05-08 00:27:19;20.38
2025-05-08 00:27:18;30.38
2025-05-08 00:27:17;11.38
2025-05-08 00:27:16;49.38
2025-05-08 00:27:15;96.88
2025-05-08 00:27:14;28.13
2025-05-08 00:27:13;53.88
2025-05-08 00:27:12;59.38
2025-05-08 00:27:11;85.63
2025-05-08 00:27:10;0.13
2025-05-08 00:27:09;80.13
2025-05-08 00:27:08;7.88
2025-05-08 00:27:07;7.38
2025-05-08 00:27:06;45.38
2025-05-08 00:27:05;8.38
2025-05-08 00:27:04;2.88
2025-05-08 00:27:03;99.63
2025-05-08 00:27:02;83.38
2025-05-08 00:27:01;54.38
2025-05-08 00:27:00;97.38
2025-05-08 00:26:59;15.88
2025-05-08 00:26:58;19.63
2025-05-08 00:26:57;35.88
2025-05-08 00:26:56;59.38
2025-05-08 00:26:55;18.63
2025-05-08 00:26:54;19.13
2025-05-08 00:26:53;95.13
2025-05-08 00:26:52;73.88
2025-05-08 00:26:51;23.13
2025-05-08 00:26:50;44.88
2025-05-08 00:26:49;52.13
2025-05-08 00:26:48;83.38
2025-05-08 00:26:47;87.88
2025-05-08 00:26:46;57.63
2025-05-08 00:26:45;88.88
2025-05-08 00:26:44;72.63
2025-05-08 00:26:43;68.13
2025-05-08 00:26:42;20.63
2025-05-08 00:26:41;82.63
2025-05-08 00:26:40;17.88
2025-05-08 00:26:39;63.13
2025-05-08 00:26:38;39.63
2025-05-08 00:26:37;47.38
2025-05-08 00:26:36;89.38
2025-05-08 00:26:35;23.38
2025-05-08 00:26:34;18.38
2025-05-08 00:26:33;32.38
2025-05-08 00:26:32;81.63
2025-05-08 00:26:31;40.38
2025-05-08 00:26:30;89.38
2025-05-08 00:26:29;28.63
2025-05-08 00:26:28;45.38
2025-05-08 00:26:27;76.63
2025-05-08 00:26:26;19.13
2025-05-08 00:26:25;21.38
2025-05-08 00:26:24;28.63
2025-05-08 00:26:23;69.38
2025-05-08 00:26:22;67.63
2025-05-08 00:26:21;62.13
2025-05-08 00:26:20;93.38
2025-05-08 00:26:19;48.13
2025-05-08 00:26:18;62.63
2025-05-08 00:26:17;14.63
2025-05-08 00:26:16;15.13
2025-05-08 00:26:15;50.38
2025-05-08 00:26:14;95.63
2025-05-08 00:26:13;66.63
2025-05-08 00:26:12;30.88
2025-05-08 00:26:11;74.38
2025-05-08 00:26:10;14.63
2025-05-08 00:26:09;78.88
2025-05-08 00:26:08;86.63
2025-05-08 00:26:07;5.63
2025-05-08 00:26:06;98.38
2025-05-08 00:26:05;83.13
2025-05-08 00:26:04;59.13
2025-05-08 00:26:03;6.13
2025-05-08 00:26:02;49.13
2025-05-08 00:26:01;15.63
2025-05-08 00:26:00;58.13
2025-05-08 00:25:59;64.88
2025-05-08 00:25:58;17.38
2025-05-08 00:25:57;36.38
2025-05-08 00:25:56;50.88
2025-05-08 00:25:55;22.38
2025-05-08 00:25:54;7.88
2025-05-08 00:25:53;11.13
2025-05-08 00:25:52;49.13
2025-05-08 00:25:51;32.38
2025-05-08 00:25:50;84.88
2025-05-08 00:25:49;55.88
2025-05-08 00:25:48;88.13
2025-05-08 00:25:47;13.38
2025-05-08 00:25:46;84.88
2025-05-08 00:25:45;80.38
2025-05-08 00:25:44;84.88
2025-05-08 00:25:43;12.88
2025-05-08 00:25:42;11.13
2025-05-08 00:25:41;6.13
2025-05-08 00:25:40;7.88
2025-05-08 00:25:39;36.88
2025-05-08 00:25:38;12.88
2025-05-08 00:25:37;56.38
2025-05-08 00:25:36;98.38
2025-05-08 00:25:35;26.88
2025-05-08 00:25:34;99.88
2025-05-08 00:25:33;64.13
2025-05-08 00:25:32;68.13
2025-05-08 00:25:31;39.38
2025-05-08 00:25:30;49.13
2025-05-08 00:25:29;27.88
2025-05-08 00:25:28;99.38
2025-05-08 00:25:27;20.63
2025-05-08 00:25:26;25.13
2025-05-08 00:25:25;78.13
2025-05-08 00:25:24;58.63
2025-05-08 00:25:23;75.38
2025-05-08 00:25:22;82.13
2025-05-08 00:25:21;78.13
2025-05-08 00:25:20;63.13
2025-05-08 00:25:19;84.38
2025-05-08 00:25:18;30.13
2025-05-08 00:25:17;63.13
2025-05-08 00:25:16;63.13
2025-05-08 00:25:15;99.38
2025-05-08 00:25:14;79.88
2025-05-08 00:25:13;25.63
2025-05-08 00:25:12;22.88
2025-05-08 00:25:11;80.38
2025-05-08 00:25:10;6.13
2025-05-08 00:25:09;23.38
2025-05-08 00:25:08;42.88
2025-05-08 00:25:07;37.38
2025-05-08 00:25:06;58.63
2025-05-08 00:25:05;92.13
2025-05-08 00:25:04;91.63
2025-05-08 00:25:03;45.13
2025-05-08 00:25:02;79.13
2025-05-08 00:25:01;66.13
2025-05-08 00:25:00;10.38
2025-05-08 00:24:59;75.13
2025-05-08 00:24:58;46.13
2025-05-08 00:24:57;98.13
2025-05-08 00:24:56;28.38
2025-05-08 00:24:55;0.38
2025-05-08 00:24:54;9.88
2025-05-08 00:24:53;46.88
2025-05-08 00:24:52;44.63
2025-05-08 00:24:51;50.13
2025-05-08 00:24:50;37.88
2025-05-08 00:24:49;27.88
2025-05-08 00:24:48;82.63
2025-05-08 00:24:47;94.38
2025-05-08 00:24:46;49.13
2025-05-08 00:24:45;68.63
2025-05-08 00:24:44;35.13
2025-05-08 00:24:43;66.38
2025-05-08 00:24:42;13.88
2025-05-08 00:24:41;22.88
2025-05-08 00:24:40;99.88
2025-05-08 00:24:39;89.88
2025-05-08 00:24:38;49.63
2025-05-08 00:24:37;51.88
2025-05-08 00:24:36;26.13
2025-05-08 00:24:35;82.63
2025-05-08 00:24:34;80.88
2025-05-08 00:24:33;59.13
2025-05-08 00:24:32;97.13
2025-05-08 00:24:31;42.38
2025-05-08 00:24:30;70.13
2025-05-08 00:24:29;98.63
2025-05-08 00:24:28;75.13
2025-05-08 00:24:27;24.38
2025-05-08 00:24:26;85.13
2025-05-08 00:24:25;28.38
2025-05-08 00:24:24;80.88
2025-05-08 00:24:23;75.88
2025-05-08 00:24:22;23.38
2025-05-08 00:24:21;68.63
2025-05-08 00:24:20;95.38
2025-05-08 00:24:19;76.38
2025-05-08 00:24:18;21.13
2025-05-08 00:24:17;78.63
2025-05-08 00:24:16;47.88
2025-05-08 00:24:15;90.38
2025-05-08 00:24:14;90.88
2025-05-08 00:24:13;19.38
2025-05-08 00:24:12;2.13
2025-05-08 00:24:11;61.88
2025-05-08 00:24:10;21.13
2025-05-08 00:24:09;84.13
2025-05-08 00:24:08;57.88
2025-05-08 00:24:07;31.63
2025-05-08 00:24:06;55.13
2025-05-08 00:24:05;38.88
2025-05-08 00:24:04;5.88
2025-05-08 00:24:03;17.63
2025-05-08 00:24:02;25.38
2025-05-08 00:24:01;48.38
2025-05-08 00:24:00;16.63
2025-05-08 00:23:59;41.13
2025-05-08 00:23:58;39.88
2025-05-08 00:23:57;15.38
2025-05-08 00:23:56;70.13
2025-05-08 00:23:55;20.38
2025-05-08 00:23:54;79.13
2025-05-08 00:23:53;60.13
2025-05-08 00:23:52;52.88
2025-05-08 00:23:51;83.63
2025-05-08 00:23:50;12.63
2025-05-08 00:23:49;22.13
2025-05-08 00:23:48;85.88
2025-05-08 00:23:47;67.38
2025-05-08 00:23:46;38.38
2025-05-08 00:23:45;98.13
2025-05-08 00:23:44;66.88
2025-05-08 00:23:43;60.13
2025-05-08 00:23:42;50.63
2025-05-08 00:23:41;28.88
2025-05-08 00:23:40;84.13
2025-05-08 00:23:39;5.88
2025-05-08 00:23:38;48.88
2025-05-08 00:23:37;93.63
2025-05-08 00:23:36;98.13
2025-05-08 00:23:35;65.13
2025-05-08 00:23:34;57.88
2025-05-08 00:23:33;76.38
2025-05-08 00:23:32;12.13
2025-05-08 00:23:31;98.13
2025-05-08 00:23:30;44.38
2025-05-08 00:23:29;8.13
2025-05-08 00:23:28;50.63
2025-05-08 00:23:27;40.38
2025-05-08 00:23:26;85.63
2025-05-08 00:23:25;85.13
2025-05-08 00:23:24;18.13
2025-05-08 00:23:23;71.13
2025-05-08 00:23:22;64.63
2025-05-08 00:23:21;77.38
2025-05-08 00:23:20;17.63
2025-05-08 00:23:19;7.63
2025-05-08 00:23:18;22.63
2025-05-08 00:23:17;20.88
2025-05-08 00:23:16;73.38
2025-05-08 00:23:15;25.88
2025-05-08 00:23:14;6.88
2025-05-08 00:23:13;56.63
2025-05-08 00:23:12;18.63
2025-05-08 00:23:11;61.13
2025-05-08 00:23:10;44.88
2025-05-08 00:23:09;67.88
2025-05-08 00:23:08;77.38
2025-05-08 00:23:07;37.13
2025-05-08 00:23:06;10.88
2025-05-08 00:23:05;29.38
2025-05-08 00:23:04;27.63
2025-05-08 00:23:03;60.63
2025-05-08 00:23:02;15.88
2025-05-08 00:23:01;96.38
2025-05-08 00:23:00;96.38
2025-05-08 00:22:59;53.88
2025-05-08 00:22:58;5.88
2025-05-08 00:22:57;18.63
2025-05-08 00:22:56;57.63
2025-05-08 00:22:55;82.88
2025-05-08 00:22:54;90.63
2025-05-08 00:22:53;56.63
2025-05-08 00:22:52;21.88
2025-05-08 00:22:51;4.13
2025-05-08 00:22:50;51.63
2025-05-08 00:22:49;22.63
