Fecha y Hora;CV-5041 - Válvula control agua de dilución
2025-05-07 23:50:13;-75.61
2025-05-07 23:50:12;-56.61
2025-05-07 23:50:11;-76.11
2025-05-07 23:50:10;-80.61
2025-05-07 23:50:09;-0.11
2025-05-07 23:50:08;-14.11
2025-05-07 23:50:07;-73.86
2025-05-07 23:50:06;-94.61
2025-05-07 23:50:05;-54.36
2025-05-07 23:50:04;-35.36
2025-05-07 23:50:03;-83.36
2025-05-07 23:50:02;-78.36
2025-05-07 23:50:01;-90.11
2025-05-07 23:50:00;-63.86
2025-05-07 23:49:59;-23.11
2025-05-07 23:49:58;-77.86
2025-05-07 23:49:57;-44.36
2025-05-07 23:49:56;-70.61
2025-05-07 23:49:55;-25.86
2025-05-07 23:49:54;-33.11
2025-05-07 23:49:53;-59.36
2025-05-07 23:49:52;-97.36
2025-05-07 23:49:51;-92.36
2025-05-07 23:49:50;-9.11
2025-05-07 23:49:49;-63.86
2025-05-07 23:49:48;-22.11
2025-05-07 23:49:47;-88.61
2025-05-07 23:49:46;-71.86
2025-05-07 23:49:45;-44.86
2025-05-07 23:49:44;-75.61
2025-05-07 23:49:43;-20.86
2025-05-07 23:49:42;-68.36
2025-05-07 23:49:41;-96.36
2025-05-07 23:49:40;-32.61
2025-05-07 23:49:39;-1.86
2025-05-07 23:49:38;-44.36
2025-05-07 23:49:37;-91.86
2025-05-07 23:49:36;-18.11
2025-05-07 23:49:35;-53.86
2025-05-07 23:49:34;-66.11
2025-05-07 23:49:33;-53.86
2025-05-07 23:49:32;-63.86
2025-05-07 23:49:31;-93.61
2025-05-07 23:49:30;-41.61
2025-05-07 23:49:29;-91.36
2025-05-07 23:49:28;-22.11
2025-05-07 23:49:27;-0.86
2025-05-07 23:49:26;-8.61
2025-05-07 23:49:25;-41.61
2025-05-07 23:49:24;-75.11
2025-05-07 23:49:23;-13.11
2025-05-07 23:49:22;-15.86
2025-05-07 23:49:21;-32.11
2025-05-07 23:49:20;-42.11
2025-05-07 23:49:19;-24.86
2025-05-07 23:49:18;-87.36
2025-05-07 23:49:17;-2.61
2025-05-07 23:49:16;-12.11
2025-05-07 23:49:15;-55.61
2025-05-07 23:49:14;-20.36
2025-05-07 23:49:13;-67.36
2025-05-07 23:49:12;-22.61
2025-05-07 23:49:11;-10.86
2025-05-07 23:49:10;-15.86
2025-05-07 23:49:09;-55.61
2025-05-07 23:49:08;-89.11
2025-05-07 23:49:07;-8.11
2025-05-07 23:49:06;-5.36
2025-05-07 23:49:05;-98.61
2025-05-07 23:49:04;-91.36
2025-05-07 23:49:03;-60.61
2025-05-07 23:49:02;-81.86
2025-05-07 23:49:01;-89.11
2025-05-07 23:49:00;-70.11
2025-05-07 23:48:59;-20.36
2025-05-07 23:48:58;-12.61
2025-05-07 23:48:57;-84.61
2025-05-07 23:48:56;-3.61
2025-05-07 23:48:55;-3.61
2025-05-07 23:48:54;-89.11
2025-05-07 23:48:53;-5.86
2025-05-07 23:48:52;-53.36
2025-05-07 23:48:51;-84.61
2025-05-07 23:48:50;-62.86
2025-05-07 23:48:49;-36.61
2025-05-07 23:48:48;-74.61
2025-05-07 23:48:47;-15.36
2025-05-07 23:48:46;-16.11
2025-05-07 23:48:45;-66.36
2025-05-07 23:48:44;-83.11
2025-05-07 23:48:43;-67.36
2025-05-07 23:48:42;-0.36
2025-05-07 23:48:41;-27.11
2025-05-07 23:48:40;-38.86
2025-05-07 23:48:39;-76.36
2025-05-07 23:48:38;-7.11
2025-05-07 23:48:37;-9.86
2025-05-07 23:48:36;-56.86
2025-05-07 23:48:35;-76.36
2025-05-07 23:48:34;-26.61
2025-05-07 23:48:33;-83.61
2025-05-07 23:48:32;-64.61
2025-05-07 23:48:31;-28.86
2025-05-07 23:48:30;-55.61
2025-05-07 23:48:29;-17.11
2025-05-07 23:48:28;-38.36
2025-05-07 23:48:27;-64.61
2025-05-07 23:48:26;-50.61
2025-05-07 23:48:25;-66.86
2025-05-07 23:48:24;-55.11
2025-05-07 23:48:23;-52.36
2025-05-07 23:48:22;-9.86
2025-05-07 23:48:21;-41.11
2025-05-07 23:48:20;-88.11
2025-05-07 23:48:19;-38.36
2025-05-07 23:48:18;-83.61
2025-05-07 23:48:17;-98.11
2025-05-07 23:48:16;-4.86
2025-05-07 23:48:15;-35.11
2025-05-07 23:48:14;-23.36
2025-05-07 23:48:13;-13.36
2025-05-07 23:48:12;-6.11
2025-05-07 23:48:11;-52.36
2025-05-07 23:48:10;-33.36
2025-05-07 23:48:09;-90.36
2025-05-07 23:48:08;-36.11
2025-05-07 23:48:07;-61.86
2025-05-07 23:48:06;-78.61
2025-05-07 23:48:05;-23.86
2025-05-07 23:48:04;-14.36
2025-05-07 23:48:03;-33.36
2025-05-07 23:48:02;-61.86
2025-05-07 23:48:01;-47.86
2025-05-07 23:48:00;-52.36
2025-05-07 23:47:59;-97.61
2025-05-07 23:47:58;-66.86
2025-05-07 23:47:57;-32.86
2025-05-07 23:47:56;-31.11
2025-05-07 23:47:55;-7.11
2025-05-07 23:47:54;-74.11
2025-05-07 23:47:53;-28.86
2025-05-07 23:47:52;-32.86
2025-05-07 23:47:51;-61.86
2025-05-07 23:47:50;-42.86
2025-05-07 23:47:49;-49.61
2025-05-07 23:47:48;-85.86
2025-05-07 23:47:47;-18.36
2025-05-07 23:47:46;-65.86
2025-05-07 23:47:45;-25.11
2025-05-07 23:47:44;-82.11
2025-05-07 23:47:43;-16.86
2025-05-07 23:47:42;-22.36
2025-05-07 23:47:41;-31.86
2025-05-07 23:47:40;-61.86
2025-05-07 23:47:39;-70.86
2025-05-07 23:47:38;-80.36
2025-05-07 23:47:37;-88.11
2025-05-07 23:47:36;-64.11
2025-05-07 23:47:35;-8.86
2025-05-07 23:47:34;-80.36
2025-05-07 23:47:33;-63.61
2025-05-07 23:47:32;-23.36
2025-05-07 23:47:31;-33.36
2025-05-07 23:47:30;-8.86
2025-05-07 23:47:29;-8.86
2025-05-07 23:47:28;-4.36
2025-05-07 23:47:27;-18.36
2025-05-07 23:47:26;-49.11
2025-05-07 23:47:25;-89.86
2025-05-07 23:47:24;-56.86
2025-05-07 23:47:23;-94.86
2025-05-07 23:47:22;-25.61
2025-05-07 23:47:21;-66.36
2025-05-07 23:47:20;-68.11
2025-05-07 23:47:19;-56.36
2025-05-07 23:47:18;-84.86
2025-05-07 23:47:17;-49.11
2025-05-07 23:47:16;-78.11
2025-05-07 23:47:15;-65.86
2025-05-07 23:47:14;-92.11
2025-05-07 23:47:13;-37.36
2025-05-07 23:47:12;-54.86
2025-05-07 23:47:11;-29.61
2025-05-07 23:47:10;-52.61
2025-05-07 23:47:09;-16.11
2025-05-07 23:47:08;-98.86
2025-05-07 23:47:07;-77.61
2025-05-07 23:47:06;-11.11
2025-05-07 23:47:05;-97.11
2025-05-07 23:47:04;-20.11
2025-05-07 23:47:03;-18.36
2025-05-07 23:47:02;-74.86
2025-05-07 23:47:01;-98.86
2025-05-07 23:47:00;-51.36
2025-05-07 23:46:59;-70.36
2025-05-07 23:46:58;-30.11
2025-05-07 23:46:57;-46.86
2025-05-07 23:46:56;-48.61
2025-05-07 23:46:55;-26.86
2025-05-07 23:46:54;-45.86
2025-05-07 23:46:53;-67.61
2025-05-07 23:46:52;-5.11
2025-05-07 23:46:51;-83.86
2025-05-07 23:46:50;-20.61
2025-05-07 23:46:49;-72.61
2025-05-07 23:46:48;-89.36
2025-05-07 23:46:47;-63.11
2025-05-07 23:46:46;-41.36
2025-05-07 23:46:45;-94.36
2025-05-07 23:46:44;-27.36
2025-05-07 23:46:43;-60.86
2025-05-07 23:46:42;-92.11
2025-05-07 23:46:41;-21.86
2025-05-07 23:46:40;-49.36
2025-05-07 23:46:39;-37.61
2025-05-07 23:46:38;-29.61
2025-05-07 23:46:37;-50.86
2025-05-07 23:46:36;-24.61
2025-05-07 23:46:35;-27.36
2025-05-07 23:46:34;-55.86
2025-05-07 23:46:33;-74.86
2025-05-07 23:46:32;-88.86
2025-05-07 23:46:31;-31.86
2025-05-07 23:46:30;-46.36
2025-05-07 23:46:29;-50.86
2025-05-07 23:46:28;-36.86
2025-05-07 23:46:27;-22.36
2025-05-07 23:46:26;-36.86
2025-05-07 23:46:25;-0.61
2025-05-07 23:46:24;-45.86
2025-05-07 23:46:23;-39.11
2025-05-07 23:46:22;-34.11
2025-05-07 23:46:21;-7.86
2025-05-07 23:46:20;-58.11
2025-05-07 23:46:19;-15.11
2025-05-07 23:46:18;-10.61
2025-05-07 23:46:17;-76.61
2025-05-07 23:46:16;-5.61
2025-05-07 23:46:15;-55.36
2025-05-07 23:46:14;-7.86
2025-05-07 23:46:13;-10.11
2025-05-07 23:46:12;-5.61
2025-05-07 23:46:11;-91.11
2025-05-07 23:46:10;-52.11
2025-05-07 23:46:09;-30.36
2025-05-07 23:46:08;-90.61
2025-05-07 23:46:07;-27.61
2025-05-07 23:46:06;-67.11
2025-05-07 23:46:05;-86.11
2025-05-07 23:46:04;-92.86
2025-05-07 23:46:03;-18.61
2025-05-07 23:46:02;-11.36
2025-05-07 23:46:01;-83.36
2025-05-07 23:46:00;-82.86
2025-05-07 23:45:59;-43.11
2025-05-07 23:45:58;-9.61
2025-05-07 23:45:57;-10.11
2025-05-07 23:45:56;-96.11
2025-05-07 23:45:55;-57.61
2025-05-07 23:45:54;-24.11
2025-05-07 23:45:53;-69.36
2025-05-07 23:45:52;-7.86
2025-05-07 23:45:51;-9.61
2025-05-07 23:45:50;-35.86
2025-05-07 23:45:49;-21.36
2025-05-07 23:45:48;-24.11
2025-05-07 23:45:47;-44.86
2025-05-07 23:45:46;-30.86
2025-05-07 23:45:45;-31.36
2025-05-07 23:45:44;-64.86
2025-05-07 23:45:43;-30.86
2025-05-07 23:45:42;-14.61
2025-05-07 23:45:41;-7.36
2025-05-07 23:45:40;-69.36
2025-05-07 23:45:39;-40.86
2025-05-07 23:45:38;11.39
2025-05-07 23:45:37;-28.11
2025-05-07 23:45:36;-37.11
2025-05-07 23:45:35;-52.61
2025-05-07 23:45:34;-14.11
2025-05-07 23:45:33;-14.11
2025-05-07 23:45:32;-78.86
2025-05-07 23:45:31;-16.86
2025-05-07 23:45:30;-81.11
2025-05-07 23:45:29;-78.36
2025-05-07 23:45:28;-92.86
2025-05-07 23:45:27;-38.11
2025-05-07 23:45:26;-18.61
2025-05-07 23:45:25;-85.61
2025-05-07 23:45:24;-64.36
2025-05-07 23:45:23;-66.61
2025-05-07 23:45:22;-85.61
2025-05-07 23:45:21;-64.36
2025-05-07 23:45:20;-54.36
2025-05-07 23:45:19;-87.86
2025-05-07 23:45:18;-40.36
2025-05-07 23:45:17;-1.86
2025-05-07 23:45:16;-94.61
2025-05-07 23:45:15;-44.86
2025-05-07 23:45:14;-14.11
2025-05-07 23:45:13;-47.11
2025-05-07 23:45:12;-6.36
2025-05-07 23:45:11;-29.86
2025-05-07 23:45:10;-82.36
2025-05-07 23:45:09;-82.36
2025-05-07 23:45:08;18.14
2025-05-07 23:45:07;25.89
2025-05-07 23:45:06;49.39
2025-05-07 23:45:05;77.89
2025-05-07 23:45:04;-1.86
2025-05-07 23:45:03;-6.36
2025-05-07 23:45:02;-77.86
2025-05-07 23:45:01;-15.86
2025-05-07 23:45:00;-37.11
2025-05-07 23:44:59;-39.86
2025-05-07 23:44:58;-94.61
2025-05-07 23:44:57;-58.86
2025-05-07 23:44:56;-92.36
2025-05-07 23:44:55;-37.61
2025-05-07 23:44:54;-1.86
2025-05-07 23:44:53;-20.86
2025-05-07 23:44:52;-9.11
2025-05-07 23:44:51;-6.36
2025-05-07 23:44:50;-58.86
2025-05-07 23:44:49;-37.61
2025-05-07 23:44:48;-30.36
2025-05-07 23:44:47;-37.61
2025-05-07 23:44:46;-39.36
2025-05-07 23:44:45;-89.61
2025-05-07 23:44:44;-25.36
2025-05-07 23:44:43;-20.86
2025-05-07 23:44:42;-56.61
2025-05-07 23:44:41;-82.36
2025-05-07 23:44:40;-96.86
2025-05-07 23:44:39;-20.36
2025-05-07 23:44:38;-8.61
2025-05-07 23:44:37;-22.61
2025-05-07 23:44:36;13.64
2025-05-07 23:44:35;85.64
2025-05-07 23:44:34;23.64
2025-05-07 23:44:33;-67.86
2025-05-07 23:44:32;-41.61
2025-05-07 23:44:31;-42.11
2025-05-07 23:44:30;-51.11
2025-05-07 23:44:29;-32.61
2025-05-07 23:44:28;-77.36
2025-05-07 23:44:27;-96.36
2025-05-07 23:44:26;-61.11
2025-05-07 23:44:25;-58.36
2025-05-07 23:44:24;-82.36
2025-05-07 23:44:23;-10.86
2025-05-07 23:44:22;-8.61
2025-05-07 23:44:21;-27.61
2025-05-07 23:44:20;16.39
2025-05-07 23:44:19;16.39
2025-05-07 23:44:18;90.14
2025-05-07 23:44:17;49.39
2025-05-07 23:44:16;76.14
2025-05-07 23:44:15;99.14
2025-05-07 23:44:14;46.64
2025-05-07 23:44:13;15.89
2025-05-07 23:44:12;34.89
2025-05-07 23:44:11;-43.86
2025-05-07 23:44:10;-86.86
2025-05-07 23:44:09;44.39
2025-05-07 23:44:08;53.89
2025-05-07 23:44:07;-24.86
2025-05-07 23:44:06;-89.11
2025-05-07 23:44:05;29.14
2025-05-07 23:44:04;0.14
2025-05-07 23:44:03;21.39
2025-05-07 23:44:02;7.89
2025-05-07 23:44:01;4.14
2025-05-07 23:44:00;80.14
2025-05-07 23:43:59;13.64
2025-05-07 23:43:58;42.14
2025-05-07 23:43:57;4.14
2025-05-07 23:43:56;8.64
2025-05-07 23:43:55;72.89
2025-05-07 23:43:54;-24.86
2025-05-07 23:43:53;-15.36
2025-05-07 23:43:52;51.64
2025-05-07 23:43:51;4.14
2025-05-07 23:43:50;75.64
2025-05-07 23:43:49;91.89
2025-05-07 23:43:48;-34.36
2025-05-07 23:43:47;8.64
2025-05-07 23:43:46;27.64
2025-05-07 23:43:45;13.64
2025-05-07 23:43:44;68.39
2025-05-07 23:43:43;1.89
2025-05-07 23:43:42;28.14
2025-05-07 23:43:41;58.89
2025-05-07 23:43:40;58.89
2025-05-07 23:43:39;77.89
2025-05-07 23:43:38;61.64
2025-05-07 23:43:37;99.14
2025-05-07 23:43:36;56.64
2025-05-07 23:43:35;80.14
2025-05-07 23:43:34;78.39
2025-05-07 23:43:33;20.14
2025-05-07 23:43:32;43.64
2025-05-07 23:43:31;67.14
2025-05-07 23:43:30;85.64
2025-05-07 23:43:29;34.64
2025-05-07 23:43:28;82.14
2025-05-07 23:43:27;20.14
2025-05-07 23:43:26;79.39
2025-05-07 23:43:25;17.39
2025-05-07 23:43:24;26.39
2025-05-07 23:43:23;19.14
2025-05-07 23:43:22;56.64
2025-05-07 23:43:21;47.64
2025-05-07 23:43:20;66.64
2025-05-07 23:43:19;57.14
2025-05-07 23:43:18;30.89
2025-05-07 23:43:17;62.14
2025-05-07 23:43:16;64.39
2025-05-07 23:43:15;40.39
2025-05-07 23:43:14;71.64
2025-05-07 23:43:13;76.14
2025-05-07 23:43:12;73.89
2025-05-07 23:43:11;40.39
2025-05-07 23:43:10;21.39
2025-05-07 23:43:09;33.14
2025-05-07 23:43:08;97.89
2025-05-07 23:43:07;14.14
2025-05-07 23:43:06;9.64
2025-05-07 23:43:05;63.89
2025-05-07 23:43:04;86.14
2025-05-07 23:43:03;9.64
2025-05-07 23:43:02;96.14
2025-05-07 23:43:01;82.14
2025-05-07 23:43:00;38.64
2025-05-07 23:42:59;0.14
2025-05-07 23:42:58;38.14
2025-05-07 23:42:57;19.14
2025-05-07 23:42:56;73.89
2025-05-07 23:42:55;2.89
2025-05-07 23:42:54;95.14
2025-05-07 23:42:53;35.89
2025-05-07 23:42:52;88.39
2025-05-07 23:42:51;9.64
2025-05-07 23:42:50;59.39
2025-05-07 23:42:49;35.89
2025-05-07 23:42:48;5.14
2025-05-07 23:42:47;38.14
2025-05-07 23:42:46;0.14
2025-05-07 23:42:45;71.64
2025-05-07 23:42:44;15.64
2025-05-07 23:42:43;0.64
2025-05-07 23:42:42;69.39
2025-05-07 23:42:41;83.89
2025-05-07 23:42:40;40.89
2025-05-07 23:42:39;26.89
2025-05-07 23:42:38;54.89
2025-05-07 23:42:37;60.89
2025-05-07 23:42:36;6.14
2025-05-07 23:42:35;96.14
2025-05-07 23:42:34;3.39
2025-05-07 23:42:33;82.14
2025-05-07 23:42:32;5.14
2025-05-07 23:42:31;78.14
2025-05-07 23:42:30;18.89
2025-05-07 23:42:29;44.64
2025-05-07 23:42:28;19.64
2025-05-07 23:42:27;12.89
2025-05-07 23:42:26;0.64
2025-05-07 23:42:25;19.64
2025-05-07 23:42:24;79.39
2025-05-07 23:42:23;15.14
2025-05-07 23:42:22;39.14
2025-05-07 23:42:21;98.39
2025-05-07 23:42:20;81.64
2025-05-07 23:42:19;91.14
2025-05-07 23:42:18;88.89
2025-05-07 23:42:17;22.39
2025-05-07 23:42:16;41.39
2025-05-07 23:42:15;10.64
2025-05-07 23:42:14;64.89
2025-05-07 23:42:13;98.39
2025-05-07 23:42:12;86.64
2025-05-07 23:42:11;0.64
2025-05-07 23:42:10;50.89
2025-05-07 23:42:09;53.14
2025-05-07 23:42:08;82.14
2025-05-07 23:42:07;67.64
2025-05-07 23:42:06;36.89
2025-05-07 23:42:05;8.39
2025-05-07 23:42:04;98.39
2025-05-07 23:42:03;5.64
2025-05-07 23:42:02;91.64
2025-05-07 23:42:01;58.14
2025-05-07 23:42:00;20.14
2025-05-07 23:41:59;26.14
2025-05-07 23:41:58;46.89
2025-05-07 23:41:57;44.64
2025-05-07 23:41:56;84.89
2025-05-07 23:41:55;58.14
2025-05-07 23:41:54;44.14
2025-05-07 23:41:53;98.89
2025-05-07 23:41:52;89.39
2025-05-07 23:41:51;58.14
2025-05-07 23:41:50;55.89
2025-05-07 23:41:49;53.64
2025-05-07 23:41:48;70.39
2025-05-07 23:41:47;15.64
2025-05-07 23:41:46;15.64
2025-05-07 23:41:45;18.89
2025-05-07 23:41:44;87.64
2025-05-07 23:41:43;89.89
2025-05-07 23:41:42;71.39
2025-05-07 23:41:41;11.64
2025-05-07 23:41:40;72.64
2025-05-07 23:41:39;44.64
2025-05-07 23:41:38;84.89
2025-05-07 23:41:37;36.89
2025-05-07 23:41:36;84.89
2025-05-07 23:41:35;65.89
2025-05-07 23:41:34;68.64
2025-05-07 23:41:33;23.39
2025-05-07 23:41:32;65.89
2025-05-07 23:41:31;17.89
2025-05-07 23:41:30;15.64
2025-05-07 23:41:29;32.89
2025-05-07 23:41:28;62.39
2025-05-07 23:41:27;89.14
2025-05-07 23:41:26;69.14
2025-05-07 23:41:25;59.14
2025-05-07 23:41:24;58.64
2025-05-07 23:41:23;11.14
2025-05-07 23:41:22;23.39
2025-05-07 23:41:21;82.64
2025-05-07 23:41:20;3.89
2025-05-07 23:41:19;16.14
2025-05-07 23:41:18;23.39
2025-05-07 23:41:17;4.39
2025-05-07 23:41:16;35.14
2025-05-07 23:41:15;39.64
2025-05-07 23:41:14;94.89
2025-05-07 23:41:13;27.89
2025-05-07 23:41:12;13.39
2025-05-07 23:41:11;51.89
2025-05-07 23:41:10;37.39
2025-05-07 23:41:09;9.39
2025-05-07 23:41:08;85.39
2025-05-07 23:41:07;49.64
2025-05-07 23:41:06;82.64
2025-05-07 23:41:05;80.39
2025-05-07 23:41:04;46.89
2025-05-07 23:41:03;28.39
2025-05-07 23:41:02;87.64
2025-05-07 23:41:01;49.64
2025-05-07 23:41:00;16.14
2025-05-07 23:40:59;18.39
2025-05-07 23:40:58;21.14
2025-05-07 23:40:57;19.89
2025-05-07 23:40:56;13.14
2025-05-07 23:40:55;22.64
2025-05-07 23:40:54;79.14
2025-05-07 23:40:53;0.89
2025-05-07 23:40:52;17.14
2025-05-07 23:40:51;45.64
2025-05-07 23:40:50;86.39
2025-05-07 23:40:49;45.64
2025-05-07 23:40:48;28.39
2025-05-07 23:40:47;68.64
2025-05-07 23:40:46;49.64
2025-05-07 23:40:45;40.64
2025-05-07 23:40:44;6.64
2025-05-07 23:40:43;9.39
2025-05-07 23:40:42;23.39
2025-05-07 23:40:41;55.14
2025-05-07 23:40:40;9.89
2025-05-07 23:40:39;80.89
2025-05-07 23:40:38;26.14
2025-05-07 23:40:37;83.64
2025-05-07 23:40:36;66.89
2025-05-07 23:40:35;64.14
2025-05-07 23:40:34;33.39
2025-05-07 23:40:33;85.89
2025-05-07 23:40:32;18.89
2025-05-07 23:40:31;26.64
2025-05-07 23:40:30;88.14
2025-05-07 23:40:29;26.64
2025-05-07 23:40:28;26.64
2025-05-07 23:40:27;86.39
2025-05-07 23:40:26;71.89
2025-05-07 23:40:25;44.39
2025-05-07 23:40:24;30.39
2025-05-07 23:40:23;70.64
2025-05-07 23:40:22;19.39
2025-05-07 23:40:21;38.39
2025-05-07 23:40:20;81.39
2025-05-07 23:40:19;52.89
2025-05-07 23:40:18;69.14
2025-05-07 23:40:17;91.39
2025-05-07 23:40:16;10.39
2025-05-07 23:40:15;9.89
2025-05-07 23:40:14;98.14
2025-05-07 23:40:13;69.64
2025-05-07 23:40:12;74.14
2025-05-07 23:40:11;45.64
2025-05-07 23:40:10;86.39
2025-05-07 23:40:09;69.64
2025-05-07 23:40:08;14.89
2025-05-07 23:40:07;26.64
2025-05-07 23:40:06;65.14
2025-05-07 23:40:05;65.14
2025-05-07 23:40:04;79.14
2025-05-07 23:40:03;41.14
2025-05-07 23:40:02;25.39
2025-05-07 23:40:01;70.64
2025-05-07 23:40:00;99.14
2025-05-07 23:39:59;39.39
2025-05-07 23:39:58;60.64
2025-05-07 23:39:57;13.14
2025-05-07 23:39:56;36.64
2025-05-07 23:39:55;48.39
2025-05-07 23:39:54;42.64
2025-05-07 23:39:53;75.64
2025-05-07 23:39:52;1.89
2025-05-07 23:39:51;1.89
2025-05-07 23:39:50;36.64
2025-05-07 23:39:49;76.89
2025-05-07 23:39:48;24.39
2025-05-07 23:39:47;86.39
2025-05-07 23:39:46;27.14
2025-05-07 23:39:45;79.64
2025-05-07 23:39:44;7.64
2025-05-07 23:39:43;10.39
2025-05-07 23:39:42;29.39
2025-05-07 23:39:41;89.14
2025-05-07 23:39:40;24.89
2025-05-07 23:39:39;84.14
2025-05-07 23:39:38;69.64
2025-05-07 23:39:37;36.64
2025-05-07 23:39:36;48.39
2025-05-07 23:39:35;51.14
2025-05-07 23:39:34;86.89
2025-05-07 23:39:33;91.89
2025-05-07 23:39:32;93.64
2025-05-07 23:39:31;81.89
2025-05-07 23:39:30;34.39
2025-05-07 23:39:29;53.39
2025-05-07 23:39:28;27.14
2025-05-07 23:39:27;98.64
2025-05-07 23:39:26;65.64
2025-05-07 23:39:25;81.89
2025-05-07 23:39:24;41.64
2025-05-07 23:39:23;68.89
2025-05-07 23:39:22;47.64
2025-05-07 23:39:21;64.89
2025-05-07 23:39:20;66.64
2025-05-07 23:39:19;1.39
2025-05-07 23:39:18;18.14
2025-05-07 23:39:17;58.39
2025-05-07 23:39:16;44.39
2025-05-07 23:39:15;1.39
2025-05-07 23:39:14;66.14
2025-05-07 23:39:13;17.64
2025-05-07 23:39:12;75.14
2025-05-07 23:39:11;72.89
2025-05-07 23:39:10;34.39
2025-05-07 23:39:09;73.89
2025-05-07 23:39:08;35.89
2025-05-07 23:39:07;66.64
2025-05-07 23:39:06;23.64
2025-05-07 23:39:05;85.64
2025-05-07 23:39:04;37.64
2025-05-07 23:39:03;1.89
2025-05-07 23:39:02;53.89
2025-05-07 23:39:01;56.64
2025-05-07 23:39:00;20.89
2025-05-07 23:38:59;66.14
2025-05-07 23:38:58;51.64
2025-05-07 23:38:57;51.64
2025-05-07 23:38:56;25.39
2025-05-07 23:38:55;49.39
2025-05-07 23:38:54;13.64
2025-05-07 23:38:53;73.39
2025-05-07 23:38:52;63.89
2025-05-07 23:38:51;38.14
2025-05-07 23:38:50;24.64
2025-05-07 23:38:49;11.89
2025-05-07 23:38:48;68.89
2025-05-07 23:38:47;99.64
2025-05-07 23:38:46;99.64
2025-05-07 23:38:45;71.14
2025-05-07 23:38:44;94.64
2025-05-07 23:38:43;62.14
2025-05-07 23:38:42;49.89
2025-05-07 23:38:41;1.89
2025-05-07 23:38:40;68.89
2025-05-07 23:38:39;71.14
2025-05-07 23:38:38;4.64
2025-05-07 23:38:37;49.89
2025-05-07 23:38:36;9.64
2025-05-07 23:38:35;23.64
2025-05-07 23:38:34;11.89
2025-05-07 23:38:33;69.39
2025-05-07 23:38:32;63.89
2025-05-07 23:38:31;44.89
2025-05-07 23:38:30;97.39
2025-05-07 23:38:29;42.14
2025-05-07 23:38:28;6.89
2025-05-07 23:38:27;40.39
2025-05-07 23:38:26;2.39
2025-05-07 23:38:25;52.14
2025-05-07 23:38:24;6.89
2025-05-07 23:38:23;54.89
2025-05-07 23:38:22;21.39
2025-05-07 23:38:21;80.64
2025-05-07 23:38:20;86.64
2025-05-07 23:38:19;98.89
2025-05-07 23:38:18;3.39
2025-05-07 23:38:17;77.14
2025-05-07 23:38:16;12.39
2025-05-07 23:38:15;7.39
2025-05-07 23:38:14;2.89
2025-05-07 23:38:13;14.64
2025-05-07 23:38:12;42.14
2025-05-07 23:38:11;52.64
2025-05-07 23:38:10;33.64
2025-05-07 23:38:09;57.14
2025-05-07 23:38:08;76.64
2025-05-07 23:38:07;9.64
2025-05-07 23:38:06;26.89
2025-05-07 23:38:05;35.89
2025-05-07 23:38:04;0.14
2025-05-07 23:38:03;57.14
2025-05-07 23:38:02;52.14
2025-05-07 23:38:01;33.14
2025-05-07 23:38:00;64.39
2025-05-07 23:37:59;43.14
2025-05-07 23:37:58;62.64
2025-05-07 23:37:57;55.39
2025-05-07 23:37:56;97.89
2025-05-07 23:37:55;4.64
2025-05-07 23:37:54;12.39
2025-05-07 23:37:53;83.89
2025-05-07 23:37:52;88.39
2025-05-07 23:37:51;86.14
2025-05-07 23:37:50;59.39
2025-05-07 23:37:49;19.64
2025-05-07 23:37:48;40.14
2025-05-07 23:37:47;92.14
2025-05-07 23:37:46;85.39
2025-05-07 23:37:45;96.14
2025-05-07 23:37:44;48.14
2025-05-07 23:37:43;76.64
2025-05-07 23:37:42;60.39
2025-05-07 23:37:41;88.89
2025-05-07 23:37:40;41.39
2025-05-07 23:37:39;48.14
2025-05-07 23:37:38;53.14
2025-05-07 23:37:37;74.39
2025-05-07 23:37:36;67.64
2025-05-07 23:37:35;2.89
2025-05-07 23:37:34;93.89
2025-05-07 23:37:33;98.39
2025-05-07 23:37:32;45.89
2025-05-07 23:37:31;79.39
2025-05-07 23:37:30;10.14
2025-05-07 23:37:29;38.64
2025-05-07 23:37:28;50.89
2025-05-07 23:37:27;96.14
2025-05-07 23:37:26;10.64
2025-05-07 23:37:25;60.89
2025-05-07 23:37:24;89.89
2025-05-07 23:37:23;82.14
2025-05-07 23:37:22;73.14
2025-05-07 23:37:21;65.39
2025-05-07 23:37:20;20.14
2025-05-07 23:37:19;19.64
2025-05-07 23:37:18;1.14
2025-05-07 23:37:17;69.14
2025-05-07 23:37:16;85.39
2025-05-07 23:37:15;40.64
2025-05-07 23:37:14;10.14
2025-05-07 23:37:13;10.64
2025-05-07 23:37:12;89.39
2025-05-07 23:37:11;41.89
2025-05-07 23:37:10;77.14
2025-05-07 23:37:09;84.39
2025-05-07 23:37:08;60.89
2025-05-07 23:37:07;96.64
2025-05-07 23:37:06;89.39
2025-05-07 23:37:05;15.14
2025-05-07 23:37:04;41.89
2025-05-07 23:37:03;20.64
2025-05-07 23:37:02;69.89
2025-05-07 23:37:01;60.89
2025-05-07 23:37:00;10.64
2025-05-07 23:36:59;72.64
2025-05-07 23:36:58;51.39
2025-05-07 23:36:57;26.89
2025-05-07 23:36:56;41.89
2025-05-07 23:36:55;60.89
2025-05-07 23:36:54;84.39
2025-05-07 23:36:53;77.64
